year,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2010,0,1,1,999,110.68886,189.10541,41.856129,6.7611728,48.103428,152.19495,27.566124,65.972504,574.17822,2439.99,86.171913
2010,0,1,999,1,75.921242,165.20988,38.032173,6.4434505,22.191244,142.80405,13.107924,56.027485,487.53778,2016.7037,43.467754
2010,0,1,999,2,102.19876,212.37526,36.854153,6.8992167,42.145672,127.02045,16.56147,59.827629,485.60208,2146.8901,56.279518
2010,0,1,999,3,111.9015,188.10997,40.314274,7.3104873,47.977203,147.45932,30.767776,67.101479,616.04736,2537.752,99.166222
2010,0,1,999,999,100.12227,192.2103,38.483379,6.9590287,39.962894,138.62672,21.388294,61.842598,537.48151,2271.7917,70.314972
2010,0,999,0,1,63.577133,136.81567,29.913006,5.3663473,14.675464,156.43303,10.92711,52.649715,485.3587,2040.449,43.909607
2010,0,999,0,2,88.358604,189.99481,30.75626,6.5950909,31.675623,145.5589,13.363407,56.054657,481.17209,2002.1033,54.743851
2010,0,999,0,3,100.10525,177.89301,35.021591,7.9311562,34.319344,165.40677,24.755508,60.00428,570.47388,2152.9607,90.838402
2010,0,999,0,999,84.443588,169.98924,31.825363,6.6353726,27.305838,155.05325,16.162605,56.243195,510.2262,2060.7356,62.661392
2010,0,999,1,1,83.275192,144.77386,38.53376,6.4237223,25.852844,189.49106,18.983541,58.703297,514.32965,2108.7537,61.028358
2010,0,999,1,2,112.00774,189.72696,38.827061,6.5750666,46.492687,168.72078,25.387115,63.004395,533.64624,2198.3701,83.683701
2010,0,999,1,3,116.13607,163.29868,40.064819,6.7231455,51.049435,185.60155,43.28904,69.815926,676.33051,2619.1292,137.73814
2010,0,999,1,999,107.98184,169.25618,39.301189,6.6083016,44.286396,180.1915,31.807867,65.070724,591.23065,2361.5825,102.40028
2010,0,999,999,1,71.671852,140.08601,33.455616,5.8008647,19.268694,170.01788,14.237818,55.137371,497.26404,2068.5181,50.944382
2010,0,999,999,2,100.23708,189.86028,34.810059,6.5850334,39.117931,157.19263,19.402668,59.545368,507.52878,2100.6841,69.279739
2010,0,999,999,3,109.62247,169.22861,38.015667,7.2139812,44.251709,177.39606,35.758541,65.829285,633.31915,2429.7168,118.68196
2010,0,999,999,999,96.525398,169.61298,35.662586,6.6214776,36.02169,167.95631,24.193071,60.774227,551.8045,2215.1555,83.058739
2010,1,0,0,1,59.30117,103.95591,26.838261,4.3414412,16.274803,169.36511,12.211546,50.571156,497.98779,2224.085,54.614288
2010,1,0,0,2,89.51387,146.46127,30.221327,5.7787309,30.702183,179.00684,17.660883,54.689732,527.52527,2042.1438,78.15255
2010,1,0,0,3,100.98263,138.35637,33.316643,7.2493834,35.030315,201.34244,32.297531,56.089474,606.99042,2060.2061,125.82085
2010,1,0,0,999,82.019089,129.10522,29.891048,5.6821432,26.800472,181.8632,19.840933,53.622051,539.37817,2111.7615,83.198174
2010,1,0,1,1,80.08342,110.16434,32.9431,5.7741046,24.353146,212.02779,22.262182,56.38414,540.30011,2219.6172,76.911331
2010,1,0,1,2,118.00112,149.06297,36.05397,6.103579,41.726398,207.58714,34.985367,61.776073,604.44086,2147.2954,118.1925
2010,1,0,1,3,121.95591,125.23369,36.200432,6.4435067,43.626057,220.56895,62.560329,65.942322,762.87476,2462.5315,193.56284
2010,1,0,1,999,110.14749,130.10277,35.340042,6.1548109,38.162262,213.76379,42.612881,62.068371,650.48682,2288.4795,137.42809
2010,1,0,999,1,67.426491,106.38324,29.225096,4.9015751,19.433226,186.0451,16.141085,52.843884,514.53082,2222.3381,63.331852
2010,1,0,999,2,103.09193,147.70134,33.001377,5.9335651,35.956722,192.62926,25.918362,58.067341,564.18604,2092.2629,97.237045
2010,1,0,999,3,112.74958,130.99394,34.934578,6.7972498,39.852909,212.12936,49.276318,61.617359,694.44849,2285.9285,163.82715
2010,1,0,999,999,95.486832,129.58284,32.5,5.9084544,32.240444,197.13705,30.744032,57.666107,592.57642,2196.3733,109.16319
2010,1,1,0,1,69.49337,162.86687,37.847439,6.1276364,23.26219,113.86983,10.236691,52.102093,473.7709,2045.0725,39.772812
2010,1,1,0,2,98.386368,216.45885,36.030121,6.9928799,38.080132,98.845276,11.706481,55.475342,469.75729,2107.1504,46.470421
2010,1,1,0,3,111.23537,202.14195,40.475418,7.9967198,43.535358,110.85023,22.841417,60.116398,574.48358,2355.9849,80.703156
2010,1,1,0,999,94.69648,196.94876,38.00639,7.0879111,35.811108,106.96806,14.998624,56.087357,505.63211,2172.6711,55.99165
2010,1,1,1,1,92.768295,168.47244,44.670246,6.7797141,33.638184,147.00789,17.770365,58.460545,514.34796,2175.5696,54.358147
2010,1,1,1,2,125.69017,211.43779,41.374741,6.560461,49.427597,125.04448,22.870344,62.274326,540.92151,2358.2627,71.929138
2010,1,1,1,3,131.15671,185.50095,41.167652,6.2727547,52.770481,134.24496,39.171486,69.315331,697.255,2850.2341,117.61398
2010,1,1,1,999,122.42291,191.96686,41.858192,6.4666662,48.1922,133.13177,29.470507,64.842285,608.1416,2552.4043,89.850845
2010,1,1,999,1,79.426987,165.25929,40.759377,6.4059396,27.690609,128.01297,13.452023,54.815845,491.08899,2100.7681,45.997753
2010,1,1,999,2,112.58942,213.84697,38.810314,6.7679415,43.982922,112.47372,17.513763,59.012077,506.77588,2237.7754,59.71368
2010,1,1,999,3,123.54472,191.8595,40.903145,6.9314852,49.241722,125.30578,32.931732,65.800392,650.34375,2661.3804,103.51028
2010,1,1,999,999,109.63152,194.26521,40.081188,6.7532725,42.48027,121.06133,22.794004,60.803257,560.84955,2377.217,74.230141
2010,1,999,0,1,65.056992,137.22456,33.05545,5.3501554,20.220776,138.02538,11.096291,51.435719,484.31186,2122.9917,46.232891
2010,1,999,0,2,95.219635,191.47566,33.956875,6.5595317,35.446831,127.45612,13.831695,55.194942,490.37552,2083.9485,57.77824
2010,1,999,0,3,107.78876,180.69952,38.068897,7.7454925,40.67627,141.27048,26.020226,58.762691,585.41125,2256.5547,95.870117
2010,1,999,0,999,89.951004,171.55316,34.968605,6.5616956,32.43819,135.00328,16.811228,55.164528,518.26416,2149.8711,66.175766
2010,1,999,1,1,87.704041,145.19377,39.988354,6.3782387,29.931265,172.96616,19.563658,57.631569,524.70898,2193.155,63.362183
2010,1,999,1,2,123.24524,191.6041,39.682865,6.4151835,46.978802,151.29106,26.72263,62.115894,561.11914,2291.1802,86.639771
2010,1,999,1,3,128.52673,168.27406,39.747814,6.3215628,50.156624,158.91995,45.856991,68.351181,716.01184,2739.4126,139.32332
2010,1,999,1,999,118.49406,172.16681,39.772007,6.3668542,44.982044,158.93861,33.676811,63.954468,621.6944,2467.9331,105.07827
2010,1,999,999,1,74.381561,140.50575,35.909966,5.7734528,24.218918,152.4117,14.582597,53.986763,500.94473,2151.8804,53.28561
2010,1,999,999,2,109.38657,191.54059,36.85136,6.4865642,41.276237,139.50468,20.348057,58.693485,526.13641,2188.7041,72.367729
2010,1,999,999,3,120.242,173.23798,39.077091,6.8904166,46.369259,151.86905,37.932281,64.520615,663.8374,2546.5127,121.96394
2010,1,999,999,999,104.73437,171.87099,37.456444,6.4607811,38.935055,147.40015,25.546452,59.717121,571.83398,2314.6057,86.324615
2010,999,0,0,1,59.052776,104.33139,25.801043,4.3753448,14.039238,180.0856,12.084771,51.175392,497.41687,2178.5823,53.316517
2010,999,0,0,2,87.158173,146.91034,28.894922,5.8098397,28.794626,190.22694,17.2801,55.220032,523.2373,2002.7955,76.005295
2010,999,0,0,3,98.241821,138.09814,31.818766,7.3212986,31.52236,215.68758,31.393795,56.912209,601.53204,2022.4779,122.29343
2010,999,0,0,999,80.372131,129.40642,28.628561,5.7302947,24.359858,193.83293,19.429401,54.270859,536.21863,2070.3494,81.061531
2010,999,0,1,1,78.746071,110.69681,32.252045,5.798934,22.593046,221.05316,21.899916,56.928593,535.20837,2177.3047,75.49984
2010,999,0,1,2,113.61267,149.62584,35.418972,6.1530685,41.249588,216.76088,33.98761,62.245239,591.24048,2107.9158,116.05338
2010,999,0,1,3,116.93882,124.68693,35.848759,6.5852699,43.369541,234.37987,60.400681,66.788849,744.13422,2420.1426,192.08591
2010,999,0,1,999,106.29794,130.2643,34.804459,6.2344356,37.468502,224.70506,41.32074,62.706875,637.13245,2247.0459,135.7399
2010,999,0,999,1,66.752174,106.82005,28.323162,4.9319191,17.38348,196.10249,15.922153,53.424694,512.19202,2178.0828,61.989433
2010,999,0,999,2,99.755302,148.20341,32.001553,5.973279,34.725445,202.86189,25.235899,58.5653,555.61914,2052.8518,95.075432
2010,999,0,999,3,108.69917,130.59717,34.072765,6.9096336,38.14856,226.14229,47.617519,62.436272,681.29028,2244.894,161.32878
2010,999,0,999,999,92.769768,129.81665,31.581856,5.9713731,30.62837,208.59589,29.897772,58.304932,584.47528,2154.845,107.20856
2010,999,1,0,1,68.464157,162.88155,35.941975,6.1362267,20.076126,121.46047,10.160461,52.744232,474.89258,2004.0399,38.517685
2010,999,1,0,2,94.364243,215.87614,34.304916,7.018332,36.251785,105.88844,11.477789,55.867619,464.15497,2065.1262,44.889431
2010,999,1,0,3,106.90073,201.0439,39.018608,8.1130056,40.604866,120.58389,22.204168,60.699223,565.35876,2300.2554,78.022263
2010,999,1,0,999,91.361664,196.35551,36.314087,7.1367021,33.227814,115.04014,14.658721,56.602489,500.55817,2125.9688,54.079815
2010,999,1,1,1,90.049667,168.39845,44.033306,6.8126678,31.469076,154.1989,17.473728,59.024723,508.6955,2132.0801,53.083637
2010,999,1,1,2,119.49673,210.54344,41.108406,6.6619763,49.391438,132.61534,22.201233,62.718708,525.94275,2310.4856,70.169907
2010,999,1,1,3,124.63303,183.0876,41.612213,6.4948101,53.643288,146.05956,37.922249,70.044846,676.10297,2788.5928,116.00782
2010,999,1,1,999,116.61109,190.54959,41.857166,6.6125336,48.148232,142.57367,28.527273,65.402077,591.3197,2496.7258,88.028687
2010,999,1,999,1,77.670532,165.23456,39.392986,6.4247336,24.935301,135.42365,13.279622,55.422909,489.30978,2058.6499,44.730167
2010,999,1,999,2,107.39498,213.11125,37.832401,6.8335681,43.064453,119.74585,17.037699,59.419785,496.19083,2192.3406,57.996895
2010,999,1,999,3,117.79808,190.0089,40.612503,7.1185465,48.617607,136.23991,31.863689,66.442566,633.41644,2600.3623,101.36623
2010,999,1,999,999,104.89938,193.24261,39.28606,6.8556643,41.227535,129.80249,22.094473,61.320469,549.22076,2324.7537,72.281815
2010,999,999,0,1,64.306717,137.01726,31.462261,5.3583646,17.409355,147.35788,11.010517,52.051201,484.84259,2081.1433,45.055008
2010,999,999,0,2,91.736137,190.72382,32.331852,6.5775862,33.532104,136.64731,13.593935,55.631439,485.70273,2042.3938,56.237614
2010,999,999,0,3,103.90709,179.28168,36.529411,7.8392892,37.464775,153.46405,25.381296,59.389938,577.86499,2204.2195,93.328117
2010,999,999,0,999,87.160332,170.7607,33.375889,6.5990286,29.83757,145.16281,16.482563,55.711098,514.19122,2104.7051,64.394997
2010,999,999,1,1,85.462288,144.98122,39.252079,6.4012613,27.86689,181.33055,19.27002,58.174042,519.45526,2150.4336,62.18087
2010,999,999,1,2,117.57589,190.65707,39.251106,6.4958448,46.733555,160.0844,26.048859,62.564144,547.25897,2244.3572,85.148422
2010,999,999,1,3,122.35485,165.79578,39.905716,6.521594,50.601341,172.21027,44.577873,69.08078,696.24628,2679.4985,138.53374
2010,999,999,1,999,113.21631,170.70551,39.535629,6.4880748,44.63279,169.60881,32.738491,64.514893,606.39984,2414.5388,103.73376
2010,999,999,999,1,73.008675,140.29309,34.666462,5.7873411,21.710873,161.33192,14.407913,54.569721,499.0799,2109.6448,52.099419
2010,999,999,999,2,104.75601,190.69019,35.818256,6.5363994,40.183918,148.45654,19.869596,59.124622,516.71906,2144.1572,70.804901
2010,999,999,999,3,114.922,171.22943,38.545357,7.0525107,45.308441,164.65717,36.843319,65.176208,648.54889,2488.0022,120.31979
2010,999,999,999,999,100.59448,170.73224,36.551781,6.5418224,37.465809,157.76689,24.863926,60.250233,561.73291,2264.4517,84.677589
