year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2005,0,32,999,1,77.779984,174.34616,39.37508,6.6964531,28.374331,148.78157,15.978,54.257351,454.75525,1720.1409,40.573723
2005,0,32,999,2,105.15392,212.16241,39.598194,6.6573677,53.297852,147.30063,20.39176,58.294422,463.62421,1861.498,55.68399
2005,0,32,999,3,110.89178,198.3783,39.372005,7.3917027,57.475758,155.57614,32.322605,62.479233,558.68134,2231.5088,89.81321
2005,0,32,999,999,99.826126,196.98433,39.456478,6.9323535,48.070217,150.6806,23.495775,58.710892,495.45801,1956.5543,63.892258
2005,0,37,0,1,71.652321,183.10432,36.15192,6.7666469,23.001974,106.4311,12.172128,51.785797,441.17569,1676.491,32.648834
2005,0,37,0,2,98.224472,232.47859,35.693535,6.9066463,45.810551,97.518021,13.259972,54.550335,430.33426,1760.8844,38.578453
2005,0,37,0,3,107.48153,226.78978,37.49226,8.4120636,48.92889,105.14528,21.626961,57.354736,501.67661,1975.4535,62.480679
2005,0,37,0,999,93.06826,215.69472,36.398769,7.3378658,39.865471,102.62489,15.562594,54.593323,456.07697,1802.7782,44.299473
2005,0,37,1,1,92.457024,182.04002,44.096912,7.7039189,37.631977,149.26891,20.240227,58.193062,478.26169,1817.4983,47.584309
2005,0,37,1,2,118.68446,214.29472,42.476425,7.0314527,61.031845,144.89915,25.322737,62.02063,500.50278,2054.7021,66.805115
2005,0,37,1,3,119.67813,194.40245,39.613525,7.0097804,63.696644,151.31093,37.73341,66.904297,613.94421,2549.2947,103.21342
2005,0,37,1,999,113.55373,199.04651,41.60746,7.1646147,57.20705,148.53839,29.500818,63.277897,543.81879,2213.8728,78.149658
2005,0,37,999,1,80.143127,182.66997,39.394428,7.1491656,28.972761,123.91404,15.464875,54.400726,456.31122,1734.0388,38.744289
2005,0,37,999,2,108.17138,223.63828,38.991131,6.9673228,53.21059,120.553,19.124449,58.182121,464.44766,1903.728,52.301228
2005,0,37,999,3,114.44539,208.29765,38.703434,7.6114054,57.360802,131.50436,30.823223,62.807224,565.77777,2303.0984,85.737762
2005,0,37,999,999,103.25575,207.41551,38.989071,7.2517076,48.489498,125.45782,22.49412,58.912189,499.71127,2007.2169,61.133282
2005,0,42,0,1,72.152351,184.7531,37.116447,7.3024173,22.117479,93.127281,12.382081,52.085503,450.32468,1688.9991,32.880459
2005,0,42,0,2,99.03849,233.59143,37.27079,7.5540986,43.592201,85.84021,13.592004,55.097343,442.78549,1807.0217,39.368774
2005,0,42,0,3,108.58798,226.66566,38.363285,8.9083567,47.290718,93.003746,22.246267,58.44759,519.69244,2073.4583,64.467491
2005,0,42,0,999,94.10096,216.76202,37.578491,7.9174981,38.376095,90.33651,16.033274,55.282757,469.94315,1858.056,45.558994
2005,0,42,1,1,93.545547,183.41284,45.195965,8.0930023,37.05397,132.56187,20.379915,58.579269,489.49158,1857.1947,48.26255
2005,0,42,1,2,120.38023,215.00693,43.439678,7.3673711,59.37262,130.05374,25.613739,62.821339,517.19147,2137.6245,68.647934
2005,0,42,1,3,121.07613,196.07661,39.289944,7.1288528,62.702217,135.06798,37.653446,67.918121,634.08868,2688.4419,105.20682
2005,0,42,1,999,115.27953,200.27063,41.959126,7.4081726,56.346401,132.77592,29.88142,64.219566,563.28674,2324.6116,80.701378
2005,0,42,999,1,80.943253,184.20236,40.436485,7.6272845,28.25519,109.33176,15.668555,54.753925,466.41919,1758.1141,39.201275
2005,0,42,999,2,109.57935,224.4124,40.31765,7.4618726,51.386276,107.67762,19.529634,58.912285,479.53519,1970.3091,53.829983
2005,0,42,999,3,115.89679,208.76311,38.905621,7.8668842,56.310448,117.62225,31.26347,63.990311,586.64392,2433.3833,88.310585
2005,0,42,999,999,104.86588,208.37956,39.805138,7.6586113,47.510277,111.90817,23.072189,59.825275,517.38904,2095.2029,63.421623
2005,0,47,0,1,71.954292,184.04381,38.135612,7.9036565,21.149252,83.383057,12.665382,52.430851,460.20288,1700.9249,33.800835
2005,0,47,0,2,99.241577,232.26549,38.238041,8.173872,41.512978,77.226891,13.972924,55.592625,454.99734,1847.448,41.099815
2005,0,47,0,3,109.21539,224.9651,38.628052,9.382184,45.771534,83.301865,22.818678,59.538296,535.34534,2163.8809,67.681252
2005,0,47,0,999,94.494904,215.60052,38.337296,8.4952946,36.913212,81.062141,16.524031,55.969055,483.21436,1909.2489,47.770695
2005,0,47,1,1,93.999184,183.19202,46.017395,8.5374584,36.211594,120.2077,20.481398,58.817375,499.96536,1888.6154,49.628246
2005,0,47,1,2,121.63376,214.58488,44.117432,7.6996431,57.710823,118.37295,25.740168,63.414692,532.00958,2215.9922,71.442192
2005,0,47,1,3,122.41001,197.42899,39.570419,7.1700001,61.56596,120.78011,37.267941,68.966049,648.57855,2794.377,108.26495
2005,0,47,1,999,116.64599,200.65172,42.400829,7.6189008,55.320522,119.83098,30.006723,65.070038,579.23938,2417.7747,84.100769
2005,0,47,999,1,81.034828,183.69295,41.382206,8.1647263,27.3536,98.551537,15.884886,55.061531,476.58148,1778.2367,40.32032
2005,0,47,999,2,110.43735,223.42545,41.17765,7.9367652,49.611668,97.799332,19.856377,59.503548,493.50241,2031.7148,56.270569
2005,0,47,999,3,117.08213,208.54784,39.189899,8.063262,55.188301,105.6467,31.433447,65.159195,602.8559,2539.7878,91.877579
2005,0,47,999,999,105.94363,207.87428,40.437523,8.0423336,46.426979,101.0997,23.492521,60.672871,532.8446,2172.0791,66.547791
2005,0,52,0,1,72.411797,188.89372,37.55162,8.0749073,21.546883,72.923233,12.416676,52.145992,460.98904,1692.7335,33.815861
2005,0,52,0,2,100.34637,240.70499,36.492672,8.0793362,41.734558,64.45639,12.960948,54.731113,450.63452,1845.451,39.870426
2005,0,52,0,3,110.86316,232.3351,37.658047,9.228507,45.771408,71.035858,21.62228,59.256943,533.75049,2173.2131,66.960854
2005,0,52,0,999,95.926453,223.14195,37.185684,8.4641552,37.343212,69.077423,15.715883,55.515625,481.5065,1912.0874,47.248047
2005,0,52,1,1,95.009598,189.55597,44.939869,8.6086168,36.521969,106.21073,19.709272,58.425728,500.41071,1892.1884,49.681351
2005,0,52,1,2,123.3267,223.58461,42.950191,7.5592999,57.304604,102.13747,24.073902,62.836411,529.44287,2231.9387,70.537575
2005,0,52,1,3,124.65691,205.22514,39.306339,7.0008268,60.794731,105.85365,35.526215,68.912796,649.27539,2809.4851,108.67995
2005,0,52,1,999,118.66991,208.77711,41.638748,7.4968534,55.047119,104.6108,28.54722,64.819939,579.34674,2435.2617,84.259842
2005,0,52,999,1,81.76049,189.16769,40.608135,8.2957029,27.742065,86.694252,15.433619,54.743916,477.29776,1775.2479,40.379402
2005,0,52,999,2,111.85069,232.13423,39.725407,7.8189969,49.529171,83.320137,18.524271,58.788754,490.08722,2038.9329,55.222889
2005,0,52,999,3,119.10101,216.14459,38.642437,7.8981009,54.743584,91.829613,29.925938,65.023575,602.74384,2553.2053,91.876183
2005,0,52,999,999,107.73186,215.68562,39.497131,7.9620595,46.532753,87.521683,22.376226,60.345203,532.2923,2183.6509,66.459702
2005,0,57,0,1,71.730049,185.0739,38.539581,8.2215462,21.058678,66.982971,12.777058,52.695992,471.24881,1716.9186,35.637379
2005,0,57,0,2,100.29166,235.26256,37.285606,8.3588572,40.266254,60.152943,13.688304,55.499561,466.54303,1882.2468,43.412685
2005,0,57,0,3,110.96378,227.43433,37.998962,9.2188721,44.803116,66.236977,22.548435,60.022076,553.47382,2230.468,72.199799
2005,0,57,0,999,95.819733,218.34039,37.884964,8.6131229,36.358646,64.167175,16.450773,56.245541,497.52225,1954.0374,51.020847
2005,0,57,1,1,94.645683,185.64801,45.93708,8.6863136,36.455963,99.611443,20.258379,58.891003,513.14001,1927.0411,53.377041
2005,0,57,1,2,123.49309,217.69624,43.793213,7.5373292,56.259483,96.034103,24.941555,63.77322,552.81494,2307.115,77.890587
2005,0,57,1,3,124.6078,202.92671,40.59676,6.7049623,59.699104,97.119507,35.756493,69.657928,669.08313,2874.1477,115.44274
2005,0,57,1,999,118.93579,205.00093,42.647377,7.343153,54.406044,97.182663,29.271835,65.717728,601.25116,2510.4219,91.47065
2005,0,57,999,1,81.271996,185.31297,41.619862,8.4150734,27.470024,80.56929,15.892241,55.275566,488.69211,1804.4126,43.024082
2005,0,57,999,2,112.24231,226.21443,40.637562,7.9357018,48.504093,78.634712,19.484661,59.761181,510.98022,2101.0891,61.171665
2005,0,57,999,3,119.37222,212.33095,39.599911,7.6696177,53.983105,85.269035,30.6882,65.960388,624.72064,2627.1501,98.849243
2005,0,57,999,999,108.17719,211.20934,40.43087,7.9342179,46.006481,81.816704,23.304699,61.309212,552.974,2251.4712,72.644638
2005,0,62,0,1,70.400879,181.95432,39.463261,8.2321062,20.391209,62.670414,13.028571,52.761921,480.58112,1701.051,37.74189
2005,0,62,0,2,99.46917,231.15717,38.571587,8.4325323,38.626823,56.156315,13.989873,55.353054,476.21075,1869.9003,45.840103
2005,0,62,0,3,110.86727,225.33868,40.015701,9.3892221,43.033298,61.440075,22.774902,59.837414,563.68817,2201.3027,74.717583
2005,0,62,0,999,94.95433,215.04523,39.31509,8.6975746,34.868992,59.811741,16.676504,56.12043,506.97256,1933.1215,53.251266
2005,0,62,1,1,93.693085,182.82806,46.645443,8.7560682,35.527615,94.181168,20.37932,58.935925,523.94177,1923.0736,56.485897
2005,0,62,1,2,123.73158,214.79285,45.330048,7.6030245,54.51516,89.961517,25.118729,63.702011,563.8515,2309.3997,81.780693
2005,0,62,1,3,126.18165,202.84743,42.756931,6.7023816,57.906471,89.69043,35.739372,69.213524,679.69055,2840.6699,119.40451
2005,0,62,1,999,119.51644,203.43822,44.350697,7.3840914,52.720497,90.588135,29.284416,65.451294,611.39362,2491.0879,95.016739
2005,0,62,999,1,80.08625,182.31764,42.449757,8.4499807,26.685236,75.773232,16.085163,55.329197,498.61136,1793.3726,45.53603
2005,0,62,999,2,111.98432,222.71605,42.05777,8.004652,46.822422,73.59388,19.730413,59.659657,521.41803,2096.605,64.37915
2005,0,62,999,3,120.2959,211.49147,41.7034,7.7350121,52.190285,78.833015,30.756756,65.610023,635.10754,2594.9429,102.23004
2005,0,62,999,999,108.06381,208.85025,42.002735,7.996532,44.396839,76.237961,23.405697,61.100571,562.70496,2230.9238,75.542664
2005,0,67,0,1,70.075294,181.91194,40.729584,8.0427818,20.7323,57.588058,13.034706,52.871353,484.80884,1691.1892,40.012535
2005,0,67,0,2,99.871117,229.53392,39.796112,8.0573645,38.586834,50.039204,13.831257,55.389832,481.5,1899.4027,48.579208
2005,0,67,0,3,110.83181,221.13878,40.28252,8.668705,43.164974,53.617779,22.643387,60.651245,573.08435,2286.238,80.884621
2005,0,67,0,999,95.541435,213.55286,40.221905,8.2671347,35.296585,53.358444,16.694355,56.539658,514.43036,1977.6281,57.528568
2005,0,67,1,1,93.584526,182.6366,47.708153,8.3022861,35.83321,85.242516,20.286934,59.161842,531.52032,1947.9797,60.593723
2005,0,67,1,2,123.897,212.99608,45.574482,7.1434259,53.924919,79.341637,24.788092,63.836937,574.08215,2350.7925,86.878448
2005,0,67,1,3,125.44017,199.35596,41.912777,6.1639247,57.044971,76.937317,35.237015,69.730011,689.60596,2919.4912,126.20067
2005,0,67,1,999,119.53763,201.25627,44.156078,6.8631196,52.390842,79.168678,29.103149,65.910515,623.0036,2559.0464,101.54216
2005,0,67,999,1,80.005516,182.21803,43.677307,8.1523952,27.110872,69.269203,16.098022,55.528435,504.53961,1799.6566,48.705959
2005,0,67,999,2,112.4143,220.90001,42.81282,7.5802245,46.594383,65.337112,19.551489,59.799809,529.83429,2135.0596,68.574081
2005,0,67,999,3,119.92892,207.5739,41.297737,7.1088953,51.80851,68.139626,30.485857,66.304901,645.64624,2680.5859,109.10443
2005,0,67,999,999,108.57376,206.87459,42.358555,7.5046153,44.580467,67.375969,23.433565,61.628967,573.39648,2293.3962,81.432335
2005,0,72,0,1,69.62455,179.87138,41.467606,7.7436938,20.854263,54.339031,13.085814,53.095341,489.55026,1688.4409,42.73967
2005,0,72,0,2,99.835083,225.28488,40.779148,7.7310629,38.187572,46.673069,13.874729,55.401627,487.62128,1905.0593,52.003365
2005,0,72,0,3,110.78245,217.13512,41.348133,8.2777147,42.591164,50.338833,22.893827,60.731377,581.20776,2284.6223,85.951385
2005,0,72,0,999,95.587418,210.26555,41.163139,7.92626,35.091686,50.011944,16.828209,56.654266,520.97638,1980.2439,61.435009
2005,0,72,1,1,93.247314,180.30606,48.168041,7.9695573,35.77869,80.905739,20.334251,59.269268,539.93286,1954.3739,66.083611
2005,0,72,1,2,123.56691,207.98967,46.240479,6.8666177,52.858093,74.419861,24.943953,64.048782,585.5481,2375.5107,94.73632
2005,0,72,1,3,125.14463,195.31497,43.508556,5.8876052,55.796021,72.472542,35.719856,69.729797,699.0293,2897.092,135.18863
2005,0,72,1,999,119.38274,197.29993,45.22578,6.5703096,51.498356,74.531494,29.435278,66.03289,633.32483,2560.5613,109.74314
2005,0,72,999,1,79.722481,180.05719,44.331818,7.8402429,27.233952,65.695404,16.184277,55.734486,511.08713,1802.1183,52.718418
2005,0,72,999,2,112.39059,216.13472,43.668507,7.2737217,45.949127,61.35273,19.730989,59.976471,539.43024,2153.9553,74.611572
2005,0,72,999,3,119.82058,203.40369,42.707691,6.7736177,50.90099,64.267586,30.965254,66.394089,655.35297,2670.05,116.93642
2005,0,72,999,999,108.6834,203.12979,43.399052,7.1799994,44.121254,63.506512,23.76663,61.81588,582.80841,2299.6272,88.021851
2005,0,77,0,1,68.480522,175.75343,43.357399,7.6010132,20.819979,53.354504,13.656438,53.409592,498.77649,1670.3601,47.378273
2005,0,77,0,2,99.566612,216.59897,42.851944,7.5104856,37.68586,46.158009,14.751297,56.015099,503.76968,1936.1884,59.655025
2005,0,77,0,3,109.67417,206.23953,42.003376,7.7425909,42.33437,49.326515,24.455751,62.013088,605.49298,2359.5522,98.724182
2005,0,77,0,999,95.302994,202.3134,42.669945,7.618969,35.065769,49.168365,18.03495,57.549706,539.85284,2023.4878,70.855614
2005,0,77,1,1,92.504738,174.70244,50.099319,7.5352283,36.312798,80.026917,21.324251,59.923645,556.52625,1974.0049,75.48159
2005,0,77,1,2,122.80759,198.07265,47.858002,6.3899899,52.421757,73.128822,26.430101,64.813026,609.42322,2437.0359,109.25668
2005,0,77,1,3,122.54117,185.89127,43.908432,5.3426051,54.819981,69.334633,37.520386,70.564209,721.6911,2950.4614,151.6469
2005,0,77,1,999,118.14256,188.36462,46.177872,6.0267696,51.237698,72.223976,31.32538,67.016586,658.79773,2629.7871,125.83665
2005,0,77,999,1,78.981636,175.29404,46.304329,7.572258,27.591974,65.013161,17.008081,56.25692,524.01917,1803.0848,59.662384
2005,0,77,999,2,112.27368,206.46965,45.58902,6.8978515,45.742752,60.904381,21.136717,60.82539,561.53607,2210.0281,86.774872
2005,0,77,999,3,118.02917,193.02667,43.240398,6.1841941,50.441727,62.318508,32.939091,67.565643,680.94464,2743.251,133.08881
2005,0,77,999,999,108.35321,194.34326,44.674328,6.7092075,44.30619,62.342033,25.628923,62.95895,607.81635,2369.9189,102.27103
2005,0,82,0,1,67.59903,171.54395,44.715023,7.3476939,20.609825,53.387852,14.313728,53.705231,509.90353,1633.0155,52.629509
2005,0,82,0,2,99.733742,207.40221,44.220543,7.2782478,37.136677,46.924427,15.84936,56.641335,521.79218,1943.4943,68.031982
2005,0,82,0,3,109.75533,197.13609,42.469891,7.404398,41.788239,50.819427,26.876207,62.825802,629.88263,2357.051,110.21507
2005,0,82,0,999,95.477409,194.6131,43.687656,7.3428488,34.759285,49.996002,19.599588,58.227322,559.34277,2021.0887,80.002686
2005,0,82,1,1,92.329742,168.84576,50.9687,7.0256853,36.665775,81.269867,22.536783,60.381123,573.95197,1972.7902,86.579552
2005,0,82,1,2,122.93336,187.70279,48.565884,5.9553628,51.931885,73.948891,28.492908,65.716141,634.84302,2470.5984,126.57276
2005,0,82,1,3,121.89175,176.85802,44.548576,4.9953618,53.933987,70.194679,41.090328,70.895058,746.35962,2927.4326,170.33592
2005,0,82,1,999,118.10738,179.39726,46.80267,5.603426,50.842323,73.011246,34.242832,67.676163,684.60089,2639.6865,143.84741
2005,0,82,999,1,78.604881,170.34319,47.498085,7.2043915,27.755167,65.79612,17.973215,56.676189,538.40686,1784.2246,67.738213
2005,0,82,999,2,112.77341,196.32988,46.662903,6.5347018,45.452526,62.113903,22.955843,61.741955,585.33398,2239.7605,100.93564
2005,0,82,999,3,117.83621,183.63422,43.853958,5.8003731,49.875328,63.720188,36.340496,68.198616,707.43738,2736.8323,150.24576
