year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1995,999,27,0,999,88.762115,216.33318,38.394871,6.888484,45.479977,133.09337,17.235266,47.735992,407.31305,1649.8481,50.56411
1995,999,27,1,1,90.488747,176.67905,43.02494,7.3679848,42.134914,187.7563,25.14397,53.480362,456.5361,1716.6757,60.044575
1995,999,27,1,2,110.13786,191.33273,41.457233,6.3594046,61.372768,199.31816,36.824619,58.417416,514.06281,1983.7302,92.237846
1995,999,27,1,3,110.13284,175.90657,46.138905,7.0063634,67.670815,209.44925,56.170738,63.231407,604.26385,2354.9773,123.6778
1995,999,27,1,999,104.22166,181.64088,43.531845,6.8844724,57.738155,199.30626,39.931648,58.579361,527.6264,2030.4384,93.310684
1995,999,27,999,1,79.150864,185.94508,37.678898,7.3269477,35.188679,153.40143,17.399967,48.477383,414.36063,1651.4189,46.435234
1995,999,27,999,2,101.62526,214.65912,37.933266,6.2847242,55.92466,162.68527,25.321487,52.499802,448.62469,1754.4949,69.269394
1995,999,27,999,3,108.76199,203.72612,47.84087,7.0821853,64.450989,172.14891,41.928452,57.54776,532.25861,2104.4998,98.374832
1995,999,27,999,999,95.510925,201.1884,40.637402,6.8867331,50.831238,161.99835,27.143286,52.469624,459.83542,1815.9934,69.224968
1995,999,32,0,1,74.084267,195.5952,36.269985,8.07728,30.107437,113.16905,12.926839,46.000172,397.99731,1653.4037,37.196938
1995,999,32,0,2,96.692574,236.69434,36.803909,7.0193815,49.369045,114.97561,16.478827,48.865387,410.22446,1652.7488,49.988506
1995,999,32,0,3,108.50992,236.8222,52.963451,7.8139915,58.563053,114.88644,26.45787,52.54007,470.26987,1940.0859,69.0765
1995,999,32,0,999,90.46891,220.19136,40.515835,7.6380582,43.854282,114.22717,17.474752,48.605656,419.89636,1722.8344,49.480831
1995,999,32,1,1,92.671677,180.20583,44.706234,8.0301609,41.735256,163.52849,24.888588,54.230728,467.24744,1780.8654,58.10561
1995,999,32,1,2,113.26239,194.94928,42.302273,6.9474654,60.340355,175.68578,36.261028,59.738785,530.90497,2105.792,89.627747
1995,999,32,1,3,111.76424,179.86539,46.885052,7.3733244,66.953827,186.63672,54.711163,64.95536,622.81085,2495.2065,119.15347
1995,999,32,1,999,106.84498,185.28746,44.645504,7.410419,57.422909,176.17679,39.687889,60.053482,545.97552,2153.895,91.31002
1995,999,32,999,1,80.938866,189.91997,39.381077,8.0599041,34.395504,131.74043,17.338051,49.035404,423.53513,1700.4084,44.907566
1995,999,32,999,2,104.15676,217.88948,39.28075,6.9869857,54.311275,142.32365,25.390093,53.763515,464.58728,1856.8307,67.844749
1995,999,32,999,3,110.30211,205.4554,49.616001,7.571311,63.183952,154.40018,42.017296,59.377316,554.276,2245.7974,96.654488
1995,999,32,999,999,97.865135,204.42705,42.380993,7.5352449,49.982533,142.20662,27.507286,53.776051,476.83984,1917.5222,68.372925
1995,999,37,0,1,75.191307,197.43343,37.288261,8.9909878,28.980812,97.63546,12.942032,46.466778,407.16809,1697.4823,36.821072
1995,999,37,0,2,98.390724,238.42107,37.867382,7.8194685,47.286709,100.00773,16.611086,49.57618,423.03928,1724.3899,50.13562
1995,999,37,0,3,110.20404,237.59865,53.864422,8.2941628,56.781376,101.98879,26.820612,53.969673,487.62769,2049.0356,70.140541
1995,999,37,0,999,92.109749,221.91652,41.624695,8.4036741,42.373764,99.558174,17.696962,49.434841,432.82788,1794.6146,49.827496
1995,999,37,1,1,94.73304,182.69485,45.433399,8.7460146,41.287369,144.24823,24.507191,54.869011,477.72729,1842.7637,57.446957
1995,999,37,1,2,116.76096,198.85385,42.522167,7.4373913,59.669502,155.07156,35.37278,60.812469,544.47003,2213.4155,88.582108
1995,999,37,1,3,114.62413,185.43085,45.42503,7.5026197,66.623894,164.85571,52.796814,66.074776,635.63251,2615.9897,117.15281
1995,999,37,1,999,109.95073,189.37367,44.413414,7.818625,57.291447,155.82343,39.002956,61.183544,560.76727,2264.6995,90.905708
1995,999,37,999,1,82.460793,191.9507,40.318237,8.8998585,33.558826,114.97532,17.244249,49.592392,433.41599,1751.5267,44.493862
1995,999,37,999,2,106.8593,220.1808,40.013214,7.643333,52.995106,125.39185,25.260122,54.756046,479.01819,1949.8281,67.859238
1995,999,37,999,3,112.71222,207.99594,49.07547,7.8449998,62.366524,137.66272,41.560848,60.83873,571.61328,2370.7546,96.817726
1995,999,37,999,999,100.38213,206.82727,42.917751,8.1324024,49.290695,125.64687,27.575983,54.882401,492.14996,2012.5804,68.874367
1995,999,42,0,1,76.60878,206.93372,36.27449,9.3101416,29.022957,81.388802,12.301703,46.177944,406.02905,1697.7516,35.454922
1995,999,42,0,2,100.36523,251.25284,36.193882,7.9265842,46.779198,81.169853,15.286453,49.040009,419.92181,1736.2899,47.538105
1995,999,42,0,3,112.91135,251.97223,49.343292,7.9810586,55.921047,83.679527,24.484051,53.605732,483.2962,2066.229,66.631386
1995,999,42,0,999,94.406754,234.32695,39.592598,8.4746799,42.265362,81.897118,16.48967,49.104355,430.78864,1805.9097,47.763031
1995,999,42,1,1,97.107697,192.32529,44.15387,9.0552397,41.274849,124.31493,23.316242,54.65456,477.91846,1864.8136,55.881413
1995,999,42,1,2,120.56121,211.50989,41.300655,7.5016484,58.960861,132.21179,32.988319,60.62439,544.3111,2263.6699,85.784027
1995,999,42,1,3,119.19159,199.06462,43.706081,7.3198414,65.65062,141.69891,49.147305,66.080811,635.1084,2676.3728,114.02916
1995,999,42,1,999,113.85521,201.67314,42.976681,7.8411484,56.871178,133.77628,36.648563,61.147915,561.70422,2317.1477,88.757576
1995,999,42,999,1,84.229454,201.50288,39.203728,9.2153788,33.577721,97.347023,16.396467,49.329212,432.75464,1759.8585,43.048672
1995,999,42,999,2,109.6656,232.95099,38.545582,7.7308993,52.388927,104.67496,23.438265,54.374683,477.20383,1979.1515,65.150574
1995,999,42,999,3,116.46199,222.05992,46.156189,7.6072268,61.421841,116.48186,38.427879,60.658745,569.12604,2411.1851,93.428596
1995,999,42,999,999,103.43844,219.16283,41.164139,8.1804743,49.048168,105.98932,25.851274,54.697273,491.58463,2043.3239,66.800522
1995,999,47,0,1,76.74968,204.25215,36.777023,10.033269,27.773373,73.374023,12.919531,46.620056,417.33426,1743.0784,36.500206
1995,999,47,0,2,101.97559,248.25494,36.887184,8.4279861,44.806408,74.047424,16.182896,50.001144,437.29135,1814.0063,50.318729
1995,999,47,0,3,114.24627,249.09932,45.633709,8.0517616,53.947178,77.33812,25.450666,54.795036,503.46948,2165.9458,70.034401
1995,999,47,0,999,95.45018,231.53516,39.115299,8.9482794,40.622364,74.642433,17.332489,49.944042,446.78809,1878.0629,50.117275
1995,999,47,1,1,98.132851,190.46135,44.077316,9.5136147,40.941162,114.21394,23.805431,55.223152,492.11111,1932.4121,58.409966
