year,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2005,0,999,0,1,65.763603,147.49211,32.920387,5.9349923,19.106043,145.56116,14.295353,51.235149,462.8157,1735.6804,43.904648
2005,0,999,0,2,94.350784,195.7489,35.332039,6.6895866,40.15308,138.54451,17.534239,54.704273,468.73291,1755.2272,56.538086
2005,0,999,0,3,103.86565,192.61877,36.517277,8.3518143,43.306763,142.75122,27.610125,57.132683,540.64508,1943.5297,88.23304
2005,0,999,0,999,87.656746,178.66452,34.882626,6.9381914,34.063789,142.15936,19.487806,54.275852,488.42834,1805.4442,61.865429
2005,0,999,1,1,86.711609,150.77338,40.777466,7.1311321,32.652836,186.60294,23.984867,57.661835,504.6347,1826.605,63.879875
2005,0,999,1,2,116.42545,184.60452,42.075428,6.7898483,55.704048,177.92891,32.190765,62.532299,544.02173,2032.0133,93.78231
2005,0,999,1,3,117.92004,169.85161,38.839619,6.8979645,58.339973,172.34181,47.105362,66.880905,661.70703,2514.0142,140.99251
2005,0,999,1,999,110.25583,170.71997,40.429676,6.9129419,51.533363,177.58253,36.532852,63.231853,584.08148,2186.0054,106.62872
2005,0,999,999,1,74.018097,148.7851,36.016441,6.4063277,24.444111,161.73354,18.113474,53.767567,479.29437,1771.509,51.775818
2005,0,999,999,2,104.96588,190.38988,38.574749,6.7377992,47.631107,157.48337,24.582155,58.468552,504.93719,1888.3259,74.4478
2005,0,999,999,3,111.85187,179.68166,37.836918,7.5256844,51.849182,159.56567,38.68803,62.671982,609.43695,2267.6997,118.2129
2005,0,999,999,999,98.675255,174.79103,37.58717,6.9258804,42.581333,159.43044,27.798367,58.642479,535.06537,1990.9923,83.690422
2005,1,0,0,1,63.156342,114.37184,30.701344,4.9323702,18.69311,158.94991,16.259182,49.229839,475.4469,1888.9812,55.5135
2005,1,0,0,2,97.757217,156.62616,35.246777,5.9665232,37.186504,164.23573,22.847536,53.258659,509.19086,1790.955,78.29377
2005,1,0,0,3,108.17093,154.30856,35.872704,8.0730629,40.412354,170.75258,36.091351,53.644321,580.31616,1856.6808,120.69057
2005,1,0,0,999,87.575554,140.08719,33.706608,6.1524138,31.105688,164.02534,23.983622,51.847359,515.90894,1845.802,81.294754
2005,1,0,1,1,85.618973,118.36156,36.696007,6.467741,29.213408,206.36076,28.510109,55.62986,531.64105,1901.058,80.428513
2005,1,0,1,2,123.65273,149.45515,39.805695,6.3781767,49.470112,208.12474,43.289345,60.898033,605.04089,1956.4203,126.3036
2005,1,0,1,3,127.07468,133.66309,36.014503,7.0206814,50.017929,201.1626,67.529984,63.105656,744.79352,2331.0093,193.83839
2005,1,0,1,999,114.61756,135.09058,37.538822,6.6436591,44.179504,205.0327,48.378658,60.29731,637.58514,2082.0105,139.20728
2005,1,0,999,1,71.642029,115.87903,32.965942,5.5123858,22.667353,176.86026,20.887203,51.647568,496.67532,1893.5435,64.925621
2005,1,0,999,2,109.64751,153.33348,37.340069,6.15554,42.826698,184.388,32.233692,56.766388,553.20178,1866.9307,100.33819
2005,1,0,999,3,118.31474,143.23015,35.948795,7.5083523,45.566734,187.07068,52.961414,58.721298,668.5752,2111.2068,159.94191
2005,1,0,999,999,99.939247,137.80273,35.45871,6.3770132,37.083076,182.77405,35.137108,55.710705,571.53967,1953.7974,107.77254
2005,1,1,0,1,72.833366,174.92004,42.127254,6.7541327,25.063013,104.79695,13.119193,50.65802,450.43918,1754.6635,38.970516
2005,1,1,0,2,106.29004,222.46378,42.07254,7.0571799,44.091942,95.3619,15.26475,54.163097,461.32376,1864.5062,48.221943
2005,1,1,0,3,116.75298,217.87386,42.413353,8.2271852,47.876713,96.050819,24.933714,57.227592,547.09583,2162.0596,78.012924
2005,1,1,0,999,99.428413,206.43483,42.199245,7.3419509,39.490387,98.47123,17.727905,54.079323,485.66742,1926.9004,55.003101
2005,1,1,1,1,97.091377,174.54558,47.71611,7.531867,38.457237,145.78127,22.063555,57.230492,504.87451,1911.6505,56.54726
2005,1,1,1,2,130.93445,206.54546,45.496315,6.7028384,57.090981,133.57506,28.846849,61.91666,558.15057,2220.7273,81.647842
2005,1,1,1,3,132.9873,193.10736,40.317623,6.2523761,57.535698,123.74876,42.103371,66.456657,684.72522,2781.7493,120.6675
2005,1,1,1,999,125.07365,194.11487,43.621284,6.6671505,53.556973,131.61891,33.42601,63.011463,604.17523,2410.1108,94.097626
2005,1,1,999,1,82.758324,174.76683,44.413883,7.0723362,30.543144,121.56533,16.7787,53.347088,472.71091,1818.8933,46.161888
2005,1,1,999,2,118.62226,214.49814,43.78582,6.8798647,50.596748,114.48402,22.061325,58.04303,509.77655,2042.7616,64.948486
2005,1,1,999,3,126.41014,203.14125,41.166687,7.0524497,53.622463,112.52723,35.147263,62.717598,628.96613,2530.6885,103.38644
2005,1,1,999,999,112.60992,200.10243,42.930164,6.9951072,46.720531,115.50895,25.796642,58.670391,546.57971,2175.2678,75.097458
2005,1,999,0,1,68.540924,148.06267,37.059059,5.946053,22.237514,128.81758,14.511998,50.024517,461.53183,1814.2427,46.308487
2005,1,999,0,2,103.05178,197.47806,39.482128,6.64327,41.471291,121.49986,18.142454,53.819855,479.48953,1836.5931,59.63435
2005,1,999,0,3,113.71355,195.3615,40.096909,8.1726017,45.233128,122.50729,28.885317,55.958538,558.86121,2053.9063,93.127693
2005,1,999,0,999,94.76786,180.34692,38.859936,6.8742247,36.193523,124.24712,20.187653,53.201714,497.55835,1895.0125,65.340981
2005,1,999,1,1,92.371681,151.4317,43.182487,7.0940905,34.654366,170.70345,24.715643,56.572002,515.88623,1907.293,66.371918
2005,1,999,1,2,128.44833,187.0538,43.553436,6.5919929,54.489079,159.02763,33.777771,61.568882,574.15973,2130.488,96.894104
2005,1,999,1,3,131.20222,175.16054,39.018467,6.4843354,55.26601,147.12077,49.779919,65.444954,702.86041,2645.6663,142.75853
2005,1,999,1,999,121.51432,174.02257,41.55077,6.6591539,50.364815,156.6095,38.515999,62.087547,615.54822,2298.4231,109.45328
2005,1,999,999,1,77.968971,149.39555,39.48164,6.4002452,27.149929,145.38867,18.548813,52.614868,483.0358,1851.0558,54.246078
2005,1,999,999,2,115.38226,192.4169,41.45882,6.6183743,47.791664,139.72028,25.733683,57.58215,525.45367,1979.2844,77.724632
2005,1,999,999,3,123.7867,183.72614,39.47575,7.200192,51.011879,136.68419,40.920212,61.422535,641.80206,2394.7488,121.71411
2005,1,999,999,999,107.95768,177.22812,40.186901,6.7681642,43.181988,140.20638,29.226139,57.583694,555.74414,2093.9514,87.094627
2005,999,0,0,1,62.2967,114.57285,29.253571,4.9525704,17.385174,168.75827,16.088545,49.852272,475.55328,1847.7446,54.132698
2005,999,0,0,2,94.309311,156.62276,33.52742,5.999856,36.464973,174.56767,22.382265,53.801216,504.59293,1753.7384,76.310265
2005,999,0,0,3,104.14133,153.82509,34.215332,8.1342745,39.144012,182.58598,35.174133,54.429672,573.47644,1819.543,117.60532
2005,999,0,0,999,85.003159,140.092,32.11377,6.1922808,30.046541,174.5876,23.529051,52.493069,512.58716,1807.0168,79.315056
2005,999,0,1,1,83.603676,118.65105,35.752579,6.4887509,28.337898,215.01727,28.043905,56.194118,526.56122,1861.4796,79.022171
2005,999,0,1,2,118.66875,149.45732,39.055313,6.4446788,49.824726,218.00386,42.156059,61.428467,591.52106,1919.005,124.47878
2005,999,0,1,3,121.29637,132.82341,35.648869,7.1605244,50.860256,214.03963,65.273064,63.934433,725.49207,2288.4746,192.62834
2005,999,0,1,999,110.1627,134.86967,36.881733,6.7254786,44.396664,215.70634,47.018219,60.952633,624.25385,2042.2028,137.7693
2005,999,0,999,1,70.341721,116.11268,31.707447,5.5325971,21.520672,186.22461,20.602615,52.246807,494.81271,1852.9307,63.530392
2005,999,0,999,2,105.47578,153.33807,36.061432,6.2037644,42.589142,194.47902,31.446661,57.297581,544.44116,1829.4973,98.39093
2005,999,0,999,3,113.32132,142.58667,34.982445,7.6132011,45.413605,199.41743,51.280655,59.515854,654.823,2070.4773,157.7516
2005,999,0,999,999,96.489227,137.70786,34.290485,6.4357014,36.597794,193.35951,34.252541,56.35511,563.56628,1914.3861,106.00113
2005,999,1,0,1,71.08062,174.88431,39.61919,6.7471275,23.314262,111.63149,13.024973,51.280758,451.26517,1714.4911,37.704216
2005,999,1,0,2,101.36644,221.80685,39.803608,7.0872536,43.537338,102.14007,14.966153,54.563194,454.7641,1821.527,46.559017
2005,999,1,0,3,111.36063,216.88292,40.612144,8.3366709,47.178608,104.29387,24.285522,57.762463,536.0686,2100.0354,75.278671
2005,999,1,0,999,95.282959,205.82875,40.006634,7.3840666,38.501526,105.74385,17.362883,54.583305,479.79642,1878.1112,53.06366
2005,999,1,1,1,93.751236,174.40018,46.428791,7.5609736,37.451603,152.69283,21.690735,57.790108,498.44611,1870.0986,55.122711
2005,999,1,1,2,124.41717,205.41182,44.833302,6.8243814,57.941402,141.87778,28.037079,62.389687,541.49701,2168.2432,79.627983
2005,999,1,1,3,126.09862,190.58585,40.422508,6.4759336,59.495487,134.91806,40.793747,67.171509,662.78046,2712.95,118.78545
2005,999,1,1,999,118.94452,192.53993,43.198524,6.8190584,54.475971,140.98108,32.413845,63.579952,586.61475,2349.6226,92.043724
2005,999,1,999,1,80.335136,174.68668,42.398983,7.0793529,29.085358,128.3934,16.562479,53.937981,470.52521,1778.0127,44.814732
2005,999,1,999,2,112.83776,213.64778,42.30666,6.9564338,50.705597,121.91576,21.470968,58.458092,497.92719,1994.0721,63.015961
2005,999,1,999,3,120.06609,201.34972,40.50013,7.2375674,54.45396,122.38302,34.036629,63.320213,610.91498,2462.0728,100.97733
2005,999,1,999,999,107.36626,199.04251,41.636646,7.0955324,46.659237,123.73853,25.048996,59.177643,534.34558,2118.8992,72.969704
2005,999,999,0,1,67.132095,147.77324,34.959663,5.9404426,20.649033,137.31097,14.402102,50.638626,462.18311,1774.3909,45.089108
2005,999,999,0,2,98.637512,196.60081,37.376667,6.6667676,40.802525,130.14709,17.833889,54.268543,474.03238,1795.3137,58.063526
2005,999,999,0,3,108.73806,193.97578,38.288361,8.2631454,44.259865,132.73518,28.241049,56.551754,549.65784,1998.1404,90.654747
2005,999,999,0,999,91.164848,179.49449,36.844738,6.9066348,35.114445,133.32277,19.833059,53.745949,492.93243,1849.6306,63.580013
2005,999,999,1,1,89.50988,151.09885,41.966476,7.1128187,33.642365,178.74242,24.346153,57.123032,510.1973,1866.4961,65.111908
2005,999,999,1,2,122.40469,185.82262,42.810474,6.6914506,55.099819,168.5289,32.980019,62.053173,559.01001,2080.9871,95.32988
2005,999,999,1,3,124.59668,172.52029,38.929523,6.6900434,56.794765,159.6638,48.449799,66.159088,682.39392,2580.1926,141.88025
2005,999,999,1,999,115.87276,172.36766,40.988998,6.7863255,50.950367,167.11896,37.522259,62.66095,599.7804,2242.0913,108.03791
2005,999,999,999,1,75.967407,149.08627,37.726131,6.4033265,25.779129,153.66916,18.328264,53.198833,481.14032,1810.7563,52.994614
2005,999,999,999,2,110.12113,191.39308,40.002129,6.6786933,47.710567,148.69208,25.152065,58.029854,515.09113,1933.3429,76.069565
2005,999,999,999,3,117.81082,181.70102,38.65517,7.3631682,51.431122,148.14113,39.80254,62.048141,625.59656,2331.1343,119.96102
2005,999,999,999,999,103.27992,175.99998,38.876801,6.8476439,42.879299,149.89412,28.506634,58.11726,545.32336,2042.0665,85.379128
