year,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2000,0,1,999,999,100.45316,204.71515,38.352222,7.469624,47.45578,130.56332,25.89768,56.083946,497.73022,2034.3702,72.702576
2000,0,999,0,1,69.655571,158.64114,29.103504,6.4415307,22.705929,141.57048,15.12072,47.75927,436.68253,1681.8718,46.621075
2000,0,999,0,2,93.740135,204.84238,34.666389,6.9372058,42.879471,130.75998,18.39855,51.064735,446.95007,1767.525,60.39101
2000,0,999,0,3,104.77216,209.02287,36.190773,10.378277,47.196499,137.64812,27.97121,52.964577,505.03836,1866.7715,90.107628
2000,0,999,0,999,87.841789,188.77649,33.017624,7.7150083,36.56147,136.71997,19.85391,50.363144,459.37122,1763.3383,63.567982
2000,0,999,1,1,90.187828,155.04391,36.761829,7.3680491,34.643539,180.60736,26.675625,55.003777,492.35132,1822.8579,70.094666
2000,0,999,1,2,114.59299,180.04134,41.450729,6.9486909,54.730377,184.30328,38.140327,60.643589,551.30054,2143.7578,107.93843
2000,0,999,1,3,116.55583,172.9716,37.65868,7.711473,60.158882,177.98334,54.362106,64.665092,645.17963,2496.1323,146.91284
2000,0,999,1,999,108.92348,170.7458,38.759754,7.3521137,51.528908,180.9025,41.354809,60.704132,571.85107,2194.6697,112.95086
2000,0,999,999,1,77.406174,157.28325,31.994402,6.7912769,27.212189,156.30629,19.482515,50.493958,457.69662,1735.0919,55.481987
2000,0,999,999,2,103.45909,193.28328,37.828388,6.9425588,48.402859,155.71507,27.599661,55.529182,495.58499,1942.877,82.551582
2000,0,999,999,3,111.15094,189.50746,36.985386,8.9346724,54.213345,159.48253,42.257233,59.298347,580.90015,2207.4595,120.85764
2000,0,999,999,999,97.585884,180.44257,35.671673,7.5472755,43.479523,157.14143,29.791777,55.142818,511.36017,1962.7026,86.393089
2000,1,0,0,1,68.290001,125.24242,27.544149,5.4871478,25.109602,156.26404,17.735109,46.312733,451.74088,1814.4771,59.74062
2000,1,0,0,2,98.07679,167.19542,34.429516,6.7378006,42.829769,151.30579,23.877363,50.010334,488.11621,1806.3619,81.724197
2000,1,0,0,3,111.19761,171.57188,35.188709,11.914539,48.361942,161.89645,36.736904,50.025246,547.35779,1784.7556,123.40722
2000,1,0,0,999,89.208694,151.1264,31.802639,7.539279,36.977253,156.02359,24.62529,48.499966,488.25342,1804.2024,83.299232
2000,1,0,1,1,90.499771,123.93894,33.050259,6.682713,33.560272,196.80756,31.879942,53.350769,521.92584,1878.4785,87.791832
2000,1,0,1,2,121.2021,147.17935,38.867237,6.8389788,49.714733,206.40176,50.718632,58.773014,610.05756,2048.8416,141.46841
2000,1,0,1,3,126.53567,138.26443,34.977924,8.7105894,53.317924,200.64012,77.327873,61.047955,726.89935,2310.6333,199.47292
2000,1,0,1,999,113.66571,137.00237,35.747509,7.4374933,46.024502,201.4818,54.152229,57.902306,623.48193,2087.198,145.10121
2000,1,0,999,1,76.406898,124.76604,29.55644,5.9240851,28.198027,171.08127,22.904549,48.884888,477.39102,1837.8673,69.992355
2000,1,0,999,2,108.36063,158.29424,36.402973,6.782794,45.891518,175.80702,35.813705,53.907108,542.34363,1914.1927,108.29252
2000,1,0,999,3,119.05617,154.50661,35.080715,10.272975,50.901173,181.74704,57.533955,55.672802,639.34705,2054.1924,162.37997
2000,1,0,999,999,99.864922,144.97238,33.521469,7.4949298,40.91925,175.83029,37.490547,52.596684,547.17413,1927.5071,110.22713
2000,1,1,0,1,76.332916,187.63004,37.348045,7.2369084,32.082066,99.236046,13.534506,47.143375,423.00531,1708.4418,40.785465
2000,1,1,0,2,105.03677,232.40906,40.544041,6.9130878,48.782711,90.337196,16.140011,50.682766,441.91257,1875.4185,51.66164
2000,1,1,0,3,116.42553,235.12965,41.35173,8.9812965,54.754745,91.995331,25.367159,53.157001,511.44229,2068.4922,79.030998
2000,1,1,0,999,98.546448,217.76904,39.683239,7.6454635,44.810158,93.906372,18.009434,50.203514,456.24997,1875.7183,56.120159
2000,1,1,1,1,99.878418,179.56236,42.803566,7.7608032,42.815281,140.30809,24.392412,54.48782,494.37442,1919.6591,61.887333
2000,1,1,1,2,129.55901,202.9624,43.977005,6.5761375,57.188244,138.75327,34.443806,60.113148,571.41968,2354.8677,94.294624
2000,1,1,1,3,131.09776,196.88731,38.555832,6.5004387,61.153313,127.61549,48.584385,64.346947,668.04224,2760.4221,125.36047
2000,1,1,1,999,123.31965,195.02142,41.457344,6.819253,55.501865,134.49553,37.977825,60.565128,593.62952,2422.1777,99.666153
2000,1,1,999,1,85.545998,184.47325,39.482731,7.4419026,36.281853,115.30707,17.783079,50.017174,450.93124,1791.0886,49.042385
2000,1,1,999,2,117.01307,218.02776,42.22065,6.7485266,52.887852,113.98289,25.079313,55.288425,505.16193,2109.5742,72.482956
2000,1,1,999,3,124.78208,213.34875,39.759327,7.568327,58.39904,112.28275,38.5905,59.530216,600.63354,2462.5798,105.41788
2000,1,1,999,999,110.66454,206.64175,40.55106,7.2413125,50.040131,113.76103,27.777206,55.272018,523.45074,2143.0251,77.421196
2000,1,999,0,1,72.701912,159.4649,32.922039,6.4469728,28.934322,124.98155,15.430884,46.768379,435.97809,1756.3118,49.342842
2000,1,999,0,2,102.27334,206.51625,38.116291,6.8434911,46.419121,114.54453,19.212095,50.415779,460.25754,1847.9999,63.597862
2000,1,999,0,3,114.49256,211.62978,39.073013,10.065836,52.391068,117.84061,29.571016,51.999065,524.72174,1963.5833,95.43869
2000,1,999,0,999,94.721855,190.47328,36.455471,7.6019726,41.601925,119.34859,20.719183,49.505768,469.35809,1846.4265,67.252274
2000,1,999,1,1,95.897858,155.95421,38.66399,7.3032312,38.887196,164.28806,27.570332,54.005222,506.06805,1902.1809,72.881935
2000,1,999,1,2,126.5852,183.11201,42.158695,6.6696692,54.528797,162.82594,40.235195,59.636261,585.16888,2245.9683,111.08139
2000,1,999,1,3,129.64793,178.257,37.418777,7.2028227,58.663231,150.82266,57.719044,63.298527,686.74695,2617.4795,148.91335
2000,1,999,1,999,119.85654,174.2086,39.409088,7.0410299,52.102108,158.52509,43.779968,59.609909,604.33826,2302.0125,115.96479
2000,1,999,999,1,81.513947,158.13121,35.103382,6.7722616,32.715374,139.91391,20.042604,49.517624,462.60495,1811.7268,58.285236
2000,1,999,999,2,113.74586,195.47205,40.023861,6.7614665,50.245998,137.32805,29.132685,54.766834,519.20197,2035.7972,86.00486
2000,1,999,999,3,122.82857,193.27353,38.16312,8.4910736,55.840984,135.98193,45.053455,58.21418,613.84149,2323.25,124.85169
2000,1,999,999,999,106.49855,182.85257,37.839371,7.3391461,46.521717,137.70448,31.524164,54.239998,532.60217,2059.8882,90.076202
2000,999,0,0,1,67.230415,125.22703,26.141058,5.5038123,22.386318,166.04997,17.516422,46.853741,451.91147,1776.5281,58.131783
2000,999,0,0,2,94.619728,166.95001,33.02943,6.7936611,40.954857,160.99678,23.361961,50.451885,482.80511,1771.5515,79.861603
2000,999,0,0,3,107.05726,170.83549,33.933834,12.037772,45.35495,173.54802,35.721088,50.713398,539.98059,1751.6837,120.1855
2000,999,0,0,999,86.599991,150.89671,30.446041,7.6026478,34.49081,166.25818,24.122486,49.048725,484.75031,1768.5233,81.257332
2000,999,0,1,1,88.381706,124.0235,32.270073,6.7215729,31.596048,205.76814,31.354527,53.884075,515.96655,1842.2129,86.292015
2000,999,0,1,2,116.38947,146.81674,38.527309,6.9467931,49.383614,217.37367,49.341438,59.367126,595.297,2012.0868,139.92787
2000,999,0,1,3,120.78741,137.24757,34.854469,8.8995161,53.297031,214.54521,74.625603,61.868938,707.46149,2270.8091,198.27357
2000,999,0,1,999,109.36575,136.55486,35.348595,7.5532131,45.310219,212.8553,52.595875,58.559395,609.87518,2049.7136,143.73756
2000,999,0,999,1,74.952782,124.78762,28.378771,5.9484186,25.748802,180.55113,22.568733,49.420525,475.29807,1800.5098,68.413124
2000,999,0,999,2,104.28424,158.01199,35.470169,6.8616428,44.696739,186.02487,34.895351,54.409737,532.745,1878.3353,106.52757
2000,999,0,999,3,114.07359,153.67152,34.404293,10.434072,49.413479,194.49825,55.601921,56.414059,625.56598,2016.965,160.08977
2000,999,0,999,999,96.503677,144.65764,32.578777,7.5811424,39.197529,186.52911,36.50914,53.186111,539.18286,1890.8483,108.43783
2000,999,1,0,1,74.457886,187.49156,35.057991,7.235146,28.62303,105.93783,13.387059,47.622276,423.23523,1669.7666,39.408108
2000,999,1,0,2,100.21116,231.89041,38.632,6.956809,47.114212,96.854012,15.710912,50.942348,433.68845,1831.4427,49.860676
2000,999,1,0,3,111.11727,234.32628,39.857212,9.1201963,52.450329,100.04858,24.530109,53.565624,499.44662,2013.817,76.053848
2000,999,1,0,999,94.546448,217.23489,37.75972,7.6995664,42.301601,100.95574,17.540514,50.575729,449.71213,1829.9104,54.064392
2000,999,1,1,1,96.525345,179.33742,41.820183,7.8014169,40.645405,147.34341,23.909477,54.983078,486.39734,1877.2258,60.249069
2000,999,1,1,2,122.99583,201.55826,43.688442,6.7302437,57.645634,148.39241,33.34906,60.58485,552.65497,2299.8762,92.020576
2000,999,1,1,3,124.30689,194.46188,38.854118,6.7469358,62.402107,139.66286,46.942223,65.010925,645.82922,2697.738,123.22119
2000,999,1,1,999,117.31927,193.42401,41.262821,6.9886217,55.608833,144.55818,36.719486,61.088673,575.39264,2364.1597,97.38414
2000,999,1,999,1,83.056442,184.31432,37.692871,7.4557929,33.307533,122.07146,17.487104,50.490402,447.84625,1750.6028,47.528759
2000,999,1,999,2,111.25406,217.18951,41.082676,6.8470011,52.21841,121.8328,24.259481,55.615719,491.3472,2058.4753,70.294044
2000,999,1,999,3,118.56223,211.8246,39.291012,7.7805958,58.067669,122.40909,37.180759,60.025993,582.07312,2399.8604,102.67773
2000,999,1,999,999,105.59293,205.68489,39.458981,7.3547063,48.75658,122.1061,26.843716,55.675274,510.67633,2089.0603,75.077629
2000,999,999,0,1,71.15612,159.04691,30.984419,6.4442115,25.773878,133.3992,15.273499,47.271183,436.33554,1718.5391,47.96175
2000,999,999,0,2,97.953461,205.66885,36.369801,6.890933,44.627197,122.7535,18.800243,50.744308,453.52072,1807.26,61.974411
2000,999,999,0,3,109.58169,210.31273,37.616867,10.223684,49.766705,127.84761,28.762774,52.486851,514.7774,1914.6726,92.745369
2000,999,999,0,999,91.237823,189.61403,34.714561,7.6592126,39.049465,128.14536,20.281013,49.939938,464.30075,1804.351,65.386566
2000,999,999,1,1,93.015076,155.49464,37.703659,7.3359556,36.744728,172.52708,27.118628,54.509357,499.14297,1862.1337,71.474747
2000,999,999,1,2,120.58424,181.57542,41.804424,6.8092928,54.629665,173.5733,39.186913,60.140331,568.22101,2194.8215,109.50864
2000,999,999,1,3,123.14867,175.63319,37.537872,7.4553304,59.405712,164.30595,56.05257,63.976929,666.11182,2557.2397,147.92024
2000,999,999,1,999,114.38971,172.47711,39.084404,7.1965809,51.815495,169.71442,42.567322,60.157051,588.09381,2248.3381,114.45774
2000,999,999,999,1,79.433548,157.70175,33.52882,6.7818918,29.928257,148.21593,19.758945,50.012093,460.11911,1772.9147,56.865517
2000,999,999,999,2,108.56641,194.36998,38.918427,6.8526473,49.317966,146.58601,28.360798,55.150677,507.31067,1989.0112,84.266113
2000,999,999,999,3,116.98487,191.38892,37.573761,8.7130585,55.026485,147.74207,43.654175,58.756718,597.35706,2265.3064,122.853
2000,999,999,999,999,102.01163,181.6393,36.748085,7.4439254,44.990181,147.48967,30.652025,54.694508,521.90826,2010.962,88.222015
