year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2015,0,52,1,3,114.62975,186.8979,36.535622,5.7540298,54.532902,114.13789,34.915222,75.48201,696.70654,3100.3105,109.25124
2015,0,52,1,999,111.75827,192.36719,36.82481,6.3073602,42.915939,105.1438,22.750456,69.188622,576.96759,2562.8557,65.272408
2015,0,52,999,1,87.880409,177.72253,36.514492,6.7630582,25.914537,98.340553,15.883264,62.209766,512.62024,2117.1997,38.947639
2015,0,52,999,2,117.48026,211.87636,32.609524,6.8075342,41.952675,91.190453,18.111219,66.681519,544.95703,2531.9504,54.775082
2015,0,52,999,3,113.50421,189.33276,37.289612,6.2918153,51.171658,105.34615,31.462576,74.00946,670.77704,3026.594,97.794098
2015,0,52,999,999,102.42538,191.41814,35.310104,6.6972728,35.750881,97.095741,19.325001,65.770294,550.8891,2415.6252,54.486813
2015,0,57,0,1,76.004135,173.25223,33.603226,7.3114643,18.071262,83.46862,13.601682,58.374771,511.69916,2001.4779,34.936489
2015,0,57,0,2,105.2215,209.4986,32.409592,7.6596847,32.263802,74.502037,15.084004,63.426529,523.27454,2383.6094,44.832478
2015,0,57,0,3,110.36359,192.24701,39.606884,7.5510807,42.722416,77.543663,23.968172,71.347618,626.23914,2924.8896,76.43399
2015,0,57,0,999,89.81192,187.45522,33.956512,7.454989,25.764421,79.803261,15.370186,61.633072,529.66919,2240.7761,43.311302
2015,0,57,1,1,98.200607,177.4032,40.175804,6.627593,32.660412,99.090782,18.860916,66.031479,536.62689,2238.2725,47.644508
2015,0,57,1,2,126.25299,207.84218,33.590584,6.4223309,47.423412,90.649414,21.153757,69.725632,585.57104,2703.2588,69.155304
2015,0,57,1,3,114.05952,186.13785,36.137257,5.6085143,53.806393,104.02527,35.32708,76.032631,711.50885,3160.9299,115.74577
2015,0,57,1,999,111.74548,190.19537,36.925209,6.32546,42.666348,97.197235,23.378561,69.594139,593.35602,2611.123,70.607574
2015,0,57,999,1,87.33828,175.37184,36.95937,6.9622602,25.520895,91.44574,16.287195,62.284504,524.42798,2122.3918,41.42556
2015,0,57,999,2,117.79513,208.50832,33.115646,6.9199357,41.326939,84.155708,18.712791,67.192436,560.51837,2574.7112,59.373825
2015,0,57,999,3,112.99754,187.89322,37.134209,6.1666861,50.621552,96.416107,32.06324,74.686455,687.00769,3093.1067,104.45003
2015,0,57,999,999,102.47624,189.03737,35.67062,6.802804,35.523506,89.846451,19.994181,66.229752,566.44165,2454.6125,59.072033
2015,0,62,0,1,76.286873,176.4976,32.97525,7.1848435,18.408466,74.441277,13.329747,58.372478,510.79913,2004.3387,35.621494
2015,0,62,0,2,105.92097,213.83231,30.951059,7.2861156,32.37468,63.765335,14.198274,62.678135,517.86615,2384.8323,44.937992
2015,0,62,0,3,111.23475,196.22591,37.092876,7.0068874,42.492115,68.131187,23.152945,70.89724,625.62817,2923.8572,78.572182
2015,0,62,0,999,90.67028,191.5591,32.811733,7.1965561,26.145704,70.050209,14.859097,61.399891,527.63702,2248.2915,44.167671
2015,0,62,1,1,98.713562,182.15239,38.607681,6.4170485,32.809509,88.066177,18.02828,65.592964,533.44183,2247.5713,48.437489
2015,0,62,1,2,126.95167,212.09645,32.739025,6.1212912,46.704868,78.558502,19.909742,68.890831,581.36127,2696.9663,69.962868
2015,0,62,1,3,115.2812,189.4986,35.893333,5.3694973,53.085213,92.257042,34.347763,75.824562,712.86737,3146.6548,119.31872
2015,0,62,1,999,112.77534,194.73807,35.851078,6.0709248,42.48708,85.554153,22.426821,69.122749,591.72827,2615.918,72.409142
2015,0,62,999,1,87.851494,179.41357,35.879688,6.7889199,25.834558,81.46714,15.752608,62.095818,522.47516,2129.7646,42.230232
2015,0,62,999,2,118.5952,212.78619,32.028584,6.5841303,41.010818,72.680496,17.64031,66.422241,556.13171,2572.9409,60.019321
2015,0,62,999,3,114.13592,191.40265,36.232845,5.8329353,50.087002,85.428596,31.179245,74.429962,688.17566,3083.5955,107.78605
2015,0,62,999,999,103.57195,193.41451,34.585655,6.5395784,35.683388,79.099129,19.276018,65.907356,565.04407,2462.8577,60.650879
2015,0,67,0,1,75.172737,172.09985,33.895515,7.1592054,18.317612,70.722,13.871008,58.44492,521.92395,2007.7728,38.740742
2015,0,67,0,2,106.44793,207.37523,31.506685,7.4510908,32.430016,61.259132,15.073828,63.086414,537.62457,2413.918,50.867447
2015,0,67,0,3,110.81124,190.59415,35.748981,6.9872956,42.451023,65.803673,24.692553,71.200546,648.76111,2945.3132,87.542336
2015,0,67,0,999,90.422577,186.43724,33.33432,7.2349744,26.26107,66.881554,15.704254,61.6931,543.9516,2268.4358,49.26865
2015,0,67,1,1,97.779945,176.59132,39.504448,6.3806043,33.427124,85.680359,18.856207,65.920509,549.79645,2264.532,54.444527
2015,0,67,1,2,126.82117,203.79575,34.379036,6.0776548,47.076714,75.802971,21.165512,69.345726,609.97333,2721.1846,80.431961
2015,0,67,1,3,114.73944,186.02565,36.982426,5.2301993,52.781116,85.55571,35.265808,75.565292,730.42334,3137.9102,129.1671
2015,0,67,1,999,112.66082,188.9541,36.993294,5.9874635,43.203079,81.998337,23.720222,69.543831,616.18597,2646.7932,82.312996
2015,0,67,999,1,86.962868,174.44225,36.820694,6.753149,26.197538,78.523102,16.470894,62.343597,536.46008,2141.6782,46.930595
2015,0,67,999,2,119.11332,205.14998,33.292332,6.59727,41.535397,70.300568,18.860832,66.977623,582.60144,2604.9355,69.24675
2015,0,67,999,3,113.69948,187.23514,36.655876,5.6953802,50.046288,80.326477,32.466602,74.409752,708.80371,3086.9214,118.14719
2015,0,67,999,999,103.76243,187.94702,35.529194,6.4866419,36.423916,75.949524,20.512718,66.402443,587.28217,2495.3977,69.090652
2015,0,72,0,1,73.962486,168.09238,34.864799,7.0076027,17.908108,67.726471,14.322645,58.636002,532.88983,1991.4801,41.94001
2015,0,72,0,2,106.36511,201.2596,32.556633,7.1673741,31.7582,58.871902,15.857454,63.144398,552.38251,2407.7861,55.270397
2015,0,72,0,3,110.61938,185.33798,36.580353,6.6948447,41.399982,61.889072,25.435377,71.15023,661.53229,2914.7949,93.724541
2015,0,72,0,999,89.759079,181.57892,34.312031,7.020196,25.695288,63.962811,16.311497,61.814842,556.49597,2254.2849,53.295094
2015,0,72,1,1,96.98555,172.06714,40.647625,6.2125278,32.941021,82.842949,19.439018,65.774338,563.75189,2250.6594,59.542645
2015,0,72,1,2,127.22417,197.62984,35.946163,5.8348846,46.247177,72.328033,22.282122,69.506783,628.39539,2728.4636,87.213615
2015,0,72,1,3,115.03908,182.01582,38.599377,4.9979482,51.572891,79.151321,36.010159,75.424927,740.22162,3102.9058,137.022
2015,0,72,1,999,112.69611,184.04286,38.391376,5.7732959,42.48024,78.015312,24.570652,69.537186,631.21381,2638.2119,88.896851
2015,0,72,999,1,86.036751,170.1769,37.897556,6.5906315,25.792002,75.654182,17.005886,62.379642,549.0752,2127.4045,51.17157
2015,0,72,999,2,119.47212,198.97881,34.686481,6.33009,40.862503,67.327209,19.894463,67.142273,600.14606,2609.2871,75.342262
2015,0,72,999,3,113.88953,182.8799,38.074234,5.4393053,48.926952,74.661469,33.259693,74.313095,719.75482,3053.9788,125.76048
2015,0,72,999,999,103.63692,183.0697,36.780205,6.2657695,35.850876,72.465157,21.308626,66.487175,601.70331,2486.5764,74.835625
2015,0,77,0,1,74.06604,166.21268,35.571274,6.5820208,18.471014,64.046059,14.676663,59.211399,540.17285,1992.0833,45.984924
2015,0,77,0,2,107.53506,195.65363,33.017731,6.4151745,32.065952,54.105339,16.366453,63.879707,567.36774,2464.5146,61.635239
2015,0,77,0,3,109.034,177.71638,36.804108,5.8212366,40.922768,55.229141,25.760107,72.121864,673.48187,2962.5725,102.99323
2015,0,77,0,999,90.71434,178.09787,34.860077,6.4149837,26.41544,59.326157,16.85252,62.684715,568.73242,2295.4243,59.596142
2015,0,77,1,1,97.05764,168.80659,41.1012,5.7181764,33.797226,77.249802,19.973398,66.324318,577.39209,2278.9971,66.394943
2015,0,77,1,2,127.30724,190.96419,36.17226,5.324995,45.793278,65.942543,23.147892,70.029808,648.38593,2785.095,95.854942
2015,0,77,1,3,113.46224,175.73196,38.962479,4.5786262,50.2882,70.235519,36.12336,75.785332,749.06616,3119.6973,145.59908
2015,0,77,1,999,112.77965,179.02438,38.675694,5.2775578,42.578934,71.147911,25.303383,70.15078,648.25745,2686.4612,97.833229
2015,0,77,999,1,86.419731,167.60643,38.542576,6.117866,26.705988,71.140602,17.522669,63.033264,560.17126,2146.2458,56.951496
2015,0,77,999,2,120.20444,192.64877,35.039051,5.7166224,40.86198,61.690239,20.711781,67.820496,619.28162,2669.9321,83.562126
2015,0,77,999,3,112.32506,176.24158,38.408203,4.8977346,47.883114,66.381813,33.462029,74.844543,729.65582,3079.3472,134.6577
2015,0,77,999,999,104.37706,178.67155,37.222687,5.7106953,36.42379,66.646126,22.085251,67.307663,617.97388,2537.5522,83.272346
2015,0,82,0,1,73.801254,163.25081,36.758217,6.2619486,18.818775,63.137913,15.259783,59.583061,549.52637,1962.8816,51.115215
2015,0,82,0,2,107.50803,188.38087,34.423008,6.1306343,32.418026,52.822151,17.11813,64.348442,581.8382,2451.4172,69.568214
2015,0,82,0,3,108.19006,170.82658,37.976162,5.5769506,40.983051,54.451309,27.659174,72.107094,692.46765,2934.7156,114.67004
2015,0,82,0,999,90.938812,173.30124,36.114384,6.1120105,26.98435,58.170483,17.790051,63.162491,582.55481,2282.7268,67.248756
2015,0,82,1,1,96.510109,163.85822,41.913002,5.3838811,34.6367,76.374207,20.687557,66.500267,592.86188,2263.3584,76.483131
2015,0,82,1,2,125.93877,182.49109,38.060402,5.1070085,46.069263,64.202362,24.219366,70.243813,665.95593,2749.8989,109.12809
2015,0,82,1,3,112.10371,169.90085,40.75227,4.4045792,49.879719,67.429115,38.092667,75.509552,762.58453,3062.2234,160.18541
2015,0,82,1,999,112.05138,172.67332,40.114082,5.0148935,43.131844,69.278564,26.708952,70.357048,666.51147,2665.0679,111.49033
2015,0,82,999,1,86.248413,163.58374,39.583652,5.780663,27.48888,70.392975,18.23485,63.374512,573.27936,2127.5786,65.019852
2015,0,82,999,2,119.56004,184.5295,36.801529,5.461277,41.344677,60.263763,21.761684,68.203476,636.84344,2646.5969,95.436729
2015,0,82,999,3,111.14276,170.12816,40.070633,4.6924405,47.695255,64.242584,35.530857,74.674126,745.36823,3030.9155,149.00969
