year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2000,0,2,0,1,57.757557,72.028824,13.033446,6.485498,8.1900663,68.15361,16.606625,46.674072,508.60678,2095.3088,60.85284
2000,0,2,0,2,84.261719,110.30705,18.640095,8.5005512,15.936639,64.891136,23.143326,50.998047,586.86957,2069.261,91.333641
2000,0,2,0,3,98.02301,110.91045,18.533571,15.545037,17.595402,71.226425,34.66946,50.646988,645.55231,1951.7192,138.39697
2000,0,2,0,999,76.151093,93.949776,16.197264,9.3292742,12.996603,67.824242,23.102568,49.049282,567.26892,2052.1677,89.533157
2000,0,2,1,1,78.579567,75.297203,16.625523,8.2734575,12.792675,88.037636,28.917454,54.150501,594.34692,2138.9116,93.17662
2000,0,2,1,2,112.3761,102.99387,22.920277,8.7534189,21.82637,93.977249,46.661163,60.691135,730.35632,2287.2146,166.80034
2000,0,2,1,3,123.36078,99.777107,22.358917,11.163649,24.704594,92.645897,71.51358,62.506786,865.39941,2509.3093,245.63339
2000,0,2,1,999,105.0278,92.939667,20.691219,9.3929529,19.843075,91.609406,49.101292,59.166656,730.76007,2312.3538,168.91057
2000,0,2,999,1,65.183693,73.194489,14.314555,7.1231713,9.8315802,75.245216,20.997263,49.34053,539.18591,2110.8599,72.381065
2000,0,2,999,2,96.538467,107.11359,20.509127,8.6109715,18.508516,77.592209,33.412895,55.23074,649.52612,2164.4351,124.2878
2000,0,2,999,3,110.74284,105.3214,20.453936,13.345534,21.164291,81.979225,53.165596,56.600731,755.91785,2231.6353,192.23079
2000,0,2,999,999,88.394638,93.521492,18.102673,9.3562737,15.899465,77.909004,34.125866,53.338985,636.58813,2162.4849,123.18869
2000,0,7,0,1,72.049561,130.39462,27.323435,5.5110736,21.679699,196.79948,19.919584,48.070496,452.98514,1680.7286,62.432896
2000,0,7,0,2,99.475708,174.32256,35.295116,7.2265716,42.43988,186.33717,26.746178,51.546352,475.66309,1680.6829,86.678909
2000,0,7,0,3,112.27695,176.80144,36.333958,13.674077,45.385605,203.43039,40.853676,51.950485,534.6272,1661.9432,129.89839
2000,0,7,0,999,91.430779,156.87752,32.278332,8.1518116,34.644238,194.96541,27.506416,50.218605,481.24924,1675.9612,87.637093
2000,0,7,1,1,93.749489,129.18672,34.487911,6.7717109,32.177429,234.43994,35.571041,55.005466,507.23651,1746.4827,93.706299
2000,0,7,1,2,120.29224,152.24519,42.126961,7.4032669,52.433914,243.63499,56.337021,60.475044,575.04242,1907.2109,153.21857
2000,0,7,1,3,122.93273,139.42448,38.090248,10.157106,55.601261,242.78131,85.62571,63.166992,687.08203,2155.5566,218.06978
2000,0,7,1,999,113.00617,140.73581,38.386211,8.1521091,47.268311,240.50488,59.965946,59.709686,592.51373,1942.7188,157.07782
2000,0,7,999,1,79.924637,129.95627,29.923479,5.9685688,25.489408,210.4595,25.599623,50.58725,472.6734,1704.5913,73.782265
2000,0,7,999,2,108.65633,164.58586,38.308132,7.3044987,46.8475,211.60696,39.796494,55.484131,519.49188,1780.5874,116.02458
2000,0,7,999,3,117.68043,157.84782,37.22456,11.890643,50.565899,223.38496,63.557278,57.638302,611.93604,1912.2513,174.60951
2000,0,7,999,999,100.74328,149.91034,34.91465,8.1519403,40.093117,214.62143,41.516792,54.315201,529.27386,1791.1007,117.60951
2000,0,12,0,1,68.763054,150.2684,29.580351,4.8374238,25.72508,229.92445,16.879528,47.246719,421.2049,1569.1036,53.527451
2000,0,12,0,2,92.843025,191.71451,35.869915,5.8226094,50.084778,215.46169,21.408777,50.155907,425.82553,1586.1272,70.224762
2000,0,12,0,3,103.64655,194.9039,37.223557,10.151727,53.807686,231.22267,32.972309,51.062,481.09775,1614.6107,105.44605
2000,0,12,0,999,86.230133,176.26802,33.755306,6.5776005,41.493855,225.30368,22.679655,49.251678,438.59225,1586.952,72.955376
2000,0,12,1,1,87.928093,146.16658,37.317852,5.8623815,37.510609,274.66135,30.461107,53.956821,468.91046,1652.0637,79.555885
2000,0,12,1,2,109.77863,165.40849,43.107201,6.1004181,60.678425,283.94244,46.407593,58.835224,515.79944,1833.6635,123.83258
