year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1990,0,37,0,2,90.463776,245.30626,31.259489,7.6888285,55.126381,100.79774,15.527456,47.509846,407.23666,1488.8004,47.419926
1990,0,37,0,3,101.73045,239.69283,26.636023,5.7441592,65.550644,101.94235,24.118572,53.786804,468.64868,1986.9154,68.005592
1990,0,37,0,999,84.92868,228.61917,30.620634,7.7817101,48.075169,98.827797,15.936503,47.692074,412.6301,1557.0347,45.495945
1990,0,37,1,1,91.972885,185.63799,41.683964,8.5658875,44.500603,152.62483,24.787376,54.434792,469.25592,1745.7446,58.365692
1990,0,37,1,2,110.06081,196.29622,38.117611,6.9230371,64.043114,164.43152,32.552776,60.084423,530.51569,2199.0483,89.094482
1990,0,37,1,3,105.12228,175.9581,30.902836,5.5429683,69.416092,175.80933,47.62521,67.350006,619.69806,2722.5449,120.56041
1990,0,37,1,999,102.80177,186.24228,36.834766,6.9762468,59.749729,164.53291,35.134895,60.736576,541.03442,2231.665,89.972702
1990,0,37,999,1,79.660942,201.35577,35.354992,8.6958389,38.044445,115.97331,16.936291,48.425167,419.43765,1536.2668,42.56105
1990,0,37,999,2,99.000725,223.95628,34.247055,7.3552308,59.010731,128.51817,22.944103,52.98764,460.94006,1798.2019,65.574387
1990,0,37,999,3,103.6562,203.50684,29.058548,5.6299314,67.745293,143.88103,37.464687,61.487442,554.40839,2404.5762,97.844086
1990,0,37,999,999,92.763824,210.0421,33.344765,7.4286132,53.193024,127.6314,24.352636,53.41048,468.91956,1852.777,64.99353
1990,0,42,0,1,73.889992,208.94527,33.291176,9.6418219,32.158562,84.936813,13.114018,45.83992,403.88754,1481.6692,34.299583
1990,0,42,0,2,92.647514,244.20047,32.756149,8.34793,51.581451,90.486038,16.20256,48.610298,424.26089,1580.144,49.127045
1990,0,42,0,3,103.93672,238.60107,28.620029,6.0809994,62.550446,93.824944,24.790159,55.368694,488.82349,2108.2771,70.26973
1990,0,42,0,999,86.712212,227.62901,32.15517,8.4568005,45.29007,88.729958,16.584167,48.761837,428.37662,1643.6732,46.902916
1990,0,42,1,1,93.976013,185.14218,42.944572,9.1911421,43.749557,139.13831,25.149982,55.352859,483.43329,1834.3632,60.00946
1990,0,42,1,2,113.70457,197.1857,39.730251,7.081459,62.467789,148.30835,32.101925,61.690063,551.13757,2348.1978,91.901871
1990,0,42,1,3,108.85817,181.83411,33.109104,5.5016456,68.258667,156.54866,45.822189,68.424194,633.12537,2845.0149,120.50094
1990,0,42,1,999,106.21677,188.35944,38.405678,7.1617842,58.930618,148.43079,34.760712,62.131573,559.3028,2367.1028,92.307129
1990,0,42,999,1,81.143097,200.34991,36.777039,9.4790802,36.344097,104.50909,17.460232,49.275063,432.61169,1609.0277,43.583477
1990,0,42,999,2,102.27135,222.71298,35.943569,7.7691054,56.556908,116.91297,23.469156,54.58823,482.2482,1931.1729,68.67672
1990,0,42,999,3,106.82929,205.23633,31.258478,5.7404842,65.905441,130.69073,37.151711,63.042046,573.63678,2541.2939,99.793068
1990,0,42,999,999,95.608147,209.71834,35.006001,7.8661489,51.511463,115.95924,24.874409,54.859715,488.09146,1973.6262,67.61158
1990,0,47,0,1,73.961243,208.06825,34.014149,10.23117,30.552383,75.622902,13.195669,46.007767,413.11212,1491.015,34.768105
1990,0,47,0,2,93.762054,244.51048,33.917561,8.8884602,48.912407,80.824654,16.319651,48.831371,434.18591,1600.5129,49.418236
1990,0,47,0,3,106.45155,242.62209,30.048033,6.4198346,60.244968,83.025589,23.991987,55.288273,495.06119,2125.126,69.196121
1990,0,47,0,999,87.481941,227.9859,33.199059,8.9979258,43.003948,78.952003,16.444445,48.850178,436.8219,1655.1934,46.815773
1990,0,47,1,1,95.491943,186.36313,43.412556,9.7571001,42.468437,126.18139,24.700577,55.369663,492.14609,1853.8969,60.105217
1990,0,47,1,2,117.76743,201.00604,41.010132,7.4237027,60.795044,133.68745,31.531904,61.743649,561.28326,2387.3254,91.455727
1990,0,47,1,3,114.31818,188.95282,35.116024,5.5819621,67.189774,140.13779,44.173592,68.643494,638.93146,2869.5103,119.04664
1990,0,47,1,999,109.92837,192.57846,39.758808,7.5076709,57.43504,133.59331,33.711994,62.139648,566.51788,2388.5925,91.279938
1990,0,47,999,1,81.684769,200.28215,37.385555,10.06111,34.826927,93.759315,17.322725,49.366077,441.46326,1621.1884,43.857071
1990,0,47,999,2,104.70916,224.6713,37.151966,8.2204914,54.331211,104.93152,23.256849,54.719719,492.14575,1959.3207,68.588463
1990,0,47,999,3,111.04752,211.26659,33.008938,5.9303198,64.302376,116.39259,35.782806,63.090878,579.11542,2560.0222,98.320595
1990,0,47,999,999,97.637154,211.96686,36.166821,8.3237047,49.532864,103.67282,24.25663,54.862602,495.49899,1986.9979,66.932251
1990,0,52,0,1,73.988319,210.82928,34.055126,10.170186,30.464891,66.074989,12.949232,46.06953,416.8031,1489.0219,35.563244
1990,0,52,0,2,94.84787,246.38747,33.599747,8.8256559,47.939503,69.281158,16.016178,49.019779,440.49899,1634.9698,50.815487
1990,0,52,0,3,106.46011,241.71611,28.713327,6.229866,57.253239,68.737999,23.040802,55.599117,500.99689,2195.2368,72.889542
1990,0,52,0,999,88.274956,230.10915,32.782459,8.8662252,42.347305,67.788101,16.152479,49.113983,442.84286,1688.3208,48.826382
1990,0,52,1,1,96.091484,189.2262,42.378975,9.577467,42.425663,109.886,24.223976,55.459755,499.39822,1893.8544,62.331448
1990,0,52,1,2,120.0367,204.12137,39.502975,7.2184825,59.213955,113.9838,30.611734,61.907097,570.25659,2451.5564,93.4953
1990,0,52,1,3,114.72707,191.36638,32.520397,5.4411449,63.863235,114.27647,41.800987,68.402039,641.86017,2934.4294,121.23389
1990,0,52,1,999,111.30669,195.40179,37.899883,7.2780523,56.006405,112.90783,32.669254,62.314018,574.80603,2459.2844,94.190239
1990,0,52,999,1,82.01722,202.98204,37.078735,9.9548836,34.809601,81.989197,17.044744,49.480499,446.80551,1636.0759,45.286705
1990,0,52,999,2,106.49817,226.83862,36.330097,8.0823088,53.154144,89.956947,22.766891,54.9804,500.51428,2012.6563,70.555687
1990,0,52,999,3,111.33041,212.0537,30.956177,5.7652087,61.147369,95.565964,34.092941,63.14167,583.98334,2630.7156,101.37053
1990,0,52,999,999,98.887566,214.11664,35.140476,8.1344242,48.641174,88.578468,23.763113,55.196323,503.64914,2043.5671,69.729233
1990,0,57,0,1,73.811836,211.58585,34.518963,10.162705,30.454954,59.367485,12.760535,46.076168,419.93826,1483.4272,36.54089
1990,0,57,0,2,95.350754,247.06624,34.536068,8.7667017,47.514072,61.650116,15.707737,49.146763,444.07861,1648.2452,52.091537
1990,0,57,0,3,107.5341,244.03824,29.823322,6.1382885,56.071018,61.918949,22.476286,55.327835,503.76407,2184.0996,73.940208
1990,0,57,0,999,88.667503,231.27048,33.55209,8.8187981,41.99445,60.72998,15.850485,49.115013,446.12753,1688.8339,49.971371
1990,0,57,1,1,96.479294,190.23166,42.660706,9.5011444,42.270939,100.41831,23.652464,55.460701,505.51181,1914.7252,65.272736
1990,0,57,1,2,121.74813,205.15337,40.41357,7.1488256,58.249031,103.3927,29.821768,62.173599,576.76978,2487.9504,97.376183
1990,0,57,1,3,117.34285,193.73514,34.312828,5.2946267,62.562126,105.06019,41.297596,68.723709,647.95862,2949.0935,124.90128
1990,0,57,1,999,113.00985,196.95309,38.951954,7.1815267,55.171322,103.11789,32.016228,62.514297,580.95831,2483.1892,97.69529
1990,0,57,999,1,82.051086,203.82394,37.478352,9.9222383,34.749874,74.288795,16.719574,49.487293,451.04285,1640.197,46.984451
1990,0,57,999,2,107.58961,227.63376,37.261108,8.0165901,52.491222,81.003624,22.25156,55.18652,505.59949,2037.5658,73.087288
1990,0,57,999,3,113.29259,214.50642,32.459011,5.6429935,59.881802,87.246208,33.525856,63.192253,588.41748,2633.2104,103.85831
1990,0,57,999,999,99.883781,215.45796,36.040195,8.0643883,48.065987,80.261154,23.299213,55.289032,508.25381,2054.8508,71.961235
1990,0,62,0,1,73.354927,209.27759,35.475605,9.9888678,29.883066,55.064472,13.030944,46.211586,426.63873,1487.4929,38.974281
1990,0,62,0,2,95.890961,242.88432,35.30056,8.6160412,46.19479,57.161823,16.122679,49.619236,455.35068,1691.7643,56.38784
1990,0,62,0,3,107.08665,236.33165,30.054758,5.9249091,53.591049,58.416729,23.551628,56.462627,520.95551,2265.3044,81.875618
1990,0,62,0,999,88.928223,227.43512,34.230469,8.6023769,41.000996,56.560234,16.451614,49.688766,457.66769,1731.5203,54.676708
1990,0,62,1,1,96.504333,187.77385,42.855854,9.1434879,42.040466,93.867638,24.00709,55.948944,517.45251,1962.3669,71.033592
1990,0,62,1,2,122.62544,201.55598,40.479576,6.7795472,56.637993,95.461281,30.241777,62.963539,592.32678,2561.2925,105.57015
1990,0,62,1,3,116.22765,189.62831,33.751469,4.9816122,59.599987,96.515816,42.074005,69.18187,662.55707,3009.1257,134.41716
1990,0,62,1,999,113.23801,193.5038,38.684479,6.7677369,53.760956,95.412155,32.842361,63.318665,597.51453,2561.498,106.67753
1990,0,62,999,1,81.943504,201.29958,38.213722,9.6752272,34.393536,69.460686,17.103161,49.824207,460.33121,1663.6741,50.868481
1990,0,62,999,2,108.66225,223.14142,37.77462,7.7387323,51.183594,75.457794,22.867491,55.993923,520.78534,2107.1453,79.882645
1990,0,62,999,3,112.58907,208.2186,32.279991,5.3570919,57.208122,81.350456,34.701164,64.118965,606.1925,2713.0474,113.50298
1990,0,62,999,999,100.50606,211.2749,36.351746,7.7286067,47.078083,75.063942,24.25791,56.180176,524.27148,2126.8074,79.442741
1990,0,67,0,1,72.561211,206.43895,36.515095,9.8756342,29.66366,52.085854,13.254616,46.283352,432.17081,1485.4597,41.231182
1990,0,67,0,2,96.356071,238.90588,36.579048,8.4743309,45.889076,54.304428,16.580282,49.690666,464.25922,1698.3156,59.989357
1990,0,67,0,3,108.37636,232.64549,31.957333,5.8484664,53.471882,58.601398,25.32486,56.985546,534.91589,2263.7302,86.19989
1990,0,67,0,999,89.096497,224.06171,35.545242,8.4838524,40.805119,54.31979,17.105303,49.865841,466.33545,1733.1671,57.913548
1990,0,67,1,1,96.696419,184.91029,43.990143,8.9804783,42.147507,90.962784,24.574196,56.222466,528.1496,1979.7146,76.975464
1990,0,67,1,2,124.46032,196.81042,41.824219,6.6207466,56.642391,92.489021,31.483107,63.545586,608.81,2596.967,115.08836
1990,0,67,1,3,118.50271,185.39876,35.85268,4.8557096,59.986794,97.65377,45.570759,70.383774,684.03149,3029.2095,144.69191
1990,0,67,1,999,114.91624,189.50246,40.231167,6.6069765,54.003948,93.959099,34.763054,64.082489,614.68823,2589.8726,115.70875
1990,0,67,999,1,81.551857,198.41928,39.299637,9.5421791,34.314037,66.567955,17.471289,49.985786,467.92401,1669.5754,54.546337
1990,0,67,999,2,109.95564,218.53604,39.117172,7.5773878,51.092575,72.781837,23.791714,56.39502,534.20691,2133.1704,86.651596
1990,0,67,999,3,114.52408,203.96198,34.322201,5.2457633,57.42709,82.310127,37.616161,65.119621,625.44409,2728.4534,121.71044
1990,0,67,999,999,101.51879,207.43469,37.799717,7.5808568,47.155289,73.390907,25.600733,56.7057,537.71039,2145.342,85.719757
1990,0,72,0,1,70.771935,207.03722,36.686714,9.4915295,29.514013,47.766567,12.914055,45.57391,429.38815,1437.0226,42.26453
1990,0,72,0,2,93.966858,240.42279,37.501629,8.1848917,45.377552,49.551304,16.114407,48.583324,457.5881,1617.1327,60.551395
1990,0,72,0,3,106.61011,233.3353,33.320545,5.6780457,52.748699,55.552654,25.890265,56.307827,533.01544,2175.7458,88.566284
1990,0,72,0,999,87.116447,225.03363,36.249573,8.1783791,40.413414,50.123749,16.925381,49.024891,462.39151,1664.6195,59.096737
1990,0,72,1,1,94.516449,185.63934,44.936203,8.8276958,41.220314,85.042946,24.352819,55.328831,525.23212,1907.9934,80.068283
1990,0,72,1,2,122.3159,196.54019,44.021507,6.5513959,55.585594,87.655823,31.896662,62.889267,607.33887,2517.769,121.80288
1990,0,72,1,3,117.18237,182.79877,38.239758,4.6962509,58.759411,94.997589,48.380325,70.423378,692.88171,2996.6313,155.62556
1990,0,72,1,999,113.06467,188.5777,42.126534,6.4678893,52.958546,89.678154,35.993446,63.673897,617.23566,2533.4512,123.2636
1990,0,72,999,1,79.449463,199.21725,39.701523,9.2489281,33.79213,61.389374,17.094398,49.138885,464.4147,1609.1407,56.080067
1990,0,72,999,2,107.39684,219.634,40.590332,7.4110451,50.213474,67.602806,23.591038,55.360573,528.53052,2043.797,89.568459
1990,0,72,999,3,112.99612,202.80948,36.291924,5.0850077,56.379379,79.378769,39.475044,64.834114,629.58026,2671.5894,129.07242
1990,0,72,999,999,99.425659,207.73982,39.037464,7.3669639,46.364525,68.887405,25.970812,55.97403,535.84583,2076.7725,89.53595
1990,0,77,0,1,70.8284,197.64165,38.133942,9.2438126,29.631927,47.790386,13.769588,46.497349,445.76468,1477.8657,48.979427
1990,0,77,0,2,97.597343,223.50539,38.487717,7.7101736,44.919128,49.715084,18.129919,51.00721,490.98813,1781.2646,73.400085
1990,0,77,0,3,107.16148,211.67261,33.546158,5.2751951,50.387154,54.538094,29.005926,59.132771,571.23224,2362.9353,106.69767
1990,0,77,0,999,89.432266,210.5784,37.168217,7.7268343,40.257687,50.116646,19.027607,51.188969,492.51517,1801.8663,71.825798
1990,0,77,1,1,96.183716,174.90326,44.668678,7.9775715,42.317009,84.047096,26.097218,57.174,556.19611,2054.3081,95.321136
1990,0,77,1,2,125.48689,182.95996,42.737816,5.7585564,54.304821,82.061302,33.887493,64.799118,643.22467,2688.0254,138.71413
1990,0,77,1,3,116.45155,172.08879,37.237701,4.2526627,55.987797,85.363495,49.638966,71.410553,712.82849,3064.8606,170.44135
1990,0,77,1,999,115.01152,176.82188,41.060253,5.7010608,52.108997,83.816086,38.154415,65.554817,649.57532,2683.7698,140.72389
1990,0,77,999,1,80.759842,188.73524,40.693539,8.747839,34.600555,61.991795,18.598204,50.679291,489.01962,1703.6528,67.131035
1990,0,77,999,2,111.99519,202.57399,40.681808,6.7026601,49.764446,66.413666,26.264692,58.127216,569.57953,2249.3757,107.11815
1990,0,77,999,3,113.03416,186.64983,35.879753,4.6288042,53.927578,74.024269,42.049034,66.894127,660.74182,2806.655,146.99303
1990,0,77,999,999,102.58001,193.22752,39.168724,6.6855855,46.349262,67.438171,28.858791,58.573017,573.24408,2255.165,107.23944
1990,0,82,0,1,70.521355,186.20929,40.309937,9.0422287,29.129423,50.050674,15.161407,47.653801,467.64432,1503.1058,57.98798
1990,0,82,0,2,99.872208,205.88673,40.825779,7.5724564,43.958248,52.230171,20.768047,53.321312,525.7525,1900.552,88.745277
1990,0,82,0,3,107.50118,192.07858,35.266983,5.0471997,48.687965,55.993355,33.084908,61.808445,608.6084,2492.7686,126.20918
1990,0,82,0,999,90.82222,195.01839,39.222343,7.4818683,39.608051,52.369202,21.794567,53.353378,525.02545,1902.0496,86.738525
1990,0,82,1,1,97.219887,163.91273,45.800182,7.339746,42.617329,85.644348,28.238882,58.734222,586.68646,2144.8352,112.17094
1990,0,82,1,2,126.63315,170.94215,43.669834,5.3164277,53.178417,80.281067,36.544239,66.095764,670.93445,2767.4016,157.32213
1990,0,82,1,3,115.71954,162.2794,38.193211,3.9604828,54.264324,81.263161,52.65152,72.099648,731.06708,3078.2727,187.79295
1990,0,82,1,999,115.72546,165.90677,41.946033,5.221735,51.269314,81.865707,41.161255,66.869675,676.35065,2753.8806,159.52042
1990,0,82,999,1,81.590675,176.96504,42.586216,8.3363724,34.721565,64.807961,20.583382,52.247787,516.99963,1769.1694,80.452454
1990,0,82,999,2,114.52232,186.75655,42.38274,6.3374081,49.005772,67.586464,29.404623,60.314606,605.23145,2375.1035,126.28724
1990,0,82,999,3,112.87356,172.59877,37.179871,4.3368096,52.333252,72.512314,45.875668,68.535835,688.66003,2875.5146,166.46669
