year,superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2000,MENA,AFG,Afghanistan,0,1,0,2,126.32932,153.36247,18.0912,6.9077873,1.8786309,200.49107,178.59802,57.558613,405.38434,1685.4425,18.001698
2000,MENA,AFG,Afghanistan,0,1,0,3,152.83586,173.19562,20.107132,8.2713127,2.2669489,181.58348,221.75888,58.37075,421.98492,1751.4816,22.143761
2000,MENA,AFG,Afghanistan,0,1,0,999,109.37279,148.12683,17.470121,5.7368598,1.641606,173.64937,141.61835,56.259743,392.65009,1634.1339,14.71896
2000,MENA,AFG,Afghanistan,0,1,1,1,117.06084,150.01877,17.747112,5.8804641,1.8275363,145.30472,163.40773,55.58157,416.26315,1621.5905,15.450118
2000,MENA,AFG,Afghanistan,0,1,1,2,147.25734,161.67621,19.454718,7.8762937,2.2785699,171.64978,238.41034,57.484077,437.49985,1701.9432,21.242683
2000,MENA,AFG,Afghanistan,0,1,1,3,178.58119,179.80034,21.429924,9.4612026,2.768451,155.40459,292.64087,58.424801,455.22394,1768.7842,26.14576
2000,MENA,AFG,Afghanistan,0,1,1,999,127.70746,154.80385,18.371986,6.5298295,1.9890236,149.7175,187.21425,56.136784,423.26898,1648.0735,17.368713
2000,MENA,AFG,Afghanistan,0,1,999,1,103.95023,145.01581,17.15114,5.3302188,1.5810978,163.07201,132.57411,55.703766,392.89389,1611.4385,13.614994
2000,MENA,AFG,Afghanistan,0,1,999,2,130.9498,155.19798,18.392239,7.1216145,1.9669294,194.12349,191.80338,57.542156,412.47479,1689.0854,18.717243
2000,MENA,AFG,Afghanistan,0,1,999,3,158.51993,174.65382,20.399179,8.5340176,2.3776708,175.80371,237.40822,58.382687,429.32349,1755.3018,23.027323
2000,MENA,AFG,Afghanistan,0,1,999,999,113.42072,149.60098,17.669235,5.9119315,1.7183088,168.36569,151.68501,56.232594,399.41013,1637.2114,15.303972
2000,MENA,AFG,Afghanistan,0,999,0,1,92.820908,109.07718,12.684052,3.921649,1.2753382,218.06931,122.49915,53.269997,372.00629,1570.8745,16.13975
2000,MENA,AFG,Afghanistan,0,999,0,2,117.1377,117.09111,13.399287,5.2081532,1.5925236,259.67438,177.5152,55.16357,389.38876,1642.2159,22.108965
2000,MENA,AFG,Afghanistan,0,999,0,3,142.00841,131.914,15.043137,6.3003492,1.9073377,237.02234,220.50888,55.921345,405.06628,1711.0845,26.897003
2000,MENA,AFG,Afghanistan,0,999,0,999,101.35487,112.63116,13.037152,4.348124,1.3855803,225.37416,140.32144,53.802628,377.87158,1595.4531,18.087252
2000,MENA,AFG,Afghanistan,0,999,1,1,108.87054,114.12823,13.269536,4.4284091,1.5451623,189.02579,160.57858,53.292137,401.36554,1583.6956,18.84078
2000,MENA,AFG,Afghanistan,0,999,1,2,136.60202,122.7969,14.730438,6.011446,1.9236827,224.42006,236.41809,55.029762,421.22403,1656.1482,26.164747
2000,MENA,AFG,Afghanistan,0,999,1,3,165.28581,137.30324,16.007414,7.1834779,2.3165929,203.41693,292.30511,55.821518,437.94785,1726.8406,31.838104
2000,MENA,AFG,Afghanistan,0,999,1,999,118.63876,117.80164,13.757934,4.933948,1.6786492,195.0463,184.76839,53.791687,407.9335,1608.7412,21.207748
2000,MENA,AFG,Afghanistan,0,999,999,1,96.364349,110.19235,12.813315,4.0335317,1.33491,211.65709,130.90633,53.274887,378.48822,1573.7051,16.736084
2000,MENA,AFG,Afghanistan,0,999,999,2,121.43503,118.35084,13.693179,5.3855047,1.6656369,251.89095,190.51978,55.134029,396.41736,1645.292,23.004402
2000,MENA,AFG,Afghanistan,0,999,999,3,147.1476,133.10384,15.25603,6.4953265,1.9976931,229.60294,236.36006,55.899303,412.32587,1714.5632,27.9879
2000,MENA,AFG,Afghanistan,0,999,999,999,105.1708,113.77269,13.196286,4.4774623,1.450284,218.67838,150.13443,53.800209,384.50864,1598.3868,18.776194
2000,MENA,AFG,Afghanistan,1,0,0,1,89.483795,84.346382,9.1872234,3.0980206,1.1993086,230.82672,123.20592,50.151398,359.77179,1586.5786,18.022276
2000,MENA,AFG,Afghanistan,1,0,0,2,113.72347,88.923531,10.041164,4.0920315,1.4661345,274.06088,178.84673,51.786491,378.20224,1664.1488,24.664507
2000,MENA,AFG,Afghanistan,1,0,0,3,137.24707,101.05575,11.148228,4.9041147,1.7638309,251.31879,219.91646,52.421013,394.15057,1728.7596,30.314034
2000,MENA,AFG,Afghanistan,1,0,0,999,97.84877,86.786469,9.5130606,3.4239762,1.2957251,238.50674,140.96068,50.6091,365.91522,1612.1539,20.225346
2000,MENA,AFG,Afghanistan,1,0,1,1,105.04082,86.890869,9.8036833,3.5164502,1.4342302,200.31677,160.30156,50.013908,389.51428,1607.2571,21.075825
2000,MENA,AFG,Afghanistan,1,0,1,2,132.33728,93.369225,11.04486,4.8161879,1.7944958,236.23813,233.49469,52.119141,408.30493,1683.1313,28.906422
2000,MENA,AFG,Afghanistan,1,0,1,3,159.23538,105.61692,12.211536,5.7044735,2.144417,215.44707,284.8092,52.627651,423.88327,1751.9231,35.623451
2000,MENA,AFG,Afghanistan,1,0,1,999,114.50633,89.793518,10.227773,3.9232373,1.5585892,206.48566,183.35384,50.568699,395.70148,1632.8992,23.679398
2000,MENA,AFG,Afghanistan,1,0,999,1,92.918472,84.908157,9.3233252,3.1904016,1.2511746,224.09073,131.39589,50.12104,366.33832,1591.144,18.696438
2000,MENA,AFG,Afghanistan,1,0,999,2,117.83302,89.905052,10.26276,4.2519107,1.5386302,265.71036,190.9119,51.859932,384.84833,1668.3398,25.601036
2000,MENA,AFG,Afghanistan,1,0,999,3,142.10165,102.06277,11.382985,5.0808182,1.8478568,243.39903,234.24347,52.466633,400.71497,1733.8738,31.486248
2000,MENA,AFG,Afghanistan,1,0,999,999,101.52642,87.450363,9.6708546,3.5342031,1.3537602,231.43713,150.32024,50.600182,372.49142,1616.734,20.98793
2000,MENA,AFG,Afghanistan,1,1,0,1,102.16482,141.82108,16.231464,5.2444315,1.6268997,152.42001,126.90199,54.070969,385.74506,1662.5693,13.015794
2000,MENA,AFG,Afghanistan,1,1,0,2,129.26582,151.2049,18.186861,7.0682378,2.0169239,180.02736,183.90903,55.863232,404.40201,1736.6875,17.771179
2000,MENA,AFG,Afghanistan,1,1,0,3,156.58096,170.81851,20.242088,8.3924971,2.4440153,162.77101,224.58458,56.495205,421.77545,1810.7948,22.006277
2000,MENA,AFG,Afghanistan,1,1,0,999,111.63077,146.23511,16.923897,5.823946,1.7669319,157.01816,144.93575,54.565556,392.1015,1688.3909,14.614349
2000,MENA,AFG,Afghanistan,1,1,1,1,119.64828,148.83054,17.849566,6.1087761,1.9868159,130.62003,166.00398,53.883087,416.2597,1676.9064,15.450278
2000,MENA,AFG,Afghanistan,1,1,1,2,150.92215,158.6611,19.524284,8.1542568,2.4141829,153.95457,239.7498,55.833126,435.68939,1755.1294,20.85136
2000,MENA,AFG,Afghanistan,1,1,1,3,183.09467,177.95505,21.282412,9.5788755,2.9794006,142.41699,298.06665,56.516567,454.33798,1819.5421,26.012808
2000,MENA,AFG,Afghanistan,1,1,1,999,130.64465,153.31445,18.442369,6.7519469,2.1511359,134.84758,189.97052,54.420746,422.94159,1702.6139,17.305201
2000,MENA,AFG,Afghanistan,1,1,999,1,106.02482,143.36864,16.588711,5.4352617,1.706362,147.60703,135.53493,54.029491,392.48212,1665.7347,13.55328
2000,MENA,AFG,Afghanistan,1,1,999,2,134.0471,152.85107,18.482138,7.3080091,2.1046307,174.271,196.23755,55.856583,411.30963,1740.759,18.451221
2000,MENA,AFG,Afghanistan,1,1,999,3,162.43466,172.3941,20.471771,8.6544256,2.5622175,158.27725,240.80795,56.49992,428.9646,1812.726,22.890839
2000,MENA,AFG,Afghanistan,1,1,999,999,115.82866,147.7981,17.259144,6.0288305,1.8517566,152.12335,154.87852,54.533585,398.9104,1691.5311,15.208436
2000,MENA,AFG,Afghanistan,1,999,0,1,94.680733,107.90065,12.074093,3.9776621,1.3745439,198.69409,124.72063,51.757713,370.41614,1617.7211,15.97052
2000,MENA,AFG,Afghanistan,1,999,0,2,120.09305,114.44768,13.379433,5.3117399,1.691859,235.52408,180.92136,53.457222,388.93945,1693.8767,21.839485
2000,MENA,AFG,Afghanistan,1,999,0,3,145.17047,129.6459,14.875072,6.3337231,2.0425839,215.03015,221.82953,54.090698,405.4718,1762.3792,26.909349
2000,MENA,AFG,Afghanistan,1,999,0,999,103.4969,111.1497,12.550168,4.4075317,1.4888351,205.11111,142.58974,52.230534,376.64685,1643.3973,17.925848
2000,MENA,AFG,Afghanistan,1,999,1,1,111.02725,112.27498,13.101046,4.5788369,1.6606908,171.75366,162.63852,51.599575,400.4751,1635.8008,18.770365
2000,MENA,AFG,Afghanistan,1,999,1,2,139.95374,120.12714,14.519897,6.1841946,2.048456,202.51669,236.05817,53.641209,419.52765,1712.6377,25.605297
2000,MENA,AFG,Afghanistan,1,999,1,3,169.0134,135.26253,15.928961,7.2922802,2.4866099,185.5179,290.24237,54.221405,436.3642,1779.6346,31.684818
2000,MENA,AFG,Afghanistan,1,999,1,999,121.12014,115.82566,13.594278,5.082499,1.8014268,177.12695,186.06549,52.147346,406.86505,1661.4697,21.067125
2000,MENA,AFG,Afghanistan,1,999,999,1,98.289711,108.86641,12.300823,4.1103897,1.4377195,192.74617,133.09215,51.722797,377.05255,1621.7126,16.588669
2000,MENA,AFG,Afghanistan,1,999,999,2,124.47787,115.70158,13.631224,5.5043602,1.7705884,228.23669,193.09445,53.497837,395.69269,1698.0186,22.6709
2000,MENA,AFG,Afghanistan,1,999,999,3,150.43452,130.88596,15.10775,6.5453534,2.1406159,208.51443,236.93373,54.119556,412.29224,1766.189,27.963678
2000,MENA,AFG,Afghanistan,1,999,999,999,107.38776,112.18206,12.780686,4.556551,1.557849,198.93277,152.18831,52.212166,383.31842,1647.3873,18.619379
2000,MENA,AFG,Afghanistan,999,0,0,1,88.568741,84.827057,9.4624138,3.0774179,1.1546395,242.01013,122.36554,50.882061,361.00909,1565.0825,18.133911
2000,MENA,AFG,Afghanistan,999,0,0,2,112.21645,90.554245,10.104872,4.0633612,1.429598,287.68201,177.77515,52.676521,378.28436,1637.4714,24.806828
2000,MENA,AFG,Afghanistan,999,0,0,3,135.85318,102.2928,11.356466,4.9234333,1.7099907,263.65518,219.77759,53.355274,393.76489,1705.2837,30.241753
2000,MENA,AFG,Afghanistan,999,0,0,999,96.806374,87.495079,9.7544079,3.4068356,1.2510432,250.12294,140.16998,51.382404,366.82697,1589.7906,20.320223
2000,MENA,AFG,Afghanistan,999,0,1,1,104.10403,88.177277,9.9991417,3.4705136,1.3910502,210.03729,159.43864,50.890507,390.32953,1581.6353,21.128662
2000,MENA,AFG,Afghanistan,999,0,1,2,130.7485,94.722595,11.265921,4.7695923,1.7349508,248.90385,234.29398,52.747559,409.18088,1652.9366,29.24242
2000,MENA,AFG,Afghanistan,999,0,1,3,157.62889,106.84888,12.241253,5.6574202,2.072567,226.31198,288.5553,53.349174,424.99432,1724.0778,35.695095
2000,MENA,AFG,Afghanistan,999,0,1,999,113.41336,91.082176,10.407875,3.8770938,1.510162,216.7012,183.21378,51.397022,396.5574,1606.4587,23.769619
2000,MENA,AFG,Afghanistan,999,0,999,1,91.998619,85.566711,9.5809126,3.1642053,1.2068342,234.95117,130.55054,50.883926,367.48248,1568.7369,18.795092
2000,MENA,AFG,Afghanistan,999,0,999,2,116.30795,91.474533,10.361209,4.2192836,1.4970139,279.12057,190.25337,52.692204,385.10571,1640.8859,25.786119
2000,MENA,AFG,Afghanistan,999,0,999,3,140.66081,103.29869,11.551808,5.0854821,1.7900403,255.41052,234.96231,53.35392,400.6597,1709.433,31.44574
2000,MENA,AFG,Afghanistan,999,0,999,999,100.47286,88.287041,9.8986807,3.5106592,1.3082515,242.74409,149.67319,51.385632,373.39087,1593.4706,21.081781
2000,MENA,AFG,Afghanistan,999,1,0,1,101.17342,142.73433,16.617285,5.2084007,1.5674829,160.48059,125.32744,54.927799,386.01611,1634.8167,13.056515
2000,MENA,AFG,Afghanistan,999,1,0,2,127.75685,152.3136,18.137703,6.9857874,1.9458597,190.543,181.17987,56.734436,404.9068,1710.3544,17.889637
2000,MENA,AFG,Afghanistan,999,1,0,3,154.65648,172.04004,20.172739,8.330225,2.3530266,172.43814,223.13254,57.458988,421.88312,1780.3157,22.076925
2000,MENA,AFG,Afghanistan,999,1,0,999,110.47046,147.2072,17.204582,5.7791953,1.7025309,165.56439,143.23103,55.436142,392.38339,1660.5099,14.668105
2000,MENA,AFG,Afghanistan,999,1,1,1,118.31868,149.44113,17.796919,5.9914541,1.9049673,138.16602,164.66986,54.755882,416.26147,1648.4813,15.450196
2000,MENA,AFG,Afghanistan,999,1,1,2,149.03893,160.21048,19.488537,8.0114202,2.3444958,163.04758,239.06149,56.681496,436.61972,1727.7987,21.052448
2000,MENA,AFG,Afghanistan,999,1,1,3,180.77534,178.90329,21.358213,9.5184078,2.8710003,149.09091,295.27853,57.497147,454.79327,1793.4592,26.081129
2000,MENA,AFG,Afghanistan,999,1,1,999,129.13531,154.0798,18.406202,6.6378074,2.0678315,142.48875,188.55415,55.302559,423.1098,1674.5873,17.337837
2000,MENA,AFG,Afghanistan,999,1,999,1,104.95875,144.21506,16.877724,5.3812833,1.6419927,155.55397,134.01346,54.889839,392.6937,1637.8335,13.584992
2000,MENA,AFG,Afghanistan,999,1,999,2,132.45551,154.05708,18.43594,7.2122269,2.0338705,184.47256,193.95898,56.722748,411.90839,1714.2057,18.587921
2000,MENA,AFG,Afghanistan,999,1,999,3,160.423,173.5553,20.434469,8.5925512,2.4673848,167.28354,239.06093,57.467415,429.14899,1783.2175,22.960972
2000,MENA,AFG,Afghanistan,999,1,999,999,114.5913,148.72455,17.469877,5.96876,1.7831821,160.46977,153.23749,55.406658,399.16721,1663.618,15.25753
2000,MENA,AFG,Afghanistan,999,999,0,1,93.723038,108.50648,12.388182,3.9488189,1.3234594,208.67108,123.57671,52.536438,371.23495,1593.598,16.057661
2000,MENA,AFG,Afghanistan,999,999,0,2,118.57123,115.80888,13.389656,5.2583995,1.6407076,247.95993,179.1674,54.33588,389.17084,1667.2748,21.978251
2000,MENA,AFG,Afghanistan,999,999,0,3,143.54222,130.81384,14.961616,6.3165379,1.9729409,226.35471,221.14951,55.033363,405.263,1735.9658,26.902992
2000,MENA,AFG,Afghanistan,999,999,0,999,102.39388,111.91255,12.800932,4.3769403,1.4356654,215.54526,141.42169,53.040054,377.2775,1618.7091,18.008959
2000,MENA,AFG,Afghanistan,999,999,1,1,109.91669,113.22929,13.187807,4.5013762,1.6012011,180.64769,161.57779,52.471138,400.93362,1608.97,18.806623
2000,MENA,AFG,Afghanistan,999,999,1,2,138.22781,121.50188,14.628312,6.0952406,1.9842057,213.7955,236.2435,54.356224,420.40115,1683.5492,25.893377
2000,MENA,AFG,Afghanistan,999,999,1,3,167.09393,136.31335,15.969359,7.2362547,2.3990622,194.73476,291.30457,55.045364,437.17972,1752.4492,31.763752
2000,MENA,AFG,Afghanistan,999,999,1,999,119.84238,116.84316,13.67855,5.0060048,1.7382041,186.35426,185.39755,52.994072,407.41522,1634.3179,21.139536
2000,MENA,AFG,Afghanistan,999,999,999,1,97.298271,109.54919,12.564723,4.0708127,1.3847792,202.48407,131.9666,52.522026,377.79184,1596.9919,16.664577
2000,MENA,AFG,Afghanistan,999,999,999,2,122.91101,117.06578,13.663127,5.4431577,1.7165452,240.41711,191.76866,54.340374,396.06586,1670.8679,22.842632
2000,MENA,AFG,Afghanistan,999,999,999,3,148.74197,132.02802,15.184105,6.5195928,2.0670199,219.37366,236.63832,55.036015,412.30957,1739.605,27.976151
2000,MENA,AFG,Afghanistan,999,999,999,999,106.24617,113.00114,12.994694,4.5158253,1.50246,209.10048,151.13069,53.029907,383.93134,1622.1553,18.700129
2000,SSA,AGO,Angola,0,0,0,1,60.670216,93.189758,6.0127258,31.181288,11.525143,88.674461,17.008278,73.658417,451.42282,2624.0962,23.960987
2000,SSA,AGO,Angola,0,0,0,2,77.935547,100.84216,6.6802974,38.760452,16.497532,120.1069,30.407265,76.237106,443.76001,2688.3477,37.171604
2000,SSA,AGO,Angola,0,0,0,3,96.894638,114.769,8.8234692,51.327087,23.068935,113.1517,50.266808,78.012756,466.04968,2734.7319,58.961323
2000,SSA,AGO,Angola,0,0,0,999,72.863777,99.56366,6.7316732,37.278862,15.23189,103.59515,27.374401,75.294266,451.39966,2665.2314,34.56913
2000,SSA,AGO,Angola,0,0,1,1,74.510284,93.600304,6.1918416,55.542355,17.400028,202.28804,32.759937,83.249893,428.84189,2433.9526,36.554329
2000,SSA,AGO,Angola,0,0,1,2,94.816017,101.65961,7.4001431,69.061333,25.030344,272.6846,58.305061,86.163307,425.71454,2479.2915,56.839108
2000,SSA,AGO,Angola,0,0,1,3,118.81044,114.17712,9.3406448,91.213455,35.558624,261.10477,95.952019,87.89608,447.08966,2541.0945,90.746742
2000,SSA,AGO,Angola,0,0,1,999,89.14888,99.935822,7.1528988,66.372452,23.16613,236.40616,52.485153,85.05011,430.9873,2468.082,52.921963
2000,SSA,AGO,Angola,0,0,999,1,67.602295,93.395386,6.1024399,43.383015,14.467696,145.58009,24.897812,78.462494,440.11273,2528.8589,30.268614
2000,SSA,AGO,Angola,0,0,999,2,86.390465,101.25159,7.0408463,53.937252,20.771362,196.52847,44.380432,81.208847,434.72156,2583.6377,47.022469
2000,SSA,AGO,Angola,0,0,999,3,107.8716,114.47254,9.0825071,71.30497,29.324646,187.25694,73.149155,82.963013,456.55316,2637.7446,74.881683
2000,SSA,AGO,Angola,0,0,999,999,81.020493,99.750053,6.9426522,51.850967,19.205914,170.1162,39.951622,80.180679,441.17572,2566.4851,43.761513
2000,SSA,AGO,Angola,0,1,0,1,81.828621,136.16443,7.9192653,35.303036,18.056259,95.93055,15.502368,75.517509,430.79227,2427.5701,18.34428
2000,SSA,AGO,Angola,0,1,0,2,103.66137,147.15607,9.1786098,45.13937,25.505341,127.46287,27.325155,78.153954,423.58203,2490.3818,28.001657
2000,SSA,AGO,Angola,0,1,0,3,129.74818,167.33205,11.638424,59.29179,36.060009,121.87963,45.398937,79.799225,446.24094,2538.5845,45.21257
2000,SSA,AGO,Angola,0,1,0,999,97.618591,145.34985,8.9976749,42.838028,23.733925,111.14331,24.745667,77.160133,431.06631,2468.2852,26.32415
2000,SSA,AGO,Angola,0,1,1,1,99.345924,137.09218,8.4990902,62.705608,27.245794,221.46953,29.199516,85.097153,413.08258,2254.9155,27.799044
2000,SSA,AGO,Angola,0,1,1,2,126.91409,148.41272,9.9718122,81.368645,39.203896,294.7644,52.087009,88.515381,407.03015,2306.343,43.195728
2000,SSA,AGO,Angola,0,1,1,3,158.84941,168.46245,12.379723,106.72444,55.075497,281.46994,84.914513,90.116051,426.86133,2350.8862,69.102798
2000,SSA,AGO,Angola,0,1,1,999,119.10761,146.42435,9.6779652,76.739563,36.172092,256.77509,46.714142,87.133423,413.45493,2289.1423,40.252396
2000,SSA,AGO,Angola,0,1,999,1,90.602509,136.6291,8.2096825,49.02816,22.659021,158.80925,22.362858,80.315659,421.922,2341.0925,23.079887
2000,SSA,AGO,Angola,0,1,999,2,115.30795,147.78549,9.575901,63.285522,32.366535,211.25919,39.727623,83.343674,415.29169,2398.2021,35.611912
2000,SSA,AGO,Angola,0,1,999,3,144.32413,167.89822,12.009718,83.049385,45.584297,201.81363,65.191101,84.966614,436.53427,2444.5723,57.178467
2000,SSA,AGO,Angola,0,1,999,999,108.38181,145.88803,9.3384123,59.818291,29.963831,184.08591,35.74902,82.155457,422.2453,2378.5579,33.300392
2000,SSA,AGO,Angola,0,999,0,1,69.400116,110.921,6.7993593,32.881912,14.219865,91.668312,16.386944,74.425476,442.91074,2543.0103,21.643551
2000,SSA,AGO,Angola,0,999,0,2,88.549957,119.95116,7.7110949,41.392376,20.21413,123.14195,29.135593,77.028,435.43463,2606.6675,33.388107
2000,SSA,AGO,Angola,0,999,0,3,110.44992,136.45636,9.984911,54.6133,28.429016,116.75282,48.258335,78.749847,457.87665,2653.802,53.28862
2000,SSA,AGO,Angola,0,999,0,999,83.077553,118.45493,7.6666198,39.572559,18.739807,106.7095,26.289793,76.064125,443.01019,2583.9719,31.167274
2000,SSA,AGO,Angola,0,999,1,1,84.757401,111.54494,7.1438065,58.497894,21.462364,210.20227,31.290916,84.01207,422.33966,2360.0825,32.941921
2000,SSA,AGO,Angola,0,999,1,2,108.0596,120.94981,8.4612064,74.139297,30.878315,281.79468,55.73951,87.133766,418.0054,2407.9336,51.209885
2000,SSA,AGO,Angola,0,999,1,3,135.33041,136.5751,10.594561,97.613251,43.611237,269.50739,91.39798,88.812042,438.74353,2462.6152,81.816513
2000,SSA,AGO,Angola,0,999,1,999,101.50977,119.11686,8.1947346,70.649895,28.532356,244.81032,50.10405,85.909676,423.75348,2394.252,47.69453
2000,SSA,AGO,Angola,0,999,999,1,77.092125,111.23351,6.9718828,45.712189,17.847416,151.03842,23.851898,79.227112,432.6073,2451.3872,27.302567
2000,SSA,AGO,Angola,0,999,999,2,98.321747,120.45135,8.0868034,57.794327,25.5555,202.60634,42.460701,82.089676,426.70486,2507.1277,42.314503
2000,SSA,AGO,Angola,0,999,999,3,122.91181,136.51584,10.290266,76.150681,36.033337,193.263,69.865692,83.789696,448.29343,2558.0422,67.577385
2000,SSA,AGO,Angola,0,999,999,999,92.3097,118.78647,7.9311366,55.138264,23.644602,175.88007,38.21764,80.995468,433.36511,2488.9468,39.445282
2000,SSA,AGO,Angola,1,0,0,1,58.737568,90.418152,5.935791,29.572674,11.525804,84.410309,17.956388,72.893509,464.95575,2710.3406,23.426552
2000,SSA,AGO,Angola,1,0,0,2,75.07077,98.112312,6.696672,37.727032,16.349213,111.92083,31.966799,75.388245,459.82242,2762.7007,36.098404
2000,SSA,AGO,Angola,1,0,0,3,92.778564,110.70813,8.4311171,50.280495,23.22934,108.51096,52.344204,77.013084,483.61639,2813.4006,57.453644
2000,SSA,AGO,Angola,1,0,0,999,70.232849,96.579903,6.6309228,35.96331,15.210228,97.939217,28.727381,74.459785,466.49557,2746.1267,33.681774
2000,SSA,AGO,Angola,1,0,1,1,72.000198,91.353226,6.2615566,52.68063,17.54323,191.41376,33.877773,82.77446,445.64206,2484.4233,35.869511
2000,SSA,AGO,Angola,1,0,1,2,91.598862,98.452362,7.3860683,67.046997,25.410305,260.0264,60.011219,85.602898,438.50693,2564.4192,56.14201
2000,SSA,AGO,Angola,1,0,1,3,113.88301,111.12466,9.4341507,89.316978,35.756157,248.44263,99.868378,87.295334,463.11975,2597.8518,88.789253
2000,SSA,AGO,Angola,1,0,1,999,85.97554,97.222839,7.1984663,63.966568,23.398899,224.6151,54.293003,84.523964,446.29761,2531.3708,52.009636
2000,SSA,AGO,Angola,1,0,999,1,65.380417,90.886497,6.0989571,41.146755,14.539751,138.00513,25.930931,77.842575,455.2821,2597.1853,29.658855
2000,SSA,AGO,Angola,1,0,999,2,83.349197,98.282623,7.0419698,52.412521,20.887642,186.10246,46.013405,80.504456,449.14612,2663.3872,46.137642
2000,SSA,AGO,Angola,1,0,999,3,103.34914,110.91675,8.933506,69.832695,29.503645,178.59853,76.147629,82.163147,473.35022,2705.4385,73.148705
2000,SSA,AGO,Angola,1,0,999,999,78.117889,96.901924,6.9151878,49.989304,19.311687,161.38736,41.532433,79.500626,456.379,2638.562,42.861649
2000,SSA,AGO,Angola,1,1,0,1,78.575134,132.2653,7.8628669,34.148254,18.288717,89.346176,15.995887,74.803535,445.07889,2512.5886,18.170742
2000,SSA,AGO,Angola,1,1,0,2,100.28003,143.52525,9.0573339,44.177357,25.941692,120.32493,27.905411,77.555031,440.12491,2570.3723,28.046556
2000,SSA,AGO,Angola,1,1,0,3,124.70146,162.54065,11.565134,58.970749,36.642021,115.27878,46.063717,78.936897,462.47284,2611.5784,44.935795
2000,SSA,AGO,Angola,1,1,0,999,94.007172,141.38483,8.9163818,41.894733,24.096651,104.36893,25.298563,76.459015,446.457,2549.4937,26.206331
2000,SSA,AGO,Angola,1,1,1,1,96.325958,133.57855,8.6461792,60.890549,27.6964,204.24196,30.276289,84.787895,425.70996,2317.4614,27.723049
2000,SSA,AGO,Angola,1,1,1,2,122.35603,143.36855,10.020083,78.297066,39.289906,275.32104,52.863235,87.558228,421.12381,2380.864,42.514835
2000,SSA,AGO,Angola,1,1,1,3,152.67139,163.03513,12.158844,103.49445,56.08725,262.10443,87.37471,89.797684,443.19711,2415.1667,68.74395
2000,SSA,AGO,Angola,1,1,1,999,115.01349,142.0575,9.7270718,74.25145,36.597939,238.42331,47.932121,86.603561,427.22879,2356.0405,39.922291
2000,SSA,AGO,Angola,1,1,999,1,87.465988,132.92307,8.2552042,47.542667,23.000744,146.89403,23.148512,79.804398,435.37756,2414.8552,22.955206
2000,SSA,AGO,Angola,1,1,999,2,111.33723,143.44675,9.539546,61.266895,32.627411,197.95782,40.406036,82.565331,430.60782,2475.4531,35.293282
2000,SSA,AGO,Angola,1,1,999,3,138.71075,162.78831,11.862505,81.271332,46.381554,188.81934,66.75515,84.37674,452.81818,2513.2017,56.860584
