year,superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2005,MENA,AFG,Afghanistan,0,999,999,3,139.41559,128.26373,15.322466,4.3866954,2.8455706,242.3427,113.41793,55.229561,391.0174,1587.9349,26.958059
2005,MENA,AFG,Afghanistan,0,999,999,999,101.44891,110.89155,13.141578,3.1248944,2.0977509,233.50206,74.125793,53.179127,365.16437,1488.8274,18.368223
2005,MENA,AFG,Afghanistan,1,0,0,1,85.329224,81.252182,8.8884134,2.0996861,1.7145622,247.039,59.293575,49.406517,339.80457,1484.2861,17.399305
2005,MENA,AFG,Afghanistan,1,0,0,2,108.17545,87.035004,10.306979,2.7880008,2.1426313,291.27826,86.251953,51.07819,358.61139,1542.8962,23.715754
2005,MENA,AFG,Afghanistan,1,0,0,3,129.88307,97.314224,10.943219,3.3695381,2.5627556,267.33923,105.01834,51.77755,371.92007,1606.9127,29.158092
2005,MENA,AFG,Afghanistan,1,0,0,999,94.674744,84.25502,9.3739061,2.3715959,1.8914523,256.3479,69.408997,49.97192,346.8902,1509.3705,19.908621
2005,MENA,AFG,Afghanistan,1,0,1,1,99.684547,84.950241,10.032546,2.3467777,2.0489936,213.01537,77.773056,49.382778,368.49408,1484.5894,20.331741
2005,MENA,AFG,Afghanistan,1,0,1,2,125.17386,90.828583,10.966452,3.2461903,2.5764508,252.09726,112.63,50.944084,384.90735,1561.0591,28.111645
2005,MENA,AFG,Afghanistan,1,0,1,3,151.74554,101.94526,12.036719,3.7952061,3.0790212,229.64436,137.88852,51.783947,399.25293,1616.9358,34.569057
2005,MENA,AFG,Afghanistan,1,0,1,999,110.42463,88.091621,10.438934,2.6739907,2.2649426,221.06528,90.984581,49.935719,375.04166,1513.6349,23.389692
2005,MENA,AFG,Afghanistan,1,0,999,1,88.588318,82.091751,9.1481667,2.1557834,1.7904881,239.31461,63.488976,49.401131,346.31796,1484.355,18.065056
2005,MENA,AFG,Afghanistan,1,0,999,2,112.0346,87.896263,10.456699,2.8920236,2.2411215,282.383,92.240562,51.047745,364.58139,1547.0198,24.713753
2005,MENA,AFG,Afghanistan,1,0,999,3,134.84651,98.365601,11.191476,3.4661775,2.6799634,258.78137,112.48086,51.778999,378.12543,1609.1882,30.386543
2005,MENA,AFG,Afghanistan,1,0,999,999,98.250443,85.126045,9.6156998,2.4402487,1.9762459,248.33771,74.307312,49.963703,353.28146,1510.3387,20.698929
2005,MENA,AFG,Afghanistan,1,1,0,1,96.773849,135.78456,15.953403,3.5247405,2.3224139,162.8819,60.563389,53.212223,364.0498,1541.4329,12.540193
2005,MENA,AFG,Afghanistan,1,1,0,2,122.1153,145.47954,18.233734,4.6786537,2.8588982,193.8871,88.097092,54.865601,380.12238,1613.9558,17.18878
2005,MENA,AFG,Afghanistan,1,1,0,3,147.89844,163.40485,19.477839,5.6616702,3.4516711,176.27278,107.9473,55.647255,396.92566,1677.2002,21.241564
2005,MENA,AFG,Afghanistan,1,1,0,999,107.36712,140.91104,16.763311,3.9816587,2.552928,169.29465,70.985703,53.783417,370.82849,1570.3447,14.39325
2005,MENA,AFG,Afghanistan,1,1,1,1,112.92351,141.77135,17.38341,4.0400529,2.7954528,140.49548,79.101486,53.003353,391.53467,1550.9171,14.824492
2005,MENA,AFG,Afghanistan,1,1,1,2,141.85066,151.40018,19.26409,5.4230971,3.4551547,166.27754,114.43124,55.026844,410.78256,1627.6732,20.338211
2005,MENA,AFG,Afghanistan,1,1,1,3,172.02341,170.61038,21.485146,6.5471487,4.1667304,151.02127,141.32428,55.736328,427.14117,1693.0602,24.827953
2005,MENA,AFG,Afghanistan,1,1,1,999,125.11443,147.05029,18.210546,4.5804863,3.0766006,145.74677,92.664291,53.669491,399.15115,1581.3102,16.98015
2005,MENA,AFG,Afghanistan,1,1,999,1,100.44031,137.14375,16.278059,3.641732,2.4298081,157.79951,64.772095,53.164806,370.28973,1543.5862,13.058797
2005,MENA,AFG,Afghanistan,1,1,999,2,126.59583,146.8237,18.467655,4.8476648,2.9942665,187.6189,94.075737,54.90221,387.08319,1617.0701,17.903795
2005,MENA,AFG,Afghanistan,1,1,999,3,153.37553,165.04073,19.933558,5.8627005,3.6140113,170.53993,115.52488,55.66748,403.78552,1680.8009,22.055782
2005,MENA,AFG,Afghanistan,1,1,999,999,111.39629,142.30484,17.091877,4.1176105,2.6718175,163.94858,75.907394,53.757553,377.25858,1572.8342,14.980554
2005,MENA,AFG,Afghanistan,1,999,0,1,90.073112,103.8563,11.81691,2.690383,1.9665217,212.15515,59.81992,50.984009,349.8544,1507.9739,15.385162
2005,MENA,AFG,Afghanistan,1,999,0,2,113.95364,111.26076,13.592686,3.5716925,2.4395299,250.90884,87.016785,52.648106,367.52789,1572.3511,21.010269
2005,MENA,AFG,Afghanistan,1,999,0,3,137.35059,124.70934,14.48089,4.3196459,2.9312186,229.59143,106.23242,53.381577,382.2851,1636.0476,25.876625
2005,MENA,AFG,Afghanistan,1,999,0,999,99.935844,107.73942,12.436876,3.0389805,2.1656396,220.26363,70.062561,51.551819,356.81287,1534.6449,17.622456
2005,MENA,AFG,Afghanistan,1,999,1,1,105.1722,108.50306,13.07954,3.0486543,2.358407,182.95526,78.3237,50.883537,378.04459,1512.0828,18.048941
2005,MENA,AFG,Afghanistan,1,999,1,2,132.08653,115.93602,14.405891,4.1485362,2.940681,216.52429,113.37663,52.636421,395.63284,1588.6713,24.889492
2005,MENA,AFG,Afghanistan,1,999,1,3,160.15088,130.40753,15.953171,4.9359093,3.5298858,197.05444,139.31267,53.422241,410.81287,1648.49,30.53129
2005,MENA,AFG,Afghanistan,1,999,1,999,116.51368,112.53048,13.660332,3.4642491,2.6013815,189.84514,91.68084,51.483398,385.03525,1541.6869,20.732883
2005,MENA,AFG,Afghanistan,1,999,999,1,93.50106,104.91125,12.103564,2.7717211,2.0554914,205.52591,64.020836,50.961201,356.25443,1508.9066,15.98992
2005,MENA,AFG,Afghanistan,1,999,999,2,118.07034,112.32217,13.777307,3.7026529,2.5533061,243.10248,93.001251,52.645447,373.90851,1576.056,21.890968
2005,MENA,AFG,Afghanistan,1,999,999,3,142.52693,126.00299,14.815141,4.4595561,3.0671339,222.20454,113.74262,53.390804,388.76175,1638.8722,26.933372
2005,MENA,AFG,Afghanistan,1,999,999,999,103.69951,108.82713,12.714638,3.135529,2.2645659,213.35771,74.970558,51.536285,363.22018,1536.2437,18.328615
2005,MENA,AFG,Afghanistan,999,0,0,1,84.408096,81.95961,9.1186676,2.1102777,1.6460954,258.57898,58.961319,50.259418,341.19958,1457.4036,17.385132
2005,MENA,AFG,Afghanistan,999,0,0,2,106.53841,87.526382,10.246752,2.7779808,2.0260878,305.53665,85.201302,51.991001,359.16034,1520.2268,23.782688
2005,MENA,AFG,Afghanistan,999,0,0,3,128.39801,98.230293,11.305545,3.3705263,2.4584887,279.46698,105.25899,52.766888,373.11716,1580.4092,29.24972
2005,MENA,AFG,Afghanistan,999,0,0,999,93.571609,84.957985,9.5783815,2.3778307,1.811039,268.37204,69.045799,50.851936,348.13251,1483.1674,19.92065
2005,MENA,AFG,Afghanistan,999,0,1,1,98.42804,85.251686,9.9737482,2.3581755,1.9745493,224.05284,77.544754,50.255554,369.22086,1465.9363,20.421459
2005,MENA,AFG,Afghanistan,999,0,1,2,123.78336,91.81192,11.102095,3.2123566,2.4714499,263.3013,111.87027,51.829296,385.3457,1536.7783,28.216549
2005,MENA,AFG,Afghanistan,999,0,1,3,149.63672,102.27818,12.139076,3.7695103,2.9556079,240.02609,137.83005,52.672462,401.2019,1594.4417,34.535812
2005,MENA,AFG,Afghanistan,999,0,1,999,109.03458,88.499062,10.430632,2.6736946,2.1794136,232.04027,90.699554,50.812443,375.88815,1493.6299,23.465298
2005,MENA,AFG,Afghanistan,999,0,999,1,87.591049,82.707016,9.3127966,2.1665578,1.7206644,250.74051,63.180317,50.258541,347.56125,1459.3408,18.074471
2005,MENA,AFG,Afghanistan,999,0,999,2,110.45352,88.499329,10.440941,2.8765972,2.1271982,295.94797,91.255959,51.954288,365.10519,1523.9844,24.789309
2005,MENA,AFG,Afghanistan,999,0,999,3,133.21982,99.149277,11.494781,3.4611075,2.5713496,270.5127,112.65359,52.745449,379.49319,1583.595,30.44982
2005,MENA,AFG,Afghanistan,999,0,999,999,97.082169,85.761925,9.7718687,2.4450009,1.8946712,260.12363,73.961853,50.842972,354.4339,1485.5427,20.725391
2005,MENA,AFG,Afghanistan,999,1,0,1,95.769516,137.14711,16.369661,3.508172,2.2364571,172.25594,60.138023,53.922764,364.62381,1517.5786,12.603227
2005,MENA,AFG,Afghanistan,999,1,0,2,120.4173,146.46779,18.211296,4.6471739,2.7703369,204.28281,87.128433,55.768219,380.6062,1589.3765,17.32235
2005,MENA,AFG,Afghanistan,999,1,0,3,146.24271,164.72281,19.639811,5.571413,3.3316164,185.50977,107.20445,56.605141,397.9071,1649.6732,21.235413
2005,MENA,AFG,Afghanistan,999,1,0,999,106.17245,142.21178,17.0802,3.9530487,2.4620404,178.80295,70.436935,54.55558,371.4433,1545.8931,14.457599
2005,MENA,AFG,Afghanistan,999,1,1,1,111.63994,143.14978,17.435719,4.0271463,2.6915009,147.26642,78.358482,53.83062,392.56598,1527.0907,14.833714
2005,MENA,AFG,Afghanistan,999,1,1,2,140.28873,152.70244,19.475309,5.3520947,3.2989845,175.96298,113.90143,55.945984,411.08948,1601.3505,20.253513
2005,MENA,AFG,Afghanistan,999,1,1,3,170.16043,171.79041,21.594501,6.4208665,4.007659,159.8325,140.93192,56.462509,426.98761,1664.0627,24.826523
2005,MENA,AFG,Afghanistan,999,1,1,999,123.71213,148.39091,18.294178,4.5438046,2.9575102,153.22461,91.999825,54.497013,399.9165,1556.4222,16.973932
2005,MENA,AFG,Afghanistan,999,1,999,1,99.372574,138.50989,16.611687,3.6259947,2.3397655,166.58257,64.274612,53.901844,370.9675,1519.7382,13.109613
2005,MENA,AFG,Afghanistan,999,1,999,2,124.9287,147.88324,18.498264,4.8072119,2.8903556,197.85333,93.206703,55.808571,387.52682,1592.0948,17.987812
2005,MENA,AFG,Afghanistan,999,1,999,3,151.67273,166.32735,20.083582,5.7642636,3.4850979,179.68024,114.8616,56.572754,404.50922,1652.9399,22.050701
2005,MENA,AFG,Afghanistan,999,1,999,999,110.15449,143.61462,17.35581,4.0871677,2.574527,172.9959,75.332359,54.542286,377.90759,1548.2836,15.028882
2005,MENA,AFG,Afghanistan,999,999,0,1,89.147491,104.98097,12.143405,2.6934066,1.8923635,222.56949,59.452179,51.787575,350.97095,1482.5055,15.390369
2005,MENA,AFG,Afghanistan,999,999,0,2,112.32796,112.11368,13.569147,3.5577114,2.3365498,263.29883,86.005203,53.566658,368.10645,1549.0724,21.08777
2005,MENA,AFG,Afghanistan,999,999,0,3,135.84187,125.9675,14.782166,4.2886214,2.8227119,240.27289,106.07053,54.368004,383.45819,1609.3025,25.906565
2005,MENA,AFG,Afghanistan,999,999,0,999,98.828033,108.8413,12.707752,3.03493,2.0826032,231.00848,69.626114,52.396908,357.85657,1509.3334,17.64175
2005,MENA,AFG,Afghanistan,999,999,1,1,103.93935,109.40376,13.086494,3.0543835,2.2736242,192.02155,77.884193,51.746887,378.95923,1491.4467,18.090542
2005,MENA,AFG,Afghanistan,999,999,1,2,130.66855,117.21229,14.594965,4.1049442,2.8166544,226.8683,112.71757,53.546566,396.08466,1563.7146,24.894787
2005,MENA,AFG,Afghanistan,999,999,1,3,158.19815,131.27507,16.083387,4.8755183,3.3944688,206.57349,139.12399,54.253471,411.95837,1623.4839,30.4856
2005,MENA,AFG,Afghanistan,999,999,1,999,115.15729,113.48283,13.710895,3.4538074,2.5039952,199.16248,91.241959,52.349453,385.91153,1519.8236,20.757437
2005,MENA,AFG,Afghanistan,999,999,999,1,92.505692,105.98508,12.357515,2.7753592,1.9789213,215.6342,63.636803,51.778339,357.32513,1484.5355,16.003391
2005,MENA,AFG,Afghanistan,999,999,999,2,116.49181,113.27121,13.802037,3.6819494,2.4455478,255.02797,92.069702,53.562096,374.45831,1552.3965,21.952076
2005,MENA,AFG,Afghanistan,999,999,999,3,140.91742,127.17249,15.077583,4.421865,2.952518,232.62213,113.57466,54.342003,389.92862,1612.5222,26.946144
2005,MENA,AFG,Afghanistan,999,999,999,999,102.53526,109.89506,12.935494,3.1300275,2.1782715,223.77847,74.533554,52.386131,364.22589,1511.7148,18.349104
2005,SSA,AGO,Angola,0,0,0,1,64.870651,90.136154,7.4262319,12.402399,6.62779,116.43313,13.001678,68.547119,472.16739,3342.1245,25.779736
2005,SSA,AGO,Angola,0,0,0,2,82.585846,98.000954,8.3058853,16.029156,9.4821033,154.40517,22.924597,70.459206,462.62906,3422.5798,39.882782
2005,SSA,AGO,Angola,0,0,0,3,102.28619,111.25112,10.468781,21.06855,13.278799,148.62076,37.534462,72.137527,488.76691,3476.002,63.20079
2005,SSA,AGO,Angola,0,0,0,999,77.934189,96.728752,8.2834673,15.253988,8.8422146,135.98198,20.948416,69.87825,471.6026,3395.1074,37.523678
2005,SSA,AGO,Angola,0,0,1,1,78.713287,91.267075,7.6613631,21.62163,10.160839,266.41141,24.842464,77.244217,450.991,3091.2361,39.574806
2005,SSA,AGO,Angola,0,0,1,2,100.21696,98.014755,8.8112478,29.062527,14.440095,350.50522,43.559349,80.47448,446.09366,3159.7983,61.112915
2005,SSA,AGO,Angola,0,0,1,3,125.31225,112.17595,11.042862,37.948929,20.661921,338.36658,71.877892,81.514473,468.25217,3240.9897,98.168015
2005,SSA,AGO,Angola,0,0,1,999,94.77861,97.414986,8.6770649,27.216385,13.574017,309.82303,39.965797,79.176956,452.23941,3142.666,57.764309
2005,SSA,AGO,Angola,0,0,999,1,72.622528,90.76947,7.5579052,17.565168,8.6062975,200.42096,19.632519,73.417496,460.30859,3201.627,33.504974
2005,SSA,AGO,Angola,0,0,999,2,92.459274,98.008682,8.5888882,23.327843,12.258579,264.22119,34.480061,76.067764,453.36926,3275.4224,51.77166
2005,SSA,AGO,Angola,0,0,999,3,115.18079,111.76903,10.790266,30.521563,17.413347,254.87842,56.766785,77.388618,477.27869,3344.395,82.78244
2005,SSA,AGO,Angola,0,0,999,999,87.367065,97.113045,8.5038824,21.95293,11.492023,233.33298,31.598152,75.085526,460.75925,3253.7405,48.858433
2005,SSA,AGO,Angola,0,1,0,1,86.029129,133.5636,9.6330042,14.644715,10.399776,125.83887,11.722875,70.028503,448.94806,3096.9067,19.653786
2005,SSA,AGO,Angola,0,1,0,2,110.00013,143.71445,11.034257,18.50276,14.756245,166.94638,20.799839,72.806175,445.14423,3167.1755,30.104847
2005,SSA,AGO,Angola,0,1,0,3,136.67726,163.82979,13.583674,24.629881,21.085205,160.51004,33.732903,74.242668,466.48959,3236.9438,48.544853
2005,SSA,AGO,Angola,0,1,0,999,103.70934,142.60303,10.840807,17.813074,13.873636,146.97125,18.916206,71.785896,450.64563,3147.25,28.560886
2005,SSA,AGO,Angola,0,1,1,1,105.46253,134.32457,10.529482,26.028599,15.906189,290.22803,21.948492,79.255867,430.93594,2864.2776,30.096161
2005,SSA,AGO,Angola,0,1,1,2,134.52867,144.18726,11.763901,33.103622,22.792053,384.31473,39.031754,81.960159,425.75015,2938.2847,46.576626
2005,SSA,AGO,Angola,0,1,1,3,167.47234,163.79172,14.787436,43.820019,32.405918,369.35999,64.081497,83.621468,447.94067,2993.7644,74.546989
2005,SSA,AGO,Angola,0,1,1,999,127.0057,143.11798,11.730389,31.747353,21.328384,338.55643,35.611515,81.013092,432.03375,2914.1299,43.946861
2005,SSA,AGO,Angola,0,1,999,1,96.911835,133.98975,10.135032,21.01969,13.483368,217.89679,17.449221,75.195831,438.86127,2966.6343,25.501514
2005,SSA,AGO,Angola,0,1,999,2,123.73611,143.97922,11.442858,26.679243,19.256298,288.67267,31.009712,77.932404,434.28357,3038.9966,39.329044
2005,SSA,AGO,Angola,0,1,999,3,153.9225,163.80847,14.25778,35.376358,27.424805,277.466,50.728115,79.494797,456.10217,3100.7632,63.106049
2005,SSA,AGO,Angola,0,1,999,999,116.75529,142.8914,11.338973,25.616268,18.048294,254.25894,28.265577,76.953125,440.22296,3016.7026,37.177032
2005,SSA,AGO,Angola,0,999,0,1,73.64547,108.14633,8.3414221,13.33233,8.1921043,120.33386,12.471334,69.161476,462.5379,3240.428,23.239187
2005,SSA,AGO,Angola,0,999,0,2,93.955078,116.95921,9.4373932,17.055006,11.66939,159.60626,22.043419,71.432541,455.37778,3316.6587,35.82769
2005,SSA,AGO,Angola,0,999,0,3,116.54883,133.05649,11.760586,22.545502,16.516264,153.55148,35.957886,73.010574,479.52808,3376.8601,57.122696
2005,SSA,AGO,Angola,0,999,0,999,88.623627,115.75368,9.3440447,16.31529,10.928841,140.53944,20.105621,70.669388,462.91135,3292.3162,33.806637
2005,SSA,AGO,Angola,0,999,1,1,89.806702,109.12383,8.8508263,23.449284,12.543544,276.28857,23.642277,78.078476,442.67377,2997.1118,35.643829
2005,SSA,AGO,Angola,0,999,1,2,114.44667,117.16336,10.035769,30.738445,17.903809,364.52664,41.681667,81.090622,437.6568,3067.9324,55.084442
2005,SSA,AGO,Angola,0,999,1,3,142.79683,133.58199,12.595807,40.383781,25.532379,351.22012,68.644577,82.388283,459.82861,3138.4604,88.371925
2005,SSA,AGO,Angola,0,999,1,999,108.1438,116.36889,9.9433365,29.095463,16.7899,321.73935,38.159996,79.938438,443.85977,3047.8879,52.033951
2005,SSA,AGO,Angola,0,999,999,1,82.695763,108.69374,8.626689,18.997824,10.628911,207.66853,18.727064,74.155006,451.414,3104.1711,30.185789
2005,SSA,AGO,Angola,0,999,999,2,105.43037,117.07353,9.7724838,24.717731,15.160666,274.36169,33.04084,76.841064,445.45404,3177.3721,46.611469
2005,SSA,AGO,Angola,0,999,999,3,131.24771,133.35078,12.228311,32.534939,21.56529,264.24594,54.262436,78.262093,468.49643,3243.3567,74.622269
2005,SSA,AGO,Angola,0,999,999,999,99.554924,116.09821,9.6796484,23.472187,14.211034,242.01138,30.21607,75.860054,452.24246,3155.4365,44.013935
2005,SSA,AGO,Angola,1,0,0,1,62.155148,88.669479,7.0239687,12.119257,6.7292314,109.31479,13.461271,68.052399,485.54083,3445.2053,25.409414
2005,SSA,AGO,Angola,1,0,0,2,79.531052,95.022133,8.0675983,15.682881,9.5505304,147.07535,23.642942,70.310074,480.95068,3510.011,38.951096
2005,SSA,AGO,Angola,1,0,0,3,98.935471,108.3459,10.38303,20.608286,13.603173,141.34833,39.426033,71.557541,508.04907,3606.7507,62.732807
2005,SSA,AGO,Angola,1,0,0,999,74.982811,94.455994,7.9968748,14.916583,8.9708338,128.7592,21.754707,69.494865,487.82532,3497.3379,36.930931
2005,SSA,AGO,Angola,1,0,1,1,76.373718,88.402733,7.6013341,22.143953,10.047668,251.66672,25.438597,76.868629,463.41187,3187.7732,38.200535
2005,SSA,AGO,Angola,1,0,1,2,97.040657,95.873657,8.7604971,27.411478,14.640535,336.71906,45.633987,79.49424,459.10178,3274.3867,60.41806
2005,SSA,AGO,Angola,1,0,1,3,120.36651,108.15173,11.100292,36.014977,20.578554,324.4722,74.856186,81.296432,481.75876,3329.5149,95.779099
2005,SSA,AGO,Angola,1,0,1,999,91.674316,94.610855,8.6411076,26.511715,13.580746,295.57849,41.521839,78.608047,465.06613,3244.3921,56.459797
2005,SSA,AGO,Angola,1,0,999,1,70.117546,88.520103,7.3472934,17.733086,8.5875549,189.03188,20.168573,72.989487,473.14862,3301.0435,32.572441
2005,SSA,AGO,Angola,1,0,999,2,89.336433,95.498985,8.4556217,22.250896,12.400933,253.27582,35.957928,75.453201,468.71527,3378.0615,50.972595
2005,SSA,AGO,Angola,1,0,999,3,110.93685,108.23717,10.784697,29.236032,17.509388,243.89771,59.266918,77.011322,493.32651,3451.4985,81.238731
2005,SSA,AGO,Angola,1,0,999,999,84.330055,94.542717,8.357645,21.409857,11.552384,222.17799,32.824303,74.598244,475.08017,3355.6882,47.867096
2005,SSA,AGO,Angola,1,1,0,1,82.753128,129.37793,9.504838,14.143744,10.548748,117.25767,11.911322,69.816742,465.57947,3203.145,19.442533
2005,SSA,AGO,Angola,1,1,0,2,105.58986,139.25369,10.866795,17.724604,15.055886,156.51453,20.993782,71.936996,460.09003,3270.8269,30.203293
2005,SSA,AGO,Angola,1,1,0,3,132.92126,158.40111,13.986882,23.518801,21.058498,150.1954,34.969269,73.463753,484.02466,3337.5593,47.960178
2005,SSA,AGO,Angola,1,1,0,999,99.934151,138.09796,10.791823,17.103357,14.046763,137.40829,19.291149,71.233948,466.81989,3251.5527,28.397116
2005,SSA,AGO,Angola,1,1,1,1,101.51649,129.9507,10.279491,25.331013,16.127934,270.74039,22.466543,78.778473,444.79324,2964.738,30.032328
2005,SSA,AGO,Angola,1,1,1,2,129.64719,139.43239,11.850098,31.436546,23.008736,360.9447,39.719452,81.466202,442.0657,3028.8757,45.876476
2005,SSA,AGO,Angola,1,1,1,3,161.8658,159.32971,15.05138,42.739914,32.298607,344.86246,66.126335,83.36087,462.70419,3084.9116,73.418137
2005,SSA,AGO,Angola,1,1,1,999,122.42535,138.58931,11.693785,30.627989,21.490349,316.76746,36.460381,80.567818,446.94934,3009.343,43.462902
2005,SSA,AGO,Angola,1,1,999,1,93.260612,129.69868,9.9386444,20.408615,13.673092,203.20799,17.822247,74.835312,453.93918,3069.6372,25.372818
2005,SSA,AGO,Angola,1,1,999,2,119.06196,139.35376,11.417444,25.40329,19.509481,270.99542,31.480156,77.273354,449.9964,3135.334,38.980274
2005,SSA,AGO,Angola,1,1,999,3,149.13019,158.92111,14.583,34.282623,27.352959,259.20895,52.417225,79.006134,472.08521,3196.0767,62.216629
