countryname,Fruit Consumption,non-starchy vegetable consumption,Beans and Legumes,Nuts and Seeds,Unprocessed red meat,sugar-sweetened beverages,Fruit Juices,Protein,Calcium (milligrams),Potassium (milligrams),Total Milk
Guatemala,134.41775304999996,98.07008209999995,60.799680966666685,17.22809612916666,73.87106903749995,325.0066393333331,49.24411256250003,56.84160407500005,880.0794367499999,2360.483450416667,86.7714070083333
Guinea,68.66624649166671,32.10379320833333,4.677068214583332,16.01449238458334,20.08160171541665,244.89814219583326,33.21689165874998,29.94880749166667,572.5076385833332,2739.0248116666667,75.50487713749996
Guinea-Bissau,143.97914601666668,141.5303197416666,99.1831097625,22.917698076249998,32.78735652791667,306.41599902083345,187.58114904583326,57.743238016666666,368.90870416666655,2785.8610641666673,81.20095505
Guyana,190.23369579166655,126.18053898750009,31.209306175,28.203026953333335,131.69992871666668,438.5410010416666,47.414110570833344,79.29569111666673,602.1168837916663,1409.5312520833338,184.41062643333333
Haiti,134.2341528958332,73.23401639166666,42.83918585000002,107.65354427499997,60.62495209583333,301.4034343333334,124.37098092083329,61.93208444166666,545.3029584166668,2423.0898812499995,82.08277590000007
Honduras,126.86888798749995,42.14504356666669,58.34720834166667,8.973292197500006,41.848564320833326,435.579657,75.31874952916671,45.09779718333332,667.0174486249997,1229.1583854166665,119.5841008916668
Hungary,66.64638160833331,76.02030460416667,27.402120377916663,2.0232230899999997,21.37280630624999,78.30154849166665,8.857665454583326,78.42669571666664,555.3987206250002,4382.928784166668,59.282804654166675
Iceland,97.79783705416669,72.26406121666663,4.451176314583334,0.4044176512916665,64.72462181666664,111.68714345833335,59.824237079166615,83.00599023749994,1010.1210712499997,2730.4492841666647,332.1028064166667
India,66.77674593333334,187.8697952583334,40.64234025500002,16.215058547916666,21.693541702499992,133.49875775833326,28.79167874583332,41.50242351249999,520.8486948333332,895.6573419583333,105.08390512916664
Indonesia,90.13513816666661,167.9088832083333,28.05149185416667,4.92982777583333,47.947746912500016,25.37345993083334,18.92774645916667,57.86260749166667,528.1196131666663,1142.5556352916667,51.12977487500004
Iran,202.82943529166675,184.86188005416668,32.56022698458332,5.3762615941666665,27.966233859999992,84.77748826250003,13.256641071249994,51.20814379583335,598.4610608750003,2488.083632500001,89.34679957083337
Iraq,157.24853088333325,156.31597626250002,54.55618717500001,9.639995797083337,9.021362950416666,211.39487328750002,53.46029822916668,62.149770904166665,659.3558280000001,3271.803464166663,73.72149187500004
Ireland,88.49990304166668,130.07366208749997,30.23824048333334,1.568938358291667,42.600986345833334,157.4223157333334,38.993107200000004,73.03597079583332,854.7780005000004,3191.2913766666675,234.29607491666664
Israel,236.64947791666663,208.44895352916674,70.66758404166669,25.052486924999982,153.38997273333328,339.6038229166663,20.898299670833328,78.52120595000004,536.8184996666668,3286.3721887499983,328.0644652083334
Italy,162.72734923749996,142.6313771291667,11.665850648750006,1.6389709676666668,55.74014154999999,58.46825197083334,19.55508282083333,64.26574778749999,803.2233777916666,3347.5039008333324,135.11223537916672
Jamaica,193.71694579166675,172.36608297916663,25.75948716666666,2.579661837458333,20.37079021083333,567.2446414583335,46.091043687500026,66.14323814999999,1259.9598039166672,2002.8856129166672,156.18163124999995
Japan,104.20511959583338,227.77413554166682,89.75843444166667,0.7728437926666667,45.05019585833335,77.29863193291666,11.097185634166665,62.40744529166669,566.1031415000001,2748.2764924999988,98.21397733749995
Jordan,229.4155826666667,119.251013825,46.38342719833335,48.38186490833333,59.8050824041666,442.77769924999996,116.0861388041667,68.73734280416667,896.2127523333334,1973.9289545833328,151.92730239583344
Kazakhstan,81.76377364583335,108.23692245416669,4.440012259999999,2.6005106945833347,25.328220649583333,61.04493852083337,14.452905279583339,55.110932712499995,650.258489166667,2763.294812083332,85.37394437083339
Kenya,146.84227122500005,158.80595656250006,28.50839253333334,36.72321919999999,54.8535654791667,59.05393127916666,39.696093143333314,68.142901725,348.78469529166676,2569.0887595833346,139.67523746666666
Kiribati,111.44444871666664,111.82386963333329,117478.52897083326,3.3337811258333336,6.705917706249999,79.00708511458333,16.36439800333334,47.21078536666667,340.69495179166665,1072.7196204583336,44.05959210833336
Kuwait,80.00797370416667,107.85177156666667,74.12974705833336,8.767229914583332,47.13622792916666,392.07519333333323,73.07304070000002,118.0881649624999,675.9645187499997,1219.9669179166665,109.0611975583333
Kyrgyzstan,85.3192591166667,52.176853745833334,8.951831205416662,5.667729766250002,6.162965704583333,73.64039209583332,22.17918945499997,43.230169137500035,564.320061083333,2791.051584583331,66.69824960416669
Lao People's Dem. Rep.,154.7286078958332,126.14777690000003,37.180464045833325,8.532672870000004,140.87339115833322,122.06661917416672,22.781374124166668,56.373980991666635,382.01714533333353,1918.0426104166675,38.03688519999999
Latvia,61.104284912500006,85.04746683750001,0.5115371582499999,1.6168897667499997,45.204971666666694,43.9265481291667,16.518823390833344,71.4018050708333,765.6040139583329,2591.279619166668,135.12561891666675
Lebanon,158.08768794999986,160.8386237958333,9.174207468333332,2.506914716291667,12.233474521666666,265.2426371666668,42.098477474999974,59.31016098333334,532.6385570416668,2624.2301037500006,78.87073022916667
Lesotho,100.58986564166663,201.1529977,16.303089813750002,127.88694726666675,33.53387852208334,169.03709604166664,30.15450295958332,60.128115616666705,418.08022133333327,2741.9190062499997,87.45793353333328
Liberia,82.74800515416665,121.39134834999997,23.406428752499995,34.321150324999984,24.85097863833334,212.63551245833335,49.908326858333346,52.81352169166669,340.95258833333355,2405.86718,66.62265157083336
Libya,64.70057515416667,111.05323134166662,334.4311484083331,35.112238462499995,48.022580779166695,272.0776364166668,220.45360304166675,399.91821233333343,567.851529875,3277.1312554166702,89.53806590000003
Lithuania,62.790905287499996,82.57443487916672,3.9958225383333352,1.4110850496666671,70.74495963333334,44.86288718250002,14.795702645000004,54.90224178749995,740.6433248749995,2077.0784158333317,209.49891579166678
Luxembourg,96.97896222083327,109.99074056250002,9.810753104166666,2.31897502625,74.25472975000001,158.73704399583332,80.3781499041667,70.53493038749995,860.4562460416672,2915.9248583333333,123.99545154166678
Madagascar,125.29982427083323,158.45500747083324,23.348851873333327,25.591724933333342,52.10583127124998,229.76248800833343,16.01866904458333,52.430115391666654,463.76409183333334,4819.784112083332,60.69028003333336
Malawi,161.80025367083334,203.21187257500003,33.180590270833314,43.69499227916667,49.004679334166696,95.24906582916671,30.705480890416656,60.25588817083337,484.1298979166667,2304.264541666667,50.78032207916667
Malaysia,112.25440341666675,154.7598447083334,47.47770317916666,82.51899961250001,23.419452710833312,72.03308685333329,48.02512009999999,52.25952089583332,514.3413727916667,1531.3017112500006,33.07580544999999
Maldives,87.648515375,77.83126057083334,11.024669973749996,314.4559041250002,174.29813734583345,134.1726330666666,12.31367493333334,64.18381041249998,437.42164325,1378.3342024999995,96.80916515416669
Mali,119.19817257499999,127.55802049999996,37.59349007083335,95.19103728333332,30.58260061208334,251.37638659583328,79.8904628666667,36.51967601250001,437.86809754166677,2388.6552504166675,177.42205728333326
Malta,137.4175407500001,94.11651187499999,20.81148300833333,6.550906997500004,89.58575060416662,185.93541417500012,79.92061771666665,81.34148899583325,1022.9499252500001,2274.6808325,247.3051503333333
Marshall Islands,217.28562720833332,146.20975524999992,40.04116302500001,3.2170169245833313,3.7208387220833337,272.4987625250001,33.08251625416666,31.433887008333333,417.8892896249998,6759.271037499998,52.40959642083329
Mauritania,35.724652262499994,131.53381009583333,15.184215828750007,15.465890549583333,13.644727950000004,345.38108847083345,42.181410617916704,57.0550368666667,483.7242124166669,3581.472047916667,89.84328783749997
Mauritius,50.644799170833316,142.42642164583336,6.328238450416668,1.1222545304166678,22.646384855000008,250.43148607916658,21.642321577916665,96.93591133333338,671.2886807499999,2803.1218129166646,79.58547104583336
Mexico,143.62666767500005,118.87859829583338,93.17912413333332,3.0749001322500016,44.96573619583337,420.0213891250002,18.10783602,48.76632503750002,914.1112648333332,2015.7406737499996,145.99187634999998
Mongolia,38.37186557916667,190.41873408749987,2.6462315032083334,4.565292067000002,22.774693592499986,94.46607039583334,67.36403623750002,70.83209604999995,654.7620007916668,2184.000015833334,45.39021489583332
Montenegro,115.86235367500007,109.70842962916666,34.28573982791665,7.271832342083342,45.95007685833331,84.97621457499996,25.792222981666672,68.70416572500002,688.3050300000001,2199.588411666667,197.32322245833336
Morocco,97.65781117916667,168.01195803333323,16.20675077083333,3.839458922916668,30.96437432125002,184.1424620750001,24.603061025,59.25617689999999,607.6042250833333,2186.2230524999995,91.09747877499998
Mozambique,254.53271062499982,170.5309907249998,50.45176209583337,135.3191690541667,204.2151220416666,122.86442137916667,73.94721675416667,68.71774288333337,308.1849844999998,2722.541402916665,60.042812754166675
Myanmar,139.72624045416674,142.99644566666663,9.065538337499992,34.184930499999986,15.285319822083322,75.26043520583336,15.10235536166667,55.73283254166669,348.7620385416667,1632.8474491666664,21.291062678333333
Namibia,104.1406954583334,170.88479564166673,17.034309889583337,45.96135912083332,183.59385823750006,359.7972384083335,27.575154342916683,87.80888558333332,441.33884354166673,4562.696535000001,127.18414586249999
Nepal,56.44356174999996,191.2509016291667,99.37133356250001,9.382945971666674,24.290550100000004,138.28337188333333,27.359036695833346,49.20028096666663,428.66988024999966,1738.3186262499992,90.30868398749995
Netherlands,115.3521290125,138.59707408333333,37.88496617916666,9.226913707499993,58.33783175416668,201.31180413333337,142.75442658333338,78.85657561250001,943.1385405416665,2652.2607983333314,199.45243262499994
New Zealand,181.13768960833326,135.35691930416664,84.30014849583331,1.9482095262500005,51.53887460416665,59.76151755,34.46360227499999,64.20426620833334,587.5322855416663,3072.6784699999994,174.90930075000006
Nicaragua,145.0875117083332,121.84256891666668,22.051240060833322,11.966776345416662,46.08762414999999,388.13795787500027,64.65196437500003,65.88559930416666,538.7524483750001,1634.599763333333,115.6873199291667
Niger,88.42322042916675,108.22951903333339,96.6217279249999,9.860587249583334,36.30412669833335,237.23986157916667,66.82674247083337,43.09847468333336,403.52816908333284,2564.2825191666666,105.38285455416668
Nigeria,72.76730587500002,98.54907997500005,46.80289218333338,5.205814820833334,32.05439748374997,112.06744633749996,23.52461641875,46.921789829166634,423.31216029166654,2857.7824937499995,62.207305420833364
"Norway, Svalbard and Jan Mayen",109.31592235833328,85.6466703833333,2.306904212916668,2.128438684166665,90.06634681249993,109.51952023749992,38.55321882083334,81.48374206250006,746.8626598750001,2842.665757083334,201.57474683333328
Oman,138.32866559999997,135.11241909583333,342.29249209583327,8.88159696583334,30.373192798333314,207.48841702916678,82.38182589166662,125.13405462499993,731.0802001666668,1344.256511666666,228.08547279166655
Pakistan,41.64035386666668,88.71613450000004,26.21636589375,4.850804046666664,30.070894104166666,88.86916636250004,21.82558869166667,29.98455728333334,484.35157166666653,1199.961580833334,120.41610760833326
Panama,143.92472986250004,127.52670074999999,78.62680478333333,5.688220826249999,27.00537175750002,416.4494360833336,60.22388786249998,71.74149070416668,598.7971732083332,2257.873463333333,191.27804670833333
Papua New Guinea,42.67225824166669,91.11817667083332,90.56787757083333,14.780859812083333,5.63088159833334,101.99079032875002,16.145304361666664,50.09325152916668,450.8579387500002,1240.0759837499993,40.49504661666666
Paraguay,177.18455700000004,78.48545507916675,13.038840573333337,1.1511638132500004,154.6098021916667,408.1366142916666,77.1698270166667,76.48301250416661,771.6546780000003,2993.002206666666,87.01564705833336
Peru,133.31412816249994,82.75062948750003,68.70753169583334,2.9902729819166667,44.51792643750001,207.45440495833338,28.635867566666644,67.54297977083336,618.0164593333334,1361.0872708333336,93.60127150833341
Philippines,151.26829721666678,121.24415550833331,19.735859454166665,12.958248818333328,47.19143072499996,129.80481784791672,30.754653212500003,62.840306370833325,667.4713031666664,1980.3339070833333,87.81028677499997
Plurinational State of Bolivia,142.76546839166664,78.54153362083338,19.301750545416656,1.4230990703749995,72.32417329583339,453.8002762500002,32.11604918750001,56.06788881250004,488.3639933333334,2626.0833395833347,68.94764262499999
Poland,194.05751987499997,165.75115859583326,4.67620005875,1.4535674953333324,63.320850475,50.888675212500026,35.282945608333314,64.60031863750002,474.1290880833337,3345.1281333333363,159.56011931249995
Portugal,146.6209541416666,118.51669315416667,34.41742593333334,3.587913085833335,97.53780319166661,130.08970179583335,8.601865967083333,62.090041375000006,809.0668938333331,3431.50690458333,174.56697137499995
Qatar,98.10464411666665,140.09030341249996,380.9416271125,2.203334495708333,2.0667310369583336,349.2974581250001,116.04961673333328,222.70451724999992,786.9324424166672,1695.410381666667,76.12647597083338
Republic of Korea,122.54329629583326,107.26690137916667,52.238885479166655,1.0374941846666674,233.96676900416654,37.01872827291666,14.764414997500007,63.57400744166667,475.60039204166657,2538.668097083335,89.19320889166663
Republic of Moldova,47.48037298750001,69.38141046249997,16.26818295208333,3.017706045499999,5.688251359583332,114.39829327916667,34.99943489583337,49.921783141666666,586.157874041667,3354.4556529166675,107.51862934166662
Romania,63.81082601249999,84.15315203333334,13.377290497916656,1.2128773295000002,37.00475549166667,91.05928764166666,21.85172739541667,72.40315171249999,518.4805126249998,2704.536118333334,150.928221775
Russian Federation,66.04362504999997,123.00781920416668,0.30169716663333335,5.273724642083337,44.72154369166667,58.47611799166661,35.20554651249998,63.47111399583332,661.0597751249999,3076.9216895833347,167.4659079583335
Rwanda,259.5425766666666,284.6619600416668,117.65707593333333,24.251460818750026,37.70297317416665,122.93475438750002,90.24829352500001,52.87079266666664,321.28762349999994,1719.62821875,125.20208038333342
Saint Lucia,116.77133419166668,153.80323899583328,67.95803650833335,6.143082397500003,11.89200253458334,850.6701257083331,76.03587027083331,99.29252235416665,753.0153517083329,2573.3945479166664,120.28364771666662
Saint Vincent and the Grenadines,148.63183737500006,130.42015859583333,93.45328507083335,58.05306212500001,32.124056401666664,773.3833117916672,62.78539454166663,70.58146874166665,705.9933486666664,1329.1985395833333,137.5178989166666
Samoa,140.7264966916666,312.71092775000017,724.0206252083331,1.8365519882499994,3.0795058141666667,193.84446077583326,15.743162318749993,70.99943522500001,456.69816666666645,1624.9676416666675,24.08758834791666
Sao Tome and Principe,180.32678262500005,102.75208762916667,22.010338804166665,17.94075745541667,51.96844206083336,227.48527137083343,38.19512319624997,74.36256915000007,323.3480164166667,1551.8378683333337,100.72675127083328
Saudi Arabia,87.0472374458333,122.66760979583326,163.64114720000003,4.317455086666667,9.197850806666661,192.75970369583337,60.47814017916668,94.49465978749996,583.95172125,1986.0207141666658,120.4228837125
Senegal,76.84178890416665,114.55932706666658,36.5410614125,15.443837327083333,15.136586356666662,271.45922082500016,34.105575698750016,50.45436130416667,539.4627785833331,2711.53737875,110.62026662083333
Serbia,127.78100239583335,184.2381822624998,68.84753184166665,2.863813570791666,43.44322856249996,89.12207330833331,54.21560717499999,78.2928905291666,1041.238770416667,4260.872787916665,169.64099608333336
Seychelles,223.53439420833337,341.8127403333335,713.6418452083338,7.550047893333332,11.113731828749996,488.38206916666627,80.21271878333332,58.46612031250001,710.3448737916668,2096.9982454166657,127.49029091666664
Sierra Leone,157.78686807083344,146.41097332916672,40.058529079166675,83.76926661249992,25.23987676416668,206.37961959166685,24.27317942208335,51.49181928333335,383.35134758333317,2002.8900191666662,76.55866925416669
Singapore,284.05613950000003,153.00619287500004,58.51780384999998,2.2174285441666663,23.744828247500006,103.10895407458337,23.185304385000016,72.46511872499998,365.5466716666666,1615.7192766666674,57.497406079166666
