countryname,Fruit Consumption,non-starchy vegetable consumption,Beans and Legumes,Nuts and Seeds,Unprocessed red meat,sugar-sweetened beverages,Fruit Juices,Protein,Calcium (milligrams),Potassium (milligrams),Total Milk
C̫te d'Ivoire,79.03736099583334,118.07410046250008,5.916470905,3.4228824574999996,16.918968118750005,114.2580630791667,22.379117612916662,51.69019383750002,485.0973231250004,2633.7089133333334,34.13196115416663
Democratic Republic of the Congo,166.36239949999995,222.54217377083341,76.13875906249997,10.355724103749997,21.02507709333333,165.3705353166666,72.87178599166666,40.15664665833332,436.0887471249999,2554.0509112499994,92.54794459166665
Denmark,105.5052306958333,103.46596075416672,14.779007393333334,2.723157119583333,44.6424560208333,90.9335207125,35.18196472916668,74.69348370000006,901.611195375,2891.168361666666,155.94948379583332
Djibouti,62.9950892375,113.13359770416673,87.04235769999994,11.670986309583338,29.586274983750002,311.05596602916665,36.17304544541668,84.13352863333333,434.2516320833331,5214.227200000002,100.48771427083332
Dominica,88.02075417500004,112.69473746250006,17.073261069166662,77.77062103749996,26.04779077083334,301.58659945833335,31.749162858333356,64.51330662500006,641.9975018749998,2013.6901445833334,89.48576055833333
Dominican Republic,100.65390659166673,87.61142569166671,79.59566017083333,2.992838621333333,82.16054391250003,326.8974403333334,115.5419727541667,65.71905587083334,689.2337752083336,1389.8405025000013,173.44398829166673
Ecuador,102.1284657166666,100.46910979583336,24.59656721874999,0.2093595673958334,94.99177285416673,148.37240388333336,81.11596846249996,41.16475609999999,580.3632019166668,993.9472603749996,85.04402232083332
Egypt,92.67561224583332,158.5175543583333,54.70583444583333,3.446755333749998,31.1943485325,191.05003276250005,63.352851854166666,49.41787070000001,563.3321633333336,1775.239577916666,67.89745028749998
El Salvador,154.27206787500006,140.91453645000004,31.297590445833325,11.300688678749994,51.468921120833315,284.66858554166663,41.910474204166675,64.25005209166672,734.6064950416671,1662.9599283333341,148.01897638333327
Equatorial Guinea,96.73047013333338,144.9225265041666,282.3477464874999,70.95418172499996,40.57654695416663,188.83153085416674,31.709613652500007,75.53434927083343,351.42817770833335,2432.478020416667,153.02692301666679
Eritrea,85.16095945833331,81.33167922499999,17.698716428749986,38.5926487625,37.86223565791666,296.16758394583337,41.16920129583331,74.5854572333333,438.14677658333324,3493.374951666666,65.30157237916664
Estonia,70.27272462083333,103.63799757500007,1.6530485118333336,2.214149715624999,70.39160985833335,40.9005610133333,16.2800104125,72.46295715000002,632.6618114583333,2947.6033391666683,226.35514458333333
Ethiopia,58.99625109583333,93.88870077083331,67.3286606791666,104.67366680833337,30.33306691875001,219.35286359583338,16.34495299416666,68.35664902916666,515.6506645416669,3577.182827916667,86.55066415833335
Federated State of Micronesia,126.33532460833337,201.32635645833352,1428.207540375,4.466929306249998,3.5207054425000006,145.18043191833328,14.742099099166664,48.50320123750001,376.1462009999998,1709.3155008333322,26.196313156249992
Fiji,124.83915280833335,204.69360433333338,15.841891595833335,5.426883838333335,8.5803346825,167.5933033825,15.016756578749996,68.29056342916667,530.8517312499998,2337.0860729166657,60.76386573333333
Finland,96.43562092083333,95.86500570416668,5.253348116249997,2.354128680000001,54.44588718750005,60.21311005,61.01609752499998,79.39050089583334,1071.0198235833334,2332.1357025,306.6451174583333
"France, Monaco",96.52858582500004,127.0451420375,19.06082028916668,3.7804665329166673,66.01900200833335,108.68305242916655,40.70519741666666,73.10293517083329,806.3479481666672,2629.853046666668,171.17841591666678
Gabon,52.43534800416665,116.57015751666661,29.853581938333317,6.8203004537500025,27.740054839999996,167.24163306250009,51.761266066666714,76.88267237916668,440.57438312500005,2650.631890416667,133.7108603791667
Gambia,31.376234237499983,47.403459425000015,10.571008123333334,4.99364382,7.494751604583336,363.8433617499998,54.91975126666669,44.069905049999996,557.2301317083335,1567.9947504166669,50.77367942499998
Georgia,162.5363912083333,100.23480105000006,54.214503162499994,26.958524065416665,11.174760128749996,55.501242816666704,15.565389283333337,83.36212724166671,617.0449434583334,3926.848580833331,71.3319591625
Germany,161.07433543749994,175.7254476500001,14.586563855416674,2.4650633337499994,54.969449087500024,130.3690101,88.78071192499998,63.761379270833366,989.3015894583335,2949.764282500001,107.24938587083336
Ghana,130.7372598791666,168.3583394916667,121.42911860000004,88.50433718749996,47.72978713791665,142.81867015833333,26.919182875833325,69.01128412500002,310.00287079166645,3174.371790416667,50.185716800000016
Greece,156.25150034583325,146.1598643166667,25.222062474999994,5.528920176250002,81.71097540833334,111.58887219166674,36.12209138749998,67.42796313750004,943.3029208333336,4093.3651262500002,116.12022317083341
Grenada,157.97874491666673,167.78829592500009,75.80131229999999,9.092503099583329,16.626541010416666,577.8395992916667,53.49973847083334,65.21249817083333,706.0779688750001,2119.1995566666674,189.03629916250011
Guatemala,146.69530365833333,99.98090256250005,78.73673107083337,18.029988291666665,56.10205049999999,324.7872791249999,48.142300425,64.97519991250005,878.5965508333335,2571.7298712500005,86.58000368333337
Guinea,70.63449475416668,28.963559249999978,8.183192305833336,5.261039660416669,7.504557587083326,312.3419486708334,29.75870506291668,49.283608895833325,557.5698781666664,3343.962601666669,57.41691264583335
Guinea-Bissau,161.32541562916654,139.774976175,97.4186305166667,17.75190690708333,30.67710608916668,286.27090745416655,177.65513623749993,51.80079587083331,379.9887390000002,3711.8622858333333,95.19698357499993
Guyana,144.7848539083333,125.34765572083332,33.63534009166667,56.464805220833384,63.07709118333334,387.4235592499998,45.72525451666664,74.85170312916667,605.2098200000001,1413.2277491666662,169.7064067416666
Haiti,124.00827548749999,75.59315409166665,52.34917005,26.556186655000012,52.961247933333304,338.31510425000005,103.96551727916666,56.633678320833354,550.1247964166665,2612.878501666668,96.52869339583336
Honduras,142.38839130416667,40.879306037499965,63.40567892500001,6.714496094166666,33.01432049166666,310.67519583333353,70.86443721249998,49.24958094583333,660.7939521249996,1557.9266695833333,112.65271554999997
Hungary,60.75049621250002,78.30427179583333,16.572515060416677,3.0370995692916636,23.634570682916646,110.2486216875,10.940921918333334,89.20727612500005,563.5936831666662,3549.8369012499993,56.83281035833331
Iceland,98.73316285,74.68854345416666,3.645093556250001,0.9501655444583331,55.164784858333334,102.74215389999999,61.20672882916666,83.63354752499997,1028.8107796250004,3175.771890833332,312.2190655416663
India,72.43834174166672,184.6391441708334,39.24333603375002,16.422219307499997,17.964028970416667,128.31553099166658,23.791380124999982,41.56368454999999,504.57634945833354,1277.4858970833338,111.34681365000002
Indonesia,90.03080836249998,166.0006607916668,26.298397854166677,4.674268830000002,32.2239958875,16.83586126979167,12.66345168500001,56.73852977499999,542.5136945833332,1415.8826054166664,47.75715344999999
Iran,200.34465958333337,185.77957524166658,27.06670473666666,5.659332669166668,26.82442921708334,82.91579446666658,11.550226147083338,52.27071790416667,586.7917757500003,2968.485915833334,90.43645501249992
Iraq,198.36218000000005,160.8338260208332,100.21133882916664,11.210544665833343,21.14516611916668,238.41177012916657,75.06874609166665,91.28298007083335,666.5936143333337,1845.7148758333335,73.11995446666668
Ireland,104.62850184999998,122.12218109999995,40.971436020833345,1.7513527012499999,48.29765027500002,224.69033891249998,61.50892662083332,76.17073254583335,776.1727644583332,3415.691643333332,231.07635075000005
Israel,223.02023200000005,228.8836731458334,63.3278014875,10.836626054999995,104.12583143333329,280.7825711374999,13.624624074583336,76.75551417083334,553.5398746666666,3277.1361720833356,347.05287204166666
Italy,203.76097712083336,141.01439550416669,10.217503725833334,1.3370490546666667,54.795986583333324,69.05051929166667,27.069077704166663,66.58604186666663,802.1073164999995,3819.441382083333,134.06316601250006
Jamaica,272.07252783333337,149.81493934583332,23.078715720416668,1.1417944384166667,16.75011456791668,508.5823222916663,47.19450023333335,66.89850395,1260.9698695000002,3021.869634166666,166.79262964166662
Japan,96.92820334166669,236.44017166666652,72.77758039583334,1.5735205308750002,38.60485734166665,79.05700164750009,17.199324578333336,57.255786241666655,554.9941134583332,2797.2027741666666,101.18160362500002
Jordan,200.77096829166663,119.9595887375,58.35072335833329,28.068370320833345,51.48306745833331,511.9513114583337,206.8695048625001,71.45494762083334,884.4370908333335,1950.389538333334,157.2953782875
Kazakhstan,63.41944628750004,122.77489302083333,11.294650071250002,6.4511668333333345,69.12466195833333,71.55326918749999,25.249551567500003,61.24892679166666,692.3161983333332,1748.082939999999,88.80892148749997
Kenya,149.17492578333338,159.9938735333333,26.64155836291667,1.18678054625,19.91900066791667,60.63425558750002,38.54886390333331,68.92904350416669,405.1128639166669,2835.8260508333333,156.8492898458333
Kiribati,118.70607288749993,107.72035522499998,15995.0607375,0.8756357319166664,2.6891436137499993,74.49322432208328,13.86279104666666,56.47181362916662,346.1901904583334,1304.3546045833339,40.764955729166665
Kuwait,72.32101852500003,105.02695619583336,75.38309321250011,12.794320103750003,33.57105419916665,502.89169179166663,109.12130607916664,93.78235074999996,684.2467650000003,1958.8471616666657,109.29113030416661
Kyrgyzstan,73.09561605416667,58.928102258333325,47.57870331666665,118.12746697499992,50.42638445833334,67.70022719583338,31.063523883333325,60.97157334166664,573.7122963749999,2023.161039999999,66.5183672916667
Lao People's Dem. Rep.,159.87423020833336,134.9079118749999,37.285108183333314,8.19287524458333,160.77687576250005,117.22156953999999,24.9634371891667,54.869039716666656,418.1956735000001,1478.1213583333333,41.622890433333325
Latvia,74.96474875833333,102.2987339416667,21.254517793750015,2.4941372330833307,64.7136410791666,53.36086177416667,27.035598532916655,72.90633392083332,765.1098925833337,2916.5669616666655,148.69644820416678
Lebanon,126.77266437916683,149.11695119999985,10.120334223333334,3.5137118549999995,12.984838510833336,305.0682805416664,41.40612421666666,73.24916579166664,599.2722444583334,2679.9939991666674,68.98508274583337
Lesotho,115.04914642499996,204.44171605416656,26.323441229166658,151.1010673083333,35.37450133249999,201.4237419458333,33.563989189583324,61.70906536250002,444.1730487916664,3160.5887870833317,92.75344833749993
Liberia,92.45152932916662,125.01403196249998,16.217176354166664,31.090887583333366,28.93482570333332,183.3746057375,38.65589099208333,57.28123536249999,383.2370400416668,2816.812085416667,67.05317317083333
Libya,57.41746986666666,121.25968977499997,176.18765921250005,20.884908664166662,59.82953028749999,233.1887288875001,217.41548124166653,627.3424800833335,613.9784236250005,3098.3157025000028,89.80293714999993
Lithuania,56.17897847916665,94.20994197916667,2.649735868166666,3.0263046165000005,133.26796973333333,45.295658527499995,26.529747548333344,67.46884190000004,709.1150900833331,2705.4767916666683,200.86435300000002
Luxembourg,87.76576387083338,102.20469356666673,10.04338284791667,3.1873825225000005,98.14684043333345,163.62202499166662,77.93003135416669,81.31390151250004,914.7469929583335,2124.3218220833346,104.62954801666669
Madagascar,100.40186988750004,162.6273704416667,20.170373092916652,23.261468956666672,62.89754080833332,270.5537895541668,18.487531900416673,52.997805762499986,481.9385070000002,4324.302315416665,62.42706239166667
Malawi,133.66446795833335,208.66003254583333,35.29777466666663,91.79197706249997,69.05091262083332,80.79274792916667,23.283530090000003,58.41362152500003,483.4646466249999,2571.8963858333345,52.35492509999997
Malaysia,98.31907992916666,150.5104401250001,46.93674159166665,77.46445469166662,23.917626165416678,76.94899845374991,42.25904874166667,50.13837887083332,538.6041239583335,1328.1032829166666,31.55024630833334
Maldives,81.63156474999995,75.45081465833339,28.760913995833338,17.662442409166665,8.33923190083333,145.13906140291658,16.444327012499986,61.45443994166667,511.17290762499994,1092.963066916666,107.16670594166672
Mali,106.1290663666666,123.26039728750001,27.472424272500007,118.43391056249995,61.68514013666667,227.85510768333322,76.80644380833334,39.91428702083333,474.9739318333333,1832.3490104166665,152.70176740833338
Malta,133.55266256666664,92.02048601666671,20.355113641666666,6.904430772500004,74.27695277500008,213.61510360833333,85.51559585416662,77.26990966666668,1035.507928083334,2889.545317083334,242.24063862500006
Marshall Islands,100.43073476666679,137.71706624999993,265.17132262499996,9.311427637499998,3.5079666870833326,183.6561404833333,21.872075457499996,55.20843577500001,449.0657005416667,2013.0134483333345,33.96819636666666
Mauritania,43.86194294166667,125.34900648333334,14.541849630416671,10.219861920000003,15.57824195291667,312.4148532833332,39.43560878791665,64.99785356666668,482.92036216666645,3993.3663670833334,81.88998351249998
Mauritius,67.38083095416667,141.63423035416676,6.162146338750001,0.6870237033333336,16.18362537375,239.37045932916683,30.46461710750002,95.9948931000001,662.3629439166664,4128.585895833334,85.1786011625
Mexico,143.25168156666666,123.37125449166665,86.94080844583333,3.7240081532083336,43.84835168333332,399.42341241666657,17.739020000416662,49.15505596666666,912.3054501666662,2041.2393875000005,151.9813282625
Mongolia,62.65308284583328,182.04711082916674,5.245604229999998,7.420063886666664,27.91997141666666,111.43330556666669,140.3872757583334,83.03148874166668,636.2052205833334,2594.0586283333364,49.627375908333335
Montenegro,89.99199766250003,107.6868510791667,18.322328554583333,5.234490483041669,57.57172243333332,57.709642749999986,19.22010338,81.11154900000002,597.0989397499997,2583.1743179166665,208.91772483333327
Morocco,79.60108456250003,169.86065290416667,31.061630570416682,3.8293561937499967,31.331062054999997,186.9252047916667,23.249071925000024,61.191136595833335,636.5242778749998,1902.1651395833337,96.12187664166676
Mozambique,185.10281022916672,181.40374401666665,42.25927445,41.44697879583332,63.231031979166666,110.6134851958333,53.16853478333332,66.58644411249999,298.22120845833354,2084.9213616666666,60.2635320375
Myanmar,108.21351793749999,156.42473304166666,10.365265168749994,19.699612958333343,14.708656303749997,88.01148819875003,17.998098942916663,49.69775184166664,374.7616246250001,1340.1329529166671,23.24206328624999
Namibia,103.10276770833337,172.2384697166666,19.271168016249998,33.46063792500001,260.1554510458333,297.9122721666664,23.69632749083333,89.0633557791667,441.76868412500005,4125.788704166665,129.863608875
Nepal,56.7553822625,198.4103566625,98.27639266249999,9.88137082375,25.636513080833325,104.37880760000003,19.699748758750008,48.890070737500004,430.4904503333334,1709.0719991666672,90.81448905833335
Netherlands,188.9199989208334,121.91216868333332,36.535551925,9.850526265833329,57.91230200416664,235.90310637916673,216.41856400000012,77.28393119583335,948.374626791667,3023.852629166665,193.01006695833343
New Zealand,206.98982105416664,130.0512593666666,72.75587517083335,1.8069856008333334,52.33277442916672,67.50211723333334,40.70467381666665,75.08658444166664,578.1263628750002,3608.5554245833346,147.13420885416656
Nicaragua,108.53700992083331,118.1659669166667,33.40950259583333,9.713156830833334,43.19656025833335,463.56474891666716,52.980199691666705,62.460619275000006,676.5581661666666,959.7277489166664,109.27751290416664
Niger,76.47244330000002,113.06701100833335,76.89049646666669,13.41521845833333,30.638625450833352,200.4644730041666,61.10602662916666,46.09195032083332,403.203437125,2805.323353333336,113.08704849166662
Nigeria,61.41651929583337,100.84331765416664,38.08281447916667,11.183404468333332,31.26280055166667,130.96536799166662,16.595841937916667,40.58165488750001,443.11524070833354,3811.2936887499973,64.71331051666667
"Norway, Svalbard and Jan Mayen",88.29218797499996,89.68414452083333,1.622319437416667,2.346328714166665,104.87040799166671,94.24693920416667,33.46018835000001,81.38058136666669,776.6562037916673,2121.4744754166672,171.34916541666664
Oman,139.18111405833332,146.8474643,301.07523941249997,23.945817646666676,49.047624941666655,134.43044911249999,52.23412235416668,112.30819159999992,545.8162490833331,2052.790474583335,256.48717999999974
Pakistan,48.579262787500014,84.61802109999995,25.795588256666658,3.550998985416665,27.419945982499996,95.03808837499997,17.823638075833326,36.46785846666669,508.58372549999973,1296.384700416667,99.5052192416667
Panama,104.58314469166667,126.40630607916667,88.93926016666673,7.848604659583331,27.825803663749998,424.35653516666656,75.68618108749997,77.80801232083331,598.7245062916666,2235.120824583334,178.7485673291667
Papua New Guinea,39.14919407083333,112.29301292083342,25.21487654583332,3.768811317083335,4.117117332916667,51.36221234208331,9.821369637083333,20.94662949999999,556.4233090833332,1063.7957191666665,42.27736387083332
Paraguay,200.83480041666687,94.19519449583336,10.834215707500004,6.405044307916668,44.61570307499997,334.9559988749999,77.57567700000001,60.42270519999995,722.9912300833331,2643.723284166666,98.07563853750003
Peru,168.71811504166655,81.93043751249998,58.22615657083334,2.363963205208333,51.32328401250001,217.3906772916666,37.71806771666666,64.25682469166661,644.8536737500002,1804.8060404166656,100.2435885083334
Philippines,138.06044426666665,119.83680174166669,20.63602580833333,11.103972484999991,34.083655687500006,184.3247015645834,45.086338716666646,64.56798358750002,681.1935950416665,1980.090984583334,85.20182759583332
Plurinational State of Bolivia,122.8333310958334,92.39776899583335,24.326179900833303,4.825399501791663,83.67720374999993,414.93559020833345,33.90921633333331,48.04038824166666,495.8262822083333,2460.8691529166667,76.29362863333327
Poland,143.4704915583334,178.74777934583324,3.8333505045833336,2.1678909704583327,86.75292855000001,50.407116498750035,41.53693944583331,58.374138508333345,515.121688625,2555.3477554166643,154.01222540833336
Portugal,149.91106043333332,121.08315601250003,39.549870083333346,2.641979098750002,94.13507065833338,132.91111141666656,9.99416618375,62.32278405,826.5619343333327,3096.313763333334,175.57629395833328
Qatar,99.27887230416667,169.71616848333332,38.60660644208335,11.835529014583335,1.9154449656666657,308.29554366666673,68.66952285416667,84.39001954583327,806.0842785833328,1195.2624766666659,108.34438734999998
Republic of Korea,99.51468653333329,106.98093938333326,48.603456225000016,0.7674235356250001,60.36341966666668,43.05773398166665,21.61558619125,63.84607093333337,472.82998333333336,2228.2072091666664,75.76009022083339
Republic of Moldova,74.64908385416668,72.56269142500001,42.2651678666667,8.265288876249995,19.649261128750005,116.0820845541667,39.10228107083333,70.58975379166664,613.2376841249999,3468.369677083333,106.40635604999994
Romania,62.86096257499997,95.63242943333329,14.552525499583338,3.3003152935833318,68.43105414166665,103.96777219999998,29.568855087500005,57.50125172083332,542.452870333333,2514.3826712500017,180.5174255833334
Russian Federation,74.00223672916664,140.4948495624999,0.509577225166667,7.334874282499999,83.60992377500003,60.151758970833306,38.43700077499998,71.67036817083334,664.3654659583337,2502.7256250000005,171.59218033333335
Rwanda,263.87170741666654,294.10771345833325,122.92691729583336,33.906911254166666,29.192729457499983,114.61244807916674,72.56905403750002,51.924308329166635,334.1485915416666,2287.1427575000007,140.09527787083343
Saint Lucia,122.18952787500004,160.40469704583344,62.515075325000026,10.566435190416664,12.118249152916665,925.172524375,112.71813012916664,82.49569120000001,731.0627047500001,3195.4544129166657,125.88916027499985
Saint Vincent and the Grenadines,132.6917616833334,124.79225618749993,182.12472394999995,23.388496745000005,27.341424500833337,883.9140574999998,70.58085805,74.85521841249998,762.2349557083332,1333.9038687500008,130.8029036666667
Samoa,144.02976168333336,315.7064611250001,558.5454253333332,1.5271372109166672,1.7898157709166675,199.50062934958348,13.139083417916671,79.17238110416669,450.966049,2179.851313750001,25.71470035416667
Sao Tome and Principe,188.54294689999978,103.1785851791667,25.29263969041666,30.164967420833342,37.43963992833333,192.01488543750003,34.75025155291667,79.21703157916667,319.40020483333336,1695.8228341666659,101.50413499583335
Saudi Arabia,87.45612249583336,123.9320328791666,167.9353716833333,8.654176873750002,13.43449235708334,182.23104709583336,62.634577483333295,91.74446658333325,594.2159307916663,1611.5381612499993,121.72329911250009
Senegal,70.32921606666667,105.49332616666672,19.676833482083335,5.443131861666666,18.953320861666676,205.9867394333333,30.942529389999994,57.52814760833333,528.7623774166665,2457.741343333332,98.3319011208334
Serbia,108.88152462500004,170.0790713208333,46.54746567916668,2.2637940470833327,74.12613651666666,128.6085116791667,133.07380675833335,98.21306897916661,951.8461628333337,3862.0285941666684,171.45885529166657
Seychelles,187.70264077916679,292.095366125,211.5848673333333,7.389364824583328,16.11166091875001,259.2510476291666,29.95792089999999,59.72782046249994,720.8215801250002,3518.3730066666667,109.31145978749994
Sierra Leone,211.53954133333346,139.39604792500003,38.846842300000006,72.50385855833335,23.71775141249997,199.70170003333348,23.83973202375,50.77969450833333,386.924539416667,2371.5626800000005,75.4848817708333
Singapore,128.4353931458333,126.08813522916668,8.129329268750002,2.187808176666667,21.96335654458333,217.61323611666668,20.124288119166668,79.25552860833335,490.0336667500005,1176.5487207499996,47.8532408791667
