countryname,Fruit Consumption,non-starchy vegetable consumption,Beans and Legumes,Nuts and Seeds,Unprocessed red meat,sugar-sweetened beverages,Fruit Juices,Protein,Calcium (milligrams),Potassium (milligrams),Total Milk
"France, Monaco",99.2139114208333,119.37844150833331,16.513364605833342,6.705821033333334,68.25225499583334,152.01381733749997,35.74163009166668,79.3299719875,900.9766804999997,2702.213693749999,149.4940078624999
Gabon,64.52399632083333,131.2021435791668,20.800984692500002,6.8539566824999945,36.544151282083355,104.69616129583322,19.52734427583335,72.66988626250001,458.28607104166645,2661.212469583334,126.18679560416663
Gambia,36.8425372125,37.45924204583331,12.594928344999994,1.0801155696666669,5.631910790458333,437.5396581208332,41.14304711625,66.04771774999999,601.8200155000001,2202.0884633333335,36.00026342083333
Georgia,84.66792539166663,101.59239992083336,59.41023107916666,9.195716732499998,6.874501334583334,62.384708395833414,13.059009738750007,78.35968660416667,777.8758538333332,3401.490781666666,67.96013628333333
Germany,183.41520753333336,168.60391201666658,12.116734609999998,2.4444344449999993,42.189866495833336,137.2404139875001,71.82582340833333,71.43030921666669,1059.0592013749995,3955.3088304166645,89.89074702499997
Ghana,118.40449013750002,142.4001899875,19.73060079833331,72.89514313333333,22.527371991249982,174.22119604166664,18.592774219166667,71.33135830416668,367.009427625,3981.512831666664,36.592370770833334
Greece,105.46390867083339,145.4737090833334,23.430752058333326,5.746744463750001,95.77117505000004,116.64569558333332,38.2530494,68.35466734166663,1043.4215559166662,2760.7098612500017,109.79484216249993
Grenada,147.68325895833328,150.8421543958333,77.25956002916662,5.714739572499999,20.487780193750005,723.5214361666672,33.9124432625,94.0112753375,727.7813359166666,2306.0362225000003,149.27081862916666
Guatemala,149.41312977916658,92.18603464583333,65.77499672500001,3.9136378202916675,56.69863450416665,320.59900041666657,32.38181430000001,71.44252782499998,947.5311608750004,2327.6390391666673,70.23182806249997
Guinea,51.63442927916663,25.767671395833325,8.170878903333339,2.427546162333334,9.68293614375,251.79540080833328,16.14865472541667,52.31128007083333,614.3034880833331,2855.802575416666,52.479000191666664
Guinea-Bissau,109.77506236249994,143.90074345000002,63.527262274999984,17.72878703541666,35.12981183916668,284.71540954999995,34.80802348249999,55.51778436249999,457.26800945833344,2637.578086666668,88.38078855416666
Guyana,134.52987630416666,122.78914570833336,24.995598029583313,33.90250069083333,47.70433278333332,289.7431252916667,27.76542502083334,68.378869175,645.0240953750003,1740.6184779166674,191.0864303041666
Haiti,73.78308096666667,70.96931023749997,31.290356120833323,15.095756562083336,20.049353186666675,359.34923525,74.1812164458333,63.90374225833336,703.51137975,1516.9524937500005,67.91211277916666
Honduras,108.5750528916667,35.43260693333333,69.7667844916667,5.157115084166664,31.304977008333307,539.223478791667,66.12249223750003,52.67181223333336,692.6820946250003,1484.3320408333338,100.54313990416667
Hungary,76.3224886583333,74.91772882500001,11.067103516249995,4.926588779000004,23.532311928333336,72.6087834125,7.339891538333328,87.89250048333334,603.2648175833331,3618.385186249997,53.84655951666665
Iceland,100.53422432083332,76.35887754166666,4.272141442916666,0.43438469958333364,40.18669156666667,70.3200269125,31.53850753333334,80.62266090833333,1023.5730711666669,3185.234959166665,317.36727658333325
India,78.77880741666667,166.29947637083328,39.99124360666666,12.884030374166665,20.799087190416667,196.77854395000006,36.97927006666667,50.15917997083333,608.2892120000001,1236.4987387500007,98.64484431666665
Indonesia,101.97890419999993,137.3854499166667,43.78514757916667,8.092969500416668,25.781616616666657,33.31836765999999,14.886499574166665,77.43505342083336,624.478789833333,1702.0871520833325,36.42893824166668
Iran,160.09650654583336,169.53972207499993,19.49811623833334,3.0400352400000004,31.506445091250008,65.30369353333333,7.349510260000001,64.80073587499999,620.2046955,2869.9141720833354,73.20106262916667
Iraq,127.41201603750005,154.25462743750006,86.79656008333335,14.631119189583329,17.08019267666667,213.68257492499976,41.08203002916663,82.65674384166667,732.8890781250004,2120.0974854166675,67.2948376291667
Ireland,105.00612620000007,125.77363995416664,28.62267984583334,1.4287050031249993,35.86556512083334,150.23263187083327,41.96577934999998,75.74064176666667,969.1657426249996,2903.0410583333346,222.82596633333324
Israel,241.60943849999992,215.27767656666674,55.03015106666664,15.067406234999993,96.50982430000009,481.38494241666655,27.927184679166672,76.90889973749998,628.8112974999999,3185.1398600000025,336.863354875
Italy,150.2348007625,148.4895451416666,8.737681739583328,1.1778006655833324,40.8795269375,64.43154799583331,14.691395137499999,64.01892747916662,865.8762393333333,4106.681431666668,134.09604732500003
Jamaica,225.08727170833328,136.07190659583324,20.85898695333334,1.8635560072500013,15.066832242083334,708.1835654166664,38.55449187916669,74.84824813750001,1365.901760416667,2858.351797499999,142.73722607083337
Japan,99.64102573749999,217.54873920833333,72.1191260541667,2.156950055416666,46.44820499999999,66.10129274958332,10.693932365000013,67.41822566666669,619.0123785833337,2029.6772862500006,82.43880941666673
Jordan,150.53623425000004,108.95156097083326,45.16795711583331,28.831415524999997,49.70629840416667,422.70567775000006,89.92800820000005,78.54771285833337,896.5813403750009,2324.3550050000003,131.7644651875
Kazakhstan,86.32739205000009,105.3884487291667,8.448547218333333,3.107919888249998,64.68018630416667,86.07590807499999,20.91296649541666,86.60869447916663,776.8299601250002,3127.1091287500003,55.901422033333304
Kenya,131.10854469999995,160.54094848333335,31.22194334166666,0.8974202345000005,21.89744888416666,64.45582070833335,31.43735206541667,65.82226510416669,446.14068425000005,2371.1083075,149.1923501083334
Kiribati,101.04745919999992,105.13771371666661,7338.387782083335,1.9719055637500003,5.241805960416667,75.77548772333334,8.99150017666667,51.5161664416667,340.2762125833335,1330.7349141666666,39.162698983333364
Kuwait,85.80265587916665,104.14125435,78.44766140416665,8.426145677500005,26.52780057666668,449.66938891666706,67.84174909583332,86.26765369583336,707.1541910416662,2740.9808362500003,114.59914915833329
Kyrgyzstan,78.86582518333329,49.12171967083332,7.64906040291667,11.548628110833322,47.873915033333354,59.59350515833333,17.189395818750015,70.45598520833337,659.4793397083336,2057.4159341666664,49.31658105833332
Lao People's Dem. Rep.,120.02452668749994,122.53378872500005,36.005018470833306,4.990655138333333,48.71469352499998,99.63237388499998,8.598865185416669,55.51447151666663,547.1458056250001,1681.6356449999998,34.86239735833331
Latvia,81.20356879999996,106.13116261666666,2.31648614975,1.4075306605833338,35.40961603333333,42.74969228791664,19.818570788333332,78.86445311250003,847.8167786666667,4332.595908333334,122.63989024583334
Lebanon,120.28947868333327,157.8720148416667,12.25395838208334,3.4372953979166696,17.047729945833325,307.79931325,37.57423355416665,71.8845299833334,659.3040869583333,1911.0098454166662,69.21044311666664
Lesotho,89.24830319166666,197.8021357166667,18.778444597500002,76.98385177083333,34.947245973749986,199.41041365000007,32.34867065291664,55.24335355833331,473.03826033333354,2954.080527916666,98.19996786666665
Liberia,81.18394062499996,124.91736119166663,29.568669745833336,16.956859435416664,17.553046997500005,182.63124474999998,28.832301877083314,64.60284180416672,371.6663152083333,3518.514938749999,60.13170515833333
Libya,51.21017352083331,117.69368028333334,544.849125208333,33.88833824166668,71.3733725375,167.66749603333335,119.25142193333342,581.6351131666667,615.6110965416675,2504.422422916668,77.95326403333337
Lithuania,68.05929347500005,91.99262937499999,1.406450355874999,2.6353095956666674,83.85567370833333,42.263010973333344,20.17216317583333,75.1432271833334,818.0965397499998,3290.634756249998,136.09893947500007
Luxembourg,127.63467270833333,97.40804509583333,12.261678851250005,13.369384577083341,149.7068252833332,163.89908033333356,70.24486242499998,77.7453562958333,966.8497007916668,3347.145802916669,97.01308244583342
Madagascar,101.91747775,156.1628529166667,22.29879192750002,21.05990902499999,36.14292287458333,193.32091992083318,5.880268221666668,58.968278475000005,609.4233878333332,3249.5860650000013,62.794765029166676
Malawi,152.74296515833342,213.18832455833325,30.5281796,4.303822172916667,23.406961204583336,111.21232133750006,28.703676537499998,52.14985000833335,529.8058217500004,3108.9236512499997,49.54287152916667
Malaysia,112.85157662916662,147.45348387500005,46.272040920833334,39.688698166666654,16.247765727499992,79.46929882416667,35.63997525833334,62.95794670833334,553.491836958333,1815.2944729166672,26.021842117916673
Maldives,122.39401631250007,73.06443868333332,18.800046295833322,2.464711109166666,1.4089649215416684,134.91646703333328,10.908945061666675,62.989968487499965,560.815939541667,1662.5271475,99.24144055416659
Mali,110.69297865416674,104.9022122291667,23.567590599583312,20.08175949166667,31.65650537833334,298.17412460416676,50.37939556666667,48.898650341666674,483.0560362083331,2928.5395391666652,127.82729003333336
Malta,114.42307767083331,92.84549983333339,16.614642156666665,8.764076233333334,103.10448470416672,180.42026798750013,50.61437520833335,78.72314279583334,1131.7941252916671,2832.258295000001,217.46596837500002
Marshall Islands,137.321709575,170.6653419583333,22.806035925,10.389664912916663,53.199645704166706,218.53858402083333,20.433754727499988,79.98383528749999,503.5675227916667,1855.337005000001,40.86206097500003
Mauritania,35.943223216666674,114.47204797500005,13.961995653750002,1.5708292230000005,6.452536337083334,319.15701821250025,23.801492189583314,72.95405074583336,596.0014466666661,3372.7864666666665,67.02382825000004
Mauritius,62.54211145833333,137.139091125,5.467971375416665,2.3040059913333346,18.027775141249997,254.42811667500004,23.75143906958331,97.67613853333334,727.5954987916663,3854.5822924999998,78.72894798750005
Mexico,119.4903426291666,116.75876485833332,96.34106281666664,2.3928769725833345,38.31351238750001,412.6676694166668,17.60607353208333,53.93811067500001,901.9766477916672,2201.3430374999994,137.47154101666658
Mongolia,47.29757428333335,167.34657871250002,2.481565038458334,2.388802658874999,22.407072792083323,118.48928426250002,87.75589766249996,90.61982569166663,776.5568019999998,1784.8916887499995,31.9496376375
Montenegro,138.78979811666665,113.35909522083327,18.075559958333333,63.386012791666694,92.79061555833329,78.53407449166666,12.593032821666668,82.39332669583332,698.6224739583334,3754.4882720833343,152.10611413333336
Morocco,116.2604826125,167.3476117000001,21.97788944500002,3.7648050791666683,16.393115793333333,193.55026034999986,18.98931951500002,67.65516391250002,676.7806404583333,2874.7456745833324,83.25180158750003
Mozambique,140.4769884875001,147.76345880416667,28.88592051166666,36.633364758333315,60.594636241666684,121.54253210416667,26.03051896166665,69.69881849583336,394.47036329166656,2313.1309675000007,45.413845858333346
Myanmar,81.2105354416667,131.123741,5.230629804166665,4.925809227499999,2.5630885720833336,90.09977266875003,9.498688134166667,51.52331764583336,471.64790179166687,2011.5657104166676,18.944035375000002
Namibia,116.65886054583332,158.95756267500002,17.19472393083334,4.765463557500001,55.41120188875,403.9956490333334,34.11616227708334,99.33361808749993,626.44758075,3829.5653762499996,89.48850059166666
Nepal,40.23763000833332,167.38115987916657,66.72778382916664,4.136764465833335,10.914010316666673,98.43973576666662,9.77461181416667,59.38280936249999,517.5968420416667,1673.1446079166665,67.78189395833336
Netherlands,166.4138835833333,128.14496699166662,28.43925876250002,23.325541458333323,85.35995475,201.53512052083335,120.73232736666658,82.0993272833333,957.1562647916669,3068.236496666669,178.15120933333344
New Zealand,222.4961698375,129.04494781250003,73.03894222500001,1.498464387249999,61.035508491666654,52.65749042916666,27.803372779166672,69.32056197500005,680.7752309583333,2537.6596399999985,157.1336454916667
Nicaragua,89.45672295416665,109.13135189166661,18.438909392500012,8.311216376249996,29.867071165416682,359.37906133333274,39.00954615833333,70.71386532916668,624.911226375,1520.0275508333336,83.62642392083329
Niger,106.92244504999998,98.86019092083333,32.31179415,2.568915057208331,28.263429770416668,212.2324356791666,40.32464611916669,53.774991541666644,492.11079666666654,2548.2850191666657,81.28238849166665
Nigeria,49.3625371125,100.52127413749999,35.85514985416669,5.549862652499998,31.902081522916646,146.09357979166666,16.039344334583337,45.8974166625,488.39287304166646,3192.595450833334,59.48247480000002
"Norway, Svalbard and Jan Mayen",69.61978125,88.86272619166667,0.5342389618750001,1.9148999312499992,79.99894939583332,100.76244674999992,31.130565374999968,82.0270990833333,838.2303316666668,2845.674584166668,161.88421283333335
Oman,118.1111154083333,139.96683913333325,230.32894754583327,1.9161896439166664,32.10594585541667,163.80491362499998,42.73597130000003,98.00947441666673,715.0771923333336,1421.6461429166666,212.97374704166674
Pakistan,39.94437169583332,73.17986819166664,30.998311409583327,5.864789167083336,15.254483603750005,97.72776989999998,17.931045923750002,45.78303303333332,508.7812929166664,1456.47669375,86.80118327500001
Panama,111.84549242916663,110.03925222083323,69.20765452916667,3.119349688,21.477381285833328,354.15700895833345,44.004987445833336,86.67905807500004,699.7349494166662,2024.1537279166675,133.33536579166667
Papua New Guinea,54.183716950000026,86.01522193333332,598.6719370416664,2.9801033479166654,10.20858759416667,80.37161851833328,7.869131127916664,40.80219612499999,527.0208101249999,1334.1836649999996,39.65099407083334
Paraguay,162.31582070833326,80.92536594166673,15.100748021666675,2.101661869249998,40.45459977916666,455.07406187500015,55.173773262500006,72.47427913749998,754.3964489583327,2568.1773345833344,83.14670507916667
Peru,176.6140455833333,78.6620533166667,46.811869449999996,3.4355708330833354,77.79693049583331,295.39363225,31.345036800000003,67.50262885416663,714.8531015833335,2110.5867154166663,76.30602132500002
Philippines,126.45634372500007,119.98547026666668,19.979062304166664,4.6982067475,24.39566714874999,123.78222739749998,22.280646092083355,68.0386348583333,744.4385596666667,2335.733407916667,77.13605337500005
Plurinational State of Bolivia,91.27079615,90.2696217333334,16.761266285416653,4.426617850291666,82.21171853333331,548.647057375,50.74580777083328,54.28499378750002,556.9137662916668,2025.7426866666672,63.98846463333338
Poland,168.43093170833336,167.99809211666667,3.0060827015833342,1.920647031291667,45.55403365416666,51.49490129041665,43.48624367499999,71.71212780833334,580.3068137916663,3810.5467204166657,128.06150708333337
Portugal,147.02715988333338,115.15255527916666,40.66474042916666,1.7996215508333326,70.12530055833335,153.02034750833334,9.495683656250007,66.88966622083329,913.882643458333,3228.6373600000024,161.17125825
Qatar,164.50547029166665,144.91861384583328,1647.6233718333326,5.961747394166669,9.596727392083336,303.8235948333334,73.46669752499993,141.60782337499998,737.5733437083333,1507.8867108333327,84.23810921666671
Republic of Korea,106.83068160000002,104.29764183333334,48.3637867125,0.6010286548749999,27.150435854166687,39.51323966791664,16.08432407916667,63.512376879166716,513.8958340833328,2691.7594045833334,67.40873549583333
Republic of Moldova,59.818893508333325,67.08687937083336,19.669017477916668,2.0969920851666672,11.474660148749997,78.33440243333338,23.53665303500001,104.15100495000003,685.9707092499999,3303.1520587500004,59.79470049583332
Romania,75.96401735416664,89.98687797500007,7.137690529999997,5.137600138750002,54.7988412625,103.31339576250004,32.51766977499999,62.28349129583334,604.0578699583335,4195.7852766666665,156.40163175416666
Russian Federation,77.96319200833335,122.08453161666677,0.24636422752916656,3.0995996178333325,52.648916383333315,41.258536054166704,24.083293569583343,86.96144004583337,742.8185377083332,3835.499114583333,116.32800147500001
Rwanda,160.60710482499994,275.7213514583335,85.16656956666664,3.5082791416666668,9.197864454583334,142.88454291250002,37.85489649958333,54.4985641,465.1916151249998,2343.7469179166683,111.34142867083338
Saint Lucia,109.5515103958333,154.58597547916654,41.67220678333334,26.411504032499987,13.719343742500005,1123.1129307083331,97.24101624166664,77.2524197041667,743.2290544583333,2351.1862383333314,146.43729703333338
Saint Vincent and the Grenadines,176.41746870833342,127.5718625916667,59.241216237500005,20.94621415083333,37.236227324999994,802.2415641666664,57.274191562499986,70.91337515000001,722.1340860416664,1858.3509449999997,105.03256490416669
Samoa,148.42828771249998,298.5220670833334,246.3168782500001,1.2204134435416663,1.059223052583333,193.26107236416675,11.896248951666662,69.09113154583335,500.8611762500003,2335.1705979166663,22.989668721249995
Sao Tome and Principe,196.90603157083336,102.50080160416671,19.067951117083336,4.355421450833337,6.640635095416667,169.11633580416674,19.101479901249995,72.99203397083336,352.5818107916667,1979.1066316666672,108.14266747083333
Saudi Arabia,88.46991951250001,116.69095120000006,123.83238327916666,1.5186453529166655,7.443730823750002,202.76666352499998,46.698153504166626,95.15914376250001,600.3448032499999,1519.7382075,108.49105147500002
Senegal,87.1045384,93.80051559583332,23.518299332500003,2.5250401997916665,9.825112645416663,255.14517363749994,26.457389962916658,59.203542558333346,564.3279474583335,3145.9467687499987,89.85849130833336
Serbia,106.38766714166674,183.12235655000003,47.74034852499999,5.914576387083333,139.99259232083338,116.03469746249989,60.05498708333336,116.81053483333325,1171.651459291667,3015.2021270833325,128.48620876666672
Seychelles,180.39529819583333,248.93580831249997,227.46457270833326,9.574765264583332,4.297015628333331,638.9041609166666,49.22034818333332,78.14693162499997,848.4934884999998,3535.5376416666654,104.30955291666668
Sierra Leone,130.08331934166665,128.02384735833334,31.175588102083342,12.824634500416666,8.376628114583333,174.77537173750008,10.747020271249992,57.11496414166665,398.03007125000016,2568.734533750002,70.54578553750004
Singapore,198.78209183333323,113.85268308750004,16.36821195,3.608589895833332,32.92978290416668,311.4114515208334,35.03117057083334,223.34676987499998,588.8235189583334,1527.4874237499998,30.385062370833342
