year,superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1990,MENA,AFG,Afghanistan,1,0,1,999,112.75935,87.390518,5.8411064,5.2902989,1.152205,215.33833,187.68336,39.347931,375.62408,1655.8304,21.195286
1990,MENA,AFG,Afghanistan,1,0,999,1,95.320023,82.774979,5.4965696,4.4287605,.93957084,240.32837,141.38153,39.070778,350.4104,1632.3473,17.396116
1990,MENA,AFG,Afghanistan,1,0,999,2,120.25615,89.208694,6.1281624,6.0009818,1.1477139,282.517,203.5896,40.67775,365.5943,1703.8062,23.587929
1990,MENA,AFG,Afghanistan,1,0,999,3,145.44724,100.1384,6.4896965,7.1204872,1.3812757,256.67554,252.12863,41.0075,381.05072,1776.0835,28.869261
1990,MENA,AFG,Afghanistan,1,0,999,999,100.34813,84.392578,5.6039314,4.7118888,.98322457,243.8855,152.89088,39.301277,353.48056,1646.7626,18.574224
1990,MENA,AFG,Afghanistan,1,1,0,1,105.85236,138.6046,9.6543779,7.2998447,1.2224852,161.44296,135.9308,42.069195,366.28326,1697.1691,12.148864
1990,MENA,AFG,Afghanistan,1,1,0,2,132.58443,147.64706,10.943443,9.7918873,1.5107131,189.3493,197.45287,43.61837,384.71768,1775.2155,16.655054
1990,MENA,AFG,Afghanistan,1,1,0,3,160.51175,166.04779,12.069533,11.749352,1.8205353,173.3278,242.04501,44.188034,400.5799,1848.3296,20.378792
1990,MENA,AFG,Afghanistan,1,1,0,999,111.30925,141.09782,9.9015675,7.7618461,1.2819514,163.87337,147.06656,42.309605,369.80075,1712.4919,12.997586
1990,MENA,AFG,Afghanistan,1,1,1,1,122.39338,144.59294,10.251533,8.358593,1.4793663,138.59038,178.35036,42.075012,395.23822,1716.3075,14.295747
1990,MENA,AFG,Afghanistan,1,1,1,2,155.24481,155.09172,11.54313,11.231119,1.806741,163.40202,255.10739,43.482353,414.47235,1794.6584,19.444729
1990,MENA,AFG,Afghanistan,1,1,1,3,187.08315,173.65363,12.75162,13.481551,2.1822426,148.62524,318.62671,44.059364,431.17783,1866.4882,23.814688
1990,MENA,AFG,Afghanistan,1,1,1,999,128.91998,147.28511,10.505006,8.8907061,1.5486155,140.7128,192.81377,42.297714,398.91953,1731.5767,15.273853
1990,MENA,AFG,Afghanistan,1,1,999,1,109.35525,139.87276,9.780838,7.524056,1.2768849,156.60347,144.914,42.070427,372.41504,1701.2219,12.60351
1990,MENA,AFG,Afghanistan,1,1,999,2,137.38321,149.22362,11.070438,10.096673,1.5734029,183.85446,209.66237,43.589569,391.01883,1779.3329,17.245823
1990,MENA,AFG,Afghanistan,1,1,999,3,166.13878,167.65848,12.213979,12.11618,1.8971341,168.09654,258.26273,44.160786,407.05963,1852.175,21.106411
1990,MENA,AFG,Afghanistan,1,1,999,999,115.03867,142.40811,10.029358,8.000905,1.3384229,158.96864,156.75444,42.307087,375.96725,1716.5336,13.479631
1990,MENA,AFG,Afghanistan,1,999,0,1,97.912445,105.69061,7.2022066,5.539741,1.0326384,211.74686,134.01768,40.318012,353.62216,1658.0883,14.81146
1990,MENA,AFG,Afghanistan,1,999,0,2,122.95753,113.22488,8.095624,7.5167489,1.2699623,248.13037,194.44704,41.92791,369.77502,1732.6462,20.180048
1990,MENA,AFG,Afghanistan,1,999,0,3,148.77365,127.1869,8.7784948,8.9649696,1.5295105,226.19113,239.11852,42.324089,385.77744,1804.4775,24.715336
1990,MENA,AFG,Afghanistan,1,999,0,999,102.99975,107.66897,7.3664708,5.8986902,1.0819236,214.83954,145.01863,40.553688,356.85638,1672.8698,15.829762
1990,MENA,AFG,Afghanistan,1,999,1,1,113.42287,110.38109,7.6193743,6.4139614,1.2601409,181.16104,175.77541,40.359703,381.96619,1672.7241,17.539965
1990,MENA,AFG,Afghanistan,1,999,1,2,144.06696,118.48653,8.5775185,8.4576225,1.5344145,215.42017,249.62688,41.782104,400.30548,1745.8,23.732052
1990,MENA,AFG,Afghanistan,1,999,1,3,173.97971,132.96973,9.2892799,10.133207,1.849546,194.99272,312.68268,42.34206,414.88525,1820.855,28.980967
1990,MENA,AFG,Afghanistan,1,999,1,999,119.5264,112.47058,7.7940521,6.7979212,1.3181965,184.08986,189.83165,40.583111,385.37875,1687.5482,18.715765
1990,MENA,AFG,Afghanistan,1,999,999,1,101.19708,106.68391,7.2905498,5.7248745,1.0808166,205.26968,142.8607,40.326839,359.62457,1661.1876,15.389277
1990,MENA,AFG,Afghanistan,1,999,999,2,127.42789,114.33915,8.1976748,7.7159982,1.3259655,241.20335,206.13248,41.897038,376.24048,1735.432,20.932257
1990,MENA,AFG,Afghanistan,1,999,999,3,154.11154,128.41153,8.8866644,9.212368,1.5972846,219.58426,254.6972,42.327896,391.94162,1807.9459,25.618671
1990,MENA,AFG,Afghanistan,1,999,999,999,106.4996,108.68581,7.4570198,6.0891204,1.1319591,208.3277,154.50868,40.559917,362.89658,1675.9783,16.440931
1990,MENA,AFG,Afghanistan,999,0,0,1,91.348877,83.080719,5.5380325,4.3141265,.86530274,259.80893,132.89479,39.824154,345.02954,1599.9592,16.877911
1990,MENA,AFG,Afghanistan,999,0,0,2,114.94888,89.625031,6.1931233,5.7514024,1.0571566,306.34705,193.01283,41.305466,360.34787,1673.3552,22.891529
1990,MENA,AFG,Afghanistan,999,0,0,3,139.02251,100.26567,6.5832415,6.8176312,1.2753747,277.98239,236.52826,41.730343,375.0788,1739.0701,28.079063
1990,MENA,AFG,Afghanistan,999,0,0,999,96.124367,84.691643,5.6504827,4.5760489,.90575236,263.74298,143.77214,40.045368,348.06451,1614.1492,18.026321
1990,MENA,AFG,Afghanistan,999,0,1,1,106.10019,86.999161,5.9954133,4.9816685,1.0478616,222.29645,174.90048,39.784023,372.33313,1613.2681,19.796925
1990,MENA,AFG,Afghanistan,999,0,1,2,134.60349,92.865784,6.5525064,6.4931931,1.2923605,264.30011,247.85976,41.29953,390.14996,1684.8011,26.837103
1990,MENA,AFG,Afghanistan,999,0,1,3,162.7782,104.23633,7.0180955,7.8048878,1.5511653,238.91432,310.55206,41.803406,404.14072,1757.0947,32.904419
1990,MENA,AFG,Afghanistan,999,0,1,999,111.80273,88.575699,6.1007175,5.2708859,1.0980157,225.86272,188.8157,40.015347,375.63586,1627.6941,21.140957
1990,MENA,AFG,Afghanistan,999,0,999,1,94.472771,83.910538,5.6348925,4.455492,.90396327,251.86493,141.79034,39.815659,350.81161,1602.7777,17.496071
1990,MENA,AFG,Afghanistan,999,0,999,2,119.11114,90.311317,6.2692299,5.9084911,1.1069657,297.44275,204.62776,41.304207,366.65906,1675.7791,23.727083
1990,MENA,AFG,Afghanistan,999,0,999,3,144.05327,101.10654,6.6753311,7.0267034,1.333779,269.70898,252.2043,41.745819,381.23328,1742.8872,29.100931
1990,MENA,AFG,Afghanistan,999,0,999,999,99.444572,85.514168,5.7458291,4.7231941,.94646794,255.72107,153.311,40.039013,353.90329,1617.0176,18.685907
1990,MENA,AFG,Afghanistan,999,1,0,1,104.3605,139.98514,9.7163887,7.2752705,1.1680655,170.41165,135.47533,42.751904,367.2597,1669.0112,12.097176
1990,MENA,AFG,Afghanistan,999,1,0,2,131.15363,149.02716,11.054849,9.7290707,1.4515357,200.73694,196.14548,44.305038,385.13947,1747.5793,16.656252
1990,MENA,AFG,Afghanistan,999,1,0,3,158.84128,167.48938,11.880133,11.577605,1.7470598,182.95189,241.98553,44.87278,401.1138,1818.4468,20.337051
1990,MENA,AFG,Afghanistan,999,1,0,999,109.80791,142.48276,9.9481831,7.7244782,1.2258861,173.02562,146.59174,42.992683,370.71399,1684.2388,12.949594
1990,MENA,AFG,Afghanistan,999,1,1,1,121.08997,145.45648,10.46557,8.3673811,1.4168335,146.16188,178.44485,42.730061,396.27814,1686.6311,14.308724
1990,MENA,AFG,Afghanistan,999,1,1,2,153.18892,156.1337,11.610149,11.097528,1.7468746,172.1478,255.21106,44.264107,414.37152,1765.9575,19.556854
1990,MENA,AFG,Afghanistan,999,1,1,3,185.0065,174.86192,12.736306,13.239923,2.1006222,157.5565,316.08173,44.762161,431.67236,1835.3999,23.92083
1990,MENA,AFG,Afghanistan,999,1,1,999,127.5183,148.18361,10.694184,8.873373,1.4848528,148.44872,192.71793,42.963348,399.85577,1701.8531,15.29915
1990,MENA,AFG,Afghanistan,999,1,999,1,107.90331,141.14381,9.8750429,7.506547,1.2207471,165.27628,144.57498,42.74728,373.40494,1672.7427,12.565516
1990,MENA,AFG,Afghanistan,999,1,999,2,135.82002,150.5321,11.172444,10.018869,1.5140796,194.6826,208.65379,44.296371,391.32993,1751.4712,17.270512
1990,MENA,AFG,Afghanistan,999,1,999,3,164.38229,169.05067,12.061444,11.929635,1.8219339,177.57391,257.67688,44.849358,407.58521,1822.037,21.095987
1990,MENA,AFG,Afghanistan,999,1,999,999,113.55844,143.69003,10.106163,7.9677796,1.2807275,167.82097,156.35988,42.986473,376.88535,1687.969,13.447159
1990,MENA,AFG,Afghanistan,999,999,0,1,96.744003,106.67548,7.2705393,5.5419302,.99083978,222.74141,133.96478,41.038113,354.24701,1628.5909,14.895636
1990,MENA,AFG,Afghanistan,999,999,0,2,121.66798,114.25542,8.2089806,7.4006958,1.2206812,262.55707,194.31174,42.549202,370.62738,1704.1313,20.306145
1990,MENA,AFG,Afghanistan,999,999,0,3,147.24013,128.13919,8.7795343,8.7912989,1.4709533,238.57913,238.79105,43.033318,385.8739,1771.9827,24.868929
1990,MENA,AFG,Afghanistan,999,999,0,999,101.79809,108.65405,7.4324737,5.8815079,1.0384921,226.1281,144.94125,41.267441,357.45587,1643.2111,15.921317
1990,MENA,AFG,Afghanistan,999,999,1,1,112.31552,111.2378,7.8489118,6.3855143,1.2008514,190.72815,176.37012,41.005566,382.26163,1643.6873,17.521307
1990,MENA,AFG,Afghanistan,999,999,1,2,142.30972,119.09908,8.6495991,8.4023266,1.4808195,226.09024,250.9079,42.528759,400.19315,1718.4517,23.818434
1990,MENA,AFG,Afghanistan,999,999,1,3,171.99489,133.52039,9.3890839,10.05846,1.7789911,205.18027,312.84488,43.03022,415.55637,1789.5629,29.17948
1990,MENA,AFG,Afghanistan,999,999,1,999,118.31901,113.29142,8.0053444,6.7646146,1.2584131,193.76392,190.43372,41.237701,385.67838,1658.4432,18.718721
1990,MENA,AFG,Afghanistan,999,999,999,1,100.04158,107.64163,7.3930206,5.7205758,1.035314,215.96196,142.94496,41.031219,360.17966,1631.7878,15.451674
1990,MENA,AFG,Afghanistan,999,999,999,2,126.03928,115.28116,8.30229,7.6128111,1.2757707,254.83447,206.29712,42.544872,376.88855,1707.1639,21.049942
1990,MENA,AFG,Afghanistan,999,999,999,3,152.48245,129.27876,8.9086199,9.0596457,1.5361866,231.50626,254.47345,43.032665,392.15979,1775.7057,25.781775
1990,MENA,AFG,Afghanistan,999,999,999,999,105.29672,109.6361,7.5537906,6.0685234,1.0850646,219.27434,154.5752,41.261143,363.43253,1646.4368,16.513723
1990,SSA,AGO,Angola,0,0,0,1,63.311935,91.545242,6.3946004,15.087496,7.9417062,92.236298,18.759113,77.310631,449.43488,2695.5894,26.332642
1990,SSA,AGO,Angola,0,0,0,2,80.36702,98.897743,7.0854568,19.171732,11.312883,123.22324,33.59515,79.976234,440.86292,2739.7268,40.688145
1990,SSA,AGO,Angola,0,0,0,3,100.46259,111.76763,8.6379051,25.520227,15.736202,117.66171,55.389694,81.564415,466.71851,2784.7444,64.237358
1990,SSA,AGO,Angola,0,0,0,999,72.730995,96.201797,6.8807583,17.560741,9.8674316,103.38895,27.563784,78.562805,449.7948,2718.9751,35.200733
1990,SSA,AGO,Angola,0,0,1,1,77.085838,92.12471,6.9782438,27.155191,12.065492,210.92403,36.020996,87.849037,428.14429,2474.4912,40.365417
1990,SSA,AGO,Angola,0,0,1,2,98.061882,99.323196,7.61235,34.275871,17.54167,282.24451,63.614216,90.660019,421.26898,2529.9805,62.234566
1990,SSA,AGO,Angola,0,0,1,3,123.14449,113.0589,10.019784,45.238991,24.161253,270.23199,104.10265,92.126762,443.85825,2582.8127,98.61528
1990,SSA,AGO,Angola,0,0,1,999,88.722343,96.844574,7.5636621,31.452278,15.113516,236.70494,52.389984,89.140022,428.69525,2503.3584,53.946724
1990,SSA,AGO,Angola,0,0,999,1,68.428108,91.760483,6.6113887,19.56992,9.4734449,136.32166,25.170866,81.225014,441.52667,2613.4646,31.544975
1990,SSA,AGO,Angola,0,0,999,2,86.939606,99.055771,7.2811661,24.782013,13.626504,182.2901,44.74543,83.944618,433.58496,2661.8186,48.691345
1990,SSA,AGO,Angola,0,0,999,3,108.88756,112.24725,9.1511898,32.844563,18.865602,174.3324,73.483627,85.487686,458.22726,2709.7388,77.006683
1990,SSA,AGO,Angola,0,0,999,999,78.670822,96.440552,7.1344161,22.720613,11.816038,152.90784,36.785229,82.491608,441.95758,2638.8865,42.163742
1990,SSA,AGO,Angola,0,1,0,1,84.689156,135.2292,8.6221867,17.999247,12.394819,99.762184,16.894543,79.401909,429.21097,2471.9744,19.98172
1990,SSA,AGO,Angola,0,1,0,2,108.39197,146.03021,9.8171482,22.658123,17.604696,134.52922,30.327181,81.980728,423.27472,2542.9319,30.584452
1990,SSA,AGO,Angola,0,1,0,3,134.63278,164.8548,12.278961,29.528124,24.659082,129.26067,49.352432,83.760941,443.99033,2582.0503,49.080685
1990,SSA,AGO,Angola,0,1,0,999,97.540489,142.05824,9.4314308,20.767811,15.401828,112.41297,24.766088,80.64785,429.85837,2504.8594,26.687836
1990,SSA,AGO,Angola,0,1,1,1,104.02494,135.86809,9.3499651,30.809507,18.99877,229.91583,32.043797,89.718529,409.42169,2296.95,30.607321
1990,SSA,AGO,Angola,0,1,1,2,131.41231,146.68674,10.496596,40.343498,27.004425,309.02777,56.628326,92.766159,404.86093,2347.5327,47.091007
1990,SSA,AGO,Angola,0,1,1,3,165.32298,166.4516,12.998257,54.064655,37.926693,295.16098,94.607155,94.504601,425.99371,2394.7456,74.925415
1990,SSA,AGO,Angola,0,1,1,999,119.38271,142.83714,10.146231,36.427288,23.63109,258.43643,46.897869,91.139206,410.65823,2323.1306,40.902596
1990,SSA,AGO,Angola,0,1,999,1,91.871231,135.46649,8.8925123,22.757488,14.84779,148.10645,22.52158,83.233902,421.86041,2406.9631,23.92849
1990,SSA,AGO,Angola,0,1,999,2,116.94264,146.27406,10.069522,29.227177,21.09613,199.34494,40.096474,85.986862,416.43506,2470.3525,36.715645
1990,SSA,AGO,Angola,0,1,999,3,146.03233,165.44791,12.546136,38.641972,29.587204,190.88266,66.161842,87.751556,437.30563,2512.4775,58.68045
1990,SSA,AGO,Angola,0,1,999,999,105.65356,142.34756,9.6969366,26.584366,18.458504,166.65192,32.986717,84.544754,422.72665,2437.3579,31.967766
1990,SSA,AGO,Angola,0,999,0,1,71.990891,109.28053,7.2989802,16.26964,9.74963,95.29174,18.002115,78.159676,441.22418,2604.8037,23.754227
1990,SSA,AGO,Angola,0,999,0,2,91.744888,118.0331,8.1944981,20.587175,13.867302,127.81337,32.268387,80.790039,433.72229,2659.8301,36.58614
1990,SSA,AGO,Angola,0,999,0,3,114.33537,133.32054,10.11614,27.147396,19.35881,122.37077,52.938622,82.456192,457.49109,2702.4526,58.083889
1990,SSA,AGO,Angola,0,999,0,999,82.803421,114.81909,7.9163074,18.862782,12.114346,107.05261,26.427944,79.409309,441.70078,2632.0461,31.744576
1990,SSA,AGO,Angola,0,999,1,1,88.022873,109.88412,7.9411411,28.638813,14.88034,218.63454,34.406292,88.60804,420.54309,2402.4111,36.403721
1990,SSA,AGO,Angola,0,999,1,2,111.60184,118.55235,8.7833271,36.739273,21.383461,293.11826,60.778008,91.515091,414.60745,2455.9082,56.086418
1990,SSA,AGO,Angola,0,999,1,3,140.26857,134.73584,11.229015,48.822128,29.749895,280.35291,100.24756,93.09214,436.60541,2506.4592,88.997406
1990,SSA,AGO,Angola,0,999,1,999,101.17017,115.51714,8.6121616,33.472088,18.571573,245.52773,50.160236,89.951668,421.37238,2430.1875,48.650928
1990,SSA,AGO,Angola,0,999,999,1,77.945808,109.50473,7.5375042,20.864044,11.65538,141.10619,24.095282,82.040611,433.54239,2529.627,28.452755
1990,SSA,AGO,Angola,0,999,999,2,99.12056,118.22597,8.4132128,26.586708,16.659103,189.21422,42.857998,84.77375,426.62225,2584.0852,43.829323
1990,SSA,AGO,Angola,0,999,999,3,123.96799,133.84624,10.529507,35.198257,23.218473,181.05167,70.511055,86.406799,449.73328,2629.6526,69.566406
1990,SSA,AGO,Angola,0,999,999,999,89.625565,115.07838,8.1747751,24.289261,14.512817,158.48781,35.243065,83.325165,434.14999,2557.0676,38.024269
1990,SSA,AGO,Angola,1,0,0,1,61.021595,89.42662,6.0371666,14.97644,7.8996658,87.421936,19.43862,76.733078,463.21176,2763.3291,25.782009
1990,SSA,AGO,Angola,1,0,0,2,77.32946,95.873657,7.1161742,18.768675,11.410242,115.31022,34.648949,79.135086,458.63831,2818.762,39.829468
1990,SSA,AGO,Angola,1,0,0,3,96.661041,108.6984,9.094244,24.574966,15.757975,109.9686,56.980782,80.825562,479.20288,2881.8318,63.201035
1990,SSA,AGO,Angola,1,0,0,999,70.044487,93.727867,6.7331948,17.260349,9.8683996,97.411697,28.463642,77.89817,464.36288,2793.625,34.506233
1990,SSA,AGO,Angola,1,0,1,1,74.963173,88.826004,6.7523117,25.822403,12.149461,197.17847,36.770947,87.086105,444.737,2559.8752,39.349186
1990,SSA,AGO,Angola,1,0,1,2,95.278381,96.399063,7.4932899,33.364799,17.309786,266.9689,64.832169,89.733437,438.04205,2614.4661,61.130013
1990,SSA,AGO,Angola,1,0,1,3,118.55412,109.09813,9.3408651,44.044975,24.387596,256.88361,107.85399,91.546661,459.42249,2656.356,97.221176
1990,SSA,AGO,Angola,1,0,1,999,86.08905,93.54335,7.2995954,30.241911,15.140694,222.64284,53.679195,88.363121,445.18619,2586.8462,52.855438
1990,SSA,AGO,Angola,1,0,999,1,66.20005,89.203522,6.3027997,19.005064,9.4782085,128.1899,25.876537,80.578598,456.34949,2687.7581,30.8214
1990,SSA,AGO,Angola,1,0,999,2,83.996414,96.068817,7.2562504,24.19026,13.601569,171.64233,45.860207,83.071739,450.98804,2742.8784,47.741341
1990,SSA,AGO,Angola,1,0,999,3,104.79301,108.84688,9.1858482,31.806908,18.96336,164.53871,75.877121,84.8078,471.85565,2798.0811,75.837479
1990,SSA,AGO,Angola,1,0,999,999,76.004074,93.659332,6.9435787,22.08222,11.82674,143.92755,37.829704,81.785271,457.2399,2716.8191,41.321861
1990,SSA,AGO,Angola,1,1,0,1,81.931725,131.05199,8.3193312,17.100384,12.634995,93.177101,17.3881,78.968376,442.92276,2550.9861,19.934956
1990,SSA,AGO,Angola,1,1,0,2,103.64676,141.56044,9.6048269,21.586094,17.851324,124.8998,30.64617,81.514023,437.68021,2616.1702,30.43042
1990,SSA,AGO,Angola,1,1,0,3,129.97334,160.92863,11.965187,28.808846,25.077784,119.62701,50.081459,83.266426,459.90775,2662.2979,48.697075
1990,SSA,AGO,Angola,1,1,0,999,94.029236,137.84531,9.1490889,19.852194,15.668869,104.65417,25.250469,80.197594,444.05164,2582.6394,26.567211
1990,SSA,AGO,Angola,1,1,1,1,99.43708,131.96373,9.0603456,30.585531,19.120121,213.01584,32.740284,88.98613,423.02625,2368.2119,30.259821
1990,SSA,AGO,Angola,1,1,1,2,126.73808,142.01775,10.379982,39.246719,27.34079,288.63379,58.35767,91.83316,418.64514,2425.876,46.721527
1990,SSA,AGO,Angola,1,1,1,3,158.55489,161.57516,13.043185,51.389534,38.144848,274.42874,96.352791,94.228767,439.22885,2467.0161,74.641319
1990,SSA,AGO,Angola,1,1,1,999,114.46491,138.60875,9.9461641,35.643372,23.818546,240.14211,47.994663,90.4226,424.25421,2396.2607,40.55872
1990,SSA,AGO,Angola,1,1,999,1,88.433914,131.39064,8.594573,22.109306,15.04383,137.69,23.090515,82.689369,435.53235,2483.0962,23.770023
1990,SSA,AGO,Angola,1,1,999,2,112.2238,141.7303,9.8927507,28.145956,21.376091,185.71716,40.939331,85.346962,430.6098,2545.4873,36.48159
