countryname,Fruit Consumption,non-starchy vegetable consumption,Beans and Legumes,Nuts and Seeds,Unprocessed red meat,sugar-sweetened beverages,Fruit Juices,Protein,Calcium (milligrams),Potassium (milligrams),Total Milk
Belarus,40.488343179166684,79.59095715416666,30.401763891249992,3.0459203737916654,42.09817432916669,56.858514191666664,15.657602526666654,61.55039466666667,626.7539504583333,3074.934645833334,150.59099655416657
Belgium,123.96341029166669,112.68612942083332,3.8155663983333334,3.1777596383333337,69.88354304166668,205.9770508041665,49.0595382416667,75.29830169166668,757.3782135416673,3723.8252462499995,104.89024608333338
Belize,170.28297929166666,164.9715480125001,19.574870025833338,2.336706580166667,16.043425312083333,387.6990095833335,46.27099679583332,62.43273479583332,720.8366211249999,2415.4461670833357,134.97590045416655
Benin,74.506559725,107.90917549999999,32.09816972499999,15.943283227500006,32.105917185416665,195.90874597916678,37.25790479166667,56.35155645000002,428.82219816666657,2814.80241875,49.92850965833335
Bhutan,142.58798828750002,289.64865456666683,4.244625421208338,4.567782227083329,24.036285130416665,230.00029110416654,61.12837042083336,52.87356873333336,507.69927620833363,2207.031632083333,43.27932589166669
Bosnia Herzegovina,65.23247399166667,96.39707331249997,12.830072235000008,5.238873227250002,57.56884247916666,79.03890771249995,43.51861232916664,69.34747912916667,662.7209670416669,2662.462921666666,239.3719317500001
Botswana,54.390646037500005,113.30511147083328,2.2744106812916653,7.832411297916667,17.52015495833333,263.9954111625,28.15256915125,92.64052476666679,632.5448181249998,4023.8080004166686,103.726895975
Brazil,112.5193755624999,108.62808707499998,98.82725802083334,1.3434825223749998,68.54399979166666,113.96286727916667,66.74631362500003,80.27344895000006,598.9960400416671,2086.5659254166667,120.78543640416669
Brunei Darussalam,102.47508236249998,137.42762308333337,263.16454262499997,2.826427194999999,20.794338597916642,188.89882504791657,32.716263504166655,109.75036622916663,519.2565458333333,2171.6419,71.13675359583334
Bulgaria,82.91914797083334,141.38195507500004,11.426413275833335,3.903735877958338,44.79728433749999,88.36825047916675,20.82577825875,77.6599047208333,562.7972000416665,4241.909689166667,159.19680670833333
Burkina Faso,97.40194003333335,120.9677125166667,18.74211262625,45.25118864999999,23.748608037500002,68.88794920833337,22.115912415000015,99.41608296666664,393.2847103333331,3463.4457170833325,39.74608235
Burundi,175.66225145833326,183.34164465416663,88.10904212916672,9.94710486083333,53.34044139291665,135.2451346916667,45.45566884166667,61.362614179166684,402.6382590833337,1611.0044591666665,44.29520624166667
Cabo Verde,128.1502744291667,157.0577269791667,8.058109612916663,5.772780276249994,23.960030303333333,312.1831400791665,28.496746665000003,80.20019114166664,539.1734509583332,2402.335024166666,97.70458956666666
Cambodia,91.27835673333337,119.52641121250004,16.07829949166668,4.085407410833335,41.36735887499995,116.32020013750002,22.145515526249987,49.07980350416671,359.7339238333334,1536.1506070833336,27.880030808333327
Cameroon,95.34349212916666,115.48693174583336,48.41855422499999,3.9895070591666677,28.99539109916667,76.783167475,14.909821008333337,48.44694599999999,447.61646666666655,2719.7048283333347,71.97008836249994
Canada,136.7680122708333,139.856837025,9.847712578333331,6.309588875416666,52.59613060833336,155.2288576541667,108.9208772708333,74.78803766250002,860.0041614166674,2951.528567083334,195.56716166666664
Central African Republic,81.4942766541667,135.0147782833334,50.28047689583333,5.824528646666668,77.84495124583333,219.13021547499991,35.58928733000001,54.62901043750001,453.8036685416671,2867.325781666665,28.18895578
Chad,120.62808548749996,111.16241499999995,8.776681773750001,21.156929222916652,65.33770245000001,208.86819197500003,14.419245520416672,59.13812597500001,400.4855973749998,2850.0928066666656,92.85763059166656
Chile,112.46948712083332,136.5605137958334,20.0330647075,8.409442406666662,13.573703644166654,337.5095536250002,7.923799552500004,69.90509926666668,624.2966474583332,2544.4252512499984,155.62721557083336
China,119.77315306666668,337.16367208333327,16.457988033333336,2.439690547916666,55.656931295833324,8.029704739583334,0.1132633106333333,38.49525373749999,284.8706635416667,1416.984385416666,14.607039325833334
Colombia,105.76608400833328,104.75944652916661,39.17288005416666,6.804740674583334,83.33574236666666,388.8941074166665,96.87545998333333,54.90466305833332,541.8141271250003,1896.407347916666,199.26823574999986
Comoros,207.0084903750001,98.26648285833338,65.58592085833332,16.574357248749994,17.547463506249994,297.64101301250025,65.97440589166663,50.91104016250002,458.83074433333354,4933.074522083332,96.5111481833333
Congo,139.7633513875,132.17694587916665,32.68001615833332,5.3680020545833305,87.22961237916671,158.6240425916667,56.67635559166669,58.45491677916664,463.9665053333332,2117.2671929166668,84.55333145
Costa Rica,121.76062280416669,123.25177464999996,37.0878277375,2.5072592965000027,50.1310698166667,273.7965222916667,39.69579667916665,59.24312184583333,637.5948454999999,1682.5492862500005,167.51065385000007
Croatia,72.14177094583336,90.26664010000005,21.116360643333323,3.635226334333333,86.69767070833335,88.48380815416668,32.607858566666664,98.19396860000002,723.0681609999995,3780.555302916668,174.72902999999988
Cuba,125.28011977083341,113.38193112083336,11.00855853749999,8.236947107083333,40.93191859166669,352.6008149999999,30.478321470833325,59.50945652083333,737.489484458333,2238.7432062499997,93.41588471666672
Cyprus,180.19454940416668,160.8205379083333,67.04503995833332,4.668845277916665,96.60245865,192.5338725999999,61.10010435000004,99.07958697916663,850.9699302083329,3612.7715733333316,197.16688641666676
Czechia,88.05561497083332,88.17277907083336,8.482782694583339,2.6667634840000014,35.43063782083333,68.40597872916672,19.743510200833317,94.02587623333329,704.4534379166665,3573.4306333333325,78.07032124583333
C̫te d'Ivoire,123.52907919583323,124.16054629999994,3.2394622929166674,3.8452053054166644,31.236561685833333,175.81344043749996,47.741800104166636,62.590177295833314,496.64036920833337,2932.8677187500016,38.86988762916664
Democratic Republic of the Congo,227.81175608333334,221.28172273749996,25.768694182499992,29.12628874999998,62.48976410000001,132.6770754708333,51.415529550000024,36.083257641666684,394.28041158333383,4042.7289787500026,82.55303239583333
Denmark,120.4688640291667,103.18197104999993,13.902564145833333,3.184470436666665,66.5140604,89.88525387499992,29.641392120833324,78.37032535416672,945.2168295833328,2784.1928095833337,157.8757915125
Djibouti,88.13964780833338,107.79279706250004,85.43304005833336,7.239201346249999,20.147304711666667,387.2202237291667,35.76012300916666,79.20620788333336,444.19580904166673,5520.267032500002,98.59454335416673
Dominica,101.99559277500005,110.14705469166668,20.0981219125,66.06469429166667,22.05359525625,309.5947473333334,41.14554294583333,65.06129066250001,677.3294934166671,2426.244544166667,85.60442708333335
Dominican Republic,115.94937612499994,87.52709761250001,94.19842186666665,2.7952712005416656,62.86620982083333,253.27905575000003,136.08702661666663,68.51706589166663,695.7283441249997,1524.0433004166666,172.19281067500012
Ecuador,105.04890213750008,101.04585817083337,20.57379655374999,0.3413080435416668,68.29439240833337,120.15327146666667,71.87669664583333,38.19786001250002,530.9715322500005,1085.4211199166664,90.83495111249997
Egypt,92.77405034166671,151.06614098333324,49.36749277624999,4.741391910833333,28.354837573333327,173.33594912500016,66.83757912499996,53.471587041666645,554.9525163333333,2227.391659166668,65.52293857083335
El Salvador,146.2160910000001,135.45460110416673,26.271170829166685,8.940995901666668,44.23080756249997,341.34816374999974,40.52636027500002,63.31701680000002,708.3753710833334,1949.122100833333,151.41549971666666
Equatorial Guinea,84.37197938750005,106.63278239583333,153.88995791666676,5.3125806183333335,13.505217084583336,223.806734975,24.787657397499995,61.72627112500003,492.9747970416668,2860.307039166669,84.54775153750008
Eritrea,85.67653731249996,73.841474125,8.525988519166663,30.438022495833305,27.29867667041666,263.15039541249973,25.137630713750006,61.91447130416661,510.74139799999995,2163.958734166665,70.62110450416668
Estonia,65.34827631666668,107.31505197083338,3.2108962813333335,3.030964213999999,65.74890817916668,45.09802835041667,15.820902333749993,71.4650816083333,710.1423632500001,3135.029501666666,236.07683591666657
Ethiopia,65.67596442500002,90.30937940833327,46.94933580416667,5.2570817216666645,14.664195457499995,214.76508161666652,15.175005843749991,70.62665142083331,629.952393291667,2225.7364333333335,79.39785682083334
Federated State of Micronesia,109.47209365000002,183.61489304166676,763.7640919999998,1.683807955125001,1.1415546218750001,193.07739058666655,11.175797754999998,53.519164808333315,539.7567871666668,2535.2444675000006,29.129042087500007
Fiji,103.62877249166667,208.31941370833334,14.560036654583334,4.8533858999999975,14.011758307916674,174.08120493875,13.567090976666659,65.70240578750004,542.2624197083336,2160.977657499999,57.725379245833324
Finland,119.77257370416672,107.5783638708333,7.984235292083328,2.193084640416667,53.11166814583332,72.57111105833337,59.98872491249999,75.02153042083337,1143.6321377083332,2643.735574166667,354.7440765
"France, Monaco",102.45438467916665,126.04344065000001,22.370704829166673,3.5798365337499973,52.48330461666669,147.28720477500002,44.095790483333325,73.83471564999994,845.3440597916665,3272.949758333332,181.044461
Gabon,80.43460382499994,110.37337501249989,14.828398305416668,1.0673752120833329,25.193111672499995,167.29761994583316,40.44714230958331,87.15650900833339,509.0078321666666,2856.988316666668,111.08679215833328
Gambia,30.610078841666652,46.24717920000001,4.577646324166668,4.222209985416667,6.115857559583334,354.50432392083343,48.027713062500005,45.131658275,570.108154125,2137.416174999997,49.45832554999999
Georgia,97.15987503333334,107.10106343750002,46.627822270833306,29.200685406666672,21.13544565958335,61.4149129791667,9.333313431249998,68.97746828749999,717.2182912083333,3340.0533120833343,87.57585422916664
Germany,189.3834692208333,183.0625826125,15.709151469166667,1.9783026237499999,52.880731358333364,135.0406210083333,83.85416302083335,57.16608238333331,1000.2288487083333,3204.6236779166657,127.30655263750002
Ghana,125.00748999166674,160.14438277916668,125.61978274999994,59.87985923750005,32.298796762500004,176.5609467250001,29.155028011666673,70.04467140416664,340.94688266666697,3154.2085075000014,46.261286979166684
Greece,140.47681810416665,147.51689400416663,28.742662429166653,5.442104965416665,75.20426872916667,100.4931777333333,30.872185766666686,66.57718705416666,963.6776619583336,3973.3449345833346,120.07563441250005
Grenada,143.91680618750004,156.65074415416663,116.75558027500004,6.394879551249999,16.202474167083338,851.5623750416671,84.44809562916664,83.24234614166669,749.642324791667,1610.5011937500008,154.77530365416666
Guatemala,142.68741153749997,88.24721527083335,87.329239775,8.640062582083335,60.80737020833333,325.1912152083333,49.12321365833338,77.7929798333333,943.7105709999997,2077.196109583333,73.55655228333335
Guinea,61.91605488333331,27.85722456666667,5.870908137083335,8.885286569583332,13.36391685,234.050181725,18.990652970833324,50.19528366666667,559.7113265416665,2388.0951016666663,56.089060949999975
Guinea-Bissau,117.21678942083335,141.22518812500005,122.32701685000004,13.77994804833333,70.83743694166661,304.6693982583332,87.72998566250001,56.36575350833334,403.09598266666654,2815.4060541666695,86.74162308749997
Guyana,159.85443245833332,133.11343787499996,24.793131595416657,16.209332477499988,33.42076811166665,426.85623466666664,59.105505383333366,58.19696272916664,603.7410834999998,1904.2058558333326,230.35154449999993
Haiti,112.84069355000001,76.43830345416667,53.53247804583331,51.299624070833325,41.76440016666667,297.4160968749997,98.81147609999996,55.354757508333314,540.4919867500001,2509.520695833332,86.00175741666672
Honduras,116.5479050458333,41.39477774583337,63.47027056666668,7.2652103112500015,34.63941664083334,422.1951582916666,72.19867333333333,51.63188431249999,660.9548997083331,1199.631724291667,102.81437176249996
Hungary,74.38751743333334,75.92085628749997,21.194562195416673,2.607613262291665,20.728650166666664,80.67016912083332,8.67368297625,86.63378007083328,574.669762208333,4107.973748333331,62.74294677916668
Iceland,101.68445477499995,76.19435968750003,5.555848297916667,0.5470581282500001,51.08615781666664,111.45614437083327,61.4462856375,79.60724617083336,1028.5719139166663,2986.761419166667,345.5580039166668
India,71.2026895041666,184.51756571666667,43.69532795333335,15.170471904166664,22.69178591375,134.22743523333324,26.440983912500023,43.015140425000006,525.2142230833334,1025.2724876666666,105.74858810833334
Indonesia,96.90557401666665,159.68138804166665,44.96082552500003,4.675426464999998,46.47286755833333,25.986414849166675,17.419837119166672,63.55694106666667,562.6061626666666,1234.1825692499997,45.13079116250001
Iran,216.78143004166665,176.24866768750002,28.979467376249985,6.329385351666667,31.328147224166678,87.68041593749997,12.433385939999992,55.42911943750002,584.8414291666663,2850.306749583333,91.67844772083332
Iraq,181.65607199583317,157.41655223749993,91.78519680000004,9.426373706666672,15.914137809583337,207.45137311666664,63.07926298750002,95.44925989166661,739.7677585416665,2189.989491250001,79.07844487916668
Ireland,87.41455695416666,126.09660552916664,29.835891375000013,1.3452433840833338,37.66049261666668,155.0709991499999,48.89368153333331,74.3352125125,827.8163642916664,3724.294330833333,227.2001921250001
Israel,198.4027405833335,208.9416484291667,63.96916042916663,13.99324899375,94.43655078333332,328.52332462500027,20.333698541666656,76.77071835000001,582.1635636249998,3320.9620254166666,350.8084280833335
Italy,166.52959181249997,139.38843277916666,11.669704898333332,1.061822935458333,49.754495725,60.158039091666666,20.009844533333325,65.09037846666666,844.6302504166669,3562.15457375,138.9225049458334
Jamaica,199.01613462500006,149.72907727916663,29.17705238333334,1.9341024894166676,16.657007169999996,551.6225030416667,40.18208635000003,72.24634662083336,1309.2196275000001,2064.1432708333323,146.1003599041668
Japan,111.91600699583336,237.7107078333333,78.05916885000002,1.7885434089583336,41.262286350000004,73.80629846708342,12.358928928749997,58.520513524999956,579.4002179999999,2735.6466954166663,101.70145595833333
Jordan,191.32165579166661,125.71229559583327,50.1918788766667,26.339459116666657,52.21720795833331,429.1371087916666,109.81610822916666,74.49921482500001,861.724355083333,2008.2048112500001,153.08752738750002
Kazakhstan,74.1742325333333,119.02375716250008,26.65928594791666,12.033150969166671,107.21894553750005,61.082150691666655,20.548496514999993,76.84364839166666,710.9011117500002,2151.9800845833324,87.36164903333334
Kenya,139.98379435833337,157.66111267916673,31.23593306249999,3.264141736666666,28.467542309583326,61.515820445833334,40.97269383208332,67.87831947083336,387.43586541666656,2005.9754641666661,151.0585507708333
Kiribati,96.13276886666667,117.37568840416672,7515.37991666667,4.435825194166668,5.1043159325,75.07455122208337,10.847139367083335,40.9854078,375.5471374583334,1081.2329064166672,48.44713634166666
Kuwait,68.27086413750001,102.40203171250002,73.30667546666665,4.722477913749999,26.496784333333345,405.138270041667,74.0177160875,93.80346142083333,660.8220284583335,1995.4500770833336,109.36261446666668
Kyrgyzstan,101.7976872,59.04916264166665,10.649555818749997,51.85126621833327,75.32582192916668,76.97857431666675,41.16481805833333,56.91701948333335,583.7952683333334,2613.5298266666664,70.93810730000001
Lao People's Dem. Rep.,143.57458790416666,127.71530220833333,40.363191212500006,6.5354221516666655,125.65426922916669,119.18837217708328,17.46150444208333,52.77521743333332,440.5024865416669,1952.9055558333325,41.43165274583335
Latvia,76.38364334583326,104.46263887916662,10.293860221249998,3.016298446291667,78.83206242499999,44.86230122958339,21.01977841833333,77.1342705458333,828.5789601666667,2810.497534166665,159.47717904166666
Lebanon,124.50450931666668,159.30523445416668,11.682873312500014,6.126981558333337,16.45143271541667,269.2808727083332,37.96653395833334,70.80983091666664,542.5799115000001,2680.053917083332,73.35043363333334
Lesotho,93.41315125416666,205.80081827916675,19.77697093874999,71.24261643749996,34.59241565541667,166.4978297125,34.307243983749984,56.15789964166665,423.8600859166666,2728.879579166666,94.36749887083329
Liberia,85.53873677499996,121.94746400416665,16.506919738750003,37.18105787916666,20.03723122958333,203.471856975,42.70580854125,55.21384250833332,364.0612085833329,2432.579464583335,61.895991045833284
Libya,62.972434979166685,108.69839680833336,269.1019626916666,29.70588505416668,85.42614685416667,269.1248534166665,265.8797085416667,517.8031167916665,572.1229364999999,2807.7474987499995,91.38692151250001
Lithuania,62.41509890416669,94.43401855000002,2.1550654039583335,2.738762531500001,121.89042466249995,45.84506854750002,19.790229471250004,65.29498364999998,793.5322395416662,2741.356072083333,196.43023704166652
Luxembourg,111.61618436666667,105.49495807916668,29.330712641666686,11.017034536666673,182.6391161541665,158.1439045083333,77.2891401291667,76.03141759999995,840.7360547499999,3317.6121049999997,119.45044065833332
Madagascar,130.18538105833332,161.53984532916678,20.179692887916662,39.26682265833333,86.39353140416667,225.1772741958334,18.958590456666663,53.51535500833334,467.45172154166636,4806.917404166667,60.849405720833346
Malawi,176.7640350999999,208.06536857916663,34.440630745833325,29.23418573750002,72.58046402500005,94.99154195833337,35.23251693999998,53.82996248333334,462.42735941666655,3338.1254091666674,52.69019617500001
Malaysia,104.93105293333335,147.15169683333332,47.74511871250001,82.61036428333337,21.036388918749992,69.91504429749997,47.301749283333336,56.39662231666666,535.0212097499998,1733.5324029166652,30.159243824999987
Maldives,77.94421958333335,77.60771713333337,26.69520180000001,14.391770754166664,5.501129754166663,129.0135737195834,17.861837943750007,62.41063572083336,514.5499507916663,1032.861593625,100.47556486666669
Mali,117.53269995833334,115.94674397083328,26.239448180000004,50.65020535833333,39.97495585708331,247.13173995833318,54.26987570833333,47.66684808750001,493.6876406249999,2276.610872083333,134.97008671666674
Malta,145.928910925,92.66108371249996,19.527825000000007,7.783359647083334,96.29196251666676,183.52637711249997,88.45165541249999,79.03026176666663,1049.2996325416666,3006.5061049999986,245.05256833333334
Marshall Islands,114.0908114208333,131.86617962499994,43.30946890833334,2.5952567054166673,1.6905212105416672,267.92918814583334,9.16020503083334,58.367802375,468.8304740416667,4379.736106666667,46.14191474999999
Mauritania,37.413603016666656,124.68831378333333,16.916574553750007,4.169152644583333,10.431241585,337.9244515416667,30.436407582500006,65.82885127916667,567.2447194999997,2715.64856,76.7381450958334
Mauritius,71.42546384583332,140.80014625416663,5.970806371666669,1.0599321969166675,21.285728632916683,247.31205645000009,27.16332710000001,93.65162126666672,665.2487440833331,3126.2630950000016,78.37664209583333
Mexico,139.9866421166667,122.85993413749998,93.15060758333333,4.378778598708334,41.79542715000002,412.4811722083332,21.001541695833335,48.96177217500001,904.5162172916672,2163.1737870833335,150.02365681666657
Mongolia,49.53286579166664,194.94557683333335,2.9647029514166676,2.5516976682916637,30.761756525000003,92.65784084583329,101.49772035833332,71.08758725833333,619.4799152916661,1437.6650379166656,46.735687216666655
Montenegro,91.90316664583335,103.22443545000003,43.65952859583335,6.150327952500003,68.38272243749998,87.30124937083335,35.90088732083334,89.87694237499996,682.1788729166667,1979.4962775000001,213.60921366666665
Morocco,92.93846777083328,174.19670561249998,29.161112104166673,4.331550888750001,23.61398444333332,182.34850189583344,20.908094870833327,59.6076027875,630.9100352499999,1947.2733641666673,94.96161658333337
Mozambique,152.58538402916668,168.386674975,62.27305639583334,26.648917137500003,49.38601928374999,117.59365499166663,52.81063583333332,68.00418710416663,324.9478186666663,2757.142619583334,55.45284418750001
Myanmar,117.44584076249994,146.78808645833337,8.356087151666667,7.652478277083331,9.530409052083327,76.96776529291665,13.108496300833332,50.15869400833335,387.557833125,1696.0866308333323,22.28342284874999
Namibia,96.51153553750001,169.97911162500006,19.987966157500008,6.635356924999999,44.45709418958334,346.66579804999986,29.362298910000025,80.07137020833329,563.8008504583332,3746.410612916666,104.33884231666667
Nepal,54.98649809166668,188.35170833749999,97.40695784166665,12.363295547083336,25.409966907500007,134.54124892083325,20.928096046249998,52.83098317499996,463.5745955000003,1763.5070991666669,87.0757743791666
Netherlands,153.9403300291667,131.64233422499996,37.64381157916667,10.544346180833335,64.02775500833336,201.0407402916666,177.9566628333333,80.28074581250004,973.5007372499997,2947.0882666666666,196.7897935833333
New Zealand,273.17981612499995,130.57080597916666,63.748720512500014,1.6842922662500006,58.34826002083335,58.55759291249999,34.82941987083333,70.15031384583335,659.9237539166664,2823.8489999999993,161.39132922916662
Nicaragua,95.20621662500008,122.1281165041666,22.1319654375,5.842340716666665,31.113208768749985,380.487625875,50.86476051666668,66.14241562083338,651.2663136666667,1139.6997875416669,100.77248274583339
Niger,69.48900680416662,110.37989353333329,46.58732922916667,4.184321114583333,19.365522320416677,217.8269963083334,50.624214770833326,43.40012179166667,460.3199659166667,2513.9217508333327,105.73492569166675
Nigeria,61.27503360833338,99.9444764708333,33.873661474999984,6.428508701666668,36.61708691875002,104.1031696125,14.573999967500006,42.81749612916665,423.7546854583333,3557.532148333337,60.527371683333364
"Norway, Svalbard and Jan Mayen",81.89950962500001,89.43591921250005,2.2578112429166666,1.9064382033333336,77.13871599166669,108.3109090958334,42.46788475833335,80.08761230833329,806.5104675833328,2887.129671666667,198.89140891666685
Oman,158.1401572125,136.24896949583342,234.74865193750006,16.145710967083332,40.51127268749999,203.88360084166692,79.14013562916669,118.94482901666666,717.6718608333332,1151.5806615416661,217.93151729166658
Pakistan,40.444358016666655,82.42291704166664,30.083600232916663,5.295351180416668,23.49787757541665,88.9539405,18.291689036250002,36.4385349125,481.84727837500026,1311.8487829166666,104.84653428749996
Panama,125.50702128750002,124.18298761249994,71.78709206250002,4.6181569458750005,25.039222940833344,397.5794648333331,68.45416277083332,87.53999710833334,627.2987655833332,2175.596694166666,160.5663050916666
Papua New Guinea,43.31537205833333,89.46121419583336,28.466104379166655,18.827461760833327,24.323506171249996,98.12336325499999,13.922689780833336,30.132555491666665,432.065468458333,1758.7854820833343,41.49061631250001
Paraguay,153.68693020833328,90.70112827083332,13.817725023750002,2.9065934398750013,28.388816336250006,382.57692154166654,74.5217512875,60.634929866666646,699.9302790000004,2783.508366666666,93.98178220833334
Peru,173.02612787500001,84.33914711249999,43.97552385416667,2.044990215125,63.46383631666668,205.6496545416666,34.44665336666665,62.4222894333333,656.121882,1795.0618108333333,91.83181777499995
Philippines,125.12244550000005,119.68842585000003,18.9903647125,5.594606094583336,24.873139229166664,128.51583576250007,29.91587447625003,65.68202649166659,684.9931099166663,1848.3114470833327,83.20990487916664
Plurinational State of Bolivia,118.35491637916667,98.16052660000001,18.579521922083334,10.298705902916673,87.6447979333333,424.2892180416665,33.82308576250001,45.050785191666655,519.2799500833333,2585.497647500001,82.39827458333325
Poland,153.78144295833343,172.1896477999999,4.855001002083336,2.1432144381666673,65.5021263875,51.595192458749985,37.721343587499994,69.489035475,529.250384375,3224.2465525000016,148.3557992833333
Portugal,130.7598362874999,122.01334665416667,37.27124099583333,2.4572051379166666,69.00647512916665,128.38704144166672,7.836908264583333,62.3701581875,847.8158383333331,3332.9829287500047,170.71921429166665
Qatar,95.64899059166669,142.03817120833338,803.1433577500001,1.0696612891666675,1.2518238114166667,351.61665166666677,104.89346444166667,61.45232358333335,601.8668877500003,2100.0339854166655,90.16227454166666
Republic of Korea,111.63960373333326,106.92239807083335,58.41260150416666,0.6478313202499998,39.516763791666676,36.35639810958333,15.855666263749997,63.73723194999999,489.2618315833333,2769.596058333333,78.16651671666666
Republic of Moldova,62.40956905833336,80.0909664458333,97.53769030416666,17.36148311958333,28.400047237500008,115.01808602916667,40.56453319583333,60.28134545000001,611.2243297499997,2816.7388654166693,121.70158464166663
Romania,70.69285814166665,92.04371223333338,16.861979022499995,5.479939210083336,89.16025807499996,87.39840413749998,22.117835845000016,57.32854685000005,534.0108119166663,2890.9832566666682,197.37790058333334
Russian Federation,78.58308728333327,132.1514125125,0.49950071812500035,3.347598955416667,96.61681600833337,58.44886878750006,33.93338991666666,74.84993769166674,692.973008583333,2958.5376708333324,156.01413076249995
Rwanda,221.88918737499995,296.245047,121.44565023749996,8.688551664166669,19.393788942083344,120.12504699583327,79.185445175,50.936013208333335,422.7469674999995,1954.3732962499994,137.49263117083336
Saint Lucia,124.0295372083333,160.7569737125,52.68446190833332,15.868232394583337,10.741327430416677,815.5519440833333,92.20904005416664,75.32240054166667,719.0720566250003,2585.384934166667,138.56357447916668
Saint Vincent and the Grenadines,122.84421917499998,127.32728783749994,100.87862289166671,18.616503079999998,29.481607299999993,777.3851763749998,52.21632517916668,82.59852422499999,759.1839192916664,1276.5355541666675,120.35653370833327
Samoa,136.3909760250001,312.2953496666668,476.1887206666666,1.2299294605416675,2.4161141195833347,195.39386093541677,15.12033559458334,68.28892362083334,484.13633054166644,1667.791588333334,25.278312967499986
Sao Tome and Principe,183.79065710416666,102.58415096666664,26.798898220833337,25.332326862916634,32.84155161499999,223.40091076250005,35.5769523766667,74.14164566666669,343.81897445833334,1545.1374962500006,98.71594363749999
Saudi Arabia,83.82023046249999,123.2800939541666,142.46052131250008,10.645682952916669,10.26935908416666,187.44943438749996,52.993395945833306,90.11701208749996,596.4541534583335,1864.1216483333337,124.25445090416659
Senegal,85.20922384166667,99.96670510833331,22.532694416666672,4.492386470833334,14.415447253333337,270.2746053458334,46.95032794999999,58.68350453333337,550.892055,2537.0376754166678,94.23797297916666
Serbia,103.00442031666663,172.30492544166677,90.97010329583327,2.427690256458334,64.56434041249997,92.5658641791667,55.652738037500015,110.38549824999994,1013.3141332083335,3838.967873333334,186.7516311250001
Seychelles,178.97175251250007,331.1183002916666,281.2246916249998,57.12867202499994,70.20620144583332,465.2133172916666,59.94130204166665,90.94020570416666,752.2852976666671,2585.5947570833337,124.22534785416663
Sierra Leone,160.63653584999992,137.3487363791667,34.290404329166655,69.81548834166665,37.98400934666666,206.97829049166685,20.04062039374999,57.83160989166666,372.2930344166664,2070.6955237499997,71.46486974583344
Singapore,154.75735458333338,156.47981704166673,43.91035883333334,0.4168875173749998,2.2720761007916668,97.70548445125002,11.608401473333332,56.67045870416666,494.4709845416668,1436.4765375000009,50.88304854999998
