year,superregion2,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2005,Asia,0,999,1,999,137.98416,266.86264,31.684074,5.3240848,67.136124,59.316483,10.922379,55.602783,420.01376,1718.5341,44.069527
2005,Asia,0,999,999,1,101.60314,227.71663,27.567934,5.0487204,46.183876,54.705402,6.9783697,52.801773,379.85165,1576.5503,21.671244
2005,Asia,0,999,999,2,124.23572,271.26901,28.441586,5.2790432,66.383141,55.571663,7.4362087,52.980572,390.92999,1618.2987,29.140013
2005,Asia,0,999,999,3,142.31036,271.67276,31.779375,5.6489029,69.750526,62.782681,12.307244,56.026852,439.36893,1778.0103,51.638336
2005,Asia,0,999,999,999,125.68967,262.53217,29.383535,5.3562217,63.398087,57.814701,8.9773149,53.966267,404.92584,1663.3818,35.167351
2005,Asia,1,0,0,1,116.16351,197.44901,32.811684,4.3018632,43.643135,66.847076,12.448114,54.384342,482.42935,1532.3405,33.34782
2005,Asia,1,0,0,2,145.18675,241.6398,34.001522,4.7576523,64.837814,67.269051,13.505382,54.1604,492.45782,1543.2898,44.353973
2005,Asia,1,0,0,3,169.89867,250.52765,30.761543,5.7506423,69.621201,68.116653,19.752863,55.114513,537.88745,1600.1176,69.862854
2005,Asia,1,0,0,999,145.81551,234.05179,32.762653,4.9473944,61.353279,67.423386,15.118287,54.495945,503.6445,1557.6525,49.390919
2005,Asia,1,0,1,1,143.16182,214.80145,33.283665,4.8947177,51.042477,57.714005,15.820159,56.029995,493.98639,1511.5763,44.260315
2005,Asia,1,0,1,2,175.51057,255.0979,33.583351,5.0967302,72.934738,63.595005,17.907553,55.950306,509.80823,1555.827,62.069229
2005,Asia,1,0,1,3,203.10712,251.36858,36.856556,5.2906256,74.4814,76.191162,30.842142,59.182308,590.95868,1742.4156,116.05328
2005,Asia,1,0,1,999,178.66893,245.70555,34.667931,5.1239939,69.081535,66.819817,22.012157,57.096622,535.01306,1612.2004,77.37439
2005,Asia,1,0,999,1,127.1546,204.51323,33.003826,4.5432158,46.655434,63.128971,13.820885,55.054291,487.13425,1523.8872,37.790329
2005,Asia,1,0,999,2,158.23909,247.4326,33.821529,4.9036021,68.32299,65.687622,15.400217,54.930832,499.92599,1548.6862,51.979187
2005,Asia,1,0,999,3,185.91408,250.93321,33.700981,5.5287905,71.965126,72.010742,25.100882,57.076286,563.48206,1668.7435,92.139069
2005,Asia,1,0,999,999,160.33548,239.2023,33.604713,5.0254445,64.768875,67.156631,18.165117,55.645348,517.50818,1581.7605,61.758556
2005,Asia,1,1,0,1,101.84665,235.96474,31.491228,5.1411347,39.846012,39.478867,3.6291137,52.06015,363.18045,1694.5541,12.46616
2005,Asia,1,1,0,2,125.79311,282.34393,31.595713,5.3961496,57.611897,38.356289,3.719125,51.669418,373.23611,1713.0671,16.204252
2005,Asia,1,1,0,3,145.47708,290.90695,30.506941,6.2969565,61.644352,39.155891,5.368175,53.068501,409.63113,1800.5201,26.147051
2005,Asia,1,1,0,999,126.70271,274.97079,31.236689,5.6194267,55.020046,38.845894,4.2092705,52.186172,382.31061,1736.0925,18.469244
2005,Asia,1,1,1,1,124.45318,252.74825,32.410046,5.5247498,45.916683,34.942951,4.6006727,53.473709,373.32443,1700.9702,16.990335
2005,Asia,1,1,1,2,150.20667,294.12576,34.213909,5.4671869,63.69397,38.231922,5.1639018,53.844379,397.16174,1775.5054,25.119381
2005,Asia,1,1,1,3,169.24966,283.6723,43.838268,5.030529,63.069473,46.739502,9.6509628,58.762947,481.22247,2063.7993,51.64056
2005,Asia,1,1,1,999,152.88527,282.69086,37.580158,5.3101025,60.263626,40.903423,6.7831678,55.663654,425.11243,1872.6602,33.828621
2005,Asia,1,1,999,1,111.31115,242.99136,31.875902,5.3017397,42.387573,37.579849,4.0358686,52.651955,367.42737,1697.2402,14.360261
2005,Asia,1,1,999,2,136.62614,287.5719,32.757488,5.427671,60.310699,38.301102,4.3602171,52.634518,383.85266,1740.7729,20.160168
2005,Asia,1,1,999,3,157.79521,287.15823,37.414772,5.640738,62.382805,43.085457,7.5873661,56.019169,446.72729,1936.9423,39.356899
2005,Asia,1,1,999,999,138.85962,278.55533,34.182045,5.4758039,57.454708,39.801231,5.4043641,53.800816,402.18405,1799.5027,25.600801
2005,Asia,1,999,0,1,106.63226,223.09032,31.93261,4.8605967,41.115257,48.627075,6.5769877,52.837044,403.04108,1640.3319,19.446146
2005,Asia,1,999,0,2,131.94656,269.42883,32.359058,5.1935592,59.904621,47.530079,6.8242273,52.459789,411.06424,1659.1981,25.135937
2005,Asia,1,999,0,3,153.0657,278.35971,30.586054,6.1271982,64.123032,48.154987,9.8379879,53.704266,449.48474,1738.2482,39.731041
2005,Asia,1,999,0,999,132.80046,261.91599,31.723534,5.4050217,57.040607,47.963264,7.6896858,52.923084,421.02103,1679.163,28.334501
2005,Asia,1,999,1,1,130.50987,240.46344,32.692871,5.320785,47.576096,42.3148,8.2328424,54.301277,412.38727,1639.6563,25.818655
2005,Asia,1,999,1,2,157.94209,282.19495,34.021152,5.3539386,66.518883,45.985432,9.0596428,54.488167,431.59787,1708.3497,36.41497
2005,Asia,1,999,1,3,178.75793,274.60037,41.877579,5.1035724,66.274315,55.01049,15.602138,58.880718,512.03998,1973.5443,69.729752
2005,Asia,1,999,1,999,160.61441,271.60379,36.707161,5.254313,62.906963,48.672363,11.348352,56.093212,458.05725,1794.5823,46.882309
2005,Asia,1,999,999,1,116.53786,230.29755,32.248001,5.0515051,43.795528,46.008434,7.2639174,53.444481,406.91833,1640.0518,22.089775
2005,Asia,1,999,999,2,143.37364,275.04053,33.089676,5.2640586,62.812107,46.851082,7.8068681,53.351418,420.09036,1680.8041,30.093958
2005,Asia,1,999,999,3,166.10596,276.45166,36.317131,5.6076512,65.214928,51.634537,12.763615,56.331604,481.23502,1857.6741,54.957058
2005,Asia,1,999,999,999,145.52199,266.34698,34.002937,5.3360901,59.723751,48.28759,9.3630829,54.373035,437.9606,1731.9534,36.817883
2005,Asia,999,0,0,1,108.63209,196.40997,30.517632,4.3441448,44.561432,72.725639,12.074783,54.003353,465.08154,1503.7415,32.918991
2005,Asia,999,0,0,2,135.22939,240.3304,31.658651,4.7689223,66.238777,72.688004,13.016699,53.971363,474.96332,1517.4701,43.640339
2005,Asia,999,0,0,3,158.03082,248.97301,29.037949,5.7575669,71.404915,73.727501,19.070168,54.978096,516.29688,1571.6265,68.496132
2005,Asia,999,0,0,999,135.90134,232.79538,30.615044,4.9657459,62.788139,73.006424,14.603748,54.278721,485.00555,1530.4479,48.579094
2005,Asia,999,0,1,1,133.55643,213.46844,30.843794,4.9360495,52.231182,62.941422,15.309939,55.490761,476.27048,1481.5106,43.46703
2005,Asia,999,0,1,2,163.18748,253.25996,31.243576,5.12569,74.799454,69.332962,17.266611,55.618172,490.42804,1526.9774,60.612957
2005,Asia,999,0,1,3,187.43132,248.75296,34.759121,5.3351541,76.76265,84.266937,29.922646,58.971756,563.08398,1710.1029,111.76926
2005,Asia,999,0,1,999,165.74753,243.72717,32.393925,5.1610775,70.974388,73.281296,21.304434,56.766296,513.02368,1581.9727,75.087273
2005,Asia,999,0,999,1,118.79371,203.36469,30.650606,4.5854635,47.688381,68.736618,13.393753,54.609764,469.64325,1494.6779,37.219414
2005,Asia,999,0,999,2,147.26689,245.89728,31.479939,4.9225307,69.924614,71.243469,14.84652,54.680405,481.62173,1521.5636,50.947987
2005,Asia,999,0,999,3,172.20372,248.86691,31.795916,5.553937,73.987679,78.808174,24.30175,56.90329,538.8512,1638.3809,89.356522
2005,Asia,999,0,999,999,149.09729,237.62868,31.401545,5.0521083,66.407547,73.127953,17.566336,55.378559,497.39328,1553.2286,60.29921
2005,Asia,999,1,0,1,95.25425,235.24338,29.11945,5.114491,40.991043,43.031647,3.5214047,51.798618,350.25647,1662.9171,12.255676
2005,Asia,999,1,0,2,117.27045,281.0358,29.267891,5.3885884,59.241467,41.670689,3.5906589,51.507008,360.11057,1683.6774,15.868832
2005,Asia,999,1,0,3,135.358,289.33289,28.624611,6.2674713,63.64904,42.762871,5.2052388,52.951126,393.30334,1765.2673,25.371468
2005,Asia,999,1,0,999,118.1381,273.76706,29.036963,5.6016564,56.685146,42.300957,4.0753646,52.016479,368.2644,1704.4635,18.033035
2005,Asia,999,1,1,1,116.03149,251.47253,29.988194,5.5255165,47.300495,38.365311,4.4751725,53.135021,359.79013,1669.2915,16.554436
2005,Asia,999,1,1,2,139.70642,292.05356,31.748508,5.495203,65.778061,42.205173,5.0081043,53.631073,380.90686,1740.5616,24.223751
2005,Asia,999,1,1,3,156.17928,280.9614,40.94846,5.0925632,65.66613,52.706852,9.4454517,58.587814,455.82938,2017.3726,48.911972
2005,Asia,999,1,1,999,141.74376,280.53186,34.944576,5.3469348,62.417301,45.524761,6.6064048,55.43428,405.71729,1833.4387,32.27153
2005,Asia,999,1,999,1,103.96938,242.0508,29.483849,5.2868981,43.637577,41.074322,3.9214683,52.35918,354.2554,1665.5908,14.058817
2005,Asia,999,1,999,2,127.21999,285.92178,30.367956,5.4358683,62.140213,41.907715,4.2192454,52.448956,369.33298,1708.9036,19.57394
2005,Asia,999,1,999,3,146.10272,285.01282,34.984276,5.6611652,64.689949,47.894417,7.3933806,55.859917,425.56961,1895.365,37.519436
2005,Asia,999,1,999,999,129.08148,276.90317,31.775682,5.4835696,59.342525,43.795486,5.2487335,53.600945,385.62726,1764.2555,24.633881
2005,Asia,999,999,0,1,99.830765,221.9586,29.597763,4.8509579,42.21246,53.189861,6.4474874,52.552849,389.53775,1608.4636,19.324528
2005,Asia,999,999,0,2,123.10423,267.81302,30.044506,5.1872954,61.514477,51.746376,6.6526208,52.307529,397.4194,1629.6864,24.890146
2005,Asia,999,999,0,3,142.5784,276.47986,28.756243,6.1050868,66.11898,52.623886,9.6206732,53.596638,432.47192,1703.6003,39.104977
2005,Asia,999,999,0,999,123.94106,260.38232,29.552498,5.3939152,58.678902,52.33194,7.5148172,52.755524,406.40189,1647.6156,28.011938
2005,Asia,999,999,1,1,121.83699,238.88289,30.271629,5.3302431,48.933887,46.50666,8.064415,53.915409,398.37668,1607.0852,25.469795
2005,Asia,999,999,1,2,147.06633,279.8941,31.590244,5.3793831,68.605728,50.708107,8.8504095,54.253914,415.23517,1673.616,35.629581
2005,Asia,999,999,1,3,165.23303,271.63055,39.155399,5.1628418,68.880806,61.849846,15.37772,58.699043,486.90115,1928.3561,67.121803
2005,Asia,999,999,1,999,149.13509,269.19882,34.159172,5.2897048,65.052231,54.071655,11.132276,55.84444,438.75946,1756.0063,45.455509
2005,Asia,999,999,999,1,108.97406,228.99042,29.877747,5.0500946,45.005127,50.413082,7.1192999,53.118977,393.21021,1607.8909,21.877806
2005,Asia,999,999,999,2,133.63162,273.12067,30.723602,5.2716861,64.629913,51.290226,7.618187,53.16264,405.24649,1648.9861,29.60836
2005,Asia,999,999,999,3,154.03525,274.02747,34.015282,5.6285768,67.515686,57.289619,12.532114,56.177013,459.99774,1817.2633,53.273582
2005,Asia,999,999,999,999,135.44881,264.40936,31.656662,5.3463154,61.590012,53.126575,9.1671448,54.166428,421.18167,1697.1246,35.979549
2005,FSU,0,0,0,1,75.297218,56.784557,242.06474,14.000661,41.600014,191.95735,39.919136,65.122398,688.41388,3226.9771,125.58562
2005,FSU,0,0,0,2,89.11409,63.145428,121.22902,22.866905,46.050892,192.91086,46.28743,70.796165,717.21338,3290.7666,137.31818
2005,FSU,0,0,0,3,83.39843,61.085407,72.679008,28.215643,51.360497,157.64203,56.049438,72.083488,748.80267,3471.4324,162.29034
2005,FSU,0,0,0,999,84.50782,61.413708,94.442032,26.048344,49.434425,168.8549,52.602268,71.378494,737.22339,3410.4363,153.70828
2005,FSU,0,0,1,1,76.651718,60.84705,159.38808,11.578926,48.824825,218.23788,49.092819,69.900185,747.07416,3393.3606,137.64838
2005,FSU,0,0,1,2,89.900162,67.381088,80.468567,15.175863,52.431808,221.87715,55.668427,75.431793,778.10675,3472.5684,148.34325
2005,FSU,0,0,1,3,84.288742,64.61602,41.09848,17.576384,57.821342,184.91949,69.2127,77.205193,816.12195,3709.8601,176.51492
2005,FSU,0,0,1,999,85.270103,65.099335,55.79884,16.735306,56.136189,195.18497,65.090958,76.45314,803.98151,3639.2854,168.07744
2005,FSU,0,0,999,1,76.08744,59.154621,193.83109,12.587818,45.814976,207.28944,45.271076,67.909767,722.63635,3324.0454,132.62305
2005,FSU,0,0,999,2,89.574265,65.625031,97.367416,18.364487,49.78635,209.86803,51.779167,73.509911,752.86102,3397.1951,143.77237
2005,FSU,0,0,999,3,83.956825,63.299782,52.871914,21.542772,55.412693,174.75026,64.305344,75.295784,791.02484,3620.9727,171.21191
2005,FSU,0,0,999,999,84.976402,63.679287,70.687782,20.323553,53.554047,185.04018,60.279156,74.497917,778.26007,3551.1113,162.54111
2005,FSU,0,1,0,1,82.234215,123.0142,216.03883,5.4988556,51.714649,76.261681,21.039152,66.825203,545.56976,3359.5874,96.890907
2005,FSU,0,1,0,2,97.638718,139.00792,110.23666,7.5530767,54.74984,78.980873,26.064405,74.058304,574.44946,3471.4524,102.77401
2005,FSU,0,1,0,3,92.907951,133.8271,61.657883,9.0949173,59.796505,64.953209,32.092014,75.221138,598.96899,3649.1143,121.00335
2005,FSU,0,1,0,999,93.579758,134.60759,82.045113,8.5144682,58.085083,69.140244,29.976398,74.49295,589.93182,3588.6096,115.08102
2005,FSU,0,1,1,1,85.127701,130.94426,134.72955,4.7667589,59.045666,86.03315,26.24752,71.795242,593.35034,3524.6777,103.72723
2005,FSU,0,1,1,2,99.769745,145.64413,65.923485,5.5658932,60.676056,88.535835,30.978085,78.574188,622.68958,3623.9973,108.81392
2005,FSU,0,1,1,3,95.11235,138.04324,33.064548,6.6729932,65.624313,74.733978,39.31065,80.054642,653.41467,3840.5044,128.416
2005,FSU,0,1,1,999,95.747246,139.4789,45.020931,6.3361492,64.20311,78.391769,36.831184,79.356125,643.75525,3777.105,122.84561
2005,FSU,0,1,999,1,83.984451,127.81097,166.85605,5.0560212,56.149078,82.172302,24.189619,69.831512,574.47156,3459.4482,101.0261
2005,FSU,0,1,999,2,98.951935,143.0974,82.929298,6.3285036,58.401783,84.86898,29.09239,76.841156,604.17676,3565.4561,106.49602
2005,FSU,0,1,999,3,94.350365,136.58586,42.948288,7.51017,63.60984,71.353096,36.815418,78.383865,634.59467,3774.3474,125.8537
2005,FSU,0,1,999,999,94.973297,137.7395,58.24115,7.1139612,62.018547,75.088326,34.383549,77.619629,624.5365,3709.7988,120.07311
2005,FSU,0,999,0,1,80.107796,102.71259,224.01666,8.1049452,48.614174,111.7263,26.826504,66.303238,589.35632,3318.938,105.68681
2005,FSU,0,999,0,2,94.97966,115.34444,113.66545,12.329857,52.036407,114.51859,32.37249,73.040756,618.9812,3415.0916,113.54922
2005,FSU,0,999,0,3,90.052635,111.98576,64.967072,14.836086,57.263519,92.783859,39.28545,74.279037,643.95789,3595.7637,133.40015
2005,FSU,0,999,0,999,90.82534,112.38454,85.809052,13.838086,55.45858,99.415504,36.846043,73.54734,634.65234,3534.5127,126.80899
2005,FSU,0,999,1,1,82.687271,110.76158,141.82935,6.7281466,56.10284,124.09809,32.825233,71.249611,637.61115,3486.8687,113.49394
2005,FSU,0,999,1,2,96.956741,123.33778,70.069092,8.3049049,58.326298,126.54047,38.01527,77.678558,666.98621,3580.8374,120.08048
2005,FSU,0,999,1,3,92.124229,117.77184,35.282513,9.6831436,63.470112,105.15341,47.565853,79.267982,698.33405,3804.437,141.6949
2005,FSU,0,999,1,999,92.827614,118.7518,48.024368,9.2340441,61.955124,110.9381,44.706234,78.547157,688.40485,3738.699,135.4502
2005,FSU,0,999,999,1,81.651703,107.53022,174.82434,7.2808771,53.096432,119.13129,30.416977,69.263832,618.23871,3419.4509,110.35968
2005,FSU,0,999,999,2,96.18,120.1974,87.197052,9.8862114,55.855156,121.81737,35.798359,75.856476,648.12622,3515.72,117.51451
2005,FSU,0,999,999,3,91.392143,115.72709,45.772762,11.504146,61.276756,100.78212,44.639629,77.504929,679.11798,3730.6936,138.7636
2005,FSU,0,999,999,999,92.096405,116.42654,61.823029,10.915403,59.582642,106.73015,41.835758,76.721268,668.7749,3664.1321,132.29451
2005,FSU,1,0,0,1,84.452003,58.260952,234.13751,12.944287,40.36018,154.65228,42.023388,63.272739,762.23578,3313.4368,127.27145
2005,FSU,1,0,0,2,100.9903,64.866432,115.4146,21.309258,44.634968,153.81126,48.419353,68.692558,798.53424,3387.8599,140.09763
2005,FSU,1,0,0,3,93.914619,62.598988,69.867935,26.530117,49.974899,125.72028,58.549362,69.852547,832.08514,3572.3455,165.67221
2005,FSU,1,0,0,999,95.31636,62.980621,90.543129,24.431532,48.049973,134.72633,54.986378,69.201996,819.50226,3509.6333,156.84883
2005,FSU,1,0,1,1,85.856758,62.137016,152.0692,10.715231,47.103977,176.08594,51.185246,67.882004,826.10156,3494.6292,139.51878
2005,FSU,1,0,1,2,102.00431,69.084602,77.780373,14.135098,50.468399,176.90375,58.347473,73.213753,865.6651,3579.3826,151.73438
2005,FSU,1,0,1,3,94.832123,65.865387,39.231079,16.528252,55.90736,147.55559,72.31163,74.901138,907.5108,3816.5764,180.45325
2005,FSU,1,0,1,999,96.120995,66.457535,53.478977,15.697909,54.220554,155.79526,68.047935,74.182953,893.91144,3745.8311,171.79875
2005,FSU,1,0,999,1,85.271294,60.52158,186.27303,11.64424,44.293346,167.15297,47.366837,65.960991,799.48407,3419.1133,134.41443
2005,FSU,1,0,999,2,101.5836,67.334442,93.395195,17.111729,48.04805,167.32245,54.228199,71.337868,837.81189,3499.918,146.90617
2005,FSU,1,0,999,3,94.489761,64.646576,50.662724,20.260284,53.693756,139.40808,67.17646,73.017334,879.36688,3725.4456,174.93794
2005,FSU,1,0,999,999,95.81073,65.116837,67.770966,19.065607,51.841171,147.67105,63.011383,72.262291,865.21918,3654.7529,166.03404
2005,FSU,1,1,0,1,92.527008,127.6682,197.56267,4.8490753,48.393188,55.969566,20.989813,65.120369,607.22314,3495.8103,100.82362
2005,FSU,1,1,0,2,111.04768,144.74234,99.799309,6.559628,51.452885,57.832169,26.060724,72.079239,642.612,3604.9932,108.32327
2005,FSU,1,1,0,3,105.14859,139.12988,55.526863,7.8093886,56.476959,46.87011,32.033974,73.301476,670.35522,3797.3462,128.21581
2005,FSU,1,1,0,999,106.00338,139.97081,73.933632,7.3429265,54.795078,50.107334,29.961758,72.577553,660.1311,3733.3564,121.79025
2005,FSU,1,1,1,1,95.634415,135.30148,122.42548,4.2006664,55.552128,62.459164,26.184658,69.991684,660.13129,3667.3284,108.73447
2005,FSU,1,1,1,2,113.31258,150.99181,59.838009,4.8414502,56.616951,63.99015,30.854635,76.294449,695.33148,3761.9119,115.09398
2005,FSU,1,1,1,3,107.2077,142.64345,29.396807,5.7797523,61.770504,53.505409,39.095554,77.898178,730.32037,3981.4084,136.32602
2005,FSU,1,1,1,999,108.08946,144.21411,40.275921,5.499826,60.338593,56.259594,36.678211,77.195786,719.39587,3918.3042,130.34187
2005,FSU,1,1,999,1,94.421173,132.32117,151.76186,4.4538298,52.757008,59.925381,24.156397,68.089737,639.47394,3600.3613,105.64578
2005,FSU,1,1,999,2,112.45483,148.62502,74.972038,5.4921532,54.661224,61.658012,29.039097,74.698074,675.36572,3702.4839,112.52979
2005,FSU,1,1,999,3,106.50519,141.44472,38.311592,6.4722028,59.964504,51.241642,36.686352,76.329918,709.86206,3918.6118,133.55905
2005,FSU,1,1,999,999,107.3546,142.71933,52.132408,6.1490889,58.385792,54.092354,34.312229,75.568932,698.51886,3853.1531,127.32941
2005,FSU,1,999,0,1,90.337868,108.85188,207.4781,7.0436878,46.215435,82.722458,26.692015,64.619469,649.24707,3446.3687,107.99363
2005,FSU,1,999,0,2,108.25599,122.5707,104.13373,10.653769,49.56039,84.473648,32.266937,71.139175,685.89221,3544.7219,117.14305
2005,FSU,1,999,0,3,102.19845,119.0322,59.29295,12.725613,54.769459,67.576843,38.997139,72.395752,712.82684,3738.2588,138.05217
2005,FSU,1,999,0,999,103.15115,119.42307,78.366508,11.903671,52.994896,72.691139,36.64053,71.676666,702.66541,3673.6477,131.14697
2005,FSU,1,999,1,1,93.189766,117.00861,129.83713,5.8294635,53.439888,90.868568,32.435402,69.464211,701.62781,3624.1494,116.43129
2005,FSU,1,999,1,2,110.50497,130.65594,64.292725,7.14887,55.090393,92.024254,37.680538,75.529579,737.62183,3716.5938,124.19102
2005,FSU,1,999,1,3,104.28037,124.48235,31.723003,8.3222027,60.383633,75.752037,46.952484,77.189255,772.23297,3942.4189,146.76387
2005,FSU,1,999,1,999,105.2193,125.56728,43.44215,7.9454312,58.871418,80.129265,44.200993,76.473274,761.24646,3876.9434,140.28365
2005,FSU,1,999,999,1,92.05687,113.76842,160.67941,6.3118048,50.57003,87.632591,30.153887,67.53968,680.81995,3553.5273,113.07949
2005,FSU,1,999,999,2,109.63212,127.51795,79.755608,8.5091734,52.944118,89.093758,35.579441,73.8256,717.5448,3649.8879,121.45561
2005,FSU,1,999,999,3,103.55374,122.58013,41.345509,9.859087,58.424168,72.89872,44.1759,75.51622,751.49896,3871.1628,143.7233
2005,FSU,1,999,999,999,104.47356,123.35176,56.035393,9.3727179,56.752426,77.447182,41.474796,74.743683,740.12299,3803.6377,136.98909
2005,FSU,999,0,0,1,79.766647,57.505341,238.1946,13.484931,40.994713,173.74472,40.946445,64.219376,724.45422,3269.1873,126.40865
2005,FSU,999,0,0,2,94.913109,63.985771,118.3899,22.106323,45.359512,173.81897,47.328423,69.768997,756.92139,3338.176,138.67534
2005,FSU,999,0,0,3,88.536514,61.824924,71.305542,27.392111,50.683506,142.04541,57.27087,70.993469,789.49353,3520.7373,163.94269
2005,FSU,999,0,0,999,89.787674,62.179127,92.53746,25.258549,48.758133,152.18347,53.76688,70.3153,777.41571,3458.8931,155.2424
2005,FSU,999,0,1,1,81.144043,61.476593,155.81625,11.157417,47.985001,197.6665,50.113987,68.915253,785.64185,3442.7825,138.56119
2005,FSU,999,0,1,2,95.806488,68.212334,79.156837,14.668013,51.473747,199.93199,56.975689,74.34948,820.8316,3524.6892,149.99797
2005,FSU,999,0,1,3,89.43644,65.226006,40.186741,17.064644,56.88686,166.67696,70.725716,76.080261,860.74158,3761.9634,178.43777
2005,FSU,999,0,1,999,90.567108,65.76236,54.66637,16.228886,55.201046,175.95634,66.534447,75.344917,847.88196,3691.2971,169.89404
2005,FSU,999,0,999,1,80.570107,59.821838,190.14197,12.127254,45.072262,187.69868,46.294022,66.958557,760.14594,3370.4482,133.49742
2005,FSU,999,0,999,2,95.435959,66.459389,95.428596,17.753021,48.937893,189.10173,52.974529,72.449745,794.32513,3447.3337,145.30196
2005,FSU,999,0,999,3,89.100792,63.957516,51.793011,20.916443,54.573215,157.4902,65.707512,74.18306,834.1684,3671.9939,173.03159
