year,superregion2,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2000,Asia,0,17,999,999,110.84715,253.97322,25.459688,3.542136,76.368774,96.985504,10.422894,48.343155,333.89465,1350.2751,40.984455
2000,Asia,0,22,0,1,81.521233,223.26743,22.777895,3.3800163,53.815002,74.40329,5.5238328,47.122311,304.42111,1278.8495,18.512987
2000,Asia,0,22,0,2,98.564514,266.64142,24.150911,3.3506427,74.202957,74.49604,5.9374113,47.201679,311.47507,1352.5377,24.476664
2000,Asia,0,22,0,3,115.37974,286.13034,22.181675,4.1249752,78.843536,81.639534,7.5756083,47.007656,329.19037,1432.5339,37.517105
2000,Asia,0,22,0,999,98.688911,260.20618,23.197941,3.5831637,69.868484,76.53981,6.2968287,47.123356,314.6427,1355.1887,26.593588
2000,Asia,0,22,1,1,98.392662,233.09247,23.750931,3.9152999,59.540798,71.78878,7.8892822,48.967129,321.28937,1307.2406,25.305817
2000,Asia,0,22,1,2,118.71069,270.14117,26.396734,3.9720395,79.578819,86.831055,9.5839481,49.796288,338.8457,1448.4436,38.723392
2000,Asia,0,22,1,3,137.34479,269.68671,30.61408,4.104188,80.921974,107.16137,15.701893,53.118427,385.15717,1742.2524,68.60688
2000,Asia,0,22,1,999,120.25954,261.0257,27.219404,4.0041437,75.199638,90.24369,11.295633,50.74778,350.65958,1516.1825,45.841476
2000,Asia,0,22,999,1,87.68882,226.8591,23.133602,3.5756967,55.908146,73.447517,6.388555,47.796707,310.58752,1289.2283,20.996199
2000,Asia,0,22,999,2,106.3709,267.99753,25.021139,3.5914259,76.286034,79.275696,7.3503966,48.207058,322.08081,1389.7,29.997086
2000,Asia,0,22,999,3,125.10443,278.85016,25.914997,4.1157718,79.763725,92.93895,11.1734,49.713108,353.96884,1569.6571,51.281639
2000,Asia,0,22,999,999,107.29485,260.53317,24.802368,3.7511206,71.995438,82.007195,8.2911806,48.569382,329.01221,1419.4198,34.272835
2000,Asia,0,27,0,1,81.009727,242.98878,20.978008,3.5010402,51.101906,52.824665,3.9543839,46.124573,293.24893,1336.5736,14.605795
2000,Asia,0,27,0,2,97.918991,286.74081,21.948627,3.3644311,69.867706,51.876816,4.071105,46.150887,299.95282,1406.7075,19.215315
2000,Asia,0,27,0,3,114.26431,305.34805,20.590317,3.9468765,74.513626,55.56451,5.1838636,46.369919,317.62082,1505.5254,29.080107
2000,Asia,0,27,0,999,98.212128,280.47208,21.284096,3.5740452,66.189529,53.226307,4.3697944,46.208778,303.38828,1417.1274,20.900003
2000,Asia,0,27,1,1,97.726028,253.23688,22.240015,4.03093,56.637356,51.470379,5.6798959,47.82655,308.80051,1367.4607,20.096289
2000,Asia,0,27,1,2,117.74061,289.91635,25.015886,3.9699154,75.370583,62.781555,6.8572168,48.803833,327.04501,1524.4415,31.219446
2000,Asia,0,27,1,3,135.56447,286.6532,30.094551,4.0269556,76.88726,78.926674,11.802011,52.391846,375.26282,1822.1689,56.442875
2000,Asia,0,27,1,999,119.34929,280.17691,26.159504,4.0043426,71.520523,65.834969,8.3277979,49.84211,339.80139,1592.83,37.522797
2000,Asia,0,27,999,1,87.123192,246.73669,21.439548,3.6948309,53.126324,52.329376,4.5854363,46.747017,298.93643,1347.8696,16.613773
2000,Asia,0,27,999,2,105.59019,287.96979,23.135693,3.5987606,71.997383,56.097073,5.1493621,47.177608,310.43781,1452.2719,23.861048
2000,Asia,0,27,999,3,123.66437,297.09772,24.784672,3.9822166,75.561142,65.874565,8.1045485,49.027481,343.05905,1645.2648,41.155693
2000,Asia,0,27,999,999,106.64391,280.35434,23.228935,3.7456942,68.316109,58.256004,5.9486742,47.658142,317.91376,1487.2166,27.53097
2000,Asia,0,32,0,1,81.051308,256.46875,20.545527,3.7747085,48.094147,39.445438,3.1264303,45.649956,291.25397,1375.3031,12.566028
2000,Asia,0,32,0,2,97.857719,300.86249,21.317074,3.65464,65.50473,38.475037,3.1713049,45.676388,298.05542,1450.5109,16.394028
2000,Asia,0,32,0,3,114.05212,319.10773,20.114435,4.3207302,70.033165,41.159744,4.0432067,45.734325,316.0777,1538.3823,24.592211
2000,Asia,0,32,0,999,98.235756,294.51865,20.751965,3.885927,62.230495,39.536602,3.4203317,45.686699,301.6409,1456.8124,17.829845
2000,Asia,0,32,1,1,97.787613,266.90274,21.852955,4.3659716,53.342186,38.660229,4.5049324,47.279572,306.32092,1408.4902,17.179188
2000,Asia,0,32,1,2,117.70902,304.52783,24.230223,4.3687067,70.859009,46.517414,5.412662,48.030327,324.12073,1555.9587,26.229866
2000,Asia,0,32,1,3,135.52611,300.84375,29.043659,4.3880458,72.48381,58.648659,9.4693089,51.919365,372.01126,1856.916,47.139565
2000,Asia,0,32,1,999,119.29668,294.42636,25.362595,4.3748522,67.328072,48.934498,6.6235409,49.219143,336.75723,1627.0333,31.447718
2000,Asia,0,32,999,1,87.16848,260.28241,21.023396,3.9908171,50.012321,39.15844,3.6302769,46.245586,296.76099,1387.4331,14.252151
2000,Asia,0,32,999,2,105.48888,302.27148,22.436935,3.9291389,67.562996,41.566654,4.0329189,46.58128,308.07532,1491.0468,20.175085
2000,Asia,0,32,999,3,123.37343,311.17978,23.990383,4.3499503,71.096924,48.751232,6.3985391,48.41909,340.35703,1676.6497,34.37944
2000,Asia,0,32,999,999,106.56536,294.48215,22.575472,4.0792971,64.24659,43.253475,4.6872029,47.083782,315.52945,1524.1349,23.215723
2000,Asia,0,37,0,1,80.902122,260.2572,21.589905,4.4582138,44.994156,32.397884,2.8967938,46.158695,298.24805,1422.3469,11.82176
2000,Asia,0,37,0,2,97.597092,305.73056,22.394842,4.2438493,61.250092,31.892799,2.9646404,45.916691,305.45554,1487.443,15.374687
2000,Asia,0,37,0,3,113.69593,323.98688,21.240543,5.0309176,65.411392,34.673206,3.8418689,46.276524,325.11392,1592.7324,23.373613
2000,Asia,0,37,0,999,97.970871,299.07892,21.834339,4.5368624,58.163506,32.860672,3.2094386,46.089043,309.42526,1501.642,16.824615
2000,Asia,0,37,1,1,97.653053,270.41595,22.860228,5.1082501,49.684849,31.979605,4.203248,47.823257,314.2951,1468.6576,16.148767
2000,Asia,0,37,1,2,117.35612,308.55203,25.518505,5.0078058,65.990761,38.923828,5.0905294,49.0849,333.81033,1621.8702,24.796278
2000,Asia,0,37,1,3,135.11255,303.0155,30.734507,5.0372663,67.094414,49.193512,8.951005,52.514378,385.11954,1933.0579,44.813274
2000,Asia,0,37,1,999,119.10669,297.73041,26.759005,5.0416064,62.59972,40.969296,6.2593188,50.013336,347.55246,1697.1272,29.917444
2000,Asia,0,37,999,1,87.046272,263.98337,22.055853,4.6966438,46.71468,32.244461,3.3759944,46.769249,304.13403,1439.3335,13.408884
2000,Asia,0,37,999,2,105.2477,306.823,23.604311,4.5396504,63.085659,34.615185,3.7877762,47.14341,316.43439,1539.4927,19.02269
2000,Asia,0,37,999,3,123.15274,314.72668,25.432737,5.0337214,66.154556,41.08485,6.0978794,49.030937,351.61026,1743.0079,32.840595
2000,Asia,0,37,999,999,106.41584,298.54013,23.802025,4.7385364,59.936031,36.100533,4.42804,47.657024,324.65927,1579.7496,22.055948
2000,Asia,0,42,0,1,80.845398,260.98868,22.78301,5.0793457,42.158623,27.444214,2.728657,46.485481,305.63995,1456.9847,11.535326
2000,Asia,0,42,0,2,97.320328,307.39777,23.743382,4.8266439,57.458782,27.238081,2.8599527,46.413666,313.85968,1544.2867,15.015638
2000,Asia,0,42,0,3,113.28175,325.0799,22.85495,5.732779,61.21743,30.243364,3.7709005,46.852329,335.80194,1650.7167,23.308184
2000,Asia,0,42,0,999,97.709007,300.29288,23.219334,5.1666298,54.494019,28.196552,3.0986228,46.564732,318.25522,1552.9136,16.57678
2000,Asia,0,42,1,1,97.538986,270.72516,24.160887,5.7805882,46.401997,27.303141,3.9827862,48.256577,323.16776,1502.5863,15.823444
2000,Asia,0,42,1,2,116.92537,308.9317,27.408453,5.5845575,61.608562,33.680023,4.9242053,49.407619,345.32376,1687.4524,24.702784
2000,Asia,0,42,1,3,134.392,301.16077,33.558193,5.4769764,62.27285,42.692039,8.71698,53.550697,401.19519,2029.842,45.109779
2000,Asia,0,42,1,999,118.8687,297.37659,28.909462,5.5900793,58.37949,35.510342,6.0922427,50.655533,360.63818,1770.0957,30.116749
2000,Asia,0,42,999,1,86.990921,264.57303,23.290257,5.3374987,43.720764,27.392281,3.1903477,47.137489,312.09256,1473.7723,13.113939
2000,Asia,0,42,999,2,104.99962,307.9986,25.178989,5.1235189,59.084248,29.761391,3.6685207,47.586395,326.18414,1600.3646,18.810095
2000,Asia,0,42,999,3,122.84732,314.24155,27.704849,5.6168685,61.695663,35.884159,6.0120897,49.88752,365.4332,1822.5076,33.187019
2000,Asia,0,42,999,999,106.29624,299.10938,25.528557,5.3384786,56.070858,31.164705,4.3135223,48.224903,335.45551,1641.0526,22.071701
2000,Asia,0,47,0,1,81.025543,273.16476,21.738117,5.0438147,40.167664,20.817608,2.1759846,44.848019,299.6524,1473.7598,10.423194
2000,Asia,0,47,0,2,97.543312,318.48279,22.662617,4.7770801,54.452049,20.579943,2.2136705,45.003056,308.8804,1547.0308,13.72357
2000,Asia,0,47,0,3,113.16145,334.27045,22.666836,5.6561875,58.145538,23.082598,3.0422671,46.249153,333.6163,1683.9346,21.483187
2000,Asia,0,47,0,999,98.051987,311.55896,22.423656,5.1166534,51.875275,21.411072,2.4586029,45.34584,314.08652,1570.0759,15.251323
2000,Asia,0,47,1,1,97.783981,283.6102,23.573854,5.862844,44.379761,21.047625,3.2118361,46.60664,316.63696,1526.7231,14.44794
2000,Asia,0,47,1,2,117.07244,320.09348,27.4669,5.5520473,58.605728,26.776041,4.0380802,48.041855,342.26694,1708.3323,23.385534
2000,Asia,0,47,1,3,134.13609,312.31631,34.950092,5.464623,59.549915,34.870415,7.4915166,52.563087,402.40448,2050.1973,43.523163
2000,Asia,0,47,1,999,119.1332,309.15198,29.379341,5.5883198,55.812675,28.509445,5.135035,49.399891,358.88553,1794.8708,28.871958
2000,Asia,0,47,999,1,87.189514,277.00671,22.413324,5.3450642,41.716927,20.90221,2.5569839,45.494865,305.89954,1493.2404,11.903546
2000,Asia,0,47,999,2,105.20956,319.11505,24.548563,5.0812974,56.082592,23.012253,2.9298518,46.19595,321.98645,1610.3505,17.516424
2000,Asia,0,47,999,3,122.64207,324.34711,28.218914,5.5695996,58.780319,28.410738,5.0533447,49.103077,364.70883,1849.4867,31.445341
2000,Asia,0,47,999,999,106.61761,310.58096,25.249861,5.3082986,53.475101,24.295254,3.5460801,46.993065,332.28906,1661.4136,20.785604
2000,Asia,0,52,0,1,80.585037,272.08694,22.457037,5.5637174,37.981537,17.87546,2.079565,44.697212,305.06638,1487.9633,10.542105
2000,Asia,0,52,0,2,96.953156,316.94482,23.751535,5.2017531,51.391529,18.092905,2.1506886,44.954926,315.86954,1571.7928,14.210822
2000,Asia,0,52,0,3,112.11926,329.81876,25.544914,6.2779536,54.830566,21.574255,3.1347787,46.182449,346.40625,1718.8588,23.487398
2000,Asia,0,52,0,999,97.518463,309.48288,23.982796,5.632617,49.032196,19.130592,2.4415398,45.27438,322.68994,1596.4835,16.183527
2000,Asia,0,52,1,1,97.09938,281.16669,25.230925,6.1382318,41.848396,18.45249,3.1287827,46.67474,324.77966,1557.2743,14.969836
2000,Asia,0,52,1,2,115.84657,314.60605,31.309191,5.790266,54.860172,25.213345,4.1598544,49.009293,357.59653,1803.5364,26.129684
2000,Asia,0,52,1,3,132.01302,303.35815,41.745483,5.4900546,55.527008,33.22438,7.8621335,53.656898,426.24008,2209.1338,49.553661
2000,Asia,0,52,1,999,118.34068,303.26065,34.164711,5.7439151,52.432804,26.97213,5.4054804,50.357914,377.85916,1912.4388,33.052101
2000,Asia,0,52,999,1,86.732597,275.46695,23.489634,5.7775841,39.421001,18.090263,2.4701426,45.433357,312.40475,1513.7646,12.190355
2000,Asia,0,52,999,2,104.62692,315.9949,26.821161,5.4407845,52.800358,20.984951,2.9667337,46.60165,332.81741,1665.9181,19.0518
2000,Asia,0,52,999,3,121.66738,317.11884,33.320473,5.8997965,55.164825,27.165802,5.4037008,49.769852,384.72296,1954.1691,35.998058
2000,Asia,0,52,999,999,106.34413,306.84555,28.298485,5.6797919,50.473576,22.454294,3.6978307,47.429077,346.07388,1730.4038,23.333412
2000,Asia,0,57,0,1,79.771896,267.90149,23.721189,5.5803661,36.13541,15.428636,2.0513549,44.703568,312.19418,1484.1428,10.662039
2000,Asia,0,57,0,2,96.045403,312.33447,25.124495,5.3830352,48.854912,15.706062,2.1380005,44.988819,322.71008,1580.2494,14.435324
2000,Asia,0,57,0,3,111.16705,325.79163,26.971216,6.4620695,52.138203,18.69762,3.0570841,46.093098,352.83893,1733.6495,23.830235
2000,Asia,0,57,0,999,96.588112,305.10718,25.341135,5.7714972,46.607956,16.570793,2.4033043,45.260952,329.43118,1603.5121,16.403913
2000,Asia,0,57,1,1,96.027557,276.56918,26.708179,6.273325,39.871853,15.873882,3.0937476,46.659496,332.74106,1559.4877,15.217909
2000,Asia,0,57,1,2,114.71902,309.7807,33.249046,5.8809156,52.144386,22.005602,4.0952172,48.728561,365.83704,1814.4993,26.74235
2000,Asia,0,57,1,3,130.74246,299.60464,44.369564,5.4959626,52.85582,29.017397,7.6116867,53.353168,434.86496,2227.5139,50.678219
2000,Asia,0,57,1,999,117.18937,298.91214,36.290184,5.8098826,49.893631,23.509003,5.2769427,50.127552,386.2623,1924.9539,33.814995
2000,Asia,0,57,999,1,85.837585,271.13577,24.835764,5.8389392,37.52964,15.594776,2.4403164,45.433407,319.86111,1512.2572,12.36203
2000,Asia,0,57,999,2,103.66777,311.29208,28.440847,5.5862646,50.197639,18.277464,2.9369147,46.515343,340.31403,1675.8677,19.458916
2000,Asia,0,57,999,3,120.6375,313.12256,35.38842,5.9946737,52.485382,23.690258,5.2605696,49.605473,392.52258,1972.5779,36.819103
2000,Asia,0,57,999,999,105.36895,302.46667,30.007929,5.7878585,48.008404,19.528053,3.6281302,47.335236,353.65421,1740.5198,23.825008
2000,Asia,0,62,0,1,79.139641,266.23322,24.745581,5.6610384,34.7519,13.045873,1.9053719,43.843758,313.45599,1478.361,10.613283
2000,Asia,0,62,0,2,95.281387,309.23923,26.091053,5.3004856,46.829517,13.261312,1.9664065,44.115406,324.125,1566.0197,14.340735
2000,Asia,0,62,0,3,110.29129,323.3541,27.657337,6.2410827,49.971664,15.492289,2.7711549,45.284424,353.13043,1720.8396,23.389715
2000,Asia,0,62,0,999,95.833672,302.62341,26.235586,5.6869135,44.714714,13.903347,2.202275,44.411121,330.45477,1591.9307,16.213165
2000,Asia,0,62,1,1,95.287727,274.97696,27.739477,6.2544723,38.350845,13.490887,2.8628869,45.869129,333.72186,1552.7246,15.179537
2000,Asia,0,62,1,2,113.82943,307.31033,34.438137,5.851995,50.055981,18.795,3.8057871,47.825352,367.31934,1795.7084,26.693695
2000,Asia,0,62,1,3,129.76534,297.1843,45.91951,5.4299355,50.712563,24.918831,7.1395845,52.754696,437.05435,2216.5217,50.761322
2000,Asia,0,62,1,999,116.27708,296.65591,37.57531,5.7688956,47.900116,20.111193,4.923418,49.36195,387.83582,1911.2142,33.791313
2000,Asia,0,62,999,1,85.159103,269.49258,25.861605,5.8822503,36.093464,13.211759,2.2623012,44.598747,321.01041,1506.0812,12.315429
2000,Asia,0,62,999,2,102.82747,308.45447,29.486979,5.5248613,48.14217,15.512636,2.7147398,45.624756,341.69815,1659.4661,19.366411
2000,Asia,0,62,999,3,119.6771,310.74115,36.45908,5.8501372,50.328751,20.035559,4.8765883,48.884838,393.57889,1959.7415,36.581894
2000,Asia,0,62,999,999,104.52,300.08786,31.053789,5.7217474,46.06818,16.541035,3.3584776,46.514706,354.83572,1727.5929,23.682047
2000,Asia,0,67,0,1,78.404022,262.32349,26.306915,5.4454818,33.446976,11.477007,1.7996596,43.484367,314.52841,1472.3596,10.682555
2000,Asia,0,67,0,2,94.33345,303.84872,27.910166,5.1761513,45.101131,11.775646,1.8578012,43.850018,326.31876,1564.2831,14.579093
2000,Asia,0,67,0,3,109.16791,318.28168,29.107801,5.9859071,47.969013,13.624025,2.5901756,44.520657,355.95175,1713.1084,23.89575
2000,Asia,0,67,0,999,94.918465,297.78366,27.876537,5.4983778,43.028576,12.278342,2.0723238,43.96682,332.59296,1587.4565,16.503378
2000,Asia,0,67,1,1,94.450417,272.01468,29.151308,5.9240718,36.908825,11.911607,2.6461761,45.015556,334.37439,1535.1379,15.39767
2000,Asia,0,67,1,2,112.77107,302.95313,36.633503,5.5846243,48.122681,16.935957,3.5868104,47.350079,370.84665,1799.0902,27.684774
2000,Asia,0,67,1,3,128.56581,294.40665,48.710785,5.0900836,48.736912,22.553612,6.7627249,51.945633,443.09073,2196.5349,52.938416
2000,Asia,0,67,1,999,115.30186,293.27667,39.89579,5.4577641,46.085678,18.139404,4.6535029,48.695641,392.04575,1902.8428,35.189106
2000,Asia,0,67,999,1,84.362457,265.92209,27.363111,5.6231947,34.732449,11.638385,2.1139929,44.052937,321.89774,1495.6708,12.433398
2000,Asia,0,67,999,2,101.83911,303.48413,31.461296,5.3424344,46.331154,13.876326,2.5616527,45.274834,344.44534,1659.8694,19.914204
2000,Asia,0,67,999,3,118.54884,306.73557,38.587906,5.5526819,48.34037,17.942419,4.6080422,48.111412,398.09262,1946.896,37.940933
2000,Asia,0,67,999,999,103.58989,295.8663,32.989723,5.4811001,44.329117,14.771732,3.1703992,45.978539,357.88513,1721.627,24.452589
2000,Asia,0,72,0,1,77.61586,255.68764,27.689629,5.5983682,32.137871,10.54215,1.7457976,42.834049,316.85001,1456.5546,11.17284
2000,Asia,0,72,0,2,93.302734,296.30225,29.582975,5.2827182,43.346725,10.871514,1.8167517,43.095123,330.0166,1557.6509,15.349023
2000,Asia,0,72,0,3,107.88641,310.00885,31.261906,6.1230316,46.003197,12.802301,2.5580308,44.251328,362.54697,1702.4608,25.584641
2000,Asia,0,72,0,999,93.927315,290.32904,29.632713,5.6279464,41.3428,11.397319,2.0326941,43.393799,336.94391,1577.715,17.520233
2000,Asia,0,72,1,1,93.500381,265.43323,30.779999,6.2111263,35.4202,11.050099,2.5836751,44.763481,338.23923,1532.4424,16.214529
2000,Asia,0,72,1,2,111.49721,294.9848,39.407177,5.6189022,46.0042,16.103666,3.5677948,47.222088,379.2464,1803.5511,29.844793
2000,Asia,0,72,1,3,127.06886,287.20239,52.534386,5.0549507,46.503719,21.435722,6.7323093,51.885387,455.53915,2211.1665,57.038475
2000,Asia,0,72,1,999,114.2278,285.98752,43.005013,5.5082159,44.110348,17.258259,4.6520495,48.620193,401.96463,1914.6298,38.137745
2000,Asia,0,72,999,1,83.532173,259.31744,28.840662,5.8265948,33.360397,10.73134,2.0578718,43.552681,324.81659,1484.8196,13.050657
2000,Asia,0,72,999,2,100.80544,295.759,33.634094,5.4213476,44.44257,13.029052,2.5388143,44.796925,350.31708,1659.0508,21.326519
2000,Asia,0,72,999,3,117.34888,298.7587,41.755356,5.5961604,46.250099,17.06106,4.6171503,48.017113,408.41885,1953.399,41.100426
2000,Asia,0,72,999,999,102.69381,288.45422,35.40736,5.5762424,42.53793,13.928287,3.1638272,45.650749,365.02222,1723.2072,26.423626
2000,Asia,0,77,0,1,76.635391,248.10582,30.048456,5.7889671,31.163595,9.9081478,1.7430084,42.457764,319.2356,1436.3998,11.751422
2000,Asia,0,77,0,2,92.066544,286.75421,32.294605,5.3329096,41.964447,10.359711,1.8383746,42.75592,333.43463,1532.3312,16.281284
2000,Asia,0,77,0,3,106.39558,299.57816,33.819092,6.3268967,44.401237,12.332886,2.6310532,43.994465,367.68655,1687.4083,27.599409
2000,Asia,0,77,0,999,92.720856,281.0784,32.211857,5.7631111,40.014484,10.871653,2.0657253,43.073555,340.71793,1557.3295,18.728806
2000,Asia,0,77,1,1,92.368324,257.867,32.949181,6.0525355,34.248646,10.374393,2.5561786,44.127113,340.32077,1510.1156,17.129648
2000,Asia,0,77,1,2,110.02911,285.52423,42.29195,5.6094484,44.327129,15.248063,3.5977259,46.69973,383.5683,1788.7776,31.852871
2000,Asia,0,77,1,3,125.21761,276.98477,55.960617,5.0494952,44.717583,20.171524,6.819026,51.702652,461.69421,2193.1807,60.933067
2000,Asia,0,77,1,999,112.80073,276.64319,46.062477,5.466742,42.523308,16.312336,4.7123737,48.244804,407.0975,1899.8954,40.878731
2000,Asia,0,77,999,1,82.489983,251.73819,31.127884,5.8870473,32.311615,10.081648,2.0456078,43.078968,327.08188,1463.8312,13.752785
2000,Asia,0,77,999,2,99.495483,286.24551,36.429295,5.4472799,42.941605,12.381431,2.5660052,44.386993,354.16885,1638.3921,22.721367
