year,superregion2,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2015,Asia,0,999,1,1,112.52091,223.95155,22.935268,4.0876098,36.329742,42.158577,5.5872078,62.473957,400.7742,1995.8496,18.96892
2015,Asia,0,999,1,2,135.48836,254.13043,25.432066,4.1473479,50.706764,48.432072,6.8276052,63.620365,422.57349,2150.0657,28.849077
2015,Asia,0,999,1,3,145.01988,239.33176,36.798561,4.322331,53.619652,67.081551,14.77874,67.873825,513.98169,2235.8645,63.222061
2015,Asia,0,999,1,999,126.98539,238.85658,26.058254,4.1477752,44.925797,48.51796,7.4845624,63.762962,426.8652,2096.2441,29.7351
2015,Asia,0,999,999,1,102.15722,213.64174,24.811523,3.9878883,33.545105,47.847542,5.2836914,61.79274,403.76059,1974.8708,17.657793
2015,Asia,0,999,999,2,125.79706,247.64969,25.041956,4.3422685,47.727398,52.731766,6.4251146,62.962044,420.88995,2135.9194,25.442883
2015,Asia,0,999,999,3,138.35887,234.53569,33.713982,5.0787172,50.507915,71.955505,13.816279,66.881493,506.97012,2221.6384,55.630508
2015,Asia,0,999,999,999,116.74775,230.42607,26.10668,4.2805295,41.657108,53.104462,6.9031034,62.959194,424.71353,2074.2891,25.975767
2015,Asia,1,0,0,1,111.88595,174.99896,35.174438,3.7599928,29.973392,67.627769,10.907149,63.337643,545.96417,1803.0906,31.743687
2015,Asia,1,0,0,2,143.6098,211.07727,30.814363,4.7167964,44.358387,76.973351,13.77361,64.399368,566.50861,1965.2682,43.474964
2015,Asia,1,0,0,3,161.88754,197.24518,33.357151,6.3983226,45.27372,103.11006,27.271421,67.163254,685.79749,2061.1138,87.326973
2015,Asia,1,0,0,999,129.90138,191.43138,33.290642,4.4357638,37.278629,75.366249,13.922846,64.192719,570.21979,1895.4705,42.751404
2015,Asia,1,0,1,1,141.84401,197.31837,28.366213,4.0325589,36.237679,52.554203,12.798818,65.064728,536.37219,1839.879,37.846035
2015,Asia,1,0,1,2,176.22154,230.11681,28.722979,4.1798444,51.808773,61.129288,15.82825,65.323967,561.53229,1992.8502,57.956944
2015,Asia,1,0,1,3,194.12581,217.93999,37.04398,4.4679394,54.434303,84.453873,33.183163,69.169456,692.94794,2085.4214,126.12025
2015,Asia,1,0,1,999,163.10782,213.44229,29.744425,4.153738,45.088673,60.541565,16.917534,65.753029,568.76904,1936.3333,58.493881
2015,Asia,1,0,999,1,127.22751,186.42876,31.687939,3.8995743,33.181343,59.908577,11.875875,64.222084,541.05212,1821.9301,34.86871
2015,Asia,1,0,999,2,161.45123,221.49353,29.670195,4.4230371,48.434387,68.305283,14.897674,64.905205,563.78613,1980.3579,51.397854
2015,Asia,1,0,999,3,180.68201,209.30997,35.506523,5.2729344,50.614216,92.233742,30.717888,68.33284,689.96606,2075.2847,109.94294
2015,Asia,1,0,999,999,147.67084,203.20987,31.392988,4.2848463,41.457947,67.433258,15.525365,65.027679,569.44348,1917.337,51.175529
2015,Asia,1,1,0,1,100.20576,215.53127,28.986084,3.9769149,28.397526,37.403812,2.9259973,60.9217,394.63831,2099.887,10.625543
2015,Asia,1,1,0,2,125.64632,252.87827,27.379633,4.7248607,40.634022,40.366066,3.5372677,61.641212,409.87933,2262.0474,14.01989
2015,Asia,1,1,0,3,140.87708,241.8463,32.19194,6.5303297,42.048931,54.343021,7.2495565,64.658775,490.33231,2356.2888,28.757559
2015,Asia,1,1,0,999,115.25504,233.7448,28.706558,4.5770812,34.949333,40.573792,3.676332,61.647831,411.94025,2195.4824,14.109447
2015,Asia,1,1,1,1,124.89989,237.61758,26.084925,4.0684185,33.607609,29.065956,3.3402271,62.474152,391.43295,2146.5452,13.100595
2015,Asia,1,1,1,2,151.2674,267.49069,29.656033,4.075325,46.24696,33.042362,4.3655562,63.373878,426.43491,2303.428,22.274418
2015,Asia,1,1,1,3,163.13585,253.82436,44.002316,4.1797705,48.179539,44.052929,9.6744356,67.496078,540.77496,2385.1677,51.535622
2015,Asia,1,1,1,999,141.97237,252.71111,30.393423,4.0887704,41.202671,33.08556,4.7637253,63.639217,429.54507,2249.8669,22.97883
2015,Asia,1,1,999,1,113.33027,227.26978,27.444168,4.0255475,31.166595,32.972385,3.1461532,61.746799,392.93469,2124.6848,11.94099
2015,Asia,1,1,999,2,140.25815,261.21179,28.677874,4.3544273,43.83511,36.18932,4.0096445,62.62936,419.32104,2285.647,18.727488
2015,Asia,1,1,999,3,154.97948,249.4352,39.674587,5.0410967,45.933075,47.823578,8.7858763,66.45639,522.29108,2374.5857,43.188957
2015,Asia,1,1,999,999,130.26311,244.39885,29.654131,4.3027797,38.462055,36.367386,4.2871599,62.766464,421.8295,2226.0322,19.091696
2015,Asia,1,999,0,1,103.43702,204.31818,30.698063,3.9169042,28.833479,45.765133,5.1339464,61.590054,436.50189,2017.7794,16.467781
2015,Asia,1,999,0,2,130.25922,242.14407,28.261648,4.7227898,41.590416,49.766563,6.1658897,62.349491,450.10068,2185.8367,21.58375
2015,Asia,1,999,0,3,146.54041,229.82417,32.506023,6.4947476,42.918167,67.488068,12.646406,65.333847,543.01953,2276.7251,44.544815
2015,Asia,1,999,0,999,119.17853,222.40974,29.934553,4.5392246,35.573307,49.894085,6.4211946,62.329559,454.34058,2115.1143,21.782127
2015,Asia,1,999,1,1,129.32863,227.08446,26.681192,4.0590458,34.29504,35.205147,5.8124456,63.151257,429.31616,2066.3911,19.568382
2015,Asia,1,999,1,2,157.2372,258.54965,29.432812,4.1003289,47.577518,39.761646,7.1077967,63.840393,458.75446,2229.1277,30.81081
2015,Asia,1,999,1,3,170.25749,245.57797,42.403259,4.2459931,49.616913,53.337254,15.076851,67.88063,575.74506,2316.2847,68.675522
2015,Asia,1,999,1,999,147.19986,242.99863,30.232904,4.1048388,42.163807,39.876335,7.7697635,64.162033,463.97974,2172.3198,31.762875
2015,Asia,1,999,999,1,117.06316,216.29953,28.584076,3.9917097,31.707769,40.207653,5.4910245,62.411674,432.72018,2043.3624,18.099554
2015,Asia,1,999,999,2,145.49025,251.4062,28.922855,4.3713655,44.97057,44.118061,6.6976647,63.191216,454.98636,2210.2776,26.793097
2015,Asia,1,999,999,3,161.27301,239.61012,38.653992,5.0978646,47.079296,58.697857,14.156152,66.915855,563.34796,2301.2988,59.534348
2015,Asia,1,999,999,999,134.72783,233.83472,30.100113,4.2981801,39.230438,44.335144,7.1695285,63.34642,459.68945,2146.8582,27.320539
2015,Asia,999,0,0,1,104.76833,174.51709,32.995293,3.7366836,30.71426,73.210594,10.517633,62.934196,524.52826,1775.817,31.109697
2015,Asia,999,0,0,2,133.80295,210.38295,28.777906,4.6597252,45.431644,82.510719,13.222998,64.118279,543.1731,1938.0863,42.366867
2015,Asia,999,0,0,3,151.105,196.49899,31.573666,6.3282852,46.409359,111.19489,26.356024,67.037338,651.04083,2025.9282,85.402809
2015,Asia,999,0,0,999,121.37331,190.90706,31.204018,4.3953371,38.220161,81.234871,13.411727,63.870144,546.50299,1867.5839,41.794724
2015,Asia,999,0,1,1,132.33675,196.56459,26.22846,4.038456,37.229683,57.10379,12.280665,64.519775,515.69983,1813.1016,36.868626
2015,Asia,999,0,1,2,163.438,228.73866,26.767838,4.1832128,53.292404,66.585365,15.162129,65.120789,537.388,1959.2675,55.695309
2015,Asia,999,0,1,3,179.27249,215.67552,34.864147,4.4992704,56.193508,93.17585,32.101242,69.099403,654.53351,2052.2422,120.62997
2015,Asia,999,0,1,999,151.53236,212.25792,27.667639,4.1620779,46.397217,66.033913,16.247423,65.410156,544.09265,1905.9395,56.316879
2015,Asia,999,0,999,1,118.92107,185.83557,29.521414,3.8916039,34.059071,64.941864,11.422717,63.748177,519.99597,1794.9576,34.066147
2015,Asia,999,0,999,2,150.02713,220.43208,27.677462,4.3988509,49.735142,73.79213,14.284606,64.667114,540.00598,1949.6823,49.663734
2015,Asia,999,0,999,3,167.52042,207.67467,33.491287,5.2623739,52.111355,100.69377,29.704216,68.239067,653.07629,2041.2634,105.93246
2015,Asia,999,0,999,999,137.53467,202.34836,29.308975,4.2703404,42.602005,73.089119,14.931293,64.695396,545.21136,1888.1376,49.576721
2015,Asia,999,1,0,1,93.756378,214.65823,27.089809,3.9600945,29.21472,40.795448,2.846801,60.655117,380.42807,2067.3491,10.4174
2015,Asia,999,1,0,2,117.15953,251.66203,25.485773,4.6564136,41.784481,43.819057,3.4250429,61.541962,394.53198,2228.2651,13.667048
2015,Asia,999,1,0,3,131.45226,240.57465,30.211376,6.4225492,43.370987,59.268074,7.0745444,64.636208,467.92764,2318.791,27.917728
2015,Asia,999,1,0,999,107.6506,232.72487,26.798391,4.5288181,35.971802,44.166222,3.571943,61.477322,396.30569,2161.9858,13.767568
2015,Asia,999,1,1,1,116.48508,236.1967,24.234556,4.0866027,34.628609,31.950844,3.2606764,62.171944,377.41721,2110.9302,12.745357
2015,Asia,999,1,1,2,140.43825,265.41684,27.601797,4.1047873,47.80846,36.765514,4.2528281,63.267555,408.20331,2264.8083,21.246952
2015,Asia,999,1,1,3,150.71584,250.85204,41.065536,4.2168307,50.197121,49.899963,9.5229559,67.492653,510.07285,2346.1318,48.718792
2015,Asia,999,1,1,999,131.879,250.77205,28.262676,4.1144567,42.592262,36.761787,4.6496558,63.458443,410.95337,2212.1956,21.904099
2015,Asia,999,1,999,1,105.8601,226.12811,25.569302,4.0274639,32.097778,36.08543,3.0672023,61.462872,378.82471,2090.5574,11.657108
2015,Asia,999,1,999,2,130.42979,259.50308,26.692034,4.3419533,45.21851,39.798115,3.8969302,62.525654,402.32544,2249.0969,17.988049
2015,Asia,999,1,999,3,143.62474,247.06883,37.070023,5.0287747,47.684361,53.348446,8.6216745,66.441162,494.55884,2336.0674,41.061737
2015,Asia,999,1,999,999,121.26221,242.86385,27.621033,4.2960281,39.6912,40.006382,4.1774063,62.590324,404.53479,2190.1938,18.338699
2015,Asia,999,999,0,1,96.901329,203.19411,28.776386,3.8962891,29.642981,50.053051,5.0375528,61.306007,421.58237,1984.0887,16.327019
2015,Asia,999,999,0,2,121.58882,240.6765,26.361904,4.6572948,42.755096,54.116013,6.0325584,62.227592,434.08963,2151.0403,21.30489
2015,Asia,999,999,0,3,136.93242,228.28418,30.591249,6.3962636,44.218235,73.747833,12.451174,65.305756,518.98865,2237.1265,43.947414
2015,Asia,999,999,0,999,111.45185,221.14117,28.01877,4.4918432,36.594608,54.434395,6.2976046,62.140144,437.91098,2080.4353,21.531208
2015,Asia,999,999,1,1,120.76793,225.48877,24.773275,4.0735941,35.331375,38.746742,5.6977248,62.806286,414.77881,2030.4619,19.263056
2015,Asia,999,999,1,2,146.15633,256.2981,27.394463,4.1242852,49.171852,44.179169,6.9650416,63.728294,440.32053,2188.8462,29.811323
2015,Asia,999,999,1,3,157.55048,242.43303,39.581322,4.2844291,51.632275,60.257446,14.926754,67.877205,544.64752,2275.7937,65.929733
2015,Asia,999,999,1,999,136.92052,240.89233,28.110037,4.1266727,43.568317,44.270721,7.6247349,63.959103,445.10648,2133.6343,30.731724
2015,Asia,999,999,999,1,109.48413,214.94817,26.665894,3.9897668,32.641979,44.092216,5.3856049,62.096977,417.99545,2008.5375,17.874937
2015,Asia,999,999,999,2,135.45154,249.4913,26.944546,4.3565331,46.375881,48.508945,6.5587311,63.074394,437.60553,2172.373,26.104818
2015,Asia,999,999,999,3,149.70322,237.04796,36.159683,5.0881968,48.810478,65.391914,13.984544,66.898506,534.88171,2261.0769,57.563225
2015,Asia,999,999,999,999,125.58479,232.10138,28.069414,4.2892046,40.46442,48.794418,7.0340486,63.149509,441.90384,2109.9561,26.636709
2015,FSU,0,0,0,1,73.259224,54.312687,64.897209,20.756952,41.169056,163.25357,37.902512,74.255585,756.10022,3348.7686,108.62988
2015,FSU,0,0,0,2,90.339218,61.030697,64.117279,23.628548,38.916607,167.91776,43.46365,76.625237,774.98871,3481.7583,116.33862
2015,FSU,0,0,0,3,80.800949,53.925365,76.917747,42.741917,40.67556,157.56938,53.725647,78.813736,830.2887,3512.4641,129.7303
2015,FSU,0,0,0,999,83.363777,56.963619,69.315353,30.631311,40.034245,162.95705,46.467728,77.043343,793.26031,3468.8713,120.17397
2015,FSU,0,0,1,1,73.692284,57.713413,40.123539,10.105021,45.998367,175.12541,44.033436,79.561859,820.61591,3512.3801,115.59223
2015,FSU,0,0,1,2,91.108917,64.38678,40.182865,11.986399,43.000027,185.12772,50.251514,82.366974,841.27783,3673.8474,124.00484
2015,FSU,0,0,1,3,80.967224,58.060013,48.985546,18.7974,46.132221,168.0107,61.684105,84.721565,902.27783,3734.322,141.25781
2015,FSU,0,0,1,999,83.823631,60.632107,43.645485,14.319579,44.801281,176.48738,53.591038,82.767403,861.45551,3667.2756,129.22758
2015,FSU,0,0,999,1,73.528587,56.427937,49.487972,14.131446,44.172886,170.63786,41.71595,77.556091,796.22894,3450.5349,112.96046
2015,FSU,0,0,999,2,90.817291,63.115238,49.251053,16.397335,41.452915,178.60727,47.679752,80.191566,816.16248,3601.0696,121.10029
2015,FSU,0,0,999,3,80.904274,56.494625,59.560741,27.862846,44.066315,164.05759,58.671017,82.484848,875.02258,3650.3262,136.89346
2015,FSU,0,0,999,999,83.649521,59.243202,53.364174,20.495253,42.996464,171.36475,50.894127,80.60025,835.63654,3592.1592,125.79985
2015,FSU,0,1,0,1,80.532982,124.88555,63.54961,5.7922831,51.849075,68.652466,20.49231,76.208908,578.64276,3431.021,81.480255
2015,FSU,0,1,0,2,101.58563,141.15691,61.579842,6.3835855,47.834381,69.37587,23.578091,79.793953,593.79828,3580.8291,84.835114
2015,FSU,0,1,0,3,88.213791,125.53291,81.353386,11.415702,51.378891,67.306274,28.949705,82.360703,639.5625,3607.2478,95.461273
2015,FSU,0,1,0,999,92.60598,132.23016,69.376678,8.1623993,49.920307,68.462585,25.015505,80.084053,608.13751,3562.5906,88.19545
2015,FSU,0,1,1,1,81.208115,130.28879,37.114307,3.3923008,56.368061,72.33445,23.370514,81.587944,624.88275,3552.532,83.685486
2015,FSU,0,1,1,2,101.91964,145.60915,36.893318,3.9706562,51.816643,75.426056,26.781885,85.139336,643.52863,3702.6335,88.129021
2015,FSU,0,1,1,3,88.62635,131.92906,45.4548,5.9306808,56.454205,69.741165,32.69215,87.615189,691.37592,3777.5977,100.97102
2015,FSU,0,1,1,999,92.94532,137.49107,40.227673,4.6167579,54.448956,72.663033,28.419302,85.429611,658.45697,3703.4861,92.240303
2015,FSU,0,1,999,1,80.969208,128.37675,46.468903,4.2415767,54.76894,71.031517,22.352011,79.684471,608.5199,3509.5332,82.905128
2015,FSU,0,1,999,2,101.80075,144.02441,45.68018,4.8295088,50.399204,73.272568,25.641531,83.236702,625.82764,3659.2786,86.956589
2015,FSU,0,1,999,3,88.483376,129.71249,57.895336,7.8314967,54.69537,68.897354,31.395216,85.794258,673.4201,3718.5635,99.06163
2015,FSU,0,1,999,999,92.82589,135.6394,50.487202,5.8647118,52.855015,71.184608,27.221273,83.548149,640.74615,3653.8955,90.816643
2015,FSU,0,999,0,1,78.548889,105.63515,63.917202,9.8742456,48.935852,94.457123,25.241348,75.676086,627.0484,3408.5847,88.885948
2015,FSU,0,999,0,2,98.617142,120.00756,62.249599,10.9354,45.480534,95.38604,28.826893,78.957573,641.6236,3554.6794,93.150475
2015,FSU,0,999,0,3,86.11853,105.29287,80.09964,20.270126,48.353569,92.819344,35.952682,81.358139,693.47168,3580.457,105.14749
2015,FSU,0,999,0,999,90.085358,111.70271,69.359955,14.290351,47.224079,94.234077,30.866175,79.254768,658.6261,3537.0308,96.916962
2015,FSU,0,999,1,1,79.309387,111.95403,37.874531,5.0881395,53.74836,98.302597,28.590601,81.076096,674.33093,3542.3884,91.746109
2015,FSU,0,999,1,2,99.268608,125.69158,37.699989,5.9362974,49.65461,102.32739,32.53717,84.459488,692.02124,3695.5745,96.92659
2015,FSU,0,999,1,3,86.670341,113.06423,46.356487,9.216608,53.818153,94.837418,40.096169,86.876205,745.23639,3766.5457,111.25953
2015,FSU,0,999,1,999,90.659966,118.23478,41.083973,7.047709,52.031818,98.675247,34.725845,84.762619,709.31635,3694.4138,101.50712
2015,FSU,0,999,999,1,79.035507,109.67835,47.253513,6.8118038,52.015186,96.917694,27.384405,79.13134,657.30267,3494.2004,90.716057
2015,FSU,0,999,999,2,99.032959,123.63557,46.580032,7.7445641,48.144768,99.816574,31.195093,82.469345,673.79144,3644.6101,95.560699
2015,FSU,0,999,999,3,86.474434,110.30507,58.336777,13.141088,51.877991,94.120918,38.625053,84.917061,726.85773,3700.4763,109.08949
2015,FSU,0,999,999,999,90.453766,115.89072,51.230907,9.6467562,50.306545,97.08152,33.340786,82.786102,691.12598,3637.9363,99.859924
2015,FSU,1,0,0,1,82.158112,55.629204,63.003376,19.644474,40.419422,130.18983,39.738407,71.949242,839.57141,3437.6946,110.82333
2015,FSU,1,0,0,2,103.10817,62.731373,63.71426,22.066927,37.671711,133.20729,45.579067,74.349625,863.28973,3584.4275,119.7598
2015,FSU,1,0,0,3,90.519684,55.20153,75.517082,39.886467,40.303604,125.94511,56.196796,76.594193,924.00739,3606.4814,132.15977
2015,FSU,1,0,0,999,94.200829,58.424767,68.236763,28.641048,39.226902,129.7747,48.669025,74.783546,882.78107,3565.5242,122.97047
2015,FSU,1,0,1,1,82.460724,58.868355,38.692894,9.4917507,44.809174,140.01997,46.116581,77.093498,911.37317,3620.5886,117.9095
2015,FSU,1,0,1,2,103.82156,65.980408,39.071819,11.162052,41.299316,147.1964,52.671486,79.866783,935.65552,3781.55,127.48479
2015,FSU,1,0,1,3,90.522209,59.231236,47.237282,17.861084,45.281845,133.98038,64.677155,82.011398,1004.3045,3850.7625,144.35704
2015,FSU,1,0,1,999,94.545998,61.976452,42.221523,13.489685,43.532413,140.62921,56.171181,80.189705,958.15656,3778.4927,132.33458
2015,FSU,1,0,999,1,82.346382,57.644432,47.878647,13.327971,43.150497,136.30563,43.706577,75.149734,884.24274,3551.4817,115.23197
2015,FSU,1,0,999,2,103.55136,64.749832,48.405163,15.292281,39.925358,141.89801,49.985226,77.777153,908.24689,3706.8896,124.55894
2015,FSU,1,0,999,3,90.521255,57.706059,57.940742,26.197346,43.397659,130.93916,61.467472,79.961067,973.91333,3758.3059,139.74057
2015,FSU,1,0,999,999,94.415359,60.632221,52.067669,19.224113,41.902878,136.52103,53.331791,78.1436,929.62866,3697.8889,128.79048
2015,FSU,1,1,0,1,90.456337,129.62331,57.733295,5.0266871,49.261765,49.592567,20.353069,74.373154,645.39081,3558.9116,85.82666
2015,FSU,1,1,0,2,116.24156,146.92592,54.680908,5.4570436,44.518539,49.961979,23.391558,77.671677,663.58496,3711.8835,90.403206
2015,FSU,1,1,0,3,99.02179,130.61488,72.063446,9.8873262,49.204868,48.452461,28.706848,80.320938,714.0545,3748.27,100.73791
2015,FSU,1,1,0,999,104.90018,137.52066,61.814125,7.0481439,47.177944,49.322926,24.826799,78.051956,679.21429,3696.8848,93.443825
2015,FSU,1,1,1,1,90.835526,134.34164,33.053043,2.9048078,53.39241,51.564289,23.057625,79.546577,696.29944,3679.9294,88.200867
2015,FSU,1,1,1,2,115.84317,150.85254,32.291183,3.4139528,48.176544,53.767914,26.433304,82.806946,717.49115,3837.5364,93.878448
2015,FSU,1,1,1,3,99.069092,136.2637,39.845821,5.0681362,53.705498,49.637363,32.231342,85.496651,768.98676,3921.7917,106.92102
2015,FSU,1,1,1,999,104.68088,142.12132,35.360283,3.9599233,51.29134,51.75663,28.05028,83.241104,733.49146,3840.792,97.87307
2015,FSU,1,1,999,1,90.703392,132.69739,41.653667,3.6442447,51.952957,50.877182,22.115135,77.743736,678.55872,3637.7571,87.373505
2015,FSU,1,1,999,2,115.98319,149.47252,40.160168,4.1320076,46.890923,52.430302,25.364267,81.002136,698.54559,3793.3752,92.657059
2015,FSU,1,1,999,3,99.052963,134.33794,50.829308,6.7110729,52.171162,49.23341,31.029787,83.73217,750.25946,3862.6355,104.8131
2015,FSU,1,1,999,999,104.75694,140.52556,44.535866,5.0310807,49.864601,50.912491,26.932207,81.441238,714.66528,3790.8774,96.336777
2015,FSU,1,999,0,1,88.478615,111.98821,58.989319,8.51056,47.154358,68.801399,24.973196,73.795464,691.6701,3530.0217,91.784142
2015,FSU,1,999,0,2,113.21171,127.50237,56.764893,9.2889175,42.938988,69.166542,28.51018,76.905289,709.65656,3682.4795,97.175728
2015,FSU,1,999,0,3,96.928795,112.05011,72.913635,17.272322,47.013611,67.529106,35.474148,79.403511,765.73932,3713.3655,108.47314
2015,FSU,1,999,0,999,102.35336,118.69302,63.342945,12.188025,45.285316,68.47332,30.5021,77.273964,727.67047,3665.6162,100.47222
2015,FSU,1,999,1,1,89.026237,118.03637,34.271481,4.3278542,51.53809,70.674301,28.039293,79.016617,742.7641,3667.1099,94.619141
2015,FSU,1,999,1,2,113.31313,132.99052,33.71822,5.0446019,46.729176,73.430687,31.955338,82.188164,763.40558,3825.7534,100.95117
2015,FSU,1,999,1,3,97.213142,119.53614,41.450874,7.8461185,51.876305,67.952408,39.276932,84.73983,820.08588,3906.3677,115.05023
2015,FSU,1,999,1,999,102.51096,124.96196,36.829308,6.0002856,49.630123,70.784622,34.071083,82.587791,781.5932,3827.4534,105.25143
2015,FSU,1,999,999,1,88.831795,115.88891,43.047783,5.8129635,49.981602,70.009308,26.950647,77.162796,724.62268,3618.4353,93.612541
2015,FSU,1,999,999,2,113.27688,131.02907,41.955036,6.5615082,45.374577,71.906693,30.724049,80.300087,744.19586,3774.5479,99.601837
2015,FSU,1,999,999,3,97.113777,116.92011,52.445683,11.140148,50.177013,67.804482,37.948032,82.875031,801.09424,3838.9221,112.75183
2015,FSU,1,999,999,999,102.45518,122.74344,46.212246,8.1900721,48.092533,69.966675,32.808052,80.707275,762.51044,3770.1807,103.56011
2015,FSU,999,0,0,1,77.585907,54.952785,63.976418,20.216061,40.804581,147.17783,38.795132,73.134232,796.68433,3392.0049,109.69635
2015,FSU,999,0,0,2,96.545998,61.857368,63.921379,22.869473,38.311485,151.04558,44.49192,75.519104,817.91046,3531.6643,118.0016
2015,FSU,999,0,0,3,85.524139,54.54557,76.237045,41.354198,40.494797,142.20035,54.926598,77.735062,875.83496,3558.1555,130.911
2015,FSU,999,0,0,999,88.631332,57.673836,68.791084,29.663906,39.641823,146.82814,47.537708,75.944923,836.77356,3515.8511,121.53326
2015,FSU,999,0,1,1,77.956924,58.275131,39.427727,9.8067493,45.419987,158.05145,45.0466,78.361343,864.75684,3565.0085,116.71926
2015,FSU,999,0,1,2,97.290016,65.161629,39.642654,11.585587,42.173111,166.68486,51.428143,81.151337,887.16583,3726.2141,125.69685
2015,FSU,999,0,1,3,85.612038,58.62936,48.135689,18.342243,45.718842,151.46808,63.139069,83.404114,951.87439,3790.9253,142.76439
2015,FSU,999,0,1,999,89.036888,61.285732,42.953152,13.916081,44.184353,159.05299,54.845512,81.514114,908.47186,3721.3496,130.73822
2015,FSU,999,0,999,1,77.816704,57.019524,48.705353,13.740714,43.675697,153.942,42.683994,76.385872,839.03027,3499.6255,114.0651
2015,FSU,999,0,999,2,97.008171,63.909924,48.839809,15.860095,40.71027,160.76047,48.800598,79.017761,860.93079,3652.5156,122.78177
2015,FSU,999,0,999,3,85.578766,57.083462,58.773312,27.053303,43.741302,147.95982,60.030281,81.258125,923.09009,3702.8115,138.27734
