year,superregion2,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2005,Asia,0,27,1,999,132.54329,260.40561,29.090427,4.6386313,74.692375,83.635536,9.144599,56.334248,376.02667,1682.507,35.495285
2005,Asia,0,27,999,1,96.80648,221.46844,26.50947,4.360148,50.454659,72.967415,5.5438347,53.797756,340.65692,1571.422,16.84902
2005,Asia,0,27,999,2,118.95176,264.75977,27.114712,4.5797234,73.406044,76.917946,6.1302299,53.727726,351.69144,1595.0248,23.107924
2005,Asia,0,27,999,3,137.04912,265.582,29.040442,4.9641566,77.934326,89.272758,10.284617,56.592968,392.9733,1744.1797,41.713062
2005,Asia,0,27,999,999,120.35197,256.0274,27.627987,4.6616468,70.134804,80.196907,7.3871498,54.693306,363.09811,1639.6216,27.981281
2005,Asia,0,32,0,1,89.131653,232.73166,24.793051,4.3582945,46.149448,53.96648,3.6681147,52.213898,329.1088,1608.0592,12.134747
2005,Asia,0,32,0,2,109.69166,277.97311,24.892483,4.5580082,66.963455,52.622368,3.7298551,52.084389,337.37827,1626.6349,15.673569
2005,Asia,0,32,0,3,126.69836,286.69073,24.100292,5.2665844,72.581589,54.264343,5.3969984,52.999893,363.9924,1681.6945,24.427422
2005,Asia,0,32,0,999,110.48133,270.90802,24.628145,4.7323127,64.205994,53.41523,4.2278156,52.393021,343.75977,1639.5211,17.596296
2005,Asia,0,32,1,1,108.38598,248.55147,25.271441,4.7678399,53.547829,49.003544,4.6868148,53.288731,336.94043,1600.3584,16.236578
2005,Asia,0,32,1,2,130.81613,288.94879,26.168968,4.8393054,75.193024,55.120052,5.2114425,53.666012,351.15494,1658.0273,23.125126
2005,Asia,0,32,1,3,146.12398,278.43765,32.426128,4.5816455,76.945961,72.373665,9.9832907,58.405083,407.556,1901.7903,45.302002
2005,Asia,0,32,1,999,132.30855,277.60107,28.309139,4.7311177,71.834694,60.347687,6.8731561,55.342899,369.31308,1737.2026,30.024509
2005,Asia,0,32,999,1,97.191078,239.35347,24.993294,4.5297208,49.246243,51.889107,4.0945191,52.663799,332.38693,1604.8358,13.851679
2005,Asia,0,32,999,2,118.96297,282.79022,25.452721,4.6814671,70.575333,53.718578,4.3801088,52.778549,343.42471,1640.4127,18.943981
2005,Asia,0,32,999,3,136.44386,282.55029,28.27722,4.9229627,74.771118,63.349472,7.6978607,55.711582,385.84747,1792.1125,34.899834
2005,Asia,0,32,999,999,120.43073,273.95889,26.306036,4.7317681,67.683357,56.575222,5.4336295,53.737652,355.40762,1684.0469,23.261396
2005,Asia,0,37,0,1,89.399498,243.49861,24.611286,4.741889,44.12006,40.874092,2.9984848,51.544125,328.50125,1633.7576,10.820244
2005,Asia,0,37,0,2,109.81503,288.90289,24.499514,4.91925,63.588619,39.665447,2.9905739,51.546051,337.03864,1660.2672,13.856401
2005,Asia,0,37,0,3,126.755,297.78998,23.846821,5.6876483,68.923668,40.895977,4.3386836,52.785122,363.47964,1721.7838,21.422546
2005,Asia,0,37,0,999,110.70023,282.00729,24.322247,5.1182303,61.101307,40.300758,3.4073634,51.927177,343.36926,1673.5857,15.542081
2005,Asia,0,37,1,1,108.70533,259.37054,25.102739,5.1760201,51.053318,37.531181,3.8255317,52.739841,335.76312,1637.2433,14.365925
2005,Asia,0,37,1,2,131.22864,300.17789,25.723484,5.2251949,71.466606,41.668175,4.2006798,53.215622,350.01648,1694.3422,20.155401
2005,Asia,0,37,1,3,147.1559,289.63898,31.740505,5.0040393,73.155228,55.093983,8.2608881,57.83567,405.80927,1926.0463,39.269371
2005,Asia,0,37,1,999,132.86407,288.78482,27.80125,5.1355028,68.303886,45.794983,5.6108222,54.81115,367.70984,1768.2094,26.049185
2005,Asia,0,37,999,1,97.498024,250.15665,24.817444,4.9240007,47.028465,39.471786,3.3454194,52.045708,331.54749,1635.2197,12.307608
2005,Asia,0,37,999,2,119.18155,293.83469,25.034889,5.0530729,67.034523,40.541458,3.5198858,52.27634,342.71527,1675.172,16.611643
2005,Asia,0,37,999,3,136.85355,293.75519,27.754236,5.3492584,71.018311,47.924065,6.2801952,55.285168,384.43301,1822.8948,30.256819
2005,Asia,0,37,999,999,120.74124,285.07776,25.898359,5.1260552,64.364326,42.789837,4.4056087,53.233719,354.39639,1716.4536,20.302174
2005,Asia,0,42,0,1,89.20076,245.05797,26.127117,5.2349176,41.203754,34.24202,2.8173254,51.900597,336.06537,1675.0134,10.471375
2005,Asia,0,42,0,2,109.48376,291.24268,26.013958,5.6101036,59.495247,33.599426,2.8575754,51.731369,345.05154,1702.9623,13.409076
2005,Asia,0,42,0,3,126.34737,299.80148,25.288706,6.3756156,64.440559,34.919594,4.1512675,53.025764,372.80023,1764.8483,20.939472
2005,Asia,0,42,0,999,110.37459,284.05698,25.814093,5.7666392,57.129688,34.143822,3.2484825,52.167072,351.70758,1716.1239,15.109179
2005,Asia,0,42,1,1,108.44779,260.91437,26.52112,5.8389192,47.64439,31.774942,3.6261709,53.181702,343.5769,1683.4728,13.925996
2005,Asia,0,42,1,2,130.78171,302.47379,27.20541,5.7604036,66.794052,35.519001,4.0056939,53.572323,358.88467,1730.8842,19.59263
2005,Asia,0,42,1,3,146.41609,290.25818,33.652027,5.5040174,68.165169,47.056244,7.877398,58.098717,417.87973,1987.48,38.448982
2005,Asia,0,42,1,999,132.46304,290.3158,29.465303,5.6799536,63.782276,39.100441,5.3687186,55.175579,377.90335,1817.1276,25.529282
2005,Asia,0,42,999,1,97.284431,251.71759,26.292595,5.4885955,43.908791,33.205856,3.157037,52.438652,339.22018,1678.5663,11.922301
2005,Asia,0,42,999,2,118.83022,296.17139,26.536818,5.6760616,62.698277,34.441818,3.3614192,52.539261,351.12213,1715.2156,16.122686
2005,Asia,0,42,999,3,136.40649,295.01804,29.480686,5.9387412,66.307457,41.002895,6.0189304,55.568501,395.3956,1876.4387,29.715834
2005,Asia,0,42,999,999,120.44894,286.91156,27.479378,5.7271028,60.163876,36.404491,4.2155027,53.539227,363.65524,1762.1908,19.861692
2005,Asia,0,47,0,1,88.917076,244.41687,27.661442,6.0359321,38.512775,29.322662,2.683305,52.174393,342.63239,1715.114,10.39799
2005,Asia,0,47,0,2,109.01994,291.02478,27.620636,6.2887068,55.857903,29.100645,2.7519367,51.959949,352.52493,1733.6332,13.351571
2005,Asia,0,47,0,3,125.61726,298.47635,27.094687,7.2504449,60.364578,30.700321,4.0666752,53.446026,382.80228,1817.7021,21.243574
2005,Asia,0,47,0,999,109.89432,283.40503,27.465815,6.5338244,53.561184,29.645323,3.1460617,52.46769,359.82925,1755.8223,15.17554
2005,Asia,0,47,1,1,108.06093,259.84634,28.133078,6.4073467,44.513481,27.634068,3.4727831,53.188862,350.99121,1715.9204,13.935467
2005,Asia,0,47,1,2,129.95081,301.66626,29.140322,6.4056273,62.564148,31.310436,3.9281046,53.624306,368.53046,1776.2885,19.867836
2005,Asia,0,47,1,3,144.72478,287.0011,36.68346,5.8990741,63.436825,41.658009,7.7974186,59.057056,432.56848,2059.4932,39.56377
2005,Asia,0,47,1,999,131.61926,288.53424,31.82855,6.2131968,59.636539,34.583736,5.3181334,55.612801,389.72925,1873.1447,26.290739
2005,Asia,0,47,999,1,96.979408,250.91492,27.860069,6.1923513,41.03994,28.611519,3.0157893,52.601631,346.15265,1715.4537,11.887778
2005,Asia,0,47,999,2,118.2718,295.72852,28.292366,6.3403873,58.822197,30.077415,3.2718265,52.695625,359.5997,1752.4875,16.231892
2005,Asia,0,47,999,3,135.40941,292.59558,32.008705,6.5578995,61.939034,36.315876,5.9785924,56.321545,408.30627,1941.6143,30.632238
2005,Asia,0,47,999,999,119.93243,285.77499,29.481638,6.3856769,56.368332,31.927139,4.1496778,53.920902,373.64468,1810.0317,20.311371
2005,Asia,0,52,0,1,88.965706,253.39694,26.306509,5.9388032,37.801697,22.395563,2.1700683,50.377056,337.45178,1692.4618,9.5474281
2005,Asia,0,52,0,2,108.82847,298.25906,26.298738,6.1367397,54.155819,22.004063,2.1534188,50.327442,348.00449,1719.8807,12.333755
2005,Asia,0,52,0,3,125.10886,305.69702,26.557827,7.0501018,58.401249,23.706818,3.2845962,52.23661,379.76773,1802.9426,19.713165
2005,Asia,0,52,0,999,109.828,291.302,26.381737,6.3826566,52.101559,22.620066,2.5122135,50.937462,355.79642,1740.2935,14.074692
2005,Asia,0,52,1,1,107.89299,268.82776,27.4237,6.3235435,43.552742,21.528639,2.8308926,51.80978,346.4166,1713.1311,12.908419
2005,Asia,0,52,1,2,129.23955,308.04068,29.170347,6.2501569,60.439754,25.023342,3.2328858,52.658134,366.80994,1789.006,19.054811
2005,Asia,0,52,1,3,142.6207,294.78284,38.378433,5.7997489,61.182198,34.76442,6.8378768,58.25219,435.62827,2058.7834,38.829193
2005,Asia,0,52,1,999,130.63347,296.09689,32.394375,6.0903473,57.769337,28.145788,4.5444164,54.654011,389.62097,1879.1406,25.559237
2005,Asia,0,52,999,1,96.975212,259.92685,26.779276,6.101615,40.235382,22.028706,2.4497108,50.983345,341.24545,1701.2085,10.969707
2005,Asia,0,52,999,2,117.90854,302.6105,27.576202,6.1871943,56.951294,23.347219,2.6336305,51.364277,356.37027,1750.6318,15.323684
2005,Asia,0,52,999,3,134.11888,300.08157,32.639645,6.4067836,59.832077,29.396063,5.1127939,55.331684,408.50854,1934.5753,29.54855
2005,Asia,0,52,999,999,119.4986,293.5307,29.176476,6.246788,54.736004,25.18848,3.4568033,52.664955,371.51843,1804.8312,19.412834
2005,Asia,0,57,0,1,88.019035,249.68062,26.963255,6.3734102,35.896534,19.146942,2.1138461,50.600899,344.55115,1697.7949,9.8715572
2005,Asia,0,57,0,2,107.56766,294.05801,27.276583,6.722702,51.376667,19.166298,2.1087782,50.403214,355.49854,1721.1467,12.954345
2005,Asia,0,57,0,3,122.88373,299.82971,29.084595,7.6118269,55.12291,21.612635,3.3261921,51.962608,391.05814,1824.0129,21.534655
2005,Asia,0,57,0,999,108.42486,286.76144,27.788355,6.9341874,49.383743,19.942049,2.4978554,50.940948,364.57886,1749.1262,15.054528
2005,Asia,0,57,1,1,106.31271,263.26212,29.344063,6.6249065,41.073723,19.005125,2.8601141,51.925426,356.69583,1721.2653,13.723408
2005,Asia,0,57,1,2,126.27231,300.72339,32.669289,6.5031152,56.660545,23.369791,3.4216902,53.241062,381.99796,1818.3562,21.457092
2005,Asia,0,57,1,3,136.85963,285.13284,45.371628,5.6922512,56.705914,33.056023,7.2730508,59.151009,459.96768,2129.3237,44.697041
2005,Asia,0,57,1,999,127.27741,288.17865,37.288212,6.1932878,54.099289,26.58926,4.8960724,55.428391,409.54037,1928.8364,29.634708
2005,Asia,0,57,999,1,95.864189,255.50497,27.984251,6.4812627,38.116745,19.086124,2.4338796,51.168915,349.75931,1707.86,11.523405
2005,Asia,0,57,999,2,116.10658,297.10083,29.738426,6.622457,53.78883,21.085251,2.7081406,51.69873,367.59589,1765.524,16.835966
2005,Asia,0,57,999,3,130.48517,291.83615,37.943043,6.5677781,55.983898,27.836643,5.4728713,55.872349,428.53772,1990.0701,34.132576
2005,Asia,0,57,999,999,117.52935,287.44586,32.376133,6.5763841,51.66103,23.152197,3.6560299,53.108078,386.29221,1835.9141,22.095757
2005,Asia,0,62,0,1,87.293289,245.86227,28.271544,6.4635096,34.334534,16.82428,2.0490994,49.776264,348.87454,1677.7637,10.041644
2005,Asia,0,62,0,2,106.58022,289.4808,28.623203,6.8315535,49.050507,16.829412,2.0496421,49.724216,360.13135,1707.2339,13.197764
2005,Asia,0,62,0,3,121.66449,294.90256,30.619204,7.9461565,52.57972,19.034166,3.2611034,51.794888,396.95044,1813.6118,22.054884
2005,Asia,0,62,0,999,107.43827,282.25281,29.188778,7.1121154,47.15517,17.532883,2.4366503,50.396587,369.58432,1735.1727,15.379678
2005,Asia,0,62,1,1,105.33221,258.84991,30.894186,6.8799753,39.196045,16.826996,2.7965932,51.358273,361.95169,1719.8411,14.069784
2005,Asia,0,62,1,2,124.83966,295.33847,34.665821,6.6624846,53.968529,20.914434,3.3732212,52.772709,388.49582,1823.3196,22.251984
2005,Asia,0,62,1,3,134.9023,279.74301,48.408947,5.8380475,53.899952,29.62561,7.1669607,58.727268,468.82693,2127.7573,46.442844
2005,Asia,0,62,1,999,125.79269,282.95441,39.706116,6.3586893,51.525444,23.83189,4.8405104,54.992462,417.22195,1931.7144,30.8717
2005,Asia,0,62,999,1,95.051529,251.44804,29.399496,6.6426244,36.425385,16.825449,2.3705838,50.456657,354.49878,1695.8605,11.774078
2005,Asia,0,62,999,2,114.96066,292.16925,31.396547,6.7539568,51.307705,18.704292,2.6571176,51.123367,373.14963,1760.5131,17.353327
2005,Asia,0,62,999,3,128.94351,286.5668,40.401196,6.7869763,53.305672,24.858051,5.4088054,55.606773,436.47293,1986.3501,35.465015
2005,Asia,0,62,999,999,116.37215,282.59433,34.308014,6.7453914,49.282368,20.598877,3.6067109,52.633595,392.77158,1830.8379,22.920301
2005,Asia,0,67,0,1,86.741325,244.09882,29.636457,6.4133844,33.34536,14.600754,1.8811938,48.866261,348.5188,1657.7477,10.05633
2005,Asia,0,67,0,2,105.72543,286.08536,29.790012,6.6255322,47.374249,14.52708,1.86604,48.952469,360.24475,1704.6949,13.119407
2005,Asia,0,67,0,3,120.57458,291.88007,31.636595,7.4476123,50.793621,16.231323,2.9413493,50.965839,396.58057,1800.2988,21.876156
2005,Asia,0,67,0,999,106.60774,279.38837,30.349201,6.8451977,45.610851,15.087027,2.2129641,49.578701,369.47559,1725.7048,15.295694
2005,Asia,0,67,1,1,104.47232,257.09204,32.05151,6.6262879,38.146328,14.424666,2.5282052,50.597076,361.04938,1710.0934,14.138163
2005,Asia,0,67,1,2,123.69295,292.10953,36.019524,6.4439116,52.20953,18.17622,3.0898647,51.920189,388.8544,1796.7308,22.501652
2005,Asia,0,67,1,3,133.40356,276.31122,50.52953,5.5093389,52.119476,25.965326,6.743525,58.141632,471.32367,2124.4995,47.459179
2005,Asia,0,67,1,999,124.58482,279.92953,41.358471,6.0881886,49.89621,20.779772,4.5050378,54.270588,418.34879,1917.8182,31.435757
2005,Asia,0,67,999,1,94.357307,249.67979,30.673792,6.5048327,35.407516,14.525119,2.1591041,49.609695,353.90106,1680.2317,11.809596
2005,Asia,0,67,999,2,113.96274,288.84714,32.645966,6.5422664,49.591011,16.200048,2.42711,50.313034,373.36099,1746.8892,17.420753
2005,Asia,0,67,999,3,127.62785,283.32047,42.023758,6.3819671,51.522564,21.582989,5.0317512,54.911026,437.67365,1978.5414,35.941471
2005,Asia,0,67,999,999,115.35299,279.65161,35.704842,6.4769382,47.695534,17.856356,3.327981,51.861149,393.25076,1819.1615,23.147293
2005,Asia,0,72,0,1,85.833199,238.77933,32.02906,6.2073274,32.092934,13.444586,1.8311368,48.307255,350.32401,1654.5009,10.281093
2005,Asia,0,72,0,2,104.55263,279.366,32.122917,6.5305409,45.591198,13.445737,1.8324724,48.195568,362.98422,1683.8008,13.509529
2005,Asia,0,72,0,3,118.90726,285.63492,33.782139,7.2859912,48.893616,14.931893,2.8670909,50.58379,400.38089,1792.729,22.673378
2005,Asia,0,72,0,999,105.36325,273.15372,32.635956,6.7073064,43.915535,13.922061,2.1639671,48.984009,372.41113,1712.7942,15.793996
2005,Asia,0,72,1,1,103.23764,252.3775,34.142254,6.6405272,36.824059,13.327488,2.4328818,49.717461,362.67236,1687.2252,14.595989
2005,Asia,0,72,1,2,121.90255,285.37143,38.788956,6.3323555,50.215611,17.097229,3.0428464,51.569664,393.68152,1795.3193,23.853724
2005,Asia,0,72,1,3,130.59322,271.09991,54.330288,5.3564076,50.101311,24.534288,6.6637821,57.592922,479.96497,2095.0547,50.532829
2005,Asia,0,72,1,999,122.58279,274.18457,44.551258,5.9730911,48.049038,19.610062,4.4601741,53.794804,424.84854,1903.5298,33.542938
2005,Asia,0,72,999,1,93.299225,244.61256,32.935562,6.393158,34.122456,13.394354,2.0892687,48.912193,355.62112,1668.5387,12.132064
2005,Asia,0,72,999,2,112.54896,282.13379,35.195198,6.4391999,47.722523,15.128656,2.3903165,49.750641,377.13217,1735.198,18.277018
2005,Asia,0,72,999,3,125.40897,277.54807,45.214516,6.212429,49.565544,20.27438,4.9794564,54.483463,444.65909,1960.934,38.173542
2005,Asia,0,72,999,999,113.80588,273.65912,38.477947,6.3473258,45.942162,16.71085,3.2897823,51.342712,398.12085,1806.3107,24.496187
2005,Asia,0,77,0,1,84.860756,231.32643,34.413498,6.5695591,30.860779,12.855178,1.8197463,47.816288,352.42593,1643.8141,10.971236
2005,Asia,0,77,0,2,103.10686,270.71439,34.669109,6.6696162,43.839298,12.991437,1.834872,47.761753,366.2486,1666.9352,14.513925
2005,Asia,0,77,0,3,116.83263,276.57916,36.838482,7.4498606,47.026989,14.759712,2.8993995,50.155872,407.22815,1768.0062,24.921833
2005,Asia,0,77,0,999,103.8846,264.68323,35.32143,6.902595,42.259232,13.537668,2.1771874,48.549458,376.75925,1695.0682,17.176941
2005,Asia,0,77,1,1,101.73222,245.06088,36.627182,6.8517232,35.428825,12.925938,2.4126551,49.271793,365.8493,1669.3077,15.779042
2005,Asia,0,77,1,2,119.37595,275.98959,42.590752,6.295433,48.125061,17.129045,3.1384323,51.017849,402.3067,1779.6381,26.651396
2005,Asia,0,77,1,3,126.93083,262.392,59.756664,5.1215305,47.990341,24.494352,6.8560228,57.610786,494.61749,2080.9382,56.17979
2005,Asia,0,77,1,999,119.98707,265.41455,49.13763,5.8701625,46.147499,19.689535,4.6417928,53.614609,436.8497,1893.6954,37.820374
2005,Asia,0,77,999,1,92.120918,237.23665,35.366093,6.6909804,32.826508,12.885627,2.074888,48.442619,358.2023,1654.7845,13.040141
2005,Asia,0,77,999,2,110.72643,273.185,38.379185,6.4943686,45.846519,14.929272,2.44539,49.286732,383.13629,1719.7192,20.198467
