year,superregion2,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
2000,Asia,0,999,1,2,123.3217,287.66052,28.329865,4.9864678,67.277077,50.036499,9.7100277,49.165119,378.10309,1555.7489,42.128033
2000,Asia,0,999,1,3,141.43433,285.04065,34.485245,5.069387,67.661545,60.38884,15.671051,52.796082,433.67068,1878.6313,72.931602
2000,Asia,0,999,1,999,125.02689,278.04529,29.700052,5.017673,63.591808,51.944237,11.498388,50.20789,393.15027,1631.4258,49.861076
2000,Asia,0,999,999,1,91.662056,243.67128,23.876995,4.5456624,47.812595,43.579929,6.7283111,46.994911,345.76968,1362.004,23.366215
2000,Asia,0,999,999,2,110.76048,285.70099,26.090946,4.5107284,64.640541,45.766857,7.476675,47.453629,358.44769,1474.1804,32.76833
2000,Asia,0,999,999,3,129.3905,294.93695,28.372866,5.0853906,67.139572,52.384407,11.270386,49.357075,397.16635,1684.2791,54.974304
2000,Asia,0,999,999,999,111.86137,277.92593,26.25782,4.7041564,61.142628,47.332634,8.5034437,47.947525,367.63892,1512.9688,37.495132
2000,Asia,1,0,0,1,106.74175,217.46048,28.427168,3.8704958,47.996433,49.866856,11.11707,48.5061,431.67935,1297.1715,34.711143
2000,Asia,1,0,0,2,130.35835,261.26138,30.279966,3.9742444,66.528824,49.440475,11.9409,48.167427,439.8609,1348.5151,45.938255
2000,Asia,1,0,0,3,153.42102,281.67426,25.756998,4.9526038,69.340279,52.603806,15.359159,47.637329,468.31436,1431.9019,70.139885
2000,Asia,1,0,0,999,130.21596,254.62798,28.465076,4.2234397,62.062881,50.462708,12.680445,48.112682,445.64056,1357.6759,49.641277
2000,Asia,1,0,1,1,129.50586,228.62695,29.670921,4.6987801,52.723297,46.62355,15.683063,50.302006,456.22156,1313.9176,47.535686
2000,Asia,1,0,1,2,158.03209,267.07437,31.999477,4.9143047,70.767921,54.317493,18.815868,50.632774,479.74088,1438.9075,71.539902
2000,Asia,1,0,1,3,186.5555,270.06979,33.97377,5.348516,70.801918,64.284828,30.181103,53.203297,550.22723,1697.4055,126.3447
2000,Asia,1,0,1,999,160.40556,258.43039,32.074944,5.0053058,66.252701,55.71743,21.827013,51.408588,497.3898,1493.915,83.828125
2000,Asia,1,0,999,1,114.96027,221.4919,28.8762,4.1695309,49.702969,48.695927,12.765529,49.154472,440.53979,1303.2173,39.341183
2000,Asia,1,0,999,2,140.91234,263.4783,30.93574,4.332757,68.145493,51.300434,14.562817,49.107639,455.07001,1382.9883,55.701996
2000,Asia,1,0,999,3,167.62993,276.698,29.280558,5.1223807,69.967072,57.612926,21.715183,50.024158,503.44067,1545.7566,94.241928
2000,Asia,1,0,999,999,141.99847,256.112,29.873949,4.5285892,63.698097,52.513542,16.250204,49.399021,465.83746,1410.8478,62.98386
2000,Asia,1,1,0,1,92.699699,255.94843,26.497921,4.4740019,42.458263,30.161673,3.3042884,46.241001,325.22052,1458.3855,13.289359
2000,Asia,1,1,0,2,112.36266,301.44543,27.819469,4.3120308,57.603554,29.525574,3.4319499,46.02774,334.86612,1536.3561,17.641315
2000,Asia,1,1,0,3,131.27576,319.5415,26.231207,5.1504688,60.041191,31.756653,4.4411993,46.173126,363.43021,1661.3115,27.986546
2000,Asia,1,1,0,999,112.79781,294.72516,26.987841,4.6077766,54.286758,30.367405,3.7016578,46.128548,340.88605,1553.1224,19.59197
2000,Asia,1,1,1,1,112.14886,266.8714,28.622952,5.0600781,46.553833,29.116854,4.748467,48.021629,345.28329,1507.6625,18.645397
2000,Asia,1,1,1,2,135.91898,304.49463,33.371845,4.8942409,60.681747,34.568287,5.8104725,49.141624,377.70313,1712.8893,30.76012
2000,Asia,1,1,1,3,158.88034,300.15512,41.563011,4.7503638,59.711769,41.125381,9.9167833,52.970264,452.39362,2093.2258,58.177872
2000,Asia,1,1,1,999,139.11014,294.4718,35.344688,4.8780236,57.162441,35.778542,7.0944157,50.309715,398.1264,1807.9103,38.209351
2000,Asia,1,1,999,1,99.844353,259.96097,27.278551,4.6892972,43.962772,29.777859,3.8348076,46.895115,332.59058,1476.4874,15.2569
2000,Asia,1,1,999,2,121.66869,302.65005,30.012959,4.5420356,58.819611,31.517721,4.3715954,47.257896,351.78906,1606.0964,22.823956
2000,Asia,1,1,999,3,143.99529,310.60873,33.295738,4.9661102,59.8894,36.07354,6.9642181,49.305088,404.42242,1860.3273,41.897991
2000,Asia,1,1,999,999,123.58057,294.62134,30.41247,4.7185235,55.46521,32.584885,5.0920067,47.841988,364.34308,1657.5342,27.221355
2000,Asia,1,999,0,1,97.733559,242.15106,27.189528,4.2576537,44.443611,37.225681,6.1050525,47.053001,363.3844,1400.5927,20.968746
2000,Asia,1,999,0,2,118.56,287.60687,28.666811,4.195704,60.677227,36.383846,6.3622527,46.764603,371.02408,1471.6676,27.386185
2000,Asia,1,999,0,3,138.63345,306.96024,26.073652,5.0847282,63.130787,38.68306,8.0686617,46.659603,398.27768,1585.0907,41.991875
2000,Asia,1,999,0,999,118.80093,280.9057,27.496965,4.4753151,56.966785,37.293217,6.7961822,46.812374,376.9895,1485.762,29.948416
2000,Asia,1,999,1,1,118.26255,253.40048,28.992079,4.9328175,48.726913,35.283276,8.5999832,48.824848,384.35928,1439.4192,28.821484
2000,Asia,1,999,1,2,143.24925,292.09021,32.91692,4.9008923,64.025215,41.114944,10.121626,49.635929,411.52759,1622.0673,44.278198
2000,Asia,1,999,1,3,167.29858,291.00372,39.254505,4.9323101,63.085178,48.170044,16.080805,53.041145,482.15271,1972.8247,78.912926
2000,Asia,1,999,1,999,146.06349,282.70355,34.27705,4.9195833,60.130585,42.288975,11.904896,50.668514,430.53781,1705.3845,53.104771
2000,Asia,1,999,999,1,105.22868,246.25822,27.847637,4.5041556,46.007442,36.516514,7.0159488,47.699905,371.04233,1414.7683,23.835772
2000,Asia,1,999,999,2,128.19894,289.35721,30.326099,4.4710169,61.984314,38.230919,7.8299532,47.885597,386.8371,1530.3853,33.98101
2000,Asia,1,999,999,3,151.54895,299.77078,32.012478,5.0160542,63.110237,42.957561,11.67865,49.534901,436.06879,1759.7899,58.627193
2000,Asia,1,999,999,999,129.79364,281.63062,30.230804,4.6544514,58.242477,39.307587,8.8560972,48.367233,398.58102,1574.3173,39.285427
2000,Asia,999,0,0,1,99.713303,216.13976,26.514845,3.9141638,48.616352,54.485664,10.802505,48.131691,416.43073,1274.0923,34.289654
2000,Asia,999,0,0,2,121.33815,259.65524,28.26116,4.0068083,67.433296,53.730625,11.56288,47.957672,424.45789,1327.7894,45.30851
2000,Asia,999,0,0,3,142.56676,279.66833,24.600796,4.9876056,70.967415,57.187386,14.904894,47.575222,450.04919,1408.0822,68.852318
2000,Asia,999,0,0,999,121.28552,253.06099,26.721004,4.2608724,63.118713,54.932102,12.302757,47.897621,429.49963,1335.54,48.918606
2000,Asia,999,0,1,1,120.87826,227.07253,27.561171,4.7528982,53.59721,51.06879,15.226614,49.852383,439.76602,1290.0354,46.812828
2000,Asia,999,0,1,2,146.77737,264.89615,29.901344,4.9755001,72.083801,59.726524,18.261978,50.404274,460.85184,1413.3904,69.881981
2000,Asia,999,0,1,3,171.85559,267.04849,32.305737,5.4103022,72.730751,71.483147,29.451618,53.128918,524.13129,1664.8319,121.79635
2000,Asia,999,0,1,999,148.70201,256.16354,30.12159,5.0654616,67.680061,61.499481,21.250284,51.178707,476.77145,1466.7573,81.500214
2000,Asia,999,0,999,1,107.35848,220.08888,26.892797,4.2171302,50.415531,53.251427,12.400576,48.753239,424.85989,1279.8513,38.813255
2000,Asia,999,0,999,2,131.03897,261.65378,28.886616,4.3762026,69.206688,56.017059,14.117469,48.89064,438.33609,1360.4319,54.679195
2000,Asia,999,0,999,3,155.12103,274.259,27.903418,5.1687889,71.723251,63.315075,21.140158,49.955742,481.80353,1518.1346,91.546089
2000,Asia,999,0,999,999,131.98688,254.272,28.04834,4.574924,64.899124,57.495518,15.795203,49.178314,447.95102,1386.7574,61.636028
2000,Asia,999,1,0,1,86.61631,255.25108,24.525364,4.4790721,43.33902,32.93581,3.2033372,45.890602,313.46066,1431.764,13.052395
2000,Asia,999,1,0,2,104.67665,300.22482,25.749598,4.3069191,58.818501,32.2384,3.3125308,45.805676,322.50903,1510.5752,17.253571
2000,Asia,999,1,0,3,122.01102,317.8223,24.798395,5.144908,61.882748,34.788502,4.2993774,46.130653,348.22156,1631.274,27.07748
2000,Asia,999,1,0,999,105.10186,293.5658,25.136616,4.6056895,55.623215,33.193783,3.5813472,45.926376,327.86194,1526.0308,19.100689
2000,Asia,999,1,1,1,104.62399,265.70343,26.45829,5.0812206,47.675446,32.038948,4.6176786,47.657825,332.16409,1480.3198,18.186176
2000,Asia,999,1,1,2,126.16073,302.59146,30.939728,4.9283996,62.400749,38.445694,5.6453414,48.882092,360.67972,1677.854,29.542715
2000,Asia,999,1,1,3,146.21695,297.49695,38.903675,4.8160481,62.069767,46.566936,9.7087412,52.821152,427.45416,2043.4246,55.045406
2000,Asia,999,1,1,999,128.7464,292.45175,32.877693,4.9211183,58.981934,40.010731,6.9159656,50.062778,378.95691,1768.6437,36.418926
2000,Asia,999,1,999,1,93.23716,259.09406,25.23604,4.7004633,44.933384,32.60606,3.723346,46.540352,320.33731,1449.6163,14.939924
2000,Asia,999,1,999,2,113.14832,301.15802,27.796186,4.5519834,60.231064,34.686081,4.2324119,47.018776,337.56064,1576.5371,22.099464
2000,Asia,999,1,999,3,133.10315,308.50839,31.261997,4.9942112,61.968449,40.185852,6.7781644,49.196507,384.52911,1820.1379,39.893505
2000,Asia,999,1,999,999,114.76646,293.11044,28.300745,4.7346196,56.996075,35.980179,4.9443569,47.617111,348.74677,1625.1976,26.179436
2000,Asia,999,999,0,1,91.396919,240.97482,25.251556,4.272872,45.265331,40.801846,5.9771533,46.708637,351.04636,1374.2114,20.804329
2000,Asia,999,999,0,2,110.51794,286.00168,26.630117,4.2017045,61.838726,39.773273,6.204987,46.560135,358.25089,1446.493,27.089237
2000,Asia,999,999,0,3,128.97096,304.90381,24.731491,5.0916471,64.958717,42.372513,7.890286,46.61977,382.69925,1555.7037,41.22197
2000,Asia,999,999,0,999,110.78165,279.35031,25.692671,4.4846735,58.253822,40.823025,6.6421971,46.618202,363.53253,1459.1765,29.565529
2000,Asia,999,999,1,1,110.45253,251.85092,26.853765,4.9634886,49.798904,38.862778,8.4218922,48.444759,370.7486,1412.0864,28.451286
2000,Asia,999,999,1,2,133.13396,289.84167,30.588512,4.9443307,65.675873,45.643562,9.9126978,49.396946,394.56119,1588.4038,43.186764
2000,Asia,999,999,1,3,154.22289,287.98911,36.843403,5.0016098,65.398766,54.347275,15.873653,52.917255,457.64258,1925.2052,75.889061
2000,Asia,999,999,1,999,135.40503,280.34338,31.958055,4.9692817,61.884258,47.180935,11.698934,50.435135,411.59494,1667.9124,51.461311
2000,Asia,999,999,999,1,98.358498,244.9482,25.836891,4.5251746,46.921577,40.093449,6.8702884,47.342896,358.24417,1388.0482,23.597988
2000,Asia,999,999,999,2,119.33437,287.49863,28.173223,4.4912038,63.334568,42.061695,7.6503696,47.666012,372.40579,1501.8143,33.364563
2000,Asia,999,999,999,3,140.29813,297.31644,30.164488,5.0512595,65.156113,47.743988,11.471356,49.444611,416.31631,1721.4497,56.772465
2000,Asia,999,999,999,999,120.69032,279.74994,28.213917,4.6796842,59.714741,43.381504,8.6770725,48.154167,382.87326,1543.1737,38.376583
2000,FSU,0,0,0,1,71.920731,59.562218,159.99171,21.587799,59.08379,182.88757,42.545837,66.170639,658.05865,2740.4219,152.73103
2000,FSU,0,0,0,2,88.524239,64.888664,151.59166,46.249805,59.210526,189.25198,44.979439,69.67041,698.67578,2828.7747,150.15576
2000,FSU,0,0,0,3,81.270241,63.111423,105.04473,71.285896,69.214058,165.73352,57.089493,70.651009,727.83649,2845.1445,175.46342
2000,FSU,0,0,0,999,82.910561,63.435822,122.64661,60.578239,65.534531,173.97398,52.494755,70.075623,714.63263,2833.6965,166.33298
2000,FSU,0,0,1,1,72.075104,64.520576,101.95678,13.366753,70.504822,209.4726,49.187126,70.081116,710.66211,2813.5513,159.00346
2000,FSU,0,0,1,2,87.458,69.684525,96.887749,22.860872,68.27636,218.5896,53.020687,74.376892,752.41394,2960.0171,160.57753
2000,FSU,0,0,1,3,79.558739,67.54612,55.094166,27.382305,80.512604,190.31564,68.326439,75.835495,789.38947,2982.2385,189.07957
2000,FSU,0,0,1,999,81.296043,67.960365,69.134445,25.361687,76.610115,199.1105,63.073692,75.114502,774.87781,2966.7107,179.61008
2000,FSU,0,0,999,1,72.012001,62.493637,125.68107,16.727463,65.835983,198.60483,46.472214,68.482536,689.1582,2783.6567,156.43933
2000,FSU,0,0,999,2,87.898735,67.702133,119.49986,32.528793,64.528954,206.46275,49.6968,72.431442,730.20099,2905.7673,156.26964
2000,FSU,0,0,999,3,80.196693,65.893089,73.713135,43.747276,76.301094,181.15271,64.137886,73.902985,766.44568,2931.137,184.00418
2000,FSU,0,0,999,999,81.919968,66.211891,89.81382,38.97086,72.33004,189.39668,58.985542,73.167267,751.59656,2915.3086,174.47925
2000,FSU,0,1,0,1,77.964035,128.75345,137.53131,6.8086286,70.655327,73.08931,22.197243,67.67485,520.40851,2831.5481,115.48495
2000,FSU,0,1,0,2,96.156189,142.93352,141.74232,12.549989,68.611435,77.354881,24.591372,73.350197,556.26337,3009.5667,111.44104
2000,FSU,0,1,0,3,89.067993,138.86955,91.316818,17.428595,79.500267,66.496246,31.303347,74.030525,581.07275,3018.2512,130.33862
2000,FSU,0,1,0,999,90.453186,139.41922,109.33604,15.28429,75.683197,70.157478,28.712191,73.41362,569.73407,3003.4917,123.74649
2000,FSU,0,1,1,1,80.028687,138.22025,82.219627,4.9219446,82.021416,82.245811,26.016447,71.523956,564.65247,2903.1838,117.64342
2000,FSU,0,1,1,2,96.674194,150.27269,82.500397,6.9261675,77.718559,86.718765,28.762617,77.33596,600.46997,3103.9822,116.89291
2000,FSU,0,1,1,3,89.197227,144.668,45.339294,8.0674553,90.494049,74.756096,37.587868,78.361443,632.38,3100.0747,136.88177
2000,FSU,0,1,1,999,90.672585,145.79796,57.338734,7.5849977,86.606895,78.370811,34.578949,77.700897,620.03516,3089.9724,130.46124
2000,FSU,0,1,999,1,79.21833,134.50464,103.92883,5.6624465,77.560349,78.651985,24.517452,70.013229,547.28723,2875.0674,116.79624
2000,FSU,0,1,999,2,96.474838,147.44817,105.29998,9.0905256,74.213631,83.115028,27.157291,75.802025,583.45685,3067.646,114.79473
2000,FSU,0,1,999,3,89.152557,142.66415,61.228279,11.302493,86.694801,71.901642,35.41605,76.864754,614.64917,3071.7979,134.62059
2000,FSU,0,1,999,999,90.59375,143.50612,76.020973,10.351295,82.682091,75.419823,32.471066,76.160507,601.96234,3058.9004,128.04868
2000,FSU,0,999,0,1,76.03492,106.6665,144.70103,11.526379,66.961502,108.13869,28.692844,67.194687,564.34869,2802.4592,127.3745
2000,FSU,0,999,0,2,93.579041,116.57943,145.06824,23.929705,65.436951,115.14016,31.475992,72.10762,604.35303,2948.5171,124.51418
2000,FSU,0,999,0,3,86.49192,113.84202,95.85199,35.220959,76.102104,99.280388,39.82209,72.91407,629.55786,2961.0635,145.24611
2000,FSU,0,999,0,999,87.950211,114.20454,113.75309,30.314844,72.315422,104.60843,36.604309,72.305923,617.81787,2947.1462,137.87859
2000,FSU,0,999,1,1,77.605682,115.76814,88.232414,7.4945984,78.512962,121.00459,33.075237,71.084404,609.13336,2875.8779,130.24347
2000,FSU,0,999,1,2,93.802193,125.15936,86.983871,11.89183,74.776123,127.8131,36.322056,76.413841,647.81964,3059.1189,130.50616
2000,FSU,0,999,1,3,86.259575,121.16255,48.312412,13.954293,87.451881,109.97668,46.956459,77.591576,680.23383,3064.1602,152.79077
2000,FSU,0,999,1,999,87.797607,121.93189,60.955456,13.03557,83.54174,115.39123,43.315823,76.907867,667.51196,3052.1787,145.53093
2000,FSU,0,999,999,1,76.981224,112.14978,110.68153,9.097434,73.920677,115.88976,31.333015,69.538048,591.32916,2846.6902,129.10292
2000,FSU,0,999,999,2,93.714264,121.77861,109.8708,16.635101,71.096214,122.8196,34.412563,74.717064,630.6925,3015.5386,128.14514
2000,FSU,0,999,999,3,86.34185,118.5703,65.14653,21.484976,83.432838,106.18904,44.430126,75.935234,662.28906,3027.6528,150.11916
2000,FSU,0,999,999,999,87.853745,119.08925,80.378067,19.39208,79.411926,111.42458,40.846867,75.214958,649.23108,3013.5405,142.71588
2000,FSU,1,0,0,1,81.185089,61.109196,158.57887,20.228497,56.342846,146.16968,44.653618,64.312706,730.16656,2825.1033,154.88438
2000,FSU,1,0,0,2,100.49228,66.764687,142.51071,43.802559,57.363857,151.27403,47.127327,67.570915,776.72504,2912.4294,153.26851
2000,FSU,1,0,0,3,91.691597,64.5289,98.899071,67.481972,67.400177,132.16595,59.655918,68.567238,810.21478,2928.4851,179.24634
2000,FSU,1,0,0,999,93.733971,65.001625,115.88866,57.344517,63.654903,138.86331,54.906891,68.001396,795.06494,2917.2263,169.8139
2000,FSU,1,0,1,1,81.236504,65.939537,95.620728,12.50246,67.803085,167.9971,51.517784,67.951447,788.02643,2902.6875,162.18576
2000,FSU,1,0,1,2,99.444572,71.418777,91.697433,21.269657,65.534706,174.27209,55.500626,72.161377,835.83197,3044.9204,164.44009
2000,FSU,1,0,1,3,89.59845,68.785141,52.093178,25.682089,78.179787,152.00954,71.429131,73.475578,876.74487,3069.4319,193.68806
2000,FSU,1,0,1,999,91.817574,69.344582,65.343651,23.738968,74.146431,158.9827,65.965118,72.807243,860.60455,3053.396,183.93855
2000,FSU,1,0,999,1,81.215485,63.964607,121.36186,15.661336,63.117443,159.07272,48.711296,66.463715,764.36981,2870.9666,159.20052
2000,FSU,1,0,999,2,99.878014,69.493332,112.7194,30.591747,62.154343,164.75757,52.036507,70.26226,811.37885,2990.1077,159.8183
2000,FSU,1,0,999,3,90.37928,67.197388,69.55368,41.27515,74.158554,144.60709,67.037239,71.644569,851.92651,3016.8533,188.30072
2000,FSU,1,0,999,999,92.558716,67.665009,84.89122,36.735443,70.088982,151.20181,61.688507,70.948647,835.25806,3000.7344,178.47604
2000,FSU,1,1,0,1,88.113884,134.11809,126.69768,6.0331225,66.250595,53.476154,22.140759,65.830116,579.6424,2926.4661,120.09925
2000,FSU,1,1,0,2,109.42075,148.87784,128.43442,10.974741,64.609543,56.843769,24.575459,71.28788,622.04907,3111.5662,117.37959
2000,FSU,1,1,0,3,100.58067,144.32898,81.086113,14.713669,75.349709,48.056545,31.176981,71.96122,649.01093,3121.7253,138.03642
2000,FSU,1,1,0,999,102.37101,145.00537,97.925575,13.056273,71.61042,50.985271,28.656456,71.368057,636.62238,3106.1472,130.81638
2000,FSU,1,1,1,1,90.209015,143.28413,72.978271,4.3213863,77.086693,59.499466,25.812637,69.511703,629.03333,2999.9219,123.09368
2000,FSU,1,1,1,2,109.85376,155.94411,74.179848,6.0080056,72.836143,62.735512,28.627769,75.025566,669.98816,3205.125,123.58292
2000,FSU,1,1,1,3,100.3968,149.39729,39.779415,6.9081435,85.641708,53.555721,37.332764,76.072411,706.36908,3202.835,145.28236
2000,FSU,1,1,1,999,102.31319,150.77663,50.68861,6.5263844,81.793945,56.303432,34.397358,75.429306,692.4649,3192.0632,138.33104
2000,FSU,1,1,999,1,89.396889,139.73114,93.801315,4.9849,72.886337,57.164673,24.38932,68.084625,609.88806,2971.4485,121.93296
2000,FSU,1,1,999,2,109.68908,153.25671,94.813591,7.8969216,69.707458,60.494804,27.08662,73.604073,651.75629,3169.5435,121.22371
2000,FSU,1,1,999,3,100.45959,147.66661,53.884598,9.5735312,82.127258,51.677898,35.230724,74.668549,686.78278,3175.1384,142.80807
2000,FSU,1,1,999,999,102.3337,148.72878,67.449974,8.8434219,78.180466,54.416359,32.360283,73.988235,672.65002,3161.5771,135.66457
2000,FSU,1,999,0,1,86.148369,113.40739,135.74153,10.059976,63.440029,79.770859,28.527061,65.399666,622.3421,2897.7122,129.96687
2000,FSU,1,999,0,2,106.72485,124.0843,132.68466,20.886887,62.421753,85.356369,31.384848,70.165565,668.75244,3051.438,128.216
2000,FSU,1,999,0,3,97.996483,121.13001,86.26458,30.054127,73.038666,72.508286,39.456192,70.974541,695.875,3065.5476,150.01669
2000,FSU,1,999,0,999,99.835159,121.51617,103.19955,26.059349,69.274666,76.786362,36.363609,70.379601,683.14124,3050.6797,142.26608
2000,FSU,1,999,1,1,87.822189,122.70933,79.001495,6.4976726,74.617111,88.361435,32.650581,69.096649,671.32776,2974.0559,133.49274
2000,FSU,1,999,1,2,107.00829,132.83806,78.968498,10.179968,70.84021,93.225418,35.973801,74.242607,715.32367,3161.3313,134.75174
2000,FSU,1,999,1,3,97.554802,128.18106,43.020267,11.849244,83.677818,79.467712,46.306561,75.388954,751.21021,3167.7251,158.02223
2000,FSU,1,999,1,999,99.520828,129.11162,54.587593,11.105799,79.759323,83.621292,42.795975,74.731712,737.19855,3155.1709,150.46495
2000,FSU,1,999,999,1,87.163666,119.04974,101.3243,7.8991618,70.219795,84.981705,31.028296,67.642174,652.05573,2944.0205,132.10558
2000,FSU,1,999,999,2,106.8978,129.42572,99.90786,14.353684,67.558571,90.157944,34.184956,72.653313,697.16949,3118.4932,132.20401
2000,FSU,1,999,999,3,97.709427,125.71258,58.159515,18.222528,79.953194,77.031311,43.90834,73.843529,731.83813,3131.9541,155.2196
2000,FSU,1,999,999,999,99.635132,126.34959,72.264961,16.543543,75.946655,81.135818,40.456894,73.149101,717.54102,3117.1733,147.48349
2000,FSU,999,0,0,1,76.449333,60.318413,159.30109,20.923346,57.743965,164.93915,43.576164,65.262444,693.3064,2781.8159,153.78363
2000,FSU,999,0,0,2,94.37899,65.806412,147.14928,45.052616,58.307137,170.6732,46.030186,68.643341,736.85742,2869.6985,151.67851
2000,FSU,999,0,0,3,86.369087,63.804951,102.03785,69.424759,68.326584,149.30995,58.345165,69.631485,768.14166,2885.9207,177.31429
2000,FSU,999,0,0,999,88.205589,64.201843,119.34049,58.996239,64.614975,156.79715,53.67482,69.060875,753.98175,2874.561,168.03592
2000,FSU,999,0,1,1,76.552734,65.214104,98.860039,12.94433,69.184349,189.20148,50.326237,69.040245,748.47394,2857.1169,160.55882
2000,FSU,999,0,1,2,93.317429,70.532288,94.350555,22.083035,66.93615,196.92575,54.232964,73.293877,793.19141,3001.5205,162.46567
2000,FSU,999,0,1,3,84.467712,68.151939,53.626812,26.550972,79.371956,171.58563,69.843513,74.681595,832.10242,3024.8723,191.33292
2000,FSU,999,0,1,999,86.440132,68.637123,67.281082,24.568321,75.405594,179.49158,64.487343,73.986458,816.79053,3009.092,181.72632
2000,FSU,999,0,999,1,76.51046,63.212612,123.56992,16.206362,64.507217,179.28239,47.566628,67.495773,725.91998,2826.3318,157.78894
2000,FSU,999,0,999,2,93.756409,68.578003,116.18432,31.581606,63.367802,186.06956,50.840878,71.370743,769.89563,2947.0083,158.00487
2000,FSU,999,0,999,3,85.17672,66.530991,71.678864,42.538223,75.253235,163.27924,65.555885,72.798454,808.25201,2973.0586,186.1055
2000,FSU,999,0,999,999,87.122635,66.922508,87.406517,37.87767,71.234093,170.71822,60.307369,72.082291,792.50952,2957.0842,176.43379
