year,superregion2,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1995,Asia,0,7,0,2,125.24387,292.14728,30.595861,3.2949781,78.182251,53.072632,13.963688,45.218449,380.1181,1125.8082,50.588013
1995,Asia,0,7,0,3,145.51778,313.72769,25.949757,3.3479154,84.256081,50.987137,18.191086,45.430492,398.05817,1167.0901,72.433029
1995,Asia,0,7,0,999,122.97823,284.14035,28.210051,3.2561829,72.559998,50.294483,14.394229,45.079758,380.63168,1120.9756,51.464108
1995,Asia,0,7,1,1,123.94757,259.96518,26.645252,4.0758529,61.835773,48.502743,17.034719,46.145004,386.76556,1117.7437,50.946743
1995,Asia,0,7,1,2,149.90855,292.72479,32.0434,4.6999893,84.56105,66.755547,24.445717,47.835629,412.42929,1236.266,81.103813
1995,Asia,0,7,1,3,171.64255,293.9982,33.818329,4.4924259,91.191841,76.348465,42.633362,50.92337,461.02661,1433.9824,134.04146
1995,Asia,0,7,1,999,148.66238,283.26135,30.956244,4.4497428,79.730446,64.163147,27.705704,48.259087,419.37796,1260.2947,88.01136
1995,Asia,0,7,999,1,109.66428,254.37993,26.91868,3.438096,58.39357,47.066914,13.613306,45.122551,373.92825,1091.9075,41.088703
1995,Asia,0,7,999,2,133.5919,292.34274,31.085798,3.77052,80.341225,57.70377,17.51145,46.104263,391.05417,1163.194,60.916431
1995,Asia,0,7,999,3,155.46422,306.21609,28.945551,3.7836637,86.896729,60.642929,27.496967,47.52179,422.03207,1268.7037,95.889145
1995,Asia,0,7,999,999,131.80847,283.83817,29.154194,3.6665304,75.025208,55.062546,18.970732,46.172813,393.9527,1168.8737,64.029106
1995,Asia,0,12,0,1,89.820702,229.92227,24.902313,2.8032544,59.886497,88.219315,9.7073393,44.783836,323.95947,1085.2155,29.098259
1995,Asia,0,12,0,2,109.35153,269.05658,28.6306,2.9092381,83.35685,102.91613,11.482453,45.223442,334.37985,1135.5354,40.694328
1995,Asia,0,12,0,3,127.10316,289.40237,24.669899,2.9051061,90.291069,101.41588,15.161376,45.189129,350.75317,1186.2444,59.535831
1995,Asia,0,12,0,999,107.1795,260.84067,26.350689,2.8719542,77.09243,97.510628,11.809276,45.064434,334.97281,1131.2014,41.511742
1995,Asia,0,12,1,1,107.98499,236.99947,24.514946,3.5499671,65.264305,92.37925,13.754844,46.416603,341.44049,1127.2675,40.826954
1995,Asia,0,12,1,2,130.56195,267.65594,30.162056,3.9460764,90.103317,129.66733,20.012045,48.582478,365.4903,1276.7809,66.529045
1995,Asia,0,12,1,3,148.99303,266.73141,32.579586,3.6292093,97.870651,148.21774,34.843658,51.65427,410.16,1501.7974,111.23531
1995,Asia,0,12,1,999,129.55386,258.24774,29.230679,3.7300537,85.11869,124.31893,22.744829,48.889618,372.1723,1302,72.730736
1995,Asia,0,12,999,1,95.672173,232.20213,24.777527,3.0438013,61.618912,89.559402,11.011208,45.309818,329.59085,1098.7621,32.876556
1995,Asia,0,12,999,2,116.702,268.57123,29.161325,3.2685542,85.694832,112.18675,14.438381,46.387516,345.16116,1184.484,49.647343
1995,Asia,0,12,999,3,135.85782,280.3353,27.833307,3.1947045,93.322456,120.13386,23.033129,47.774803,374.51239,1312.4469,80.21257
1995,Asia,0,12,999,999,115.08198,259.92487,27.367882,3.1750293,79.927254,106.97914,15.671641,46.415466,348.11142,1191.5264,52.538086
1995,Asia,0,17,0,1,83.09787,228.55228,23.019341,2.6621289,57.671761,89.470978,7.0874739,44.816055,304.55692,1118.8658,23.074984
1995,Asia,0,17,0,2,101.16025,266.54636,26.264542,2.7985108,80.546318,105.73939,8.5853863,45.092793,314.25909,1167.8755,32.273701
1995,Asia,0,17,0,3,117.53107,285.87704,22.976797,2.73894,87.43483,105.32207,11.489367,44.968781,330.46524,1230.1064,47.535557
1995,Asia,0,17,0,999,99.222778,258.60248,24.321196,2.7369692,74.547279,100.11133,8.8207312,44.967113,315.11673,1167.1798,33.060383
1995,Asia,0,17,1,1,99.942581,234.88246,22.777903,3.3986256,63.092964,94.918175,10.24878,46.371296,321.31522,1170.7563,32.515575
1995,Asia,0,17,1,2,120.51376,264.1709,28.225336,3.7345817,87.089218,135.83704,15.301203,48.544834,345.39505,1340.4911,53.86821
1995,Asia,0,17,1,3,137.07144,262.13293,31.265877,3.3563433,94.548485,156.18781,26.900471,51.93327,389.30542,1584.9028,90.836899
1995,Asia,0,17,1,999,119.76517,254.98631,27.601044,3.516742,82.458008,130.35878,17.505091,48.985271,352.29407,1368.4835,59.361862
1995,Asia,0,17,999,1,88.562859,230.606,22.94101,2.9010732,59.43058,91.238228,8.1131077,45.320629,309.99387,1135.7009,26.137829
1995,Asia,0,17,999,2,107.95496,265.71237,26.952946,3.1271505,82.84343,116.30619,10.943202,46.304752,325.19043,1228.478,39.855186
1995,Asia,0,17,999,3,125.5226,276.16629,26.366829,2.9914429,90.344139,126.12492,17.792131,47.817089,354.52945,1375.2095,65.244751
1995,Asia,0,17,999,999,106.589,257.30579,25.497305,3.0165854,77.383965,110.95766,11.934826,46.40797,328.44803,1239.3646,42.491741
1995,Asia,0,22,0,1,80.58448,244.74164,20.617136,2.5456467,55.650749,67.346184,4.8007989,43.582611,287.43369,1146.4994,17.504145
1995,Asia,0,22,0,2,97.785995,282.62939,23.090406,2.6744006,76.898926,77.998306,5.6486907,43.848255,296.95929,1194.8829,24.362724
1995,Asia,0,22,0,3,113.12067,300.87708,20.684071,2.5911987,83.411095,76.551758,7.5694633,43.941616,312.92963,1259.8561,35.542458
1995,Asia,0,22,0,999,96.12458,274.89371,21.641048,2.6099925,71.583679,74.096931,5.8725929,43.784939,298.00241,1195.9431,25.030022
1995,Asia,0,22,1,1,96.721947,251.36528,20.866882,3.2478585,61.145973,72.392281,7.0739827,45.264832,303.04126,1203.0299,24.757977
1995,Asia,0,22,1,2,116.06303,279.62131,25.991394,3.5267684,83.231079,104.29523,10.696094,47.357681,327.41183,1381.1746,41.778217
1995,Asia,0,22,1,3,131.32211,275.40121,29.763084,3.125658,89.744125,121.97091,19.574099,51.094994,371.83661,1636.7965,71.603043
1995,Asia,0,22,1,999,115.46701,270.22107,25.746202,3.3183386,79.040298,100.90116,12.52131,47.964336,334.7673,1412.7062,46.528797
1995,Asia,0,22,999,1,85.801231,246.88286,20.69787,2.7726502,57.427189,68.977432,5.5356498,44.126419,292.47913,1164.7739,19.849087
1995,Asia,0,22,999,2,104.17013,281.57864,24.103716,2.9721313,79.110733,87.183777,7.4117408,45.074089,307.59631,1259.9542,30.445929
1995,Asia,0,22,999,3,120.48785,290.56552,24.358873,2.8075254,85.974434,94.935516,12.428433,46.837002,336.77267,1412.4257,50.138264
1995,Asia,0,22,999,999,103.02694,273.22629,23.105976,2.8627663,74.244583,83.662041,8.2451916,45.27636,311.12201,1273.2952,32.701874
1995,Asia,0,27,0,1,79.729385,259.2027,19.811819,2.705116,52.535717,50.038395,3.6498244,43.156567,283.09625,1185.6349,14.320398
1995,Asia,0,27,0,2,96.677162,297.61853,22.046911,2.8227501,72.233139,57.648308,4.2375054,43.719772,292.55527,1243,19.872839
1995,Asia,0,27,0,3,111.82363,315.70383,19.9177,2.7332098,78.679352,56.61211,5.6587276,44.32412,308.81015,1315.4585,28.764996
1995,Asia,0,27,0,999,95.15889,289.86798,20.752207,2.760582,67.509369,54.888008,4.4224911,43.696102,293.77686,1243.481,20.417679
1995,Asia,0,27,1,1,95.821167,266.12674,20.166159,3.373739,57.944019,54.507172,5.3879075,44.776073,298.10965,1243.0929,20.198406
1995,Asia,0,27,1,2,115.06742,294.94031,24.823965,3.6972547,78.767487,78.068871,8.1607504,47.313015,321.52939,1413.2708,33.66745
1995,Asia,0,27,1,3,130.45589,290.20264,28.391403,3.3325386,85.102806,91.766052,15.218783,50.665699,365.35028,1670.0063,57.591896
1995,Asia,0,27,1,999,114.49317,285.20978,24.634932,3.4885099,74.852104,75.72374,9.6240978,47.660252,328.84543,1446.7314,37.466984
1995,Asia,0,27,999,1,84.92392,261.43784,19.926201,2.9209518,54.281555,51.480942,4.2108889,43.679352,287.94266,1204.1826,16.217857
1995,Asia,0,27,999,2,103.03878,296.69211,23.007559,3.1252615,74.493523,64.712257,5.5946465,44.962761,302.57809,1301.9006,24.644714
1995,Asia,0,27,999,3,119.21394,305.58902,23.278717,2.9709282,81.22715,70.555603,9.4506378,46.839451,331.23627,1456.0867,40.198925
1995,Asia,0,27,999,999,101.98645,288.22302,22.123322,3.0176368,70.102325,62.245777,6.2593455,45.095974,306.16071,1315.2552,26.438337
1995,Asia,0,32,0,1,79.342743,265.92517,20.602503,3.0960801,48.909496,40.446083,3.2724519,43.360306,288.64807,1236.23,12.860831
1995,Asia,0,32,0,2,96.258606,305.06595,22.910749,3.2708232,67.388138,47.196041,3.8451531,44.208107,298.60382,1292.5326,17.900068
1995,Asia,0,32,0,3,111.34848,323.48813,20.689903,3.1671469,73.325752,46.791435,5.2050457,44.463631,315.65814,1367.7593,26.174366
1995,Asia,0,32,0,999,94.747978,297.18753,21.567253,3.1862426,62.935326,44.885601,4.019629,43.999321,299.88672,1294.1487,18.454304
1995,Asia,0,32,1,1,95.43187,272.2442,20.845213,3.9756458,53.924824,44.847115,4.9057789,45.135563,304.70273,1290.1335,18.222612
1995,Asia,0,32,1,2,114.51565,301.03094,25.802059,4.3034396,73.400032,64.960632,7.4816427,47.866608,329.91034,1485.1682,30.691219
1995,Asia,0,32,1,3,129.74205,294.7077,29.499708,3.8468661,79.45076,75.98085,13.920672,51.74086,375.82578,1763.7233,52.687035
1995,Asia,0,32,1,999,114.0881,290.87643,25.607479,4.0629578,69.883392,62.877716,8.8471613,48.355785,337.72266,1520.7125,34.323139
1995,Asia,0,32,999,1,84.566681,267.9769,20.681307,3.3816643,50.537914,41.875046,3.802773,43.93671,293.86084,1253.7318,14.601735
1995,Asia,0,32,999,2,102.64828,303.65378,23.922661,3.6322224,69.492203,53.413361,5.117866,45.488525,309.56061,1359.9519,22.376764
1995,Asia,0,32,999,3,118.80093,311.8273,24.259333,3.4425457,75.807396,58.617973,8.7363157,47.412113,340.03598,1528.1902,36.916382
1995,Asia,0,32,999,999,101.67102,294.92838,23.013504,3.5000739,65.422478,51.326107,5.7477059,45.558773,313.43057,1375.2501,24.134756
1995,Asia,0,37,0,1,79.190826,269.2482,21.55781,3.5360944,45.551403,33.832645,3.0384989,43.981117,295.71265,1280.6798,12.087252
1995,Asia,0,37,0,2,96.062401,309.59888,24.097979,3.7081687,62.877155,39.62278,3.6345379,44.591991,306.50784,1346.4434,16.956575
1995,Asia,0,37,0,3,111.05494,327.59985,21.986334,3.6260712,68.380707,39.892273,5.015595,44.880772,325.41858,1424.2349,25.203409
1995,Asia,0,37,0,999,94.544685,301.21115,22.705315,3.6300685,58.682564,37.802696,3.8077877,44.469341,308.01959,1345.6842,17.563036
1995,Asia,0,37,1,1,95.232109,275.1658,21.816328,4.5014997,50.184818,37.804974,4.5887609,46.010021,313.0592,1357.2316,17.254082
1995,Asia,0,37,1,2,114.00439,303.53888,27.546312,4.8345199,68.305679,55.427635,7.1614323,48.788479,341.12512,1567.6187,29.69978
1995,Asia,0,37,1,3,128.71286,295.15314,31.837564,4.2446628,73.891365,64.465225,13.282161,52.736313,390.29199,1881.1134,51.239513
1995,Asia,0,37,1,999,113.73702,292.9299,27.398602,4.5462012,65.176987,53.5867,8.4930248,49.339153,349.78363,1614.1694,33.451668
1995,Asia,0,37,999,1,84.429817,271.18088,21.642241,3.8513899,47.064648,35.129982,3.544805,44.643745,301.37793,1305.6812,13.774707
1995,Asia,0,37,999,2,102.45487,307.43979,25.326569,4.1094708,64.811256,45.253815,4.891118,46.087139,318.84146,1425.2449,21.49679
1995,Asia,0,37,999,3,118.44518,314.02014,26.109303,3.8849659,70.687042,50.176624,8.4753447,48.168499,352.56958,1615.4491,36.100124
1995,Asia,0,37,999,999,101.55457,298.18646,24.419512,3.9646807,61.054611,43.567715,5.5190434,46.248013,323.27368,1443.7468,23.366268
1995,Asia,0,42,0,1,79.373543,283.65732,20.55035,3.5801537,43.576706,24.720072,2.37236,42.960709,290.1731,1289.5872,10.657743
1995,Asia,0,42,0,2,95.994621,323.1655,22.916718,3.7388215,59.608532,28.917362,2.8093445,43.327183,302.41635,1356.8458,15.124834
1995,Asia,0,42,0,3,110.77242,339.56863,21.665115,3.6199522,64.685928,29.508404,3.9982345,44.097378,323.43527,1442.1605,22.596327
1995,Asia,0,42,0,999,94.71328,315.01813,21.820005,3.6557634,55.872292,27.73802,2.9937332,43.42001,304.23355,1358.6128,15.734053
1995,Asia,0,42,1,1,95.450394,290.0184,21.465517,4.5786114,48.166111,28.410286,3.6863472,44.899933,307.57523,1364.7324,15.400024
1995,Asia,0,42,1,2,113.65501,317.07428,27.696192,4.890131,64.548218,42.869431,5.9482145,47.7216,339.61017,1607.5599,27.618069
1995,Asia,0,42,1,3,128.08264,309.00342,33.270802,4.2614031,68.981178,51.108383,11.358921,51.917221,392.31262,1937.9506,48.343834
1995,Asia,0,42,1,999,113.65945,307.09286,27.913162,4.5938778,61.658596,41.783131,7.1732221,48.385387,348.86163,1654.3025,31.358139
1995,Asia,0,42,999,1,84.610718,285.72952,20.848475,3.9054096,45.071743,25.92219,2.8004024,43.59243,295.84198,1314.0664,12.202581
1995,Asia,0,42,999,2,102.29952,320.99091,24.623028,4.149848,61.372044,33.898361,3.9299459,44.896027,315.69482,1446.3528,19.585016
1995,Asia,0,42,999,3,117.99016,326.82407,26.504261,3.8874137,66.476898,38.514805,7.0673718,47.357967,352.1546,1648.8868,33.332096
1995,Asia,0,42,999,999,101.63613,312.12225,24.046421,3.9985466,57.98658,32.870049,4.5209022,45.234337,320.54047,1466.6566,21.443033
1995,Asia,0,47,0,1,78.997559,284.31461,21.019569,3.8823543,40.838425,20.652054,2.2034156,42.860447,295.95218,1306.0482,10.625422
1995,Asia,0,47,0,2,95.326149,323.56244,23.909948,4.1321416,55.782612,24.742397,2.6863878,43.327049,309.80997,1393.1998,15.450391
1995,Asia,0,47,0,3,109.53482,337.29565,24.127892,3.939188,60.400154,26.623308,4.0919681,44.386864,335.51389,1514.0758,24.030535
1995,Asia,0,47,0,999,94.119804,314.98633,23.057793,3.9996212,52.347107,23.973614,2.9246221,43.474331,312.57953,1399.282,16.312004
1995,Asia,0,47,1,1,94.666542,289.03394,22.847527,4.9238749,44.976799,24.43951,3.5500827,44.951939,316.05243,1411.4823,15.754126
1995,Asia,0,47,1,2,111.48823,312.60864,31.499615,5.08287,59.50391,39.041847,6.1386995,48.526081,356.21988,1727.0331,30.344917
1995,Asia,0,47,1,3,124.50228,301.68661,39.300919,4.2595944,62.936543,46.612869,11.722252,53.181919,415.1727,2119.7888,53.353367
1995,Asia,0,47,1,999,111.99255,302.77646,32.159325,4.7456388,57.118172,38.132999,7.5104799,49.316559,367.49933,1790.2103,35.018223
1995,Asia,0,47,999,1,84.172935,285.87338,21.623331,4.2263622,42.205303,21.903028,2.6482117,43.551254,302.59116,1340.8724,12.319402
1995,Asia,0,47,999,2,101.37059,319.46585,26.7484,4.4877038,57.174332,30.090233,3.977514,45.271431,327.16678,1518.0498,21.020779
1995,Asia,0,47,999,3,116.23805,321.34802,30.923187,4.0826831,61.536083,35.575703,7.5092182,48.32576,371.18936,1785.3466,37.162868
1995,Asia,0,47,999,999,100.98656,310.29526,26.554626,4.2862434,54.180164,29.413691,4.6865215,45.718933,333.67987,1549.4778,23.498987
1995,Asia,0,52,0,1,78.372772,281.23282,21.913841,4.1857853,38.483894,17.506609,2.1626332,42.791946,303.54523,1321.6125,10.635953
1995,Asia,0,52,0,2,94.657501,321.03824,24.984802,4.3122077,52.670071,21.062239,2.60271,43.533207,316.81067,1410.7902,15.458632
1995,Asia,0,52,0,3,108.75491,335.34122,25.356998,4.1148915,57.098682,22.720079,3.9439936,44.640175,342.37741,1536.4093,24.021393
1995,Asia,0,52,0,999,93.38855,312.35834,24.112776,4.2174616,49.391567,20.392132,2.8341861,43.604214,319.6745,1417.2415,16.297174
1995,Asia,0,52,1,1,93.764435,286.06351,23.913578,5.1422915,42.398758,20.451612,3.4189711,44.900986,324.09647,1428.1852,15.810614
1995,Asia,0,52,1,2,110.51308,310.20389,33.247425,5.2387509,56.152325,33.142735,5.8903456,48.478661,364.32391,1764.1202,30.48456
1995,Asia,0,52,1,3,123.41442,299.86667,41.529552,4.4231801,59.423931,39.740723,11.208606,53.237965,423.84711,2160.4905,53.489689
1995,Asia,0,52,1,999,111.00829,300.43655,33.919117,4.9192357,53.906265,32.366756,7.2003908,49.310215,375.85095,1823.901,35.157589
1995,Asia,0,52,999,1,83.464935,282.83099,22.575434,4.5022354,39.779083,18.480932,2.5782793,43.489697,310.34439,1356.8708,12.347935
1995,Asia,0,52,999,2,100.61626,316.96652,28.090021,4.6604161,53.978752,25.60227,3.8382525,45.391781,334.66687,1543.5769,21.105598
1995,Asia,0,52,999,3,115.37576,319.3194,32.661213,4.254128,58.148865,30.407331,7.2250032,48.5233,379.17261,1818.271,37.330536
1995,Asia,0,52,999,999,100.19341,307.75406,27.900047,4.4884911,51.135174,25.016808,4.520442,45.807903,341.37018,1574.2959,23.581186
1995,Asia,0,57,0,1,77.894012,280.61008,22.86606,4.1480284,36.927761,14.673057,1.9820813,42.297058,305.54788,1315.9955,10.47747
1995,Asia,0,57,0,2,94.028038,319.7941,25.941898,4.3508463,50.414639,17.536585,2.3730621,43.243843,318.82053,1410.6777,15.162868
1995,Asia,0,57,0,3,108.00496,334.64639,26.014839,4.1564741,54.648281,18.61121,3.5383587,43.686581,343.64304,1521.4454,23.379555
1995,Asia,0,57,0,999,92.775932,311.47733,24.987051,4.2328458,47.30933,16.925829,2.5711267,43.066067,321.47235,1411.2726,15.948133
1995,Asia,0,57,1,1,93.178879,285.90063,24.818359,5.2127857,40.681053,17.042175,3.1333859,44.334625,325.78317,1423.6053,15.530683
1995,Asia,0,57,1,2,109.90276,309.68329,34.287029,5.3108306,53.842712,27.686121,5.4183331,47.827995,366.06705,1751.5204,29.934534
1995,Asia,0,57,1,3,122.68814,299.6174,42.811848,4.4764576,56.975437,33.416805,10.413116,52.675495,426.11356,2154.384,52.733143
1995,Asia,0,57,1,999,110.31908,300.09738,34.986115,4.9856305,51.673645,27.083973,6.6454849,48.699291,377.6088,1814.5132,34.540051
1995,Asia,0,57,999,1,82.937622,282.3558,23.510267,4.4993706,38.166252,15.454803,2.3619819,42.969402,312.22501,1351.5039,12.144898
1995,Asia,0,57,999,2,99.957024,316.01782,29.058689,4.7093868,51.694973,21.327297,3.5104289,44.955959,336.46643,1537.9777,20.679882
1995,Asia,0,57,999,3,114.58664,318.94479,33.544033,4.2999058,55.691422,25.247761,6.6199422,47.715828,380.61014,1805.1578,36.537189
1995,Asia,0,57,999,999,99.510246,307.10889,28.825405,4.5218182,48.984665,20.825249,4.1351557,45.2285,343.02155,1566.0651,23.085037
1995,Asia,0,62,0,1,77.365982,278.09167,24.629045,4.2632375,35.591541,12.91694,1.8994828,41.746471,307.08908,1315.1678,10.424897
1995,Asia,0,62,0,2,93.340149,315.96548,27.875111,4.276423,48.549511,15.442323,2.2660613,42.579308,321.43704,1407.2971,15.202381
1995,Asia,0,62,0,3,107.13206,331.42487,27.319433,4.0209866,52.401325,16.128725,3.280236,43.266575,346.05951,1525.8685,23.548248
1995,Asia,0,62,0,999,92.109581,308.28143,26.696581,4.2016392,45.523121,14.834738,2.4307089,42.506363,323.71426,1410.9901,16.001345
1995,Asia,0,62,1,1,92.635498,284.27551,26.420422,5.1454887,39.252975,14.899589,2.9290993,43.682983,326.85696,1418.0848,15.532693
1995,Asia,0,62,1,2,109.11946,307.43161,36.49942,5.0844355,51.6702,24.433372,5.1248646,47.393433,369.51093,1756.3615,30.496109
1995,Asia,0,62,1,3,121.79188,299.08975,45.240398,4.2810006,54.341743,29.49637,9.8193407,51.800137,430.96838,2145.031,53.992229
1995,Asia,0,62,1,999,109.59752,298.66376,37.150082,4.8095236,49.548214,23.891588,6.2740469,48.062206,381.09818,1812.6084,35.260132
1995,Asia,0,62,999,1,82.382751,280.12335,25.217596,4.5530992,36.794498,13.568335,2.237761,42.382706,313.58377,1348.981,12.103052
1995,Asia,0,62,999,2,99.22625,312.7821,31.092207,4.5778332,49.713608,18.796223,3.3324709,44.375103,339.36987,1537.5073,20.907349
1995,Asia,0,62,999,3,113.70005,316.9379,35.348503,4.1374798,53.270687,22.117786,6.2099295,47.08984,384.10095,1803.2699,37.187962
1995,Asia,0,62,999,999,98.812622,304.59503,30.703356,4.434638,47.065922,18.306183,3.9038415,44.635887,345.70923,1564.9285,23.383144
1995,Asia,0,67,0,1,76.663086,273.16547,25.778887,4.302752,34.190624,11.544972,1.8095113,41.466022,309.28534,1310.8336,10.690171
1995,Asia,0,67,0,2,92.437317,310.2738,29.358334,4.3788986,46.608829,13.832055,2.1735928,42.061081,324.48761,1399.7411,15.712126
1995,Asia,0,67,0,3,106.03574,325.38168,29.025061,4.1050272,50.315929,14.57944,3.1355491,42.951546,350.54834,1528.2356,24.572229
1995,Asia,0,67,0,999,91.258301,302.80783,28.14048,4.2788386,43.735493,13.320834,2.3265188,42.121525,326.9523,1407.5077,16.596123
1995,Asia,0,67,1,1,91.963661,279.77734,27.736647,5.2158198,37.812626,13.431929,2.8110285,43.330265,329.87952,1420.3796,16.008753
1995,Asia,0,67,1,2,108.1823,301.9581,38.772812,5.1206574,49.626816,22.313095,4.9879026,46.757874,375.28442,1758.7965,31.956577
1995,Asia,0,67,1,3,120.85713,294.69537,48.120171,4.2691646,52.111755,26.965996,9.519001,51.394222,438.65457,2170.5793,56.594482
1995,Asia,0,67,1,999,108.84479,293.88046,39.487534,4.8329372,47.644848,21.840311,6.1103916,47.612896,387.32413,1826.4229,37.05463
1995,Asia,0,67,999,1,81.7024,275.34311,26.423681,4.6034751,35.383545,12.16645,2.1393654,42.080017,316.06815,1346.9131,12.44187
1995,Asia,0,67,999,2,98.366745,307.14218,32.903744,4.6582384,47.745377,17.025942,3.2334378,43.829853,343.61725,1534.9583,21.829645
1995,Asia,0,67,999,3,112.75539,311.46927,37.682308,4.1794429,51.130112,20.195198,6.0296483,46.779247,390.4935,1819.4583,39.090324
1995,Asia,0,67,999,999,98.063454,299.35339,32.531258,4.4932489,45.24823,16.617474,3.7907002,44.246429,350.31339,1569.6083,24.512608
1995,Asia,0,72,0,1,75.904526,267.29214,27.792086,4.2747416,33.132309,10.591151,1.7803367,40.890289,311.02258,1298.022,10.991452
1995,Asia,0,72,0,2,91.415932,302.5029,31.511755,4.3432293,45.075218,12.783794,2.1596854,41.357212,326.97522,1378.072,16.246244
1995,Asia,0,72,0,3,104.85679,317.09769,30.674889,4.1267781,48.54422,13.383491,3.0961189,42.481358,353.45966,1508.2139,25.580729
1995,Asia,0,72,0,999,90.304428,295.54721,30.114494,4.2615123,42.303413,12.26455,2.3017542,41.524151,329.35828,1389.2625,17.201254
1995,Asia,0,72,1,1,91.052223,273.96164,29.425711,5.1530313,36.611782,12.22832,2.7434716,42.759068,331.44107,1403.6492,16.45899
1995,Asia,0,72,1,2,107.11009,294.75717,40.742168,5.048213,47.993546,20.242956,4.8912992,46.240967,377.42526,1733.559,32.932888
1995,Asia,0,72,1,3,119.60467,286.89468,50.141243,4.2415328,50.372593,24.384548,9.3548975,50.715309,441.44711,2134.1692,58.504463
1995,Asia,0,72,1,999,107.75574,286.80814,41.414135,4.779048,46.084541,19.799879,5.9979606,47.025909,389.59335,1799.4064,38.255165
1995,Asia,0,72,999,1,80.881577,269.48352,28.328842,4.5633197,34.275551,11.129072,2.096792,41.504311,317.73145,1332.7277,12.78791
1995,Asia,0,72,999,2,97.300011,299.59888,34.972435,4.607543,46.169361,15.580393,3.1838257,43.188236,345.89001,1511.3517,22.502422
1995,Asia,0,72,999,3,111.51564,303.46063,39.464199,4.1785913,49.369751,18.350611,5.9220386,46.199093,393.1871,1790.8408,40.44622
1995,Asia,0,72,999,999,97.032623,292.17792,34.47097,4.4610434,43.761192,15.169728,3.7267933,43.645302,352.58136,1547.3898,25.318399
1995,Asia,0,77,0,1,75.057678,262.82611,29.034706,4.1131315,32.204357,9.4485893,1.6654251,39.873302,309.42526,1267.8727,11.240329
1995,Asia,0,77,0,2,90.296021,295.90964,32.992069,4.2771859,43.636589,11.591105,2.0632007,40.487953,326.65894,1354.7731,16.82477
1995,Asia,0,77,0,3,103.4257,309.41718,32.247032,4.0279641,46.81192,12.183434,2.9790683,41.777477,353.80936,1474.6279,26.746971
1995,Asia,0,77,0,999,89.261963,289.4541,31.557106,4.1564026,40.986885,11.093749,2.1971111,40.659584,328.94302,1361.5038,17.880556
1995,Asia,0,77,1,1,89.907516,269.42386,30.883648,4.9745622,35.527565,11.0319,2.6034298,41.504124,329.47766,1368.89,16.963146
1995,Asia,0,77,1,2,105.4937,288.0975,43.034725,4.9835243,46.20092,18.570896,4.7931323,45.204071,377.98447,1711.7872,34.651703
1995,Asia,0,77,1,3,117.50493,280.43488,53.235256,4.2245102,48.131447,22.470242,9.2087469,49.647507,443.41718,2097.1814,61.876019
1995,Asia,0,77,1,999,106.15662,280.78287,43.859127,4.7022791,44.340343,18.189083,5.8894019,45.946865,390.36215,1770.9167,40.402126
1995,Asia,0,77,999,1,79.931076,264.99133,29.641489,4.3958344,33.294964,9.9681978,1.9732581,40.408501,316.00601,1301.0244,13.118435
1995,Asia,0,77,999,2,95.998901,292.97815,36.760544,4.5422373,44.598843,14.210251,3.0875995,42.25766,345.91867,1488.7416,23.514275
